	Vil1.03B.DTT33	Vil1.05B.DTT57	Lyz2.07B.DTT281.S123	Vil1.010B.DTT117	Itg.10.DTT455.S49	Lyz2.02B.DTT221.S61	Itg.10.DTT456.S50	Lyz2.06B.DTT269.S111	Lyz2.03B.DTT232.S72	Vil1.09B.DTT105	Itg.20.DTT504.S99	Itg.20.DTT505.S100	Vil1.04B.DTT43	Itg.24.DTT529.S24	Vil1.07B.DTT79	Itg.18.DTT492.S87	Vil1.014B.DTT164	Lyz2.01B.DTT207.S47	Itg.26.DTT541.S37	Itg.02.DTT409.S1	Itg.22.DTT516.S11	Lyz2.04B.DTT243.S84	Itg.06.DTT433.S26	Itg.02.DTT407.S99	Lyz2.08B.DTT291.S133	Itg.24.DTT527.S22	Itg.26.DTT539.S35	Vil1.09B.DTT104	Vil1.02B.DTT21	Vil1.03B.DTT32	Itg.22.DTT517.S12	Vil1.02B.DTT20	Lyz2.04B.DTT244.S85	Vil1.06B.DTT67	Vil1.04B.DTT44	Itg.24.DTT528.S23	Itg.08.DTT444.S37	Itg.12.DTT467.S61	Itg.16.DTT480.S75	Lyz2.02B.DTT219.S59	Itg.12.DTT468.S62	Vil1.04B.DTT45	Lyz2.03B.DTT233.S73	Itg.18.DTT491.S86	Lyz2.07B.DTT280.S122	Itg.06.DTT431.S24	Vil1.07B.DTT81	Lyz2.05B.DTT255.S96	Lyz2.01B.DTT208.S48	Itg.02.DTT408.S100	Lyz2.07B.DTT279.S121	Vil1.013B.DTT152	Vil1.05B.DTT55	Itg.18.DTT493.S88	Vil1.013B.DTT153	Vil1.01B.DTT08	Lyz2.05B.DTT256.S97	Itg.04.DTT421.S13	Vil1.014B.DTT165	Lyz2.08B.DTT292.S134	Vil1.06B.DTT69	Vil1.08B.DTT92	Itg.10.DTT457.S51	Lyz2.06B.DTT267.S108	Itg.16.DTT479.S73	Lyz2.05B.DTT257.S98	Vil1.08B.DTT93	Itg.20.DTT503.S98	Itg.22.DTT515.S10	Vil1.013B.DTT151	Itg.16.DTT481.S76	Vil1.02B.DTT19	Itg.12.DTT469.S63	Itg.08.DTT443.S36	Lyz2.04B.DTT245.S86	Vil1.010B.DTT116	Itg.04.DTT420.S12	Lyz2.02B.DTT220.S60	Lyz2.08B.DTT293.S135	Vil1.07B.DTT80	Vil1.010B.DTT115	Vil1.08B.DTT91	Vil1.014B.DTT163	Vil1.05B.DTT56	Lyz2.01B.DTT209.S49	Vil1.09B.DTT103	Vil1.01B.DTT09	Lyz2.06B.DTT268.S109	Vil1.06B.DTT68	Lyz2.03B.DTT231.S71	Itg.06.DTT432.S25	Itg.08.DTT445.S38	Itg.26.DTT540.S36	Itg.04.DTT419.S11	LYZdtt351	LYZdtt364	SLCdtt050	SLCdtt110	SLCdtt075	SLCdtt019	SLCdtt002	LYZdtt328	SLCdtt021	SLCdtt111	SLCdtt074	LYZdtt304	LYZdtt317	LYZdtt305	LYZdtt329	SLCdtt092	SLCdtt020	SLCdtt128	LYZdtt341	SLCdtt051	LYZdtt340	LYZdtt363	LYZdtt365	LYZdtt315	SLCdtt069	SLCdtt129	SLCdtt109	LYZdtt352	LYZdtt353	LYZdtt316	SLCdtt093	SLCdtt001	LYZdtt303	SLCdtt068	LYZdtt339	SLCdtt003	LYZdtt327	SLCdtt067	SLCdtt163	SLCdtt164	SLCdtt145	SLCdtt146	SLCdtt165	SLCdtt147
Itg.22.DTT516.S11	2.3755649554434437	2.3654865892436985	1.3137803237142285	2.11399828667711	1.0929736801250411	0.5427282847718709	0.2517848605639839	0.5442126272708738	0.42281398934818804	2.4787574431821917	0.43591736899057093	0.8633232022165002	1.8592919505905123	0.9636360810800012	1.8542665437653023	0.2715327330645616	1.2557738954752469	0.840878542654393	1.494239840006122	1.4637879883110683	0.0	1.3873439297417767	1.9957345513436007	1.6298059751605332	2.1512227126546994	0.6958678247774173	2.054428107028763	1.8932135228047458	1.7592864969232038	0.8966791979963797	1.0793857557624518	1.7335239237512734	0.41224939172310193	2.0838382904188006	1.6921836039617433	0.3857281149542819	1.1687916730357448	2.028752755374481	1.1623382629447985	1.1850140182689055	0.7806063583932783	1.8586061696155645	1.0528238197799242	1.6558246811016963	1.2218093701537318	2.616382803382705	2.5937010530326243	2.347123832542579	1.4515108899991518	1.068479159244697	1.6266242253424508	1.923821486222092	2.083842019925273	1.2112831744100947	2.338878231101985	1.0951680549969274	0.26338987264166913	1.4462106304798397	2.090947565225972	1.1817076507663864	2.6096937883250853	1.5291805891854113	1.2732744092928232	0.20833409194975389	3.0004444825190175	0.9418656999628021	1.7787413889432877	2.4540015335666223	3.0769554557436276	3.6860082348247922	1.5146637817628439	2.9720262076377097	0.9054629467736235	2.735175181128658	1.0927296746484862	2.2145318066786746	1.0577224659769502	0.5886419001259211	1.167866935259752	2.6177989648288964	2.6151044371287893	2.4513189492580905	2.5948991694507044	2.1747052046527497	0.3998358575153788	3.2186852171189027	1.7037530682056419	0.7624926292722014	2.296351955988188	1.4864687790542748	0.6522805634987305	1.6866785347190536	0.15380187845329393	1.9919765062152908	2.4834627772552986	2.0311728841382517	1.009748911490749	0.7835625883693288	0.7546831859204808	1.9923568469707098	0.33911118964819437	2.5891734413856065	0.956781581391796	0.6418940964207103	0.41097239583345263	2.9394207850367504	4.086154510184316	3.5083861328940897	3.8277774692413993	1.4086468252624635	0.6693246012925466	0.5032815770633058	4.116987155261778	0.31839286699389147	2.32444504465174	2.1518626474540974	3.3407927849711045	2.9592109242723033	0.4878149963315618	1.6391226107061123	1.5910209029174687	2.0692741531430676	2.5830232610159967	2.3608372071312385	1.539235187086965	2.2655220759641983	3.656312487300605	0.5133978321374261	2.0350561505687104	1.1890868155385015	4.179679044428661	2.1687223784928964	2.7351336519633627	1.0450397686450141	1.2428986340294839	0.9208697347497061	2.445083859388613	2.135846774637484
Lyz2.04B.DTT243.S84	1.0536212992371297	1.3740391986575526	0.3481064796602671	0.8317230536464644	0.29688506331350023	1.1596830891801801	1.2683447961678034	0.9061457199100762	0.9782290218414206	1.2796559475758829	1.6846754086341391	1.091548504295623	0.6226543066570374	0.889884247189608	1.347229015171864	1.35347339118622	0.5050000855508794	0.7683533188099143	1.1103066694151278	0.5721402059932378	1.3873439297417767	0.0	0.6420650754935247	0.7293167809671522	0.8400943917224304	1.1538714366868696	0.971216407789267	0.9092510521042059	0.43614072456891784	0.6491881032720574	0.9190796110818304	0.4940280070570954	1.4387137453300416	1.401033838187705	0.4074752508432412	1.1478288504238572	0.3042115687445121	0.8276959672535339	0.23648902405796848	1.474995528655577	0.6080791718465177	0.6071024428662974	0.4831027417383857	0.41537660248496977	0.5910755271451233	1.2690072760723985	1.4276715573383	1.0169839948337172	2.7709629819919037	0.3744810551265811	0.3178392097724981	1.29781126323259	1.2205732634371456	0.32199802203540917	1.5302717853771404	0.4445661038244753	1.3537061633807201	0.19440121120437798	0.7573691528784748	0.5584285915911561	1.483028909305799	0.7265990279383946	0.22484136443257757	1.5229602570406529	1.723229863707438	0.6357427522739288	0.7511121130893534	1.207110298825891	1.7487859261336223	2.495143302130575	0.19470941318173177	1.6712321980435711	0.5391530431983147	1.3997805640674177	0.5162317838056383	1.0009792206377213	0.3970479135908582	1.965391059964916	0.41941407618275073	1.4425468277268108	1.5209378421822422	1.4388432570152478	1.3171424396040248	1.15619803910153	1.7293696443051645	1.9936481769492342	0.4130733464888122	2.059498144854194	1.3299072464953618	0.4653533891510275	0.7620920147942605	0.6058717883953526	1.4355982762752075	0.6949898755687005	2.1708209623827277	3.2100246536789814	2.110214333945021	1.5325280913243013	1.3773776318717992	0.8413320251088081	1.4103958129271361	2.8415464701559374	0.568028318016299	1.41905586967888	1.6551275899869684	2.7648966260453736	3.6218094124255877	2.885400836528438	3.620364990265309	2.1119438912649193	1.3112446004818532	1.8899559643036612	3.947298915679288	1.3791338407350942	3.2252354528209874	2.7477514780811925	3.488957840517172	1.8782029827168392	1.069410312793063	0.6565001029220309	0.37118076344542306	2.0497145829494046	2.675980770416146	2.1357444729360986	2.077570824632729	1.0792495428088849	2.9874874386277055	0.9939299826337207	1.3588644989109926	0.35205737256497727	3.282669864625817	0.8756803476547861	1.7223430761939793	1.9416423807432854	1.19212059367465	0.9152801209578004	2.181357469299084	1.7191896649109188
Itg.06.DTT433.S26	0.4936928898041821	1.0771872135243041	0.7506667913090186	0.4490165286409924	0.914841355423892	1.6926225177406733	1.8954118653366414	1.476760910855294	1.6022285539630345	0.9539891828325544	2.315032292904458	1.5564330517358123	0.4909976829053031	1.3213844955436698	1.3362483465952457	1.943390872051651	0.8732690132851834	1.278276234793508	1.2884116017685483	0.7615864918282542	1.9957345513436007	0.6420650754935247	0.0	0.7716384341615767	0.42917252935216493	1.6625180626825307	0.6584818588402822	0.9592711777406048	0.2699287677999911	1.2473074918617175	1.300318164465904	0.4535427126413534	2.067172073139258	1.257859087203292	0.34589071473547245	1.7108369667494518	0.8364868493993842	0.43255310218009474	0.8417399752874353	1.8344016591631866	1.220611050222907	0.30514576606941574	1.0312025607716107	0.4064506270868014	1.0302717350197341	0.62850887323296	0.9844062506702559	0.401383094635443	3.398656325603052	0.969762390490509	0.400606132302242	1.2252386692438921	1.0905437976573409	0.8111969694912068	1.3078378653719576	0.9273453206265875	1.9818050511475385	0.5868185641690329	0.33215649554286025	0.9290130694225471	1.1550798159047329	1.0121690548178994	0.7263292015607602	2.139147255744783	1.1088017590012735	1.1385412028286306	0.8350140399581396	0.663527257211129	1.1089517031395053	1.9735277732856884	0.4944407738953417	1.0663787267423195	1.1010615833303123	0.8008197754519899	1.0228994685183848	0.7663729625943857	0.9551683762444824	2.5809895300678654	0.8721590334032312	0.9630040205689715	1.1414244199625723	1.1135978319473747	0.7022787733883251	0.9867162818342692	2.324303238715631	1.4995260159191153	0.3171225061522545	2.677413165181712	1.1772651091417161	0.6170009790694477	1.352380837285441	0.554318947225072	2.0384536529801274	0.16651152502175753	2.149484415008144	3.7186713999818983	2.7238221381295036	2.1310309152864466	1.8426137374622693	0.5780308621032266	2.035988407033915	3.0074428917027825	1.1172740087926156	2.0155572567693683	2.227188295490414	2.7505786016330553	3.4141586984620655	2.6278293951416725	3.5302131903327614	2.66539333564265	1.897043554873427	2.4975074516706974	3.867358551777463	1.9828083908536829	3.6314576526969327	3.0680095305101798	3.5825440278246985	1.359280001426816	1.6782730793875855	0.6430875642914873	0.4339577047920898	2.194148684229317	2.7999322154076354	2.1834349123061165	2.6122478535261195	0.5973946734801681	2.69401825418346	1.585066283524717	1.2147033904793916	0.8574053137507693	2.846646767649219	0.319652740397864	1.2832656184379687	2.4420383069009293	1.5011411252512052	1.370057057826109	2.1946334426810665	1.7096224581933412
Itg.02.DTT407.S99	1.2180157655290245	1.5568423781518628	0.8233736774961063	1.1487980403063016	0.7829359656043081	1.1789507142370717	1.619445548339167	1.1163751416792271	1.30253353187837	1.6776045614464687	2.0235529164830575	0.93885093419445	1.069378281445802	0.7250665402428063	1.3330251044499046	1.4891907246767786	0.3957194894632931	0.790958398885821	0.5248106251367861	0.19086602112806175	1.6298059751605332	0.7293167809671522	0.7716384341615767	0.0	1.1631241336819658	1.0896977751603578	0.44706768445964457	1.4944670317647981	0.7412043473649534	1.2139678506183347	0.6506098677198638	0.929989306882827	1.84330519493487	1.350256236713386	0.719472862609894	1.2812894200139606	0.6208157253122534	0.5034528338590611	0.7669305567242293	1.1138269792166602	0.9884134817397153	0.7895787947847833	1.0194631979169442	0.42414626859207866	1.1623518082102333	1.2182972393042026	1.6052519611824947	1.0878896537307507	3.078981485903184	0.9341411772483833	0.7385213256203669	1.272402344646542	1.4982894720202866	0.5499257887863154	1.6228054542364143	0.6939321547234439	1.7098262195682097	0.7795218058481417	1.0710870144235212	0.5207415329139454	1.8384732232960923	1.3599360963960505	0.6833149185448056	1.817869894112403	1.4401375530410057	0.6924123615784259	1.3329779755604887	0.8853152785318636	1.5935744916537034	2.612106221856762	0.7023590186722735	1.6955792053917353	0.792331068139817	1.4940125806139584	1.032000471678478	1.4692941184562536	0.8457310401877662	2.2039707289277692	0.5406659957610228	1.553739565729433	1.7401373814622576	1.6171194519337044	1.0941419023494408	1.5594892939861364	1.8653922439554753	2.1975416001585804	0.6706202812131941	2.384061525167575	1.763457571908418	0.3715591622213843	1.011045116452525	0.2253624373266572	1.6213959202045074	0.68984587767195	1.4645489903693378	3.0640247027756984	2.546326210405235	2.042678354187508	1.2524899745928613	1.1070222963648024	1.7914877758296193	2.246603927264056	1.0375355063307083	1.889782585679092	1.7362162289499916	2.0653723225347	2.899395917952246	2.170530417494505	2.902093458112825	2.6753286153644327	1.7932895465921412	2.102309520896562	3.2335663748029835	1.727679101257623	2.8965133630843405	2.3044503427467062	2.8458377598867592	1.403843127982735	1.4933542646720115	0.2301141787947667	0.5760297687799004	1.4328674240258168	2.048460445780881	1.4663028416086075	2.6895969422005486	1.0865383382080214	2.2797058668507413	1.371151513661311	0.739181480755412	0.8655396175371353	2.6463736644666387	0.9658885977372319	1.1505555216985293	1.7939789048360242	0.7720855054611406	0.7764561563437471	1.4920104719370175	1.0100764269022642
Lyz2.08B.DTT291.S133	0.2848230059994859	0.814734230033895	0.8511562970792015	0.09073685109229325	1.107415155451633	1.928124995770278	2.020521763559793	1.6566691649400929	1.7644166252927305	0.526340998067069	2.4275968635402068	1.8550147747404004	0.31102068875895367	1.6157185123041975	1.3261207412650415	2.1498489544157597	1.1908997571905158	1.5398937215289303	1.6574259043739015	1.124189652567481	2.1512227126546994	0.8400943917224304	0.42917252935216493	1.1631241336819658	0.0	1.934838092018606	1.0458990087442401	0.6621972274217007	0.4653064463210991	1.3113390397082865	1.6171871452301436	0.42339549381230307	2.156691657586283	1.2235136573144385	0.5210615945403911	1.9033226211325476	1.07482637494368	0.8265549837082997	1.0218047801369698	2.1628084958068867	1.3887842579919003	0.4253609349829749	1.1078503212725068	0.7706146563376028	1.0120618203202172	0.6910525326467419	0.6725538159302971	0.3797424249528919	3.4893713058694127	1.0876747654974255	0.5617891917979384	1.2104409239227902	0.8465147199024735	1.0760988138828642	1.1278719277791467	1.1272066118015491	2.0998803584278156	0.7183929993542844	0.1044438658003984	1.1912498404003558	0.74087307438107	0.8583298079640758	0.9151293395612518	2.264819264571771	1.2530696040660652	1.3996731659977333	0.5962168368969079	0.9663129436484746	1.1472666057035155	1.6730524407373246	0.6808774812438835	0.8951425659774667	1.3136502804967491	0.6221181505890179	1.0812384316680996	0.361122828473115	1.1012176657742767	2.7185297649410587	1.1343795749508159	0.705049155432154	0.8044886896066507	0.836582884507281	0.8718586009059524	0.6274987189628776	2.513589237471094	1.1597085653283252	0.5426483638909648	2.7652043825211865	0.794043579367797	0.920948060144383	1.5483411918543186	0.9385151796299522	2.220799364832457	0.5136469953898387	2.5487842414036224	3.9852594675912436	2.75342379521987	2.1394778936294014	2.0946015806559712	0.38627107084020956	2.134389130222113	3.3859181027902703	1.2068206763647702	2.042777455810504	2.4293050204611877	3.1468848782501273	3.786621167523901	2.990616910777961	3.9137692157227955	2.591930114568307	1.916854200638236	2.6438564658265764	4.256292586271621	2.0752705041866446	3.955067152503832	3.4244963231448478	3.979973388280195	1.5578300175419215	1.7626757609262784	0.9955654561264881	0.6798930528995253	2.5885450389247757	3.1959565525683606	2.5946893650943084	2.513181939678624	0.5452888597980428	3.042112077305654	1.6837866701692588	1.5216802628590724	0.965297833815894	3.1262052662968585	0.3347459856432034	1.5720801804239979	2.736992678833899	1.8420684453412755	1.6667069073141312	2.6013808584531306	2.107083619447009
Itg.24.DTT527.S22	2.1015611743367257	2.206988625102523	1.1436560685251829	1.903152661932263	0.8902439549516153	0.1951074465092363	0.816945333288614	0.48678785760292476	0.6133343783172037	2.366854574151108	1.110372828559799	0.17680878162988548	1.692913148396016	0.37768698261841854	1.6681864078409887	0.46727459748376393	0.7971623932004317	0.3952222848209071	0.8363365206632462	0.9668638573160201	0.6958678247774173	1.1538714366868696	1.6625180626825307	1.0896977751603578	1.934838092018606	0.0	1.5303063301704076	1.9005538296524054	1.480164101763678	1.0097517817548725	0.45749159249400406	1.5402897385295609	1.0524546632950507	1.8535435944015237	1.418687229559067	0.39920568233099096	0.8683087971885707	1.5635834441192156	0.9612428792737715	0.5445689395347457	0.6966761695483499	1.570741972700618	1.0210035083786444	1.2654636808713262	1.2471303261079754	2.238992481886105	2.392166419106497	2.02572397393379	2.06691502043253	0.9789315900050906	1.3746625705835287	1.7082960436538142	1.9950232772606173	0.8685829299322735	2.180528482101661	0.8280649277280555	0.8856687236077153	1.2416896861287472	1.8552077873844957	0.7792045326136238	2.51310435511402	1.5823180716818082	1.030331964674504	0.9038941591023271	2.5261739899291316	0.5354251590576662	1.7498715978004884	1.9704435194632857	2.658740961572696	3.479987581748756	1.2640043098541733	2.6618390441856867	0.6513668595742763	2.4395277666892143	1.0625817975346543	2.1076725714038185	0.90697100137041	1.185739771472931	0.8031328147895549	2.380625136829634	2.459453594140658	2.289628108061187	2.1571207413531743	2.1087563339978805	0.802797449434312	3.036163788796555	1.407407330893275	1.433539709917376	2.2760511691824554	1.0834916748618504	0.5127718958191182	1.2171706186693567	0.6208787427959681	1.6260560717164947	1.7944560373527818	2.064929277256582	1.7049923891918484	1.3950611386965988	0.3474256522670148	1.7919284145707077	0.9848016314595553	2.017778860560595	0.9394817168213633	1.2334240731865627	0.6678644773989019	2.270012095223146	3.3967390268963484	2.820327378214043	3.166263967944612	2.0561230025914963	1.2013137208067	1.0777875587304404	3.461383085885874	0.9362980282698039	2.0947772365122574	1.715601312836548	2.74842324353152	2.4274371454191437	0.8897877836021002	1.1633852183849072	1.2740508294565733	1.4027872660222878	1.9581788783602	1.6729370609693663	2.153437108206738	1.956030280630591	2.9725045683869658	0.8004186641273239	1.4694199721952668	1.0531306591183565	3.5224340349941246	1.8584213391091653	2.1584089048755617	0.808447155330585	0.5640128626145743	0.3139544708940076	1.7557481367699257	1.4478456959946067
Itg.26.DTT539.S35	0.9944826104289868	1.4162270335448257	1.0500282775326768	1.0401781703311097	1.1232003918255737	1.6115365724391966	2.0313507949073917	1.525048401030597	1.7166252051292203	1.545025570563712	2.44347089575362	1.3782634914373346	1.069983390645585	1.159501980340256	1.3666228770478739	1.9277217557114836	0.8096522651641315	1.2239520540574884	0.8633693903950764	0.6015393506505737	2.054428107028763	0.971216407789267	0.6584818588402822	0.44706768445964457	1.0458990087442401	1.5303063301704076	0.0	1.5425778617177313	0.7667989299711423	1.5407486988579857	1.0822881394798967	0.9734996204907324	2.246248724947653	1.2918777465711473	0.778206330514451	1.7031928433266499	0.9699199843513425	0.22724299904035936	1.0804971696559305	1.4994094339845776	1.3725576910781305	0.7418051924103963	1.315482386837823	0.5578069420515184	1.3961628992982025	0.8742367847642609	1.3864849363947778	0.8324746871957204	3.5057865173934166	1.2441357050412263	0.8403804522903673	1.266265949600337	1.4566477474659296	0.90780054904128	1.5118635080976504	1.0355663552470673	2.122075781145555	0.9691776307648352	0.966106117277629	0.891330896522007	1.6879956057209855	1.5113863524689664	0.9613094103731196	2.2360454322755174	1.004500859208394	1.1150017770522782	1.3994890657495775	0.47433789425686007	1.1825380775523517	2.2949678327145002	0.8712151905218056	1.3519039907404347	1.1844358587111545	1.1922573137509385	1.3112497012798283	1.3989102880230584	1.1674158508519255	2.633637052162371	0.9146741028082598	1.3064697519406072	1.5510829499979548	1.4573691526888148	0.6859030283686586	1.502957929952399	2.3029033849771325	1.9234632089523291	0.7238312479774174	2.7991878910773513	1.706678282719831	0.6243688966649225	1.4230398232908636	0.39350242807406	2.0557272236796056	0.5364895731796613	1.5183614067841513	3.4706962429149453	2.9399451472496967	2.406788004402486	1.6641680712097595	1.033786463563161	2.197000580856747	2.443630925082184	1.3550549624401775	2.2576769344980043	2.169955344479225	2.1126542130463353	2.7703303144761606	1.992179847515265	2.8744414347441847	3.0104013612371863	2.150178173896851	2.5314523197318604	3.2137399034916956	2.1245017824311225	3.250162977455731	2.6155838597899086	2.974198107560964	0.980960129298863	1.8730595217150443	0.4319708403837174	0.7027071446481669	1.6428221806557306	2.2173679721229798	1.5876155914280883	3.0062706140617066	0.8561600934702089	2.0693600990243683	1.7488203228831671	0.673480919217632	1.1366295247714957	2.319020401846677	0.7665185645661572	0.7598988010620916	2.2200759431934056	1.1609206290128207	1.2174642720907078	1.579309812285596	1.095416174824999
Vil1.09B.DTT104	0.917024312424833	0.9152607149171963	0.7929625135248279	0.6289389961409624	1.063789652470376	1.8330458713817608	1.7223052440144873	1.4953127561452404	1.5486436765314873	0.6479859452858715	2.0834425193603288	1.8798645833445606	0.47784223084209443	1.667922470286915	1.315642310545512	1.9740320903041133	1.341315938065527	1.5308136184772636	1.9006964934685264	1.3792702359659303	1.8932135228047458	0.9092510521042059	0.9592711777406048	1.4944670317647981	0.6621972274217007	1.9005538296524054	1.5425778617177313	0.0	0.7941872516974081	1.0158334650897434	1.716469082718379	0.5769138791758837	1.7958962536603191	1.313995435081195	0.78823183441579	1.7369385144000842	1.115433672575624	1.3417128098116886	0.9870009701531127	2.2532075916566447	1.2400913695352256	0.8080603582676275	0.8914105607208741	1.1015583330263066	0.6892958586852732	1.3518556702358597	0.977523643713521	1.031257112524943	3.0790947011435295	0.9360059231275466	0.7637642431487071	1.256273107493016	0.7310971138155491	1.1584420149527843	1.1686780201718008	1.111075335109699	1.7847675083984549	0.7626172895563665	0.701293390489725	1.2748380552169292	0.7854309887150552	0.36637210223482947	0.9403723578963344	1.952440664001859	1.9087173473872296	1.4116129319453745	0.16535441042669843	1.5898835289994013	1.792231093413205	1.9499439815029418	0.8201332864853447	1.4359151454242567	1.2570758094816257	1.2088371558100894	0.8528907363750988	0.4416541298443971	0.9957309109392933	2.4002394874343698	1.206431490186664	1.077173707113707	0.9663330174766992	0.959352931951837	1.5156944832773787	0.4591011648393279	2.287591053199896	1.4349026067981479	0.8432060958157566	2.3740300890863795	0.527263708046547	1.149744006680618	1.4200875948573073	1.296437761750479	1.999684155614451	1.0346713633819917	2.9373826760297623	3.8616026433596873	2.286151856637407	1.672372921170184	2.03896763539248	0.6310005684699049	1.7882141138133805	3.6262908454778477	0.986816050937982	1.6067050148447162	2.2354911385837593	3.5322652997345894	4.302632688670397	3.5255256543340043	4.3466862398292845	2.0201769484429466	1.4811985529995684	2.344361708263159	4.690082740101203	1.7305693543960472	3.9675657155622766	3.5398532952105306	4.292303593999636	2.1470512963431516	1.4307343563932537	1.3177660870273091	0.9198093195855682	2.8666374147603593	3.486543454725755	2.953176142890113	1.924488758617395	1.0256559833197103	3.592961674270745	1.3880816355690688	1.889725488831464	0.8535796926866746	3.74122702022199	0.9252167353550178	2.1469922005036968	2.692338164568316	1.9862326277003597	1.7090460105697542	2.9763940637180233	2.4808737214979164
Vil1.02B.DTT21	0.6353799018991392	1.0243788145322053	0.48486846036288606	0.4489262250772838	0.692511106231922	1.4874895208301568	1.6539268989004647	1.2439442977590374	1.3711840771122537	0.9614314579294411	2.072562201714793	1.3932501476346726	0.3384813489787137	1.1551635911810332	1.1812215702766347	1.7269402071185127	0.7256118724779849	1.0868367023951753	1.219101164583399	0.6713147126631507	1.7592864969232038	0.43614072456891784	0.2699287677999911	0.7412043473649534	0.4653064463210991	1.480164101763678	0.7667989299711423	0.7941872516974081	0.0	0.9930271857103847	1.1548527001039102	0.22953880786258504	1.8199577087748653	1.151296667424125	0.08558023289720075	1.4845608392070677	0.6282047889512333	0.5690749473699723	0.6102328809047854	1.7042177215528147	0.986703196556649	0.19529040552943255	0.7686568118464692	0.3329460255005347	0.7626772859428009	0.8771137675390211	1.024859993970936	0.5941231751541418	3.151174477544077	0.7194169337608042	0.13889378082468323	1.0896827976202477	0.956618665211218	0.619872122678991	1.223996106076742	0.6968580930344794	1.739148527244393	0.33216019566687516	0.3790537913936111	0.7403057117485514	1.149564396642835	0.7770413057669147	0.48770984152446334	1.8949303964284094	1.3560469767524523	0.9457713438691339	0.646582604717514	0.8962150164650311	1.3560477293185704	2.0819102521324866	0.2553944137387076	1.2426696297188957	0.8805529917143554	0.9855513589242992	0.7558456689032833	0.731250696856591	0.7055140067057086	2.3411324313473836	0.6773274346250138	1.024998831807305	1.1440975714222783	1.078043600792328	0.9347025026711686	0.882253779316311	2.1010196863468042	1.5981500493503864	0.0883486850584571	2.425717035040221	1.0772348707317745	0.47023475705751333	1.127811201830072	0.5261744928896919	1.812354358108973	0.3125180750155667	2.1843184402425155	3.536680998963893	2.467180354933634	1.873716762707559	1.6513495027810672	0.4808690038477354	1.788456093210698	2.964957415180104	0.8556011949695376	1.7548929595436198	2.00767178305323	2.785856418256303	3.5312538896530663	2.7583411164020037	3.594305348447169	2.4081969526100844	1.6343574609177314	2.258946462525476	3.933068580635033	1.7283530230490645	3.4958851846382024	2.969916577832319	3.5815863654290587	1.5371703718256227	1.4235908716913903	0.5821081687477718	0.22684998664471015	2.1667269637545905	2.784000514219426	2.2041949969705743	2.3642853792475536	0.6567385456485444	2.835402631845033	1.3294080626195046	1.21741030904963	0.5958367849479426	3.039195252860287	0.44021065669643605	1.4470955083335448	2.277936823117529	1.3857646722124515	1.2048398873499189	2.2234706735398744	1.7313090158870013
Vil1.03B.DTT32	1.5652782659388016	1.6236218398971927	0.5630146468800352	1.279904355183237	0.44903364134693075	0.9160132554278796	0.724187301502723	0.5683282248575373	0.5377909648612837	1.602693195525906	1.1186206576757887	1.0518782906128217	1.0138694145815874	0.932468202986985	1.4120206373889426	0.9773862277661272	0.8450696816104876	0.7344494521028503	1.3891452344372923	1.0256587997853746	0.8966791979963797	0.6491881032720574	1.2473074918617175	1.2139678506183347	1.3113390397082865	1.0097517817548725	1.5407486988579857	1.0158334650897434	0.9930271857103847	0.0	1.0309154474706193	0.9144689348680329	0.8454077117399521	1.5684718583481307	0.935475457243679	0.7903385630942423	0.5949049476025404	1.428698876540746	0.46975266839269025	1.4869989019415013	0.33592028944294466	1.1078677955819605	0.2611537864728274	1.019379478608461	0.394987961071344	1.8662904889219085	1.7925105039305398	1.5708154839995276	2.181371098991895	0.29850500999394936	0.8545612984390222	1.4274791187565585	1.3556318543411026	0.667422470431491	1.7032498983502358	0.558554105448335	0.7967676739893708	0.6625191208556898	1.2622790004371096	0.7726896198869617	1.756702044299376	0.6612698193570696	0.583251692602825	0.9748044738973882	2.3377247346813808	0.6833044629123927	0.900173171081979	1.8314774245884187	2.348571034057812	2.871014386642331	0.7579918410586389	2.1786166681427797	0.49699799843932113	1.9239931747319874	0.3183555224085263	1.3305543890610223	0.3851098083081393	1.4289097636352943	0.6831834239548464	1.8369109245741877	1.8184013671881818	1.7013304603964987	1.916102007927006	1.3464731871750486	1.2888948525671136	2.373188995473677	0.9647850369067243	1.4634084193595083	1.4678676058644926	0.9278885597196557	0.4984745590941738	1.151589300507178	0.9960921387385405	1.2832725697222769	2.5133918733583878	2.8912065649844743	1.4767728718422741	0.8896991280955997	1.1852011135018592	1.2019435182454181	0.8248736557106539	2.967400903048524	0.2550615122454676	0.7740791896698838	1.2540778657430764	3.0718696452902723	4.057625435696829	3.363073933016096	3.9551255555792295	1.4808911154719333	0.6638721642543932	1.3692238320035113	4.275923357219433	0.7906966348618293	3.063194713860087	2.7222951954459687	3.6831407828153617	2.4293367214889203	0.4649965911760756	1.141102772542284	0.8980603578841907	2.2662968313341763	2.872352592395101	2.449110940641287	1.47689681649967	1.5379336809691095	3.47958847395786	0.43487918571825007	1.739436586350993	0.436084463836782	3.8440825775084875	1.404537407567013	2.2758149697644017	1.7391592858998954	1.3183956288714727	0.9358760774098637	2.5094242331728513	2.078970601322328
