	806rcbc392-S297	GnotoExpt-DTT555-S167	GnotobioticExp-DTT-195-S205	GnotoExpt-DTT543-S154	GnotoExpt-DTT537-S148	806rcbc533-S438	806rcbc564-S469	GnotobioticExp-DTT-189-S199	GnotobioticExp-FP-207-S71	GnotoExpt-DTT603-S338	806rcbc176-S273	GnotoExpt-FP453-S674	806rcbc558-S463	GnotoExpt-DTT609-S344	806rcbc466-S371	GnotoExpt-FP555-S71	GnotobioticExp-FP-189-S52	GnotoExpt-FP465-S686	GnotoExpt-DTT615-S350	806rcbc472-S377	806rcbc398-S303	806rcbc521-S426	806rcbc496-S401	GnotoExpt-FP549-S64	806rcbc423-S328	GnotoExpt-DTT387-S533	GnotobioticExp-DTT-183-S193	GnotoExpt-FP615-S311	GnotoExpt-DTT471-S619	GnotobioticExp-FP-177-S39	GnotobioticExp-DTT-177-S187	GnotoExpt-FP609-S305	GnotobioticExp-DTT-207-S217	GnotobioticExp-FP-201-S65	GnotoExpt-FP561-S77	GnotoExpt-DTT561-S173	GnotoExpt-FP567-S83	GnotoExpt-FP483-S704	GnotoExpt-FP543-S58	806rcbc435-S340	GnotoExpt-DTT477-S625	GnotobioticExp-FP-195-S59	GnotoExpt-DTT483-S631	GnotoExpt-FP537-S52	GnotoExpt-DTT459-S607	GnotoExpt-FP459-S680	GnotoExpt-DTT393-S539	806rcbc552-S457	GnotoExpt-FP597-S293	GnotoExpt-FP603-S299	806rcbc429-S334	GnotoExpt-DTT453-S601	GnotoExpt-FP477-S698	806rcbc404-S309	GnotoExpt-FP531-S46	806rcbc364-S499	GnotoExpt-DTT549-S160	806rcbc170-S267	GnotoExpt-DTT465-S613	GnotobioticExp-FP-183-S46	806rcbc372-S505	GnotoExpt-FP471-S692	GnotobioticExp-DTT-201-S211	806rcbc490-S395	GnotoExpt-DTT567-S179	806rcbc527-S432	GnotoExpt-DTT531-S142	806rcbc378-S512	GnotoExpt-DTT597-S332	806rcbc478-S383	GnotobioticExp-DTT-370.fastq	GnotobioticExp-FP-315.fastq	GnotobioticExp-FP-369.fastq	GnotobioticExp-FP-375.fastq	GnotobioticExp-FP-393.fastq	GnotobioticExp-FP-321.fastq	GnotobioticExp-DTT-322.fastq	GnotobioticExp-FP-363.fastq	GnotobioticExp-FP-303.fastq	GnotobioticExp-DTT-376.fastq	GnotobioticExp-FP-381.fastq	GnotobioticExp-FP-309.fastq	GnotobioticExp-DTT-364.fastq	GnotobioticExp-FP-387.fastq	GnotobioticExp-DTT-310.fastq	GnotobioticExp-DTT-304.fastq	GnotobioticExp-DTT-316.fastq	GnotobioticExp-DTT-382.fastq
GnotobioticExp-DTT-183-S193	0.6765686416584555	1.4777443903003586	1.7102659120781947	1.6122073502319707	1.7174450007317483	0.7945814312078336	2.082666756078658	0.39751057034531817	0.6320249870999755	2.9684507969832477	0.585273962613941	0.8576119077830631	2.413751986712905	2.980259833336533	2.1299476579159053	1.3879117225698763	0.6920002122029979	0.9725547972869929	3.1156334863443362	1.731032388439696	0.5858633997704435	0.9954394909297734	0.9670768816264934	1.7351323206038534	2.4524073168024914	0.7034880252374962	0.0	2.9277886149846397	1.9448395779279102	0.830089749518896	0.4273991161768125	2.7291686501707715	1.7044407501351788	0.7375353496036788	1.2132261774563955	1.228931034682196	1.0536911434033245	1.6470599218584354	1.65880891232575	2.292641919548546	1.7820565769314305	0.800456889619912	2.3822240941167117	1.8117485256062553	1.637222206075748	0.5740163949074942	0.4403010842403484	2.8058768963357035	2.810244417360085	3.037071403575598	1.8227967241923453	2.3944893225412183	1.3949590315085627	0.4712262768262858	1.663603151830873	1.6957126728232512	1.5305053270528972	0.46261770137826724	2.0905966758451107	1.0292270513366921	1.3047577101097647	1.493606763900848	1.5483847900230607	1.1404069433748534	1.4874167034686647	1.0852316879766206	1.6381859587053527	2.0733022822357396	3.1749931719007547	1.6575645133370662	1.4199607637608227	1.1196748465092556	0.7577362271965301	0.9479639114917551	0.5106795711941745	2.643300055458427	2.9693484918648543	0.5666174799819026	1.055521161457223	1.3836678245150102	0.853145531381914	1.1387958274669503	1.4747525411976716	0.3582670496187285	1.240697417152052	1.417049147724325	1.2234176560086703	2.4939080122067834
GnotoExpt-FP615-S311	3.507647001141454	2.579648022091956	2.5232934284817095	4.0097194193157035	4.07333573417933	2.942028853799428	1.7607385116506886	3.26728390620078	2.8901333588740465	1.1261427527256085	3.0242166306127185	3.1909460323267456	1.7300120880537713	1.0995524891898247	1.7818061362781654	2.600427543756171	3.557626187605671	3.306616310502577	1.1539593576268623	2.469533161821425	3.340437646745209	3.065933976712073	2.72735968924095	4.044526897635822	0.6175347250137598	2.573552268784874	2.9277886149846397	0.0	3.0430994623915004	3.581101702006782	3.341651088228457	0.3877726416277503	2.445966811334918	2.700054806094254	2.8331043893191135	2.888003627658935	2.865111929351427	1.8467587880593697	3.767878479279272	1.6104968294238222	3.1513855423769854	2.7747429683210845	3.2803918324635752	3.934665929192777	2.654929605869825	3.233004052654997	2.818156678362343	1.306984569577017	0.5310307467443963	0.2440138248433666	1.5946199008217579	3.261271998404366	2.3428614415269444	3.1231615170637044	3.76023162345836	2.0137775129152	3.8596373838233236	3.160683691862751	2.794598739485884	3.5056821271887757	1.8615637285938866	2.029222925717002	2.6734716624351984	3.0491029454560628	2.708638468027057	3.1168469606177354	3.931743951544414	1.9305541887923356	1.040521409244219	1.9493607659110426	1.8314961478275174	2.4755512175519034	2.396221302665026	2.109121043455101	2.8602087244613825	2.2844912790696044	2.9183262095576334	2.5422977091569767	2.2800710105872075	1.9479371668143195	2.6956917148833535	2.302983480655699	1.744293437905842	2.7706987981044735	1.7923029367207837	1.6487539595891667	1.8043057850335218	2.90712615919052
GnotoExpt-DTT471-S619	2.0725797250962184	3.1552617656030035	0.9073931336111621	1.7237027414298036	1.5797496438174283	1.3706010932505075	1.4996499144368216	2.181809167137125	1.3241850703568045	2.4170298132871912	1.6494345311472334	2.792250747474123	1.5173222386605023	2.4120336065315717	3.367293594043929	3.0892401427212035	2.4577078843008953	2.9099963277094414	2.5300972498175844	3.348169329580795	2.005622119285145	1.4121241301031773	1.5180357846241392	1.461852205659174	2.4705685533122015	1.503015312778462	1.9448395779279102	3.0430994623915004	0.0	2.659697969493401	2.150903568194398	3.0657449377175854	0.7498702590012419	1.2267209098243246	3.0345350834773837	3.0544002172884146	2.830131946550039	2.914947932332425	1.152611356282914	1.5305657563730701	0.27905125609516535	1.184595244619327	0.5281512592082905	1.264189028757895	0.5587715870377541	2.4698513498078993	1.776270019485408	2.1114822472509664	3.2582650066189838	3.2233662557194527	1.4893582114391448	0.47705670052980814	2.9706162526831634	1.8028355430401442	1.0945867696754064	3.092120302056047	1.4079180254100112	1.9346972993580216	0.37192422683024823	2.9343421556313465	2.541067168980454	2.8508814971694014	0.562873197561663	1.267380581162213	3.2142006741871354	1.3325334023465272	1.3707443910181034	3.3915424066348807	2.748932026069956	2.9828668807052114	1.4289127173425613	2.771527783085044	1.8264654101669415	2.124220769021654	1.9587082441514962	1.264646294352671	1.199607622319172	2.1017182706706947	2.564907295498403	1.3165649631894445	1.3851133579152788	2.671341603806363	1.6491815058057662	1.950246573939037	1.8509223489998021	2.2029823239886595	2.2419734106145244	0.720067353035189
GnotobioticExp-FP-177-S39	0.8748893094503847	1.591879487434672	2.517050270318664	1.7741754500032156	1.947173852770165	1.5180072392862103	2.907860193760077	0.6223258248876389	1.376838977012862	3.755825814843587	1.2542570653703342	0.6533313700678156	3.234651953871181	3.7643627339877175	2.4448846470284593	1.4971566289550768	0.251419217604509	0.6538479545222522	3.901403416963737	1.798716599481343	0.9415795029098584	1.6633626702627702	1.7111023650811779	2.0185428418359157	3.1708916625081165	1.514278637880368	0.830089749518896	3.581101702006782	2.659697969493401	0.0	0.5899805441203163	3.3491553242564094	2.5164209317716058	1.527965270612387	1.1983970570899378	1.2070848639237213	1.1672453158358829	2.047418700795491	2.066048653834005	3.1057270391069394	2.4754010421361725	1.5786891358301105	3.056595206253929	2.174613827519147	2.424538703256835	0.5603674126249947	1.1838494439214455	3.6063576004428017	3.386988481349038	3.674576727058327	2.6336965448858196	3.086048134294527	1.6333362762055288	1.060970882577488	2.09410882461668	1.9766190689385825	1.8377355465666252	0.9754440082593228	2.8380182594713124	0.39420966892601306	1.7783549931135987	1.881297089138252	2.3308169686202573	1.8290002514617543	1.5402510256119215	1.7460824330834237	1.9601187609654551	2.3244731424833396	3.9443240110891415	1.9540925027664777	2.235881838095224	1.3777650823344993	1.5115458999944933	1.6044690857803143	1.1492730180574608	3.429712606756171	3.744035164395659	1.2016948399585718	1.4701254947898332	2.2077759485582775	1.6355147534303989	1.5035889300478722	2.2740181223672162	1.0679380782378247	1.9978606766339178	2.092920711723339	1.8559160359662386	3.230443466007129
GnotobioticExp-DTT-177-S187	0.35887710190157207	1.6524633943437435	1.9663693845746433	1.5418839591993418	1.6407493198546883	0.9399096926802852	2.4333646757846594	0.13156449887296678	0.8543161769925179	3.361989312919148	0.6742652743044939	0.8175613180387667	2.7807832247781654	3.379032876581264	2.4385813824841422	1.5615936152716596	0.36871192611433257	0.8881900461698574	3.5105710376172032	1.9510651804360293	0.380890772390805	1.0748976308117877	1.1559408493802357	1.6672870095217431	2.8625237664880445	0.9995380207987115	0.4273991161768125	3.341651088228457	2.150903568194398	0.5899805441203163	0.0	3.130292033687902	1.9882248896951107	1.02582546023331	1.3304401655538138	1.3214215860672354	1.139427925561274	1.9601818144265526	1.6718469921728498	2.6726095385601067	1.9496694286529188	1.04331142087104	2.585816331107174	1.8010914124521988	1.8895626890124662	0.44176659715493066	0.6643155163725115	3.1975309374070977	3.206131722398233	3.4427370013519094	2.210141974388891	2.5970559801692783	1.6302995094051969	0.4783676295986581	1.6743792994202065	1.9913452892773285	1.4854948306957676	0.4075794735275538	2.3513820548361024	0.9038611499902175	1.6688536380443988	1.781697313600282	1.7991120182457863	1.2406158733722956	1.6296291144368937	1.1563469078250954	1.5864898175645081	2.373702301681139	3.5662045884041857	1.9828409649552132	1.802200083501281	1.3408170948473273	1.0757732710942267	1.3022851954269334	0.6646756346386721	2.9846464025324084	3.24946067778118	0.8704067723293417	1.3385826253632698	1.754362409024193	1.0820649014422576	1.4030958033298748	1.847848656750447	0.6262506377747691	1.6267631813035621	1.788064369482844	1.5979896865602174	2.7603356458384347
GnotoExpt-FP609-S305	3.30143527142081	2.2442744283607627	2.479152912427704	3.933553809086048	4.004043607546163	2.790131527916998	1.7664437470356145	3.046171301325345	2.755474379382222	1.3295315352279127	2.841499757575094	2.913694648108532	1.8452088906174473	1.330263648876003	1.433538545873711	2.2729129128080516	3.3361369288611122	3.023906526320128	1.3873445464179492	2.153843035611837	3.131184312605078	2.910808393480108	2.556066781089479	3.978588562418615	0.6444102769068512	2.406047314661841	2.7291686501707715	0.3877726416277503	3.0657449377175854	3.3491553242564094	3.130292033687902	0.0	2.428755664921706	2.5787192891414956	2.523366170466981	2.5725505056471665	2.5570868289295765	1.5105903650794625	3.720156769548157	1.716469286644672	3.1411375003330564	2.6515439365517612	3.3558957850448716	3.891785717435833	2.6330325869227242	2.9811983400606614	2.6181808859366136	1.5036983425192223	0.2374863424056838	0.3404464977070448	1.5869099108549578	3.333647002205712	2.016417231814906	2.928405814135289	3.7107280344355837	1.6922546706632429	3.786548289386511	2.952346933362203	2.855533414982555	3.2523783442570715	1.5955549122511292	1.6966218899157868	2.6435392931856883	2.9129754584913803	2.372619646707207	2.9731511395340684	3.863713240288062	1.6085914806285588	1.2349109036370707	1.6717892004660662	1.745860872581634	2.1687317966324446	2.185254184266844	1.8637266740309417	2.637247542629363	2.4538072155761648	3.076501344826452	2.3024197166466887	1.986558579846367	1.8679763054953102	2.540907317236791	1.9981801328026565	1.6175261250799564	2.552496353099367	1.6071417053880417	1.4018366625492418	1.5506073723338567	3.020394191180788
GnotobioticExp-DTT-207-S217	1.9369680780305736	2.6464714431082625	0.2670743360125169	2.1229953934162284	2.0310109560411473	1.1123224003186212	0.810923655384009	1.9734108552338387	1.163518056908362	1.8469233255738697	1.3892349283052519	2.470940130505597	1.017089255954579	1.8661724500106236	2.7794251324642856	2.5960294726144424	2.3318460151916893	2.5976277982761036	1.9783594741497263	2.871808795033925	1.8096718147061737	1.1487647933592207	1.0672250080983035	1.9283905100337675	1.8413940820360588	1.0835283408656995	1.7044407501351788	2.445966811334918	0.7498702590012419	2.5164209317716058	1.9882248896951107	2.428755664921706	0.0	0.9963524202482172	2.603931656674905	2.615964985514205	2.3785889606236825	2.324586644237319	1.6428252614456866	1.016513688650285	0.7765347941487004	0.951433351012279	1.201733479127999	1.7957480107802946	0.24406019199177217	2.1936043323451253	1.4340476597960468	1.590565353186	2.6275123624415557	2.598729131093673	0.8554557917779481	1.1292373485016165	2.4454905335746204	1.5740809562347609	1.5833755702331598	2.5557992701679675	1.8154077757419649	1.6912961794432213	0.7313412685255763	2.728103954292444	2.0221975296102714	2.2676239234864037	0.3145149990591763	1.0122766870726727	2.7189442150188223	1.1090763210351227	1.8143251297124434	2.8475828247140007	2.1429508693266515	2.494345962099104	0.7868067496526955	2.2797910597540993	1.3157334407075387	1.5707478453666495	1.585554447548911	1.1895415010578132	1.3729504595751967	1.657922911407128	2.0463513291215825	0.6783147624097238	0.9842607006108057	2.1478865497573034	0.9580687898006527	1.589143059359773	1.2217446451000795	1.5545217294383582	1.6512142405109815	1.0968000817947559
GnotobioticExp-FP-201-S65	1.057218496518192	1.9839423892581403	1.0408040650024792	1.4928815909409203	1.5057723164097117	0.443978388342321	1.5197333454592363	1.0268875309720698	0.21178093566082115	2.4942527702827277	0.5869241763262456	1.5705307545514453	1.805017484897254	2.5034819031946416	2.3927306480373147	1.909163349247192	1.3488264331892355	1.6919102415604372	2.6388698348987902	2.2148239644073895	0.9460380167357442	0.6776836991795367	0.6691314973750986	1.466370004808518	2.1495272531762515	0.4152359893777027	0.7375353496036788	2.700054806094254	1.2267209098243246	1.527965270612387	1.02582546023331	2.5787192891414956	0.9963524202482172	0.0	1.8218072314120233	1.8397081999140525	1.6257934504325615	1.8985247195843749	1.2709426674324582	1.7107010615767717	1.0866342715619188	0.15505812161124943	1.6868765025311914	1.446407159815104	0.9072271632468636	1.2724925957642357	0.6049133135456053	2.2808187069068384	2.71423312188104	2.8404528511347538	1.307081162454129	1.6850991972002978	1.8297828116221257	0.7033153958827943	1.2499689654260862	2.0351607506399625	1.2782684515976814	0.8195107268120401	1.3646200680569074	1.7579019507244589	1.5205938114085327	1.7886435913904548	0.8153304034430906	0.7077122211034423	2.028056094377015	0.7118872826080009	1.3478897570404562	2.3856970008645733	2.7504649503347545	1.9633816675795943	0.9425653498888099	1.5968920617377005	0.7446593341239474	1.0620901408263879	0.8026107273998303	1.965111609252929	2.2400470552771115	0.9134973552731925	1.425496203260256	0.8572383781371316	0.4514034620212161	1.5303875088336814	1.0899434532015737	0.7440219043589054	1.0371112313441162	1.3542988453146085	1.2766927882759145	1.7767899381113827
GnotoExpt-FP561-S77	1.593362590645728	0.4057530514462034	2.580383708827555	2.743162863527701	2.891240227387749	1.8456336284596575	2.6475586102207935	1.2313260793368588	1.7901506655178425	3.260016878556222	1.6128785793941591	0.5886198861614507	3.0187302671621814	3.280853642772484	1.3603035542641557	0.31801007340616394	1.3068580695038055	0.6272376700792505	3.3976349263304537	0.7322190849262626	1.5051393809457907	1.984126027478849	1.790437126496099	2.927482794586756	2.540066033444668	1.5930000562856002	1.2132261774563955	2.8331043893191135	3.0345350834773837	1.1983970570899378	1.3304401655538138	2.523366170466981	2.603931656674905	1.8218072314120233	0.0	0.12543360326391992	0.4239732595895996	1.0344404896148716	2.8660612145152045	2.870726564657427	2.9042660159570723	1.8896491451880058	3.4789225409639783	3.0159889655369256	2.625001745644862	0.9290460362850029	1.3675411754867253	3.2136945023865535	2.5082031525484476	2.863718021059804	2.367367198363189	3.48463803351793	0.5312886394147252	1.5062264483058037	2.875635494033179	0.9339285956755391	2.7223485193023214	1.4138752846114275	3.105781734551921	0.9501226022835482	1.0182583698015257	0.8700129461095385	2.5560732388816354	2.1390474493420415	0.3500104440867973	2.097911678886211	2.8377270449289926	1.2712437884000631	3.3516190449830634	1.066790484371206	2.0182807832480294	0.4103678075501887	1.3242214566318433	1.1041328671227633	1.2495205318785256	3.437783454754426	3.891073826543493	0.9718509332316151	0.6597259211676706	2.054275539870158	1.7833400782522604	0.6022525044367423	1.9349902635186322	1.156883173664293	1.579881632937526	1.4586083977475146	1.2176705707154758	3.4888803200149643
GnotoExpt-DTT561-S173	1.5636947800024663	0.4178797111175965	2.579782927751758	2.7714796662476413	2.910064715194709	1.833443679118941	2.6629828074360953	1.2163776823630883	1.8019372972505137	3.2930364605176465	1.5941325536245914	0.570028405326543	3.0494457719461545	3.3183942930673425	1.4170269236935067	0.3432273491389837	1.3056389127395176	0.5992101815700962	3.4318620859704607	0.8223980847475741	1.4738608844309196	1.9583146717739626	1.7665532734643312	2.9417571051537537	2.584301988988496	1.592155130619181	1.228931034682196	2.888003627658935	3.0544002172884146	1.2070848639237213	1.3214215860672354	2.5725505056471665	2.615964985514205	1.8397081999140525	0.12543360326391992	0.0	0.338645053922635	1.0762713153348975	2.8861086742895097	2.9067730771364984	2.916181951584289	1.8980632722763218	3.5088997716829105	3.0355929302036713	2.6367029136416464	0.9034009907715714	1.3555867611058698	3.250102171639695	2.5610614122587125	2.912928609214947	2.4001837677052444	3.5101478411830316	0.5691259107111774	1.4870020767678378	2.891352336691793	1.0071923402335667	2.740483014870759	1.3887704762097695	3.1352664732390148	0.9741694526633935	1.09089164114271	0.894595402274866	2.5690578883374195	2.1162390896416867	0.3402196780340713	2.0732416193336607	2.8516402141436634	1.346904272175483	3.380363617019728	1.1645782184282578	2.0450562823560667	0.43416881053946665	1.3186127627122382	1.1194052849679375	1.2227566230385656	3.4806342181188707	3.92039340402744	0.9705819312594963	0.6833850032524825	2.0782658388587123	1.7733904463980357	0.6235474675583862	1.9522661225392135	1.1491218799592589	1.6024163204632242	1.4796243049631255	1.2500588316380135	3.5240675053140436
GnotoExpt-FP567-S83	1.3300204372332385	0.5994000975890987	2.3192694746526614	2.633686715155451	2.741130747020018	1.5629179693446593	2.456080101974515	1.0185566514265376	1.5828796899910504	3.1594761408728114	1.3231040169700294	0.5338053794410154	2.8708551064137584	3.193043825398211	1.5476231967916236	0.5361885437075666	1.2017724281546416	0.5969394674943521	3.302871543169113	1.0876806955073566	1.2192473298188489	1.664518331177402	1.4713470831201865	2.7558008734290182	2.5022160169386773	1.3392050024094215	1.0536911434033245	2.865111929351427	2.830131946550039	1.1672453158358829	1.139427925561274	2.5570868289295765	2.3785889606236825	1.6257934504325615	0.4239732595895996	0.338645053922635	0.0	1.1147546588257244	2.6965470228093045	2.7422306631015276	2.678395713669986	1.6631922951684444	3.3051272344194262	2.8486719290405325	2.396761081526	0.7289038986618077	1.09388836693707	3.1070513303811027	2.574571213057754	2.894136867015901	2.231135727385084	3.295685381450589	0.6688445307310567	1.2294764348194156	2.6899056159031716	1.1508864626283417	2.562075388158907	1.1295930572250603	2.9301659924519123	1.0410149054883335	1.1088651426508158	0.8963658252192642	2.332157715136218	1.823599775920229	0.5588144355299529	1.780659243266018	2.6610351749417185	1.5248755777760108	3.2567607474142743	1.3150611218209025	1.857661036684138	0.4352008405056771	1.064591266200074	0.9396342015073903	0.9381887413558341	3.312631480905109	3.713935479037674	0.7370004790786562	0.5982573755545637	1.8796054931012234	1.5012688344423053	0.5702756697039557	1.7565139289650022	0.9020985627032378	1.427257734535075	1.3390287577124387	1.1345877329276215	3.330189847055276
GnotoExpt-FP483-S704	2.179686904221103	0.7345442514948425	2.317668056557595	3.172194527260823	3.285928287103273	2.0122966408169294	2.060829302753085	1.8551678845783288	1.9803971147122077	2.4034422900283205	1.9075960091366402	1.5016790183165438	2.39351390815874	2.426387382040237	0.5434315062019486	0.763961159486946	2.0846444338651913	1.5909099072846327	2.5273962874733837	0.7991204623279321	2.028243041423612	2.1496490826174313	1.8219333733302454	3.290892181513433	1.62849815590826	1.6302776359462696	1.6470599218584354	1.8467587880593697	2.914947932332425	2.047418700795491	1.9601818144265526	1.5105903650794625	2.324586644237319	1.8985247195843749	1.0344404896148716	1.0762713153348975	1.1147546588257244	0.0	3.1301576898541006	2.2396246234021793	2.861801842161879	1.9752426323632277	3.3365205918169587	3.3014574417398874	2.4370739194567705	1.6738589648207252	1.6308775868897296	2.4280510060084617	1.4893289460652368	1.8498941392247663	1.7877889215077178	3.326648308882857	0.510175561874066	1.9072419553429327	3.1281450634065653	0.36596842979216543	3.080476007112382	1.8716542383115207	2.8733459121867377	1.8803458208568138	0.49793415743237635	0.2341387500741343	2.3983876742292707	2.2437771775743793	0.8631017039492593	2.2524180226013844	3.1822018360189817	0.6453313425288285	2.436090852241345	0.5995517501357412	1.5730858700736194	0.7139698725875787	1.29382323548189	0.8717777685664548	1.567528712127391	2.940860750398213	3.483058368731453	1.1739021585397809	0.6301825605747691	1.6628608685620816	1.8248233640624647	0.5854976490101396	1.4203062017367356	1.473075195695208	1.104241985597808	0.8045697904517135	0.6781606790415956	3.2009678429046438
GnotoExpt-FP543-S58	1.5864265564128468	3.1217518970868765	1.7358880636575995	0.6212057021661458	0.427948730703854	1.3620276375823934	2.421007910465917	1.7650164730712032	1.1926185679984014	3.388148826643198	1.4959722177568533	2.449910780799171	2.533159481675734	3.37782761704357	3.5985192741910383	3.033988981960208	1.862800632125034	2.535209018022337	3.5144510280361274	3.309207729575142	1.6292875169633088	1.4426181565703904	1.721218459285181	0.3294972408660138	3.222850154471263	1.6376926496779647	1.65880891232575	3.767878479279272	1.152611356282914	2.066048653834005	1.6718469921728498	3.720156769548157	1.6428252614456866	1.2709426674324582	2.8660612145152045	2.8861086742895097	2.6965470228093045	3.1301576898541006	0.0	2.4887304263903873	0.9911282188581885	1.248469457984906	1.3257313533542532	0.17682055159059765	1.4075868693509317	2.098743486953851	1.6873492497391391	3.0995465535756868	3.867663321100601	3.944220691549505	2.27981025663287	1.3810590567057854	3.003704012497994	1.535902231152051	0.12028266110065855	3.2109960879536525	0.29930814850299237	1.6454645421232996	1.443739778547524	2.411511650629468	2.7087421884450498	3.0211604018768936	1.3302053087716212	1.4029693653224196	3.1416440999880524	1.3785798514561096	0.2548153089715296	3.5490025666476153	3.7046831694218474	3.0868380466202936	2.045310525314582	2.7484768544298377	1.9895110212731497	2.321096982693846	1.860837916957759	2.301768064970457	2.2879530106229713	2.090030462697419	2.625674155699214	1.9366145618567088	1.5561270975468844	2.725012466896953	2.254033059070555	1.8368788599218782	2.2813671804195383	2.6137844287291987	2.5329202561817104	1.7261112816753146
806rcbc435-S340	2.720865181090429	2.7957546330528484	1.156224276665839	2.9022271601948826	2.8726115492349495	1.944096491413577	0.5206962627664695	2.63645838692508	1.9199440324715455	0.9086665240189309	2.1595017556071086	2.933684139215956	0.19676876802702836	0.8938493345049319	2.5431985816620575	2.768569503437336	2.9793079257402204	3.0676869596895813	1.027516666622045	2.8855581079333867	2.571409191977356	2.0295256702895568	1.8096115217564375	2.7994236594340625	1.0743257483793864	1.7297904516658371	2.292641919548546	1.6104968294238222	1.5305657563730701	3.1057270391069394	2.6726095385601067	1.716469286644672	1.016513688650285	1.7107010615767717	2.870726564657427	2.9067730771364984	2.7422306631015276	2.2396246234021793	2.4887304263903873	0.0	1.6853581794250942	1.7383430947493255	1.7439504283091924	2.64016262489086	1.226562507352407	2.7706766687214306	2.0871141377231965	0.61172638794876	1.9383076970776423	1.7895558305324677	0.5113197066148898	1.6990198115646615	2.5500964889077977	2.3208532606559484	2.457783712832839	2.4732396811199284	2.6632862317377306	2.415432657548833	1.255580363662009	3.2139450986583955	1.9955657724420581	2.283268892552635	1.2775502917934387	1.9331919805503268	2.90160599356127	2.0255600683880948	2.689519217507282	2.6432329729597193	1.2494683564133382	2.377135496001917	0.910459961971997	2.4937252303402597	1.7875667605158045	1.8044285211357047	2.2113782654959433	0.8188215859343785	1.3760521151496303	2.096061854043464	2.2380216179158317	0.9362106029002213	1.739919917937952	2.3223434983707167	1.012702002476561	2.1627515461184466	1.3202241193589606	1.5201381086680916	1.6917623304760447	1.3587810650468268
GnotoExpt-DTT477-S625	1.8416138777409452	3.044742859979593	0.8728122006037582	1.570756107292346	1.4081733241270924	1.1658661358883085	1.5796562449458371	1.9833488782959234	1.1510416750773027	2.5648594261017763	1.4426194733656166	2.6246917437445374	1.6795611880931862	2.569002930183426	3.3378083125806923	2.9761869916252874	2.2616927596116607	2.737505597254724	2.6861255925443497	3.2714353534171434	1.7822204366374435	1.1875410674302662	1.3436058401303619	1.2789670979100545	2.5651097117851585	1.3572912958679484	1.7820565769314305	3.1513855423769854	0.27905125609516535	2.4754010421361725	1.9496694286529188	3.1411375003330564	0.7765347941487004	1.0866342715619188	2.9042660159570723	2.916181951584289	2.678395713669986	2.861801842161879	0.9911282188581885	1.6853581794250942	0.0	1.019959428556626	0.752795257075732	1.1118337060416057	0.5414808350012692	2.282726128968932	1.599829481137457	2.2754797022541986	3.3274165299794602	3.3208023426412256	1.5699468600044513	0.705003161029113	2.875734659755394	1.5939987145610466	0.9151713134936895	3.0390737579890086	1.2262005437951398	1.7258702121781049	0.6368586657945638	2.7683225073249424	2.496381907788788	2.776733325329091	0.5179314274150082	1.0432171789069802	3.0946394996202193	1.099477818211088	1.181172492112579	3.3597311801765213	2.8825968252197103	2.9482136181840954	1.439172927243691	2.6586858341753854	1.700317866009833	2.0357120936709965	1.7776348114614737	1.5160395639230775	1.4547596607493323	1.9648549368939732	2.464301642564214	1.3189298374656622	1.21726752417587	2.5700619279037276	1.641709943446344	1.7861050037032769	1.8134701567748654	2.1662368273280785	2.1899503545862635	0.9985521202969614
GnotobioticExp-FP-195-S59	1.0220079183002828	2.0492097442935093	0.96423458325842	1.5086650163723492	1.492306962860218	0.3169274904084224	1.5125221871774643	1.04252431386765	0.2235853801219396	2.5222243881176034	0.5212768838052844	1.6205597511393426	1.817997530372925	2.5376485368697805	2.4814714034079945	1.9764272598709753	1.3840578966673358	1.7386399896698548	2.6675472854204694	2.3113562343115444	0.9076405505307676	0.5349982030610693	0.5687948507152202	1.437535782644635	2.2100581508268426	0.39864538901641955	0.800456889619912	2.7747429683210845	1.184595244619327	1.5786891358301105	1.04331142087104	2.6515439365517612	0.951433351012279	0.15505812161124943	1.8896491451880058	1.8980632722763218	1.6631922951684444	1.9752426323632277	1.248469457984906	1.7383430947493255	1.019959428556626	0.0	1.6668211882466695	1.422108970028327	0.8502961865200697	1.3006494359781764	0.5969028826282498	2.309587381636146	2.793134540713559	2.9100635730921005	1.3441284874295745	1.6536936307992653	1.9017469849635003	0.6678763750722045	1.2136290255394784	2.128997463272122	1.262843218838876	0.792257598356173	1.3520119600005132	1.8252492292019256	1.6218282784157079	1.8552368958234968	0.7610467225974352	0.5543475407332669	2.0897201675174415	0.5609252584669433	1.3173077116183256	2.4858853073228104	2.77667254131382	2.075749232688681	0.981868094680168	1.6629789978104161	0.7592997772883056	1.1190701758815091	0.7882986794406676	1.9862322919904023	2.220847850566193	0.9581349540894162	1.4921858469069598	0.8870902353440504	0.3562311693896144	1.5957883628571665	1.114739308084323	0.7690558152213881	1.0884674372069694	1.4069852615344969	1.3475286277904304	1.7722443519530657
