	IL17.DTT.118	IL17.DTT.119	IL17.DTT.120	IL17.DTT.130	IL17.DTT.131	IL17.DTT.132	IL17.DTT.143	IL17.DTT.144	IL17.DTT.142	IL17.DTT.202	IL17.DTT.203	IL17.DTT.220	IL17.DTT.221	IL17.DTT.222	IL17.DTT.28	IL17.DTT.29	IL17.DTT.106	IL17.DTT.53	IL17.DTT.52	IL17.DTT.88	IL17.DTT.89	IL17.DTT.90	TKO.DTT.4	TKO.DTT.5	TKO.DTT.6	TKO.DTT.46	TKO.DTT.47	TKO.DTT.48	TKO.DTT.34	TKO.DTT.35	TKO.DTT.36	TKO.DTT.16	TKO.DTT.17	TKO.DTT.18	TKO.DTT.22	TKO.DTT.23	TKO.DTT.24	TKO.DTT.58	TKO.DTT.59	TKO.DTT.60	TKO.DTT.70	TKO.DTT.71	TKO.DTT.72	TKO.DTT.78	TKO.DTT.76	TKO.DTT.77	TKO.DTT.88	TKO.DTT.89	TKO.DTT.90	TKO.DTT.94	TKO.DTT.95	TKO.DTT.106	TKO.DTT.107	TKO.DTT.108	TKO.DTT.112	TKO.DTT.113	TKO.DTT.124	TKO.DTT.125	TKO.DTT.126	TKO.DTT.130	TKO.DTT.131	TKO.DTT.132	TKO.DTT.142	TKO.DTT.143	TKO.DTT.144	TKO.DTT.154	TKO.DTT.155	TKO.DTT.156
IL17.DTT.90	3.0238393369984893	2.769583437619322	2.571811037319873	0.49463445247067067	2.5476470135320577	2.2082321708306645	2.943778761888443	2.5109181278498567	3.3890201279611833	2.4196570031229463	3.071327648104316	3.2573045021111	3.5305030369348946	2.8765324239870784	3.574299291907436	3.1156983980374124	3.4160603950352075	2.6428680001686926	3.679771966766062	2.9144788246419124	1.553658841859258	0.0	3.244627935143623	3.8716590463210747	1.3258634865428718	3.6682546696387712	3.064836283048505	1.4324871735409812	2.02432086505643	2.0484427218849706	2.5399492570790994	3.01814288152728	1.9830584055763263	1.7016300822017942	4.417321348355794	3.191762832272774	3.208254646736892	3.0267327384198794	3.051480207934677	2.7146577783199777	4.504352912718428	5.4530915226168135	2.6527199563554196	2.891027716059925	3.5778514529902212	3.325929138394817	2.6010964060805524	3.6351937354298323	3.591049237179083	4.36224201869485	3.8634325195981853	2.766185057019829	3.2064898346674067	1.5698244612329384	3.443536603289663	4.814109995247097	4.128843348001274	2.7280040971714974	2.783233649168864	1.7437222240757373	2.91526803127462	1.7043665659803944	3.174558409895618	2.783310681908099	1.6882006597529005	3.1201680656971353	4.321020609574119	2.2320120690468572
TKO.DTT.4	0.7674132780331662	1.241841309140309	1.58836881331873	3.3672466529064313	0.9458919356269683	1.2042826826741444	2.3167315917769007	1.9932459325238499	1.5872871456631386	2.1667279220754376	1.9314297165671095	0.13236894128201826	0.5983934673829853	0.5514795282465899	2.0020352598124296	2.052191568269851	0.6695258875544237	1.6211055145244202	0.8436375334560807	0.8576134555742096	1.7390037074078308	3.244627935143623	0.0	0.9607990366445148	2.087672274954328	1.8810059728642714	1.8149903832918874	2.308543072678894	3.391426043180566	2.502844234628082	1.3411936519803298	0.30291489635679875	1.2749693781762075	1.7521709536928496	1.256545908000475	0.7852815680268134	1.2061874039920153	0.3882995275526137	0.7277075894958895	1.3606819938133026	2.1588685486617964	2.8216686403556253	2.068055357312404	0.6241374504245161	1.1782935137020996	0.9362236338748278	2.613831217277175	1.5250384274982112	1.1555847685190954	1.2960587806235078	1.431145573579298	2.438609234486751	2.284109757603166	2.620238352448918	1.4064271211798636	2.0527355593558543	2.0410911810261827	1.0189040633163886	1.0713210535775524	1.973330279975262	1.0105991848228384	1.591610672407641	1.6499164098225283	1.6417057242050175	1.5756315498667928	1.1858651216969553	1.2402151347001589	1.6841419216055633
TKO.DTT.5	1.395687240576979	1.8882020498770784	2.125306510644011	3.925747772872527	1.4835365865510965	1.916169921570378	2.172786244370503	2.031366017520662	1.25106265975856	2.3673280168892408	1.7950777533052564	0.9176008955105367	0.9992712646731823	1.2659051099715315	1.5984907402186592	1.8777339708782537	0.5021364753046208	1.5994102812688442	0.21955546671826756	1.0793001797359458	2.323975158485997	3.8716590463210747	0.9607990366445148	0.0	2.736642359267245	1.636544733728301	1.7844252397629565	2.7172178225568837	3.7391115476727466	2.833592953354204	1.4662033071346476	1.2457790882659385	2.0339464617556127	2.5038977741571746	0.9384400648884675	1.4942195323287262	1.7987086511449029	1.288021667538039	1.4454071495252903	2.05686740535342	1.4030070158954042	1.991275820453616	2.1460461033046405	0.9899001215703852	0.8521285643048099	0.7569688135058522	2.807966357486282	1.184294157876902	0.6811420002213728	0.5115543440960759	1.2410090971780299	2.541196685797371	2.1340275375317264	3.041866934637405	1.1954727683539212	1.1261317288045145	1.4654183480618208	1.3573029137800492	1.396818255003432	2.514576613189596	1.088891178129532	2.216995479141367	2.249366537926592	2.250628683638233	2.198917480081855	1.3803275570607112	0.48048552847855786	2.2250201083372283
TKO.DTT.6	1.7302920196638487	1.4528560891429976	1.2606948339136028	1.6144650682008683	1.2945715872629466	0.9311414679322221	2.503235401741075	1.9943693031796315	2.5933596524486138	2.125781882011274	2.489344080408893	2.0719506139952006	2.2665809990867696	1.6346175061532529	2.888554694424478	2.562351190848928	2.246489483291389	1.8510652023945646	2.5715879386236136	1.9526130617473412	0.5869867739691483	1.3258634865428718	2.087672274954328	2.736642359267245	0.0	3.0025097313279234	2.486545875901955	1.2587869581004258	2.543916980396737	2.042340400027645	1.6071591571293735	1.852433183050493	0.9596194725093801	0.4800408617520781	3.173684842341646	1.9137354865803002	1.8984515144009124	1.8238561212209208	1.7717298229151566	1.4149896860339974	3.6379438811703513	4.528436809948167	2.2392448105917078	1.7644880585285059	2.657247660777209	2.3452894894026186	2.5288114831545316	2.822521390466461	2.6200942660298936	3.2189525877747265	2.5720522671883357	2.5471897600390947	2.7622585793343393	1.7365776588106079	2.6360920415465676	3.767800512271943	3.3515813900494007	1.858431919922971	1.9527306892867673	1.431941055563253	1.9708445406328046	0.5555538877901534	1.89273708144934	1.4927398290233103	0.6994271322274768	1.8285078585697858	3.160568594324433	0.9293439671743933
TKO.DTT.46	2.5029214933582424	2.9059996085147306	3.0759509943392542	3.5243615675022766	2.243696235632052	2.527389307441394	1.2470871849130636	1.3830987886390238	0.692377904607994	1.3752679820453888	0.7813458294042696	1.9424779680153847	2.3459409288340503	2.19134734807015	0.6695200899745927	0.8484321756447897	1.7436649434779221	1.4571201623101107	1.4857254709185526	1.2231946751572307	2.4235292487209845	3.6682546696387712	1.8810059728642714	1.636544733728301	3.0025097313279234	0.0	0.625536494195814	2.292941264718562	2.6980205483938873	1.8892092669407985	1.603199008721401	2.056514484979886	2.249451706843079	2.914823514173396	2.474991310139635	2.6353034898601084	3.01043143992881	2.1927893298622396	2.528683067557061	3.036877071659812	1.1320212479069809	1.9901765784022376	1.1352272557987786	1.6779716933679196	0.8019740353751892	1.0600548411769437	1.5749438119393362	0.45789275145851077	0.9897261386277494	1.8496244389575502	2.7633661391562705	1.278337874560431	0.8448953633552518	2.3022442033072643	0.5056891273131909	1.8110473664573339	0.6675302820381767	1.2102383469758444	1.1253418587710358	1.9927111179740291	1.1890616463733064	2.4718401734993645	3.431859933440625	3.2927796948196972	2.314189599081714	2.5781345673151193	1.9119585701111836	2.9861569324353434
TKO.DTT.47	2.3177748672602125	2.6389688542066887	2.7482480741082402	2.906790435140996	1.9334926610312433	2.1555817645969118	0.804755271191947	0.8134119390566701	0.6753168452936223	0.7706026428544952	0.345003474315056	1.8709565518858895	2.3082023273981465	1.9861013692093574	0.7302996728634192	0.46430437697167276	1.7127230596886733	1.0230048787180606	1.589345832726443	1.0029449316957257	1.8997260427264064	3.064836283048505	1.8149903832918874	1.7844252397629565	2.486545875901955	0.625536494195814	0.0	1.6758336175073956	2.1462309961516466	1.3024452226471979	1.1955655101571903	1.912328954093081	1.8252803647830511	2.4628212654783206	2.6587904565678806	2.490505289150968	2.8306862267599957	2.0417079670510874	2.3551745116290963	2.7558889657199774	1.6133666663726904	2.5444957833823487	0.5246965895305588	1.4689698289598816	0.9900344003217046	1.0557404046173056	1.0779264891780778	0.7723563849113299	1.1258766066640993	2.131760232715944	2.7236141265273117	0.780283727306907	0.5131594708643049	1.6932016593198715	0.6527503519261797	2.2178105342439536	1.1536208519651971	0.8873277704507374	0.8195431809586076	1.4303836798623693	0.9403349270699479	1.9868759242187786	3.2078576181830405	3.0017149830480574	1.8127436512980053	2.3797178582553524	2.1669941003438504	2.596382531439508
TKO.DTT.48	2.3256811979145953	2.306762843839236	2.198442615704144	1.2890538737493078	1.74430982715917	1.646028836095132	1.523095571622726	1.083028781166438	2.0036507856363146	1.0659771535992302	1.645985095844476	2.328725245607184	2.6906859498033855	2.068829774212352	2.151255106444487	1.6845537307475924	2.337160475819043	1.3079669390389703	2.511602420985019	1.7078429519552578	0.8613408536331507	1.4324871735409812	2.308543072678894	2.7172178225568837	1.2587869581004258	2.292941264718562	1.6758336175073956	0.0	1.4115696232369357	0.8922119708841679	1.307908430905921	2.184701860116903	1.3045662730235337	1.52754310904067	3.444402041432869	2.54992187312783	2.704732977891143	2.241199409774095	2.3803011646160277	2.3465224993882328	3.12003612950175	4.083623853186646	1.245515877513505	1.8311912273982491	2.2828694402536645	2.0756129048402436	1.3903288550530821	2.2791988847176095	2.3027952965419054	3.2063872141916936	3.020693172175528	1.4479819659898843	1.7894877700701566	0.6102430683682205	2.1020465421751213	3.5212472192326034	2.7285370236797015	1.5156537006772148	1.5631181752384873	0.7265062843985493	1.6608607568347413	1.0978776147667157	2.872059027322898	2.504144760365821	0.9497736417297162	2.3527510129195206	3.1873296448085853	1.8734022005554662
TKO.DTT.34	3.60124436018819	3.6392550414247764	3.5833241475740203	1.5959285936381737	3.0611130420775217	2.9592043937008743	1.9863361419367926	1.8576496855659006	2.7270459396451585	1.4035772334367589	2.180637914536278	3.44795429673722	3.883686798429052	3.3013925695286224	2.6989704998368307	2.181302689916713	3.4675559895334858	2.354982835614526	3.5235169539378504	2.6951958400148595	2.2065612675839175	2.02432086505643	3.391426043180566	3.7391115476727466	2.543916980396737	2.6980205483938873	2.1462309961516466	1.4115696232369357	0.0	0.912269962137992	2.486982612294799	3.3009180140802026	2.4810073133998043	2.7896262140145844	4.53626586393116	3.7861109104195974	4.009799962771379	3.3972737876977526	3.6289361302580714	3.6679050111388483	3.7166416809129093	4.643810008511615	1.6843873971454606	2.9927195048868382	3.066805517948322	2.996755809826607	1.1374292937034474	2.9150375074636905	3.171134481415713	4.16736460266554	4.310690219201055	1.4344845212649808	2.0574124597877455	0.8556419825731127	2.768741385734657	4.338103867167202	3.245174377553731	2.4426341120950195	2.4179734476825985	1.4888735848901107	2.6605955497864553	2.4375921154998976	4.203575690619814	3.860081965837111	2.2505410525771574	3.6950790486998892	4.17743788291502	3.266447144541787
TKO.DTT.35	2.7723558750962947	2.881238980239501	2.8805717762618372	1.7735764282366986	2.2537336495350027	2.2197193372646025	1.308793491963978	1.0756007486623167	1.873015414134601	0.5433299370994626	1.3728844060554302	2.5606033740614627	3.005794761732045	2.455051961482942	1.915520390129623	1.4081932803083768	2.572021641397788	1.5421271875603113	2.616867651258159	1.7872027990984796	1.5640494907043785	2.0484427218849706	2.502844234628082	2.833592953354204	2.042340400027645	1.8892092669407985	1.3024452226471979	0.8922119708841679	0.912269962137992	0.0	1.6517446318169904	2.4379491303498435	1.736945792252601	2.1913852222565344	3.6282236867670967	2.9558928191206646	3.215350403677757	2.5430182290722847	2.7999790356068766	2.932826495544393	2.905683472342748	3.844267309994742	0.8603660955821228	2.1094371238997316	2.170537480915106	2.0898644225176057	0.5548551106625781	2.0501254510931517	2.275749174778482	3.2596961503038044	3.460951714479751	0.752413634092864	1.3472036121191502	0.4860135605858354	1.888784219907701	3.4739428168210265	2.4448238790611545	1.533867211514467	1.5076363557978636	0.7603762031577633	1.7597941405642061	1.7692773796883354	3.4631734075393563	3.1526742343884	1.5589329919481667	2.884151475888693	3.2685339277255596	2.6034465633196975
TKO.DTT.36	1.4444116546465875	1.6538706089022575	1.6501074049683266	2.5370106448993317	0.9189316201089357	1.2176001303762674	1.2273403681815505	0.8272760564182625	1.0394591294238669	1.2981913358828183	1.0976021501779456	1.3211366461385983	1.6336074057780765	1.1775382121127407	1.3450005657001933	1.166619267617311	1.1057993471682215	0.35713140718953074	1.280502919639902	0.7021762825438124	1.099546291709549	2.5399492570790994	1.3411936519803298	1.4662033071346476	1.6071591571293735	1.603199008721401	1.1955655101571903	1.307908430905921	2.486982612294799	1.6517446318169904	0.0	1.3545567198792936	1.1737023957714205	1.6012958527120773	2.2482475239260613	1.7115646514155194	1.9201911506608111	1.4058871211892967	1.5419661841787544	1.7878067113379188	2.0676690842874805	2.9883489208513625	1.1571983484117552	0.7279775448364015	1.2321633198886406	0.9489839628754344	1.8217908696930911	1.3512914808825474	1.1469146822772502	1.970237993821391	1.8489454124715752	1.6262283318847786	1.4593967635250005	1.736431401109035	1.207718370714671	2.291585676361368	1.8011662556848511	0.7554271722002377	0.8679507256247531	1.364768751613635	0.5636108687316713	1.1090697391398974	2.2325964717501	1.963345326752084	1.0499611829089484	1.3325688498020474	1.9463929800061974	1.4856329650565598
TKO.DTT.16	0.6411622801574777	1.0419135663745336	1.4038288441888878	3.1694322381811935	0.8130508217480603	0.966850398365614	2.3920202381068774	2.017904721440566	1.7612392368591907	2.1593057802010063	2.035833622994884	0.34052627736541635	0.6968339964013829	0.40938058177532866	2.175623504691493	2.15899575352013	0.8881353183205298	1.6667154509581612	1.1205199309078464	0.9539155480247822	1.5486109433840016	3.01814288152728	0.30291489635679875	1.2457790882659385	1.852433183050493	2.056514484979886	1.912328954093081	2.184701860116903	3.3009180140802026	2.4379491303498435	1.3545567198792936	0.0	1.0440334393925617	1.4867335931432462	1.4890551869977176	0.6449708623182125	1.0624474326729605	0.15764443622666882	0.5683933365162238	1.1350599088572846	2.427296895433505	3.116912413534738	2.101870045939017	0.6816977251887819	1.4066752060326204	1.141667485375587	2.6074935924847717	1.7320727683832065	1.3942943896746018	1.5941036609890924	1.5366680825147323	2.4653140834644733	2.386349361337386	2.506384728758534	1.5899040268645297	2.348968562692104	2.2763773744728684	1.0529276327176444	1.1151218094484705	1.8413999958193126	1.1138257344312767	1.3843791022831329	1.4722387964488997	1.4391713046028554	1.38063172187372	1.1696575182016538	1.5340502991462228	1.4887917418781464
TKO.DTT.17	1.229788596069826	1.2305408436525382	1.3373001309260795	2.134486860002929	0.8530306046694971	0.5886805214881586	2.122822803191096	1.6321386695073608	1.947222342767253	1.6645643930740304	1.926276148106599	1.3028706106785275	1.6338382708461672	0.9934853394628309	2.2936359837201974	2.0356956671699025	1.5915112910051343	1.4647558764363025	1.849642048740867	1.177185348706383	0.6174357921891046	1.9830584055763263	1.2749693781762075	2.0339464617556127	0.9596194725093801	2.249451706843079	1.8252803647830511	1.3045662730235337	2.4810073133998043	1.736945792252601	1.1737023957714205	1.0440334393925617	0.0	0.707367033356795	2.493046325711935	1.3657632286799504	1.569261222342239	1.0758158701175655	1.2226637836341487	1.2440618303298954	2.934448074627397	3.786824221624726	1.7433060743371207	1.0707502568252627	1.8726061831550378	1.5886786784982252	2.092921787946304	2.06454105774294	1.8893118463888068	2.4814800139555926	2.21605016214536	2.0595576746515905	2.225021402692086	1.6447283741046603	1.8686098684366208	3.0812151683368687	2.6428027782158585	1.0552481122643633	1.130809375729987	1.0186439856921303	1.2719861762621976	0.513967923629085	1.7729592246951997	1.5041403922667294	0.43500329883519323	1.5583980246659028	2.435302060383776	1.1643330059991541
TKO.DTT.18	1.3792038305792886	1.097756762412659	1.0308360484352106	1.99719659005876	1.0638624006514614	0.6029110183497622	2.618721288940638	2.1074903242364242	2.534074934422143	2.2132117171549788	2.5108040792113138	1.7413089846564584	1.9185329876999924	1.3053798224172706	2.874371109372849	2.6033269951956033	2.0155781080455184	1.902196344676656	2.348401551131789	1.7897001901302394	0.7070983917625486	1.7016300822017942	1.7521709536928496	2.5038977741571746	0.4800408617520781	2.914823514173396	2.4628212654783206	1.52754310904067	2.7896262140145844	2.1913852222565344	1.6012958527120773	1.4867335931432462	0.707367033356795	0.0	2.8425290465738384	1.5135068535617326	1.5187401926909472	1.4457828690922094	1.3890469034919948	1.0347890861169091	3.5207468624983953	4.365914942829506	2.3084626045300944	1.5526967746039109	2.4916098500428374	2.1758741214274915	2.6331260802443435	2.7024636296023212	2.46335528239128	2.956558058979245	2.3380141779896313	2.6300121423159757	2.8118439047688994	1.9574684466769123	2.5148557603912383	3.586738366992266	3.2599736151169414	1.715221437918961	1.806973898156927	1.4890728719777222	1.851027107536459	0.5367658441696208	1.5307051897870452	1.1781052713401023	0.691134351666363	1.619729972136981	2.8924973449398386	0.798529350722696
TKO.DTT.22	1.495176774588981	1.9558394704374298	2.2802486975633287	4.5532312129919115	1.9018994670199934	2.256454167096953	3.0986943733082595	2.9111597873325015	2.1792273884289273	3.2058981815134446	2.710231037596629	1.1978824866235465	0.9295437064002426	1.5511144724035377	2.5253523989724282	2.8017997955540577	1.1426970189672088	2.454912425904206	1.103354197044983	1.8449766250336856	2.8826411446930713	4.417321348355794	1.256545908000475	0.9384400648884675	3.173684842341646	2.474991310139635	2.6587904565678806	3.444402041432869	4.53626586393116	3.6282236867670967	2.2482475239260613	1.4890551869977176	2.493046325711935	2.8425290465738384	0.0	1.428831290776645	1.65835337332327	1.4655167935118183	1.491765460606186	2.095702125862167	2.134160954214812	2.3955049344569366	3.020952189943531	1.61341657633258	1.7075913597446795	1.6198611076871645	3.644883889162099	2.049470252698588	1.5942155110448912	0.7499674594732055	1.1597770148874746	3.404221703428475	3.0480632177539317	3.7922046189773693	2.0572219649647	1.5552066063519292	2.2973007646415677	2.0962066307225276	2.135766192724961	3.1885191809851605	1.912861650075942	2.7169218903135715	2.0736710378637926	2.2530042515432087	2.745202223821331	1.6011821442159548	0.657341013325133	2.5086544790512613
TKO.DTT.23	0.31254022809742077	0.6294596580370151	1.0627405104286276	3.4210986440095255	0.8944361488256386	1.003978960001181	2.8717787272761455	2.479140182580817	2.253565420489143	2.7052908822626334	2.56553578778161	0.7128654560723164	0.5431693022341945	0.5425442675315086	2.669257199457125	2.676915129360894	1.1235892913476038	2.0523887186899823	1.4446996900977689	1.4941952487028185	1.7849997804306097	3.191762832272774	0.7852815680268134	1.4942195323287262	1.9137354865803002	2.6353034898601084	2.490505289150968	2.54992187312783	3.7861109104195974	2.9558928191206646	1.7115646514155194	0.6449708623182125	1.3657632286799504	1.5135068535617326	1.428831290776645	0.0	0.441937117596934	0.4897159101941007	0.178660725329899	0.7212197936840434	2.8412216575809426	3.4576257913340784	2.644218991778084	1.0774936586191697	1.9186127200128276	1.6331134786964312	3.1787953682373824	2.2670874183161733	1.8429086213942154	1.7909001237695144	1.2323606826914923	3.038725197259958	2.9350883543469246	2.954361710643174	2.1457731782039957	2.597094543850179	2.76416732152995	1.6303562720396636	1.7134076588485174	2.31739000343525	1.6079785608514618	1.5671768471394831	0.8795537301769811	0.9692830286078553	1.6531213628160508	0.9191179480368669	1.7014863574632584	1.294795138014123
TKO.DTT.24	0.5152091506660093	0.45115691796586005	0.8281635256788773	3.4826343589493596	1.0322353284793033	1.0819484941505149	3.129006889766947	2.719234414603823	2.5712024464767156	2.9938634279109126	2.8720054191683815	1.1177636562035986	0.8500272206799024	0.8471446334692637	2.979485845468836	2.9741631141903664	1.4134954237620656	2.26700057459487	1.7701861628464808	1.8368063180127119	1.8902603352653455	3.208254646736892	1.2061874039920153	1.7987086511449029	1.8984515144009124	3.01043143992881	2.8306862267599957	2.704732977891143	4.009799962771379	3.215350403677757	1.9201911506608111	1.0624474326729605	1.569261222342239	1.5187401926909472	1.65835337332327	0.441937117596934	0.0	0.9048585184428305	0.5018122298565212	0.516971512918344	3.1676059994737122	3.775444656430126	2.938082309405944	1.3793493468821556	2.2863212765282617	1.9826953522304787	3.482112500346271	2.6311375376689763	2.181524420667927	2.09271531176963	1.1968459030684946	3.3495630269060856	3.2484505878562717	3.1608285074545894	2.512377636444601	2.8736739907108855	3.109636181937967	1.9745800732613021	2.0708986013855517	2.5623279848734386	1.9222118624875721	1.6557412246017154	0.4637046610470007	0.6345820519138684	1.792351798222086	0.87344481192887	1.9944571208826338	1.1471477542261899
TKO.DTT.58	0.4982928242315766	0.9029091271264565	1.2821112346471943	3.1988153194365365	0.7642786989399147	0.9128007536718366	2.4892945611362576	2.105985359495196	1.8672693730125507	2.273759633829729	2.1495816271479824	0.3757567903386563	0.6136037806248584	0.32985381569215405	2.283390432147702	2.269388163362651	0.9096649194097469	1.7311013394628607	1.1799942323242658	1.0665059557584988	1.5623531707780531	3.0267327384198794	0.3882995275526137	1.288021667538039	1.8238561212209208	2.1927893298622396	2.0417079670510874	2.241199409774095	3.3972737876977526	2.5430182290722847	1.4058871211892967	0.15764443622666882	1.0758158701175655	1.4457828690922094	1.4655167935118183	0.4897159101941007	0.9048585184428305	0.0	0.4127188656050785	0.998607599930518	2.5230791077671317	3.200500698614505	2.216298323911674	0.7345273701177537	1.5233029740465667	1.246551615286679	2.731210685780686	1.8555752559273553	1.4906516415927258	1.6333759943459523	1.4429730567725494	2.5903873935465493	2.5067397603505874	2.589443355429511	1.7177505268811577	2.404231033244477	2.389381077680932	1.1769637311949113	1.2480059838274773	1.931241677768408	1.2115670489893229	1.3805907406721898	1.3175605115569686	1.2980560044187521	1.4025043762430682	1.0678413655213645	1.564734507306438	1.3960295760178243
TKO.DTT.59	0.16657829913437552	0.5547841111977491	0.9658075661184373	3.270034834224021	0.7163743360030238	0.8509708812736233	2.712911198188259	2.3128356471379594	2.127082855562746	2.5504572569157467	2.420635734734925	0.6504700028191143	0.5684614732174527	0.38009526310321745	2.541014067719786	2.530197449802258	1.0344414795579933	1.8861928784457842	1.3762099327873942	1.360394295617585	1.6212600427241446	3.051480207934677	0.7277075894958895	1.4454071495252903	1.7717298229151566	2.528683067557061	2.3551745116290963	2.3803011646160277	3.6289361302580714	2.7999790356068766	1.5419661841787544	0.5683933365162238	1.2226637836341487	1.3890469034919948	1.491765460606186	0.178660725329899	0.5018122298565212	0.4127188656050785	0.0	0.6715529831986846	2.7663145471463726	3.421977534808134	2.4899394772750973	0.9311022719444306	1.8250799179256387	1.524289443174776	3.0303603820093583	2.1648401595625226	1.7459547114462683	1.7855510336159428	1.2223731722624482	2.890475812064164	2.7915744985871362	2.7945716915809813	2.0367961615983616	2.562386533748073	2.669866458073126	1.4928036469105261	1.5826951249385726	2.168476023771962	1.4663049016524112	1.4061086712687112	0.9268387943607275	0.9347324159615704	1.4916018241366606	0.8154743342472806	1.6997219366295437	1.165183089779862
TKO.DTT.60	0.6671089900182885	0.18924542642918563	0.4902337695653502	3.0131486895933275	0.875607601469853	0.7163953506151352	2.9994990084422706	2.5429481701101837	2.592402913580596	2.785379128057901	2.7940743401755497	1.294489475061692	1.201919100335731	0.8753078552451962	2.989769589979053	2.8941696282568627	1.6008150615064227	2.1425092748216854	1.9793058907923742	1.817992297038798	1.4965424274089025	2.7146577783199777	1.3606819938133026	2.05686740535342	1.4149896860339974	3.036877071659812	2.7558889657199774	2.3465224993882328	3.6679050111388483	2.932826495544393	1.7878067113379188	1.1350599088572846	1.2440618303298954	1.0347890861169091	2.095702125862167	0.7212197936840434	0.516971512918344	0.998607599930518	0.6715529831986846	0.0	3.3444197610905206	4.04532315927968	2.7751282697651236	1.3877338573671418	2.3890401017769407	2.0618045503441813	3.2651237111136995	2.700403979442196	2.3022384487581418	2.425138205848061	1.550136562343935	3.1717130280201142	3.1579027157124258	2.8140973681926553	2.553635564528941	3.1647027367775897	3.2176631246919367	1.8939543364483604	1.997268823585351	2.249482223752644	1.896641435465198	1.2563890103395057	0.536333633384968	0.32993117235760805	1.4206826445234089	0.9901527469651709	2.335829191604213	0.7395130960248294
TKO.DTT.70	2.7134788383608814	3.1776343717379847	3.3472990493526833	4.405831041853322	2.5969634915463464	3.010047328541963	1.9001609771641943	2.1024988763904386	1.117830943741899	2.3638721060456067	1.565956425956781	2.170038639341002	2.3860660132271523	2.496782347596555	1.0593859863599526	1.5760371921663736	1.7626049639190449	1.9374333998467543	1.4009454895285693	1.7576525760995674	3.1053331978090304	4.504352912718428	2.1588685486617964	1.4030070158954042	3.6379438811703513	1.1320212479069809	1.6133666663726904	3.12003612950175	3.7166416809129093	2.905683472342748	2.0676690842874805	2.427296895433505	2.934448074627397	3.5207468624983953	2.134160954214812	2.8412216575809426	3.1676059994737122	2.5230791077671317	2.7663145471463726	3.3444197610905206	0.0	0.9718597229986816	2.063909576046118	2.0163575682617036	1.0904729819756958	1.3642796437473195	2.6278001964922706	0.9548727973978498	1.0730069082821372	1.3859494242728685	2.509963776565264	2.3018060643724487	1.6871924023281417	3.271639353403658	1.157023316146092	0.85048845094553	0.48700981677348304	1.9204016813907856	1.889797587166925	2.9457687804816164	1.6826366500516385	3.097521918109088	3.612045821316242	3.547479327407674	3.004114383950438	2.6255657517178106	1.4771952685092267	3.34599449786751
TKO.DTT.71	3.383993147398203	3.8773736978984514	4.088499243926247	5.368117372699188	3.3940306037677304	3.8198467885868927	2.853962118827712	3.074307704783688	2.080506922212152	3.30728974328312	2.5267602511538003	2.829211449107188	2.9456686734072437	3.220727255286398	2.019361294831942	2.534996051435	2.4573343560250525	2.8881052772395353	2.074585409370097	2.621957568488575	4.016097791506709	5.4530915226168135	2.8216686403556253	1.991275820453616	4.528436809948167	1.9901765784022376	2.5444957833823487	4.083623853186646	4.643810008511615	3.844267309994742	2.9883489208513625	3.116912413534738	3.786824221624726	4.365914942829506	2.3955049344569366	3.4576257913340784	3.775444656430126	3.200500698614505	3.421977534808134	4.04532315927968	0.9718597229986816	0.0	3.016199806870632	2.8211176745598014	1.92915760016163	2.204330867854016	3.5310787996222373	1.855963060851495	1.9136981590512159	1.7186263153253085	3.003112372747658	3.213171671409902	2.6112190124028496	4.224783921507454	2.054516707637022	0.9675855496210523	1.4055900964646715	2.8022740802906663	2.7663479274552722	3.870278923492516	2.5770529782419724	3.983953752462638	4.226315399637389	4.238707137879931	3.903286453900627	3.3073914922798866	1.8218807812438496	4.145457934617378
TKO.DTT.72	2.4407687337611335	2.6734639051063023	2.710397071738278	2.450937245546984	1.9569024094893879	2.1085471524060306	0.5900859879943062	0.4828483106657321	1.0434896995996101	0.3262474750036971	0.5128038977945337	2.113922181436096	2.5466289129713973	2.1129341540724234	1.0562696808842376	0.5550901743117959	1.9754929077514942	0.9430096830802813	1.9416909119942882	1.2303487487413785	1.6649623451306963	2.6527199563554196	2.068055357312404	2.1460461033046405	2.2392448105917078	1.1352272557987786	0.5246965895305588	1.245515877513505	1.6843873971454606	0.8603660955821228	1.1571983484117552	2.101870045939017	1.7433060743371207	2.3084626045300944	3.020952189943531	2.644218991778084	2.938082309405944	2.216298323911674	2.4899394772750973	2.7751282697651236	2.063909576046118	3.016199806870632	0.0	1.6293618270302577	1.4360392372069704	1.4070557744745	0.7346960903344495	1.2648838497749848	1.5245244147642278	2.5496933134082527	2.916722048450767	0.4766503230684642	0.5705041673576403	1.2344158919944372	1.1332231581021253	2.654513272768695	1.6123658877335962	1.057715305387449	1.0266008011768546	1.140646284871383	1.1453288511568402	1.806270954176763	3.2645383512628072	2.998559060415081	1.6211109164230213	2.4661053802422295	2.571541407394524	2.4957107110795733
