	shannon
TKO.DTT.59	2.7653136111231587
TKO.DTT.60	2.994569430451191
TKO.DTT.55	5.203452418171152
TKO.DTT.56	5.1121877607646145
TKO.DTT.57	4.690573273165605
TKO.DTT.61	4.81187267954979
TKO.DTT.62	5.149388422078978
TKO.DTT.63	4.2430280558931734
TKO.DTT.64	0.21395291324740584
TKO.DTT.65	0.9724129387530758
TKO.DTT.66	1.7779830157846135
TKO.DTT.69	3.8711521248695853
TKO.DTT.70	0.05126007503476135
TKO.DTT.71	0.25968558309322143
TKO.DTT.72	2.36829663130078
TKO.DTT.78	3.7714822545302575
TKO.DTT.73	4.54867993835659
TKO.DTT.74	4.826604931364961
TKO.DTT.75	4.303132466611683
TKO.DTT.76	0.5631874923120705
TKO.DTT.77	1.8937720554805408
TKO.DTT.79	5.141663547983448
TKO.DTT.80	5.198988065957294
TKO.DTT.81	4.838162566731675
TKO.DTT.82	0.10625923657140697
TKO.DTT.83	3.8594264201060544
TKO.DTT.84	4.945528381110046
TKO.DTT.87	4.068899734022188
TKO.DTT.88	0.6903618778095729
TKO.DTT.89	0.5660014696048926
TKO.DTT.90	1.4795797250416474
TKO.DTT.98	4.7501281579416155
TKO.DTT.99	4.475375545398887
TKO.DTT.100	0.2902219243660334
TKO.DTT.101	1.7318456468665449
TKO.DTT.102	4.164892294697
TKO.DTT.97	4.723852334827192
TKO.DTT.91	4.230022501834638
TKO.DTT.92	4.245738115753562
TKO.DTT.93	4.254300841792568
TKO.DTT.94	1.4600138698648708
TKO.DTT.95	2.817293647726439
TKO.DTT.116	5.3663534924820935
TKO.DTT.117	4.572452628817856
TKO.DTT.118	0.24043931266060542
TKO.DTT.119	2.1065680477379156
TKO.DTT.120	4.748105862539625
TKO.DTT.115	4.995810810290729
TKO.DTT.103	4.040549710603985
TKO.DTT.104	4.454598217329712
TKO.DTT.105	4.257715289523852
TKO.DTT.106	0.7137151077087039
TKO.DTT.107	1.3554948008097711
TKO.DTT.108	4.169777117838697
TKO.DTT.109	3.227138857190802
TKO.DTT.110	3.9135463179295766
TKO.DTT.111	4.032768537461926
TKO.DTT.112	0.27696181760964655
TKO.DTT.113	0.759339638463273
TKO.DTT.123	4.507019784167837
TKO.DTT.124	0.0479048055542304
TKO.DTT.125	1.4702780430515145
TKO.DTT.126	3.158451417969271
TKO.DTT.136	0.22241922218408158
TKO.DTT.137	3.5823716245167683
TKO.DTT.138	2.987806965623719
TKO.DTT.133	4.955899264733211
TKO.DTT.134	4.804334850579457
TKO.DTT.135	4.5373162723053
TKO.DTT.127	3.171492871350776
TKO.DTT.128	4.731402709256595
TKO.DTT.129	4.330989610437152
TKO.DTT.130	2.8624166468677528
TKO.DTT.131	3.4858542095267713
TKO.DTT.132	4.004414447046426
TKO.DTT.139	3.213940651728461
TKO.DTT.140	4.0811528971014015
TKO.DTT.141	4.101625188866591
TKO.DTT.142	2.4992506115340265
TKO.DTT.143	2.3919065855518897
TKO.DTT.144	3.9204216273402475
TKO.DTT.145	3.6986716151352814
TKO.DTT.146	3.925943779072586
TKO.DTT.147	3.7355952272030417
TKO.DTT.148	2.4908665282956597
TKO.DTT.149	2.4910952355580944
TKO.DTT.150	3.3497165705249925
TKO.DTT.154	2.8170045429806065
TKO.DTT.155	2.693608778994276
TKO.DTT.156	4.03103748016113
TKO.DTT.151	3.462811865732096
TKO.DTT.152	4.88475562858886
TKO.DTT.153	4.1010491901686335
TKO.DTT.157	4.269003575963272
TKO.DTT.158	4.526739997694681
TKO.DTT.159	4.125148729467454
TKO.DTT.160	5.217598759292512
TKO.DTT.161	4.158200661250903
TKO.DTT.162	4.83016507075862
TILC.DTT.445	3.3313181218707877
TILC.DTT.446	4.773786916918661
TILC.DTT.448	0.3034978134447441
TILC.DTT.449	0.571717413914492
TILC.DTT.450	0.26324673982429225
TILC.DTT.553	4.2841133807416245
TILC.DTT.554	4.2517145909352765
TILC.DTT.556	0.3416621976337152
TILC.DTT.557	1.8792962320902566
TILC.DTT.558	2.0082047124129856
TILC.DTT.613	3.586599894959358
TILC.DTT.614	4.450755301628162
TILC.DTT.615	4.261077364489762
TILC.DTT.616	0.8068323281630467
TILC.DTT.617	0.14496036614213206
TILC.DTT.618	2.508701043148665
TILC.DTT.379	4.6540341692778595
TILC.DTT.380	5.119211745614713
TILC.DTT.382	0.03665328719310224
TILC.DTT.383	0.04251338877113713
TILC.DTT.384	0.04715968620928737
TILC.DTT.351	4.990133570135179
TILC.DTT.352	0.09745801559859807
TILC.DTT.353	0.1614702911704388
TILC.DTT.354	0.25990661934583204
TILC.DTT.349	5.1826259234592165
TILC.DTT.350	5.244796387303107
TILC.DTT.603	4.801311346842427
TILC.DTT.605	1.2383090752715813
TILC.DTT.606	2.3372057708965883
TILC.DTT.601	4.059218528273013
TILC.DTT.602	4.7606943597182765
TILC.DTT.478	0.17081517226476386
TILC.DTT.479	0.05012903540336359
TILC.DTT.480	0.3311247324461155
TILC.DTT.475	5.097244592292468
TILC.DTT.476	5.037133100925878
TILC.DTT.19	3.304485089419171
TILC.DTT.20	4.761109112807349
TILC.DTT.22	1.0145450515698393
TILC.DTT.23	0.8899139772724272
TILC.DTT.24	1.1221121780682566
TILC.DTT.425	0.31927493500709264
TILC.DTT.426	1.206357693288563
TILC.DTT.421	4.1368278785096475
TILC.DTT.422	4.831047090250859
TILC.DTT.424	0.2117664079871476
TILC.DTT.392	5.286111084497254
TILC.DTT.393	4.330692735128099
TILC.DTT.394	0.5273064024992263
TILC.DTT.395	0.34270811937031953
TILC.DTT.396	0.5513972251316159
TILC.DTT.643	4.986313147389231
TILC.DTT.644	4.381022304185122
TILC.DTT.645	4.450905920815902
TILC.DTT.646	0.587276236117838
TILC.DTT.647	0.7424960302545833
TILC.DTT.648	2.726499716970609
TILC.DTT.505	4.746809587280473
TILC.DTT.508	0.12639246926471695
TILC.DTT.509	0.6551435603343714
TILC.DTT.510	1.5481725805375808
TILC.DTT.589	4.568492402239682
TILC.DTT.590	5.2422543703349636
TILC.DTT.591	4.795079645564144
TILC.DTT.592	0.02993480430584999
TILC.DTT.593	0.3876378165004585
TILC.DTT.594	1.0704871799791156
TILC.DTT.295	3.7774935779880616
TILC.DTT.296	4.852987761282724
TILC.DTT.298	0.257906840017077
TILC.DTT.299	0.13491345840510544
TILC.DTT.300	0.008210626771365345
TILC.DTT.575	0.9445165886718346
TILC.DTT.576	2.0188620713474363
TILC.DTT.571	3.444127336612169
TILC.DTT.572	4.516281270364079
TILC.DTT.574	0.3492613361662368
TILC.DTT.269	0.3297608193552214
TILC.DTT.270	0.7977543603785529
TILC.DTT.265	5.065986945327602
TILC.DTT.266	5.369832927011462
TILC.DTT.268	0.278591869196888
