	TL1a_DTT_173_Repeat	TL1a_FP_162	TL1a_FP_88	TL1a_DTT_76_Repeat	TL1a_FP_89	TL1a_FP_234	TL1a_FP_65	TL1a_FP_64	TL1a_DTT_172_Re_extracted	TL1a_FP_209	TL1a_DTT_268_Repeat	TL1a_FP_287	TL1a_FP_77	TL1a_FP_245	TL1a_FP_198	TL1a_FP_161	TL1a_FP_76	TL1a_FP_102	TL1a_FP_197	TL1a_FP_132	TL1a_FP_130	TL1a_FP_173	TL1a_DTT_269_Repeat	TL1a_FP_90	TL1a_FP_174	TL1a_FP_144	TL1a_FP_142	TL1a_DTT_245_Repeat	TL1a_DTT_130_Repeat	TL1a_FP_172	TL1a_FP_269	TL1a_FP_288	TL1a_FP_66	TL1a_DTT_196_Repeat	TL1a_DTT_90_Repeat	TL1a_FP_143	TL1a_FP_100	TL1a_FP_196	TL1a_FP_131	TL1a_DTT_198_Repeat	TL1a_DTT_88_Repeat	TL1a_FP_246	TL1a_FP_270	TL1a_FP_160	TL1a_FP_286	TL1a_DTT_89_Re_extracted	TL1a_FP_78	TL1a_FP_210	TL1a_FP_208	TL1a_DTT_244_Repeat	TL1a_FP_101	TL1a_DTT_197_Repeat	TL1a_FP_244	TL1a_FP_232	TL1a_DTT_270_Repeat	TL1a_FP_233	TL1a_DTT_142_Repeat	TL1a_FP_268	TL1a_DTT_78	TL1a_DTT_209	TL1a_DTT_160	TL1a_DTT_234	TL1a_DTT_210	TL1a_DTT_64	TL1a_DTT_287	TL1a_DTT_233	TL1a_DTT_65	TL1a_DTT_286	TL1a_DTT_246	TL1a_DTT_66	TL1a_DTT_232	TL1a_DTT_77	TL1a_DTT_208	TL1A_DTT_642	TL1A_FP_641	TL1A_FP_689	TL1A_FP_640	TL1A_DTT_629	TL1A_FP_677	TL1A_FP_678	TL1A_DTT_640	TL1A_FP_630	TL1A_FP_688	TL1A_DTT_630	TL1A_DTT_641	TL1A_DTT_689	TL1A_DTT_628
TL1a_DTT_245_Repeat	0.3852617005522649	1.9070189672655145	2.8155838534788526	0.5175083234280659	2.423984055530335	2.135486256296854	1.8998897612403403	0.546750743699694	0.955429315196091	0.7108813147055251	2.009244005305853	1.8147549997144163	1.252061358161086	1.2709520530630052	2.7241315938501276	1.2933820199704396	0.7047849608304689	2.697356720794141	1.416732767694481	1.8896426619688922	0.7440453198279646	1.6588587738378218	1.5054094514847078	0.7433053122097298	1.3173682114726553	1.428531545147307	1.6588086176898125	0.0	1.0455231222428363	1.5530989842023337	2.764647345706032	1.4743603875310507	2.4876643472909787	2.368082755755423	1.4118459485117745	1.371490900779274	1.917404425940738	1.9243311139215042	1.4493972636024055	1.101133021342699	1.3174779447883795	0.8108242579018772	1.3827037142606418	1.480357995937256	1.7788786297108488	0.8925226895508446	1.8660893108123802	1.6672688077264537	0.7086614196206451	0.26479084435644434	3.6576703380543494	1.232286639962214	1.1554951655879242	1.7121231416628802	1.9741803724385742	1.6677971497650623	1.2515026450383184	1.2664172478880835	0.44687691321545625	1.1477859465282385	1.5719709966381739	1.442604576656245	1.526445954135072	1.936429688795875	1.2931607703674866	1.8432079393297238	0.8151311630172086	2.130159374409889	1.1220471650903	0.45478414576576676	2.0899225918762827	0.7308158042989698	0.8193696178530527	1.1936003304762954	0.9688030312028226	0.8354513342760788	0.7141636084991791	2.0849293036397207	0.27175213741748383	0.5613848818364315	1.079788826114546	1.166001748580337	0.7698354435633936	1.2235331649304382	1.198330255232149	1.250174175610671	1.2228969325603858
TL1a_DTT_130_Repeat	1.1697808291844431	2.795321891691378	2.6970028281956036	1.3254055934012416	3.3478768593692827	1.1332332734169217	2.866245803607153	1.5557127264881447	0.7354974178024253	1.084951846713764	1.2808520548945712	1.2190462079334896	2.0696050028049977	0.968197270293206	2.263339294728615	2.2024152271367305	1.5069201695806487	2.9437110534066337	0.6111458417454317	1.586002377497052	1.641042333825355	1.262391054408503	1.379409453951029	1.1334358657595078	0.9963062901604536	2.4360815755284215	1.8346045612091504	1.0455231222428363	0.0	1.0576606560835051	2.220713403245687	0.5184916651105266	3.25018810521042	1.646989168202317	1.6856178439299996	1.720596206966297	2.241070556932216	1.108828541320369	0.7985830053383663	0.5969703176342587	1.5155173215207303	0.814759979963287	1.3006289021671575	1.1723903664738513	0.9195504083344037	0.47590585268064944	2.9039665626245172	0.8548853285886289	1.1884755871803911	1.1633557444219005	3.6651200591106403	0.5685226968959421	1.6776769872748625	0.9480928897604324	1.1084954973195333	0.7566954616087216	0.835426681091453	0.6230597559351457	1.164618189864023	1.754684375647624	1.1975706260497545	0.5666239644787654	2.3175956899900743	2.7480930877457865	1.0076422424240705	1.0435937096024903	1.854329570811125	1.394300004643648	1.5788669041821228	1.4706298172546506	1.2389216177086309	1.7501993959519493	0.68491802722384	1.485423725713482	1.4386373964622372	1.491086707781182	1.5313210673425386	3.091982950116938	1.2511215583816833	0.9670699483815289	1.5304783793174606	1.3178751810113138	1.275836687555579	1.7413880472716783	1.687076203260357	1.93762656447362	1.2072202540965278
TL1a_FP_172	1.3813017944325847	3.434319675426772	1.7112181771845172	1.9703133247781472	3.933969908919448	1.6825064484599181	3.3788709883369137	2.0472050521966536	1.1174267436455838	1.9573901000849236	2.1023888393099264	0.5135471636894537	2.163954682129332	0.6852234948758765	3.233353521594784	2.7944637216172805	1.7735422818620377	2.3086246407569795	1.536189766080793	0.5478061803518159	2.145405940282137	0.6147445667841778	2.256199208831367	1.1574122495768349	0.9143324268087785	2.868306578128377	1.3343636304379283	1.5530989842023337	1.0576606560835051	0.0	3.1662468657407055	0.792922149705498	3.013418028215154	2.4449664758117873	1.0835792648745906	1.449416640774334	1.7540437403173665	0.5945951446992515	0.8777571266902383	1.129593631292526	0.9207589538783879	1.2907224440375626	2.3317072299180426	0.656759859467197	0.6525726584430399	0.9713375547073367	3.2695271280635434	0.530081266998285	2.005266222210924	1.7824858104565977	2.722172976861655	1.0039612931113868	2.562744518983411	1.2760994188989423	1.2571768225519124	1.6186601437493602	0.8272990939637432	0.654760383597473	1.3599071263666758	2.581335359757333	0.4207644030448366	0.6285039664238243	3.01602874555239	3.351272937159525	0.4931232352124459	0.785626747638304	2.2171435184088364	0.699755266651658	1.4799985823824715	1.9444846764127688	1.9330714363987938	2.218670861277889	1.6448425339459376	1.3444566194682088	1.235849651286248	1.3875500222523904	1.5646641272727044	3.160164451585922	1.6914649367890195	1.0692725079913594	1.5255980902275277	1.1000116258894028	1.3509846750070444	1.6345527972730738	1.5887420921940447	1.807506004126349	0.816017520666427
TL1a_FP_269	3.0652135103620637	3.582925144552276	4.863890336699716	2.593183094602349	3.9216497434044104	1.7241267719633235	3.711348143852011	3.0505098847297276	2.784833033583434	2.267954358958217	1.1226526464938955	3.2794681244660784	3.900228938024197	3.1583429769132456	0.22558167422477618	3.300914403122356	3.3292408555015482	5.127437100534695	1.919652433659806	3.712001804099691	3.131076410716183	3.4156101654338693	1.5255127875693253	3.2338865909450054	3.1130355674451695	3.7065179674468642	4.023244319403074	2.764647345706032	2.220713403245687	3.1662468657407055	0.0	2.3900201989002925	5.203447129999697	0.880295637303283	3.8397359150470565	3.8501033627574506	4.408797248428307	2.913624690620456	2.483198991936969	2.248748730655021	3.6616208392014578	2.771726264195939	1.4839102868005993	3.3551009989932514	2.687630858881058	2.6206805296920757	4.100811247197062	2.818212663834629	2.2203625572575123	2.6958613731664345	5.856123210283804	2.2843640220784915	2.299839198097913	2.1291379653996514	2.253417575957458	1.5655356246226635	2.6564990611588333	2.778289143772421	3.129285564959732	2.352972089880286	3.3750779153681947	2.5562840504218443	2.897185775566129	3.274337569592551	3.0567130221798804	2.6738886096881562	3.3218232364261917	3.140020065928578	3.6507816390107974	2.9522338476803824	1.3686415905714893	3.1134798684573965	2.106590156870703	3.5916048080926437	3.5595134015201673	3.5275613035205824	3.462686088930586	4.687299519152994	2.8722593880389207	2.9998035474925673	3.561013607789644	3.4776818327938757	3.3165063722486248	3.789695496051537	3.740201502522853	3.9534495220051165	3.4159644192846077
TL1a_FP_288	1.496126389304805	3.2969878339073793	2.480006516629984	1.7752336812022935	3.8121276690488894	0.9291397189703515	3.3123883918865196	2.007661204170868	1.032987554572473	1.6029854504758805	1.3453511980733468	0.9428189034595761	2.413651583216429	0.991421704009028	2.4712297118920303	2.693309031454624	1.8914062625857018	2.958659328925987	0.8951564669818379	1.336099156187873	2.103927985868074	1.1210895398059355	1.6881456181729526	1.395394678875527	1.0766098166783185	2.8909141928866156	1.8957519659989586	1.4743603875310507	0.5184916651105266	0.792922149705498	2.3900201989002925	0.0	3.4908299567024788	1.6819470341778666	1.709103459094747	1.888571346313906	2.3305063316672956	0.6248256255224836	0.5773295706518955	0.7181530845603495	1.5249869826343336	1.1881185961632585	1.7369151038082544	1.1133943659196357	0.4153787692477245	0.7925035441601908	3.3371010479897243	0.47471806377952147	1.6594284336219443	1.6356677299324114	3.4855030656259944	0.5517243115330341	2.189432810864199	0.735486947923758	0.7420531825980727	0.8341497475699944	0.7450831161967353	0.6023721256301933	1.5001491583110793	2.238218455056401	1.0383589586836341	0.17513260319627177	2.7804160337513584	3.1714675944686883	0.8770416965151899	0.5800506174866998	2.2614936635313767	0.914526800906813	1.8173821116942324	1.8962408188170237	1.1760974712360746	2.1835083960059865	1.198440046375068	1.6870033491698961	1.636298999874562	1.7310592209425029	1.824962209524695	3.442426284034114	1.65299489038076	1.221448101562485	1.7987755920726838	1.4716071732852627	1.5708897069403522	1.9863489003886587	1.9308512419548942	2.1927430145381637	1.2731618344447673
TL1a_FP_66	2.278862592791717	2.7287425329560726	2.7311859003328243	2.7787165745607934	3.2586149265710795	4.358492808570089	2.8153031663272334	2.241405457817745	2.6673803912381944	2.9584193705982194	4.4478270177450066	3.0872752154794965	1.314189924156126	2.610990121013782	5.161706103495871	2.3715390058513424	1.8749172632573405	1.6358192253932	3.5662757311518978	2.852624741038704	2.149651683402154	2.746792149619212	3.972158679625755	2.121224704369967	2.63692642724676	2.030918923799119	1.8309269274576387	2.4876643472909787	3.25018810521042	3.013418028215154	5.203447129999697	3.4908299567024788	0.0	4.8165324235429985	2.0878225448509027	1.6723357400803094	1.4580902630495423	3.584300896336421	3.5181416227731623	3.3848191345803427	2.2569900490660406	2.5773276126666467	3.7714266524053706	2.6077833980546012	3.605925720020358	2.8275708405892948	2.1413089780975536	3.346541582989907	3.1014812012595128	2.535225776139117	2.8549075050257344	3.4451771290107525	3.1826516900259576	3.92936201890716	4.092930784512677	3.98962889837154	3.2617507638331507	2.9787675225937655	2.147844338910283	3.2327299243891954	2.746373230968078	3.356947633816592	3.189297997380405	3.3763510443394105	2.948498110268365	3.727171674651674	2.161363686424512	3.689683417292444	1.713445330536831	2.409851202038192	4.465680786963535	2.351910698385061	3.1177105960411255	1.8826964969698716	1.865886566105947	1.8553579702987406	1.8727557680064442	1.334975584057982	2.4614955051041347	2.4356548010854002	1.783431916696314	2.0785979861925803	1.9788996959258696	1.5509393771984257	1.6136163560679173	1.3153943599007587	2.2848404318892586
TL1a_DTT_196_Repeat	2.5893106835502016	3.6258677358075264	4.146477475510082	2.2905208231295857	3.951059958055111	0.9872636354470179	3.6255200826816614	2.7757071823426043	2.326051676604532	2.0641215103878925	0.3749506094731481	2.6016293483057074	3.5666864606557427	2.578463560298848	1.0033525939054844	3.2201644558611484	2.9806554882555223	4.578831271403679	1.5111808363930317	2.977032432782765	2.902783731480196	2.782862973266008	1.2212199673184259	2.743967008254424	2.586127752424027	3.5558418797264664	3.4762519479102125	2.368082755755423	1.646989168202317	2.4449664758117873	0.880295637303283	1.6819470341778666	4.8165324235429985	0.0	3.205357483913025	3.3630178832315054	3.886968387816142	2.1449356235754538	1.7109836104770075	1.5764446698856758	3.014013848678096	2.3628697696041647	1.4339474119940343	2.7498136876609665	1.9150817939343234	2.107286143880871	3.949290155077715	2.118886353565852	1.958323740237311	2.3825404525679277	5.160986050976362	1.570846515640703	2.294981614851699	1.3090629934874995	1.4020460141786322	0.9521941484149967	1.9256898953084194	2.1767199475088743	2.674381995561907	2.2892502336390925	2.7138490344561848	1.8559139835170535	2.853892809283176	3.2082257683255153	2.3374753539036686	1.857843322840627	3.01638173500591	2.3291610067429938	3.1999790564497523	2.622783866251156	0.5365677364926885	2.8389983448242506	1.791834433311679	3.1224346566933256	3.0408347402051508	3.0259059449942693	3.001133065614024	4.398864897818346	2.476916948397964	2.4543621881301125	3.1381155909111023	2.96444475921225	2.869436925654478	3.354822250969171	3.303371803955986	3.515374807536722	2.842778128760857
TL1a_DTT_90_Repeat	1.0496335729397979	3.022804446436305	1.5327449509634261	1.82916999994374	3.4327885491934427	2.6295737110258	2.8459143364202197	1.6967168488334614	1.4429176365689147	2.0685774682981015	2.836240205006672	1.3803449939148495	1.5115159493701034	1.1043879803511396	3.851908016932868	2.4119326686100955	1.3667523794151648	1.7298057317048134	2.215196434912006	0.9289126282670574	1.818407360994323	1.166220828489131	2.6087085529949308	0.9193992112090461	1.3222517762764876	2.3004825360462937	0.914518325577506	1.4118459485117745	1.6856178439299996	1.0835792648745906	3.8397359150470565	1.709103459094747	2.0878225448509027	3.205357483913025	0.0	0.964845154898625	1.1248746703821195	1.674678325291843	1.599862867245716	1.647396102063077	0.20018121680062453	1.4885570660841998	2.6773276297461512	1.0770836492264706	1.6965532221538608	1.4107203540873774	2.5858887967642277	1.5609780648127785	2.0572391376973673	1.6529918696423853	2.352426954964448	1.6455839423512937	2.5637902224571882	2.049438376457672	2.1600248528351482	2.406238590819184	1.350251807944553	1.3783664670888098	1.0399086834378333	2.518438573093534	1.0152719468600049	1.5627503737810629	2.7457218982715696	2.984270741921522	0.9508177502889955	1.74719414427761	1.690201058757657	1.6958343703715062	1.0271696956725682	1.6115083293133106	2.75805158427384	1.8000473144899283	1.973659688213638	1.046021758903489	0.6563008143400579	0.7210382877007331	0.931480129348363	2.2569209789440423	1.4279920580830534	0.9125518987573588	1.1594278407712275	0.9315755215155762	1.0332925987023938	1.0996817340534055	1.0959260181068051	1.0520700527105387	0.813191822273636
TL1a_FP_143	1.1681085876369979	2.663408536626588	1.8035335259965348	1.8634345887449375	3.356074808594775	2.759683023089591	2.815149162757239	1.4945535435163622	1.1040076717633196	1.8368086613177266	2.994244071964303	1.4531625911030226	0.9449893158368623	0.9477441192396875	3.8593174095579927	2.0418924793844626	0.9190231845475898	1.3492226306440702	2.038197493910346	1.425842980449954	1.4243540901835472	1.1116360010630169	2.791403878140784	0.6750737591499276	0.9745293593469444	1.9975872142539342	0.39392824628266726	1.371490900779274	1.720596206966297	1.449416640774334	3.8501033627574506	1.888571346313906	1.6723357400803094	3.3630178832315054	0.964845154898625	0.0	0.580051861461676	1.9705022189040908	2.0432788918815588	1.9759481663687173	1.034612932526796	1.100842717062086	2.590459645329265	0.952729307634527	2.0004479517138	1.2671671000346714	2.424930786129085	1.6993663901362352	2.064440798512014	1.5054174877292432	2.4672913517764563	1.9806544457307413	2.334629250645771	2.4450479731790797	2.551399873534361	2.459633590439354	1.8507622731868267	1.3333112337542234	0.9442269031289878	2.4477276843185165	1.1358483952848912	1.7450687904597229	2.73247261905918	3.095422835503035	1.5172995316193656	2.1730325658461984	1.674257529850961	2.1340265808083028	0.2840292992067953	1.6118383919748112	2.951573555526211	1.7633267938900814	1.7820023997906822	0.2735455499226515	0.5300209643692141	0.7810695802965394	0.9652520164800872	2.10599478368861	1.4981125964386028	1.139487573729652	0.40062128776739525	0.4228860272271162	0.61016155656272	0.30801315485877495	0.28851275025555656	0.5887683094491768	0.6483648876355314
TL1a_FP_100	1.6654742983914548	3.0864905369366564	1.4984403521348493	2.3945937893642406	3.74755119434302	3.2236385625229027	3.2053791331653825	2.003370005576652	1.6442549623500242	2.4138255969819764	3.5183914271332286	1.71365336455638	1.2687417829112977	1.3674423449223476	4.424920202136993	2.4997303260151726	1.437375526651659	0.7812222734869969	2.5691127923605164	1.5460733397472193	1.933758376410188	1.3746534856655261	3.339531791149294	1.2263425838038158	1.4147203020789734	2.3778900537130854	0.4437168665673768	1.917404425940738	2.241070556932216	1.7540437403173665	4.408797248428307	2.3305063316672956	1.4580902630495423	3.886968387816142	1.1248746703821195	0.580051861461676	0.0	2.28328084141711	2.4630327553076787	2.462567319368332	1.2642970928443902	1.66687620936293	3.168272498557417	1.2803473592215135	2.3633691104502157	1.7992583940565474	2.734880237757973	2.063168056077079	2.6210552004247245	2.0603391661724535	1.9783627484014914	2.4500483550793954	2.8933555668034248	2.888162077313252	2.9603651300571254	2.9755992266823372	2.2669161144047982	1.7813654560858243	1.4757317975435993	2.991873392307286	1.4110636118255244	2.170565811187231	3.221889294022971	3.539582379757327	1.8692389971388794	2.530023728324917	2.109799330852289	2.388549141090734	0.8418033763893172	2.1129143651656577	3.449222566976436	2.2358770914574446	2.3578496826211275	0.8391390385274171	0.9882534230996686	1.2019857887068452	1.3955839255869198	2.227585351046716	2.0100304847081545	1.6285433675845442	0.9570509118666798	0.9335696388762329	1.1775591717092426	0.781541413111562	0.7998225594446299	0.8788941939072398	1.0610131693497369
TL1a_FP_196	1.8390152361179202	3.801026497416594	2.0627990876086533	2.282820301636143	4.30798880008091	1.2682666709757087	3.778014320947017	2.4513757633431332	1.3886697325012507	2.1706282913939434	1.8494334631537876	0.6526206351551614	2.676253262611587	1.074983515716795	3.016827331417193	3.1739446265363127	2.23221559307809	2.7895205191854977	1.4465465565132736	0.9855877478606834	2.5427232015607824	0.9622939946745075	2.262358685972078	1.6441358893498614	1.213624224894083	3.3133670643684536	1.8502501002880822	1.9243311139215042	1.108828541320369	0.5945951446992515	2.913624690620456	0.6248256255224836	3.584300896336421	2.1449356235754538	1.674678325291843	1.9705022189040908	2.28328084141711	0.0	0.8506825659109009	1.2045735299123501	1.5065096949402317	1.5841975540239681	2.3612965200027536	1.0611743468987975	0.254519149616827	1.211036954223206	3.738748859022089	0.37219448245027786	2.2248670711195615	2.123525703577978	3.079174247307327	1.0198947997689418	2.7747840924749974	1.0674395787890156	0.8998625567588815	1.3885227456014613	0.996216713107905	0.8387001060589362	1.8279794037549542	2.8119582816319473	0.8730846578042745	0.5432449984563564	3.314566059796855	3.670656564511095	0.912488204087845	0.4680015545770168	2.6627584607901325	0.35166774323175926	1.9884429621336643	2.3399696864366795	1.6098851083596808	2.6262050340532666	1.7804466406949553	1.8293902549010357	1.7891026359275684	1.9350213400706127	2.0885079607537738	3.7090082892917806	2.084141296221605	1.5274894197252489	2.006116879766099	1.5875652670659197	1.8321328296384016	2.150594036147775	2.098050850788101	2.359954003836115	1.3253285104228527
TL1a_FP_131	1.4072585320294375	3.303209590122195	2.535482168886763	1.6625233921601952	3.653890937020676	1.1874664396788677	3.141154035701443	1.9921872313221551	1.36686447650822	1.7189459856317806	1.3752533350556733	1.263976439160256	2.484894438866598	1.283309693818529	2.5391186729540007	2.721839231955025	1.9768566523236488	3.105633015238112	1.3218781162085764	1.3488243643393303	2.1729530187408903	1.4120801096841868	1.527950778939692	1.4976941892487678	1.4471380536559304	2.86052955506805	2.0587340069296975	1.4493972636024055	0.7985830053383663	0.8777571266902383	2.483198991936969	0.5773295706518955	3.5181416227731623	1.7109836104770075	1.599862867245716	2.0432788918815588	2.4630327553076787	0.8506825659109009	0.0	0.4561193650167339	1.3998385399990396	1.4740690783761028	1.8081237941650505	1.393099886149042	0.6315240321583977	1.0937312511948847	3.224994629343367	0.884658349464081	1.5902813945717775	1.6486168406612838	3.549822266599926	0.3001262671308149	2.23661370720185	0.452227600876839	0.6099788730810647	1.08868817624364	0.3001860396615834	1.0008699828247651	1.5101150604860383	2.1690891869729425	1.249396013633524	0.6143464580513773	2.6306735765045977	2.935005610914094	0.6618215327154904	0.4918242315949082	2.135719646230588	0.9471545412597182	1.961561223460508	1.791007709321497	1.2325804652180248	2.071036629119043	1.4047356584987274	1.8820078995122544	1.6680561192579377	1.6842549090075745	1.7524197789978657	3.335034465845847	1.5399750196550002	1.1389961893034897	1.9731725270387082	1.667764763209014	1.6894085572110116	2.1215625323844773	2.0770948419678277	2.2354052327115586	1.4497889005912534
TL1a_DTT_198_Repeat	1.150931502165844	2.8867160345711493	2.7868250480775796	1.2442379988632355	3.2409521307553653	1.2510433492105222	2.746897652534443	1.6303099462727322	1.2140443377747692	1.306852919668693	1.2122155822246912	1.4874975574814002	2.2563779768320655	1.3123592770785368	2.272197902686035	2.3263436488131735	1.7121024351016068	3.1689417683901606	1.1288841614025784	1.6183437079468648	1.8228056838617877	1.5581808585383912	1.1396063567908603	1.3460032560034796	1.4348783492132267	2.497791779982207	2.07829608854098	1.101133021342699	0.5969703176342587	1.129593631292526	2.248748730655021	0.7181530845603495	3.3848191345803427	1.5764446698856758	1.647396102063077	1.9759481663687173	2.462567319368332	1.2045735299123501	0.4561193650167339	0.0	1.4570993461827266	1.2598715718101676	1.3905525908030099	1.483247918346013	0.975575223756935	0.9371593789549267	2.871198339518311	1.1115237571437289	1.1397931517831001	1.2671877040239485	3.7760264908741408	0.1947073376994092	1.791275653816658	0.6151488186875889	0.9057538096246358	0.9482162828314254	0.4447755966979156	1.0318827951067777	1.274700764445256	1.716014578914617	1.415353414234115	0.7807465026813833	2.1965267681366414	2.529194050891653	0.8447724950146074	0.9185996533820245	1.7945905003600642	1.367447554323457	1.834680421939562	1.4233042245315124	1.1799408345206523	1.698750036179509	1.0385376065617538	1.7879028086761646	1.5661844887178862	1.5337376658522968	1.5449372583868222	3.077749935358624	1.189301895017764	0.9497027141789353	1.8231598457593012	1.6108832446236978	1.5118356550470928	1.988697407896607	1.9459051967141556	2.086541332224713	1.4582490738964333
TL1a_DTT_88_Repeat	0.9680707015410585	3.016377827330598	1.6064703055220035	1.7320797287315508	3.4214327779643074	2.440728071612193	2.8363008646268257	1.6572672146526337	1.3386878719319881	1.962090533833459	2.6463567893335354	1.2637973665132798	1.5830967601100603	1.0028701052317357	3.677509479075368	2.398748422124568	1.3628611086477265	1.8862094760318908	2.0617756006897734	0.8389055736134952	1.794346896103933	1.082106004718086	2.443526762716371	0.8666332591654187	1.2361538252666762	2.321007604102596	0.9970728245268823	1.3174779447883795	1.5155173215207303	0.9207589538783879	3.6616208392014578	1.5249869826343336	2.2569900490660406	3.014013848678096	0.20018121680062453	1.034612932526796	1.2642970928443902	1.5065096949402317	1.3998385399990396	1.4570993461827266	0.0	1.3956263188561313	2.5329468362454084	0.9949069222069667	1.5143081096092783	1.2745459539854687	2.622800893815656	1.3997100818762664	1.9360429208839318	1.5691241798790103	2.477774384076935	1.4503268353764824	2.472612882887891	1.8495255181818198	1.9619929529387554	2.224111284775272	1.1512957765933636	1.232883861701039	0.9799685322368036	2.4225288501180486	0.9086346327108382	1.3827615267939801	2.681098681212153	2.930724799484902	0.7519943875552091	1.556279098392082	1.6720099771934958	1.5326746210652586	1.0670029076225032	1.5492399801392687	2.563795135463134	1.7601882774043438	1.8415473069730526	1.0656131911234217	0.6730152642281986	0.7317266001528453	0.932130238756157	2.3606845493802657	1.3441205482212448	0.7847093113277952	1.1828168868775524	0.9168430765981073	1.0118580719412231	1.1643009716128363	1.151218070766233	1.1507093011782021	0.7564178529142599
TL1a_FP_246	0.9309538985855936	2.351706455720222	2.5296527965152924	1.2579043420848803	3.0903101970802216	1.8724639905334592	2.6011335132860762	1.1383329576001808	0.2189936030050324	0.9187679780352428	2.008616974203399	1.3166909617144205	1.3761441252763416	0.7465537846997246	2.7837691742544597	1.7178120671567607	0.8572501277035678	2.398729488743951	0.9894175255857176	1.656710354257956	1.0808401736233753	1.1465071746936812	1.8830164636875693	0.6224013744139123	0.6464379064186897	1.9277645982779243	1.3249393380722385	0.8108242579018772	0.814759979963287	1.2907224440375626	2.771726264195939	1.1881185961632585	2.5773276126666467	2.3628697696041647	1.4885570660841998	1.100842717062086	1.66687620936293	1.5841975540239681	1.4740690783761028	1.2598715718101676	1.3956263188561313	0.0	1.5673241329371572	0.9710198245219078	1.4976415537398775	0.4011301499369177	2.4616472597391	1.2353227264392892	1.2664074530767053	0.8705915088938937	3.3780662271294046	1.2832263579573535	1.5285811689338338	1.736383032801177	1.8851537645100835	1.472502036212359	1.3781944970336657	0.7546685091033352	0.7437099694635181	1.7172903905094232	1.1626046959345586	1.1265157744885737	2.2121928918281486	2.6885335437197773	1.3101042919429842	1.6861690007780414	1.524270892933204	1.8701459100119011	0.9136171275959012	1.2293470855142579	2.0146574469783953	1.4624812229419757	0.7238323187183857	0.8320017259248272	0.974468066710686	1.0828223142949722	1.1275818451324173	2.557085660132879	1.0764648044550444	0.8584542805904914	0.8149367640487999	0.771126184402993	0.6536665331331449	1.0573181770059374	1.000158943976095	1.319164207579779	0.852659122371523
TL1a_FP_270	1.7364597593083122	2.2079743594150196	3.925256916490544	1.1768750050699932	2.67241263582994	1.7241982110619833	2.368379668556609	1.580450821794123	1.667476177341448	0.8254679942255778	1.2091852039968245	2.5075048482090465	2.4655274161820624	2.142085024137405	1.404731594681297	1.8411674929613138	1.916368796116246	3.931888257112742	1.1791027393107272	2.8383849088259554	1.6619128249757589	2.5043831445062947	0.7494013453009645	1.9651784329641195	2.0988845767475257	2.2323772276816545	2.8454420629110535	1.3827037142606418	1.3006289021671575	2.3317072299180426	1.4839102868005993	1.7369151038082544	3.7714266524053706	1.4339474119940343	2.6773276297461512	2.590459645329265	3.168272498557417	2.3612965200027536	1.8081237941650505	1.3905525908030099	2.5329468362454084	1.5673241329371572	0.0	2.375159637894195	2.136390313821093	1.5453804958165915	2.657470360460731	2.140677324931986	0.8049107917517537	1.2569702944682493	4.850046521192896	1.5140060831504818	0.8707821147669776	1.7099227737304756	1.9761515006031207	1.1926244428060866	1.824337299641379	1.8769169999073523	1.789528643827311	0.9678823101701869	2.4541743301647423	1.841306990389982	1.6055790456094783	2.092007142437624	2.1393436194922915	2.1731948998555835	1.8755034337103982	2.6240968527026247	2.3481087563857352	1.5193599329051253	1.4703526420616522	1.6627976298594533	0.846878754515742	2.3454382873756487	2.280282821129588	2.2049187043976435	2.096300907353494	3.215919229208638	1.484182271875837	1.7685793053030228	2.2538940554244213	2.2866156997995	2.0037290415720945	2.463440776139468	2.4237609906885687	2.578182285138947	2.2996317089863014
TL1a_FP_160	1.3348324350707916	3.1986998632379406	1.6242143236659639	1.9783264988957807	3.8518989741228724	1.9807143528089612	3.3070903944612526	1.875823248727685	0.7933807827256686	1.8378241748043516	2.3985556346099184	0.5086596513537633	1.7720960779515063	0.2376656784802201	3.4129357493727754	2.5478240921831796	1.4489559576488844	1.8593952875067263	1.503226494334678	0.8107762841885268	1.8746428209653576	0.199399477644028	2.4932925986259806	0.8654412990775044	0.4003647920498958	2.6286890313737272	0.8370092256791879	1.480357995937256	1.1723903664738513	0.656759859467197	3.3551009989932514	1.1133943659196357	2.6077833980546012	2.7498136876609665	1.0770836492264706	0.952729307634527	1.2803473592215135	1.0611743468987975	1.393099886149042	1.483247918346013	0.9949069222069667	0.9710198245219078	2.375159637894195	0.0	1.1357250842556879	0.830895007652139	3.088524509574371	0.7931746646723749	2.041848251783559	1.6656835142810065	2.539657644064975	1.4000101234633537	2.457132807361634	1.76491964997251	1.7734203211109352	1.824040925885605	1.3122899211479926	0.5794031805119291	1.187651948332028	2.5673926767481334	0.2791287372130348	0.9484856988932011	3.0062466254191857	3.3999984798875276	0.9816104027806085	1.3596717926822868	2.1198397125217783	1.2609734006419802	1.0227991708000173	1.8856030877356267	2.27157280611249	2.1348950833834515	1.5632132058952029	0.8289332305114984	0.962936661271649	1.213949078715269	1.415370229309561	2.9248296962687204	1.670952918807078	1.0922748885165259	1.0491710883695704	0.6003286793987002	0.9999512249316087	1.1707703489199726	1.117186418392774	1.443005191833261	0.3807872683212779
