ID	RTSI
BioGeo.TL1a_FP_73.REP1_S3	0.56104346406378
BioGeo.TL1a_FP_77.REP1_S4	0.318774633410616
BioGeo.TL1a_FP_77	0.263361861421559
BioGeo.TL1a_FP_85	0.251567906753384
BioGeo.Vil1.01B.FP07.Rep1_S107	0.239401122477575
BioGeo.Vil1.01B.FP11	0.170959668615119
BioGeo.Vil1.02B.FP19	0.237441149665126
BioGeo.Vil1.02B.FP23	0.181433362221736
BioGeo.Vil1.03B.FP31	0.236512119057717
BioGeo.Vil1.03B.FP35.REP1_S38	0.368276998204009
BioGeo.Vil1.04B.FP43.Rep1_S88	0.262544925993413
BioGeo.Vil1.04B.FP47	0.156746316234956
BioGeo.Vil1.05B.FP55	0.237204322453936
BioGeo.Vil1.05B.FP59.REP1_S37	0.214390338400751
BioGeo.Vil1.06B.FP67	0.210675186204094
BioGeo.Vil1.06B.FP71	0.139520408818822
BioGeo.Vil1.07B.FP79	0.224980472953799
BioGeo.Vil1.07B.FP83	0.190128886489185
BioGeo.Vil1.08B.FP92.REP1_S41	0.19830257207168
BioGeo.Vil1.08B.FP94.REP1_S42	0.14561209989607
BioGeo.Vil1.09B.FP104	0.264198668886242
BioGeo.Vil1.09B.FP106	0.192004963387453
BioGeo.Vil1.10B.FP116.REP1_S44	0.252009653125507
BioGeo.Vil1.10B.FP118.REP1_S45	0.183998935296521
BioGeo.Vil1.13B.FP152	0.552994812523425
BioGeo.Vil1.13B.FP154.REP1_S47	0.561984254325214
BioGeo.Vil1.14B.FP164	0.181161542361827
BioGeo.Vil1.14B.FP166	0.448958496440218
