ID	RTSI
Itg.04.FP420.S20	0.0851233860753988
Itg.10.FP456.S58	0.164516221107454
Lyz2.08B.FP294.S92	0.090813307250349
Vil1.13B.FP156	0.143827096299084
Itg.18.FP492.S95	0.160372943589524
Vil1.06B.FP72	0.227506669077316
Vil1.02B.FP24	0.106388401447003
Itg.12.FP468.S70	0.287327254626579
Lyz2.05B.FP260.S57	0.10925101969025
Itg.12.FP467.S69	0.294052740725519
Itg.20.FP505.S8	0.212900756158957
Vil1.14B.FP166	0.157374447861951
Itg.04.FP423.S23	0.150984134933513
Itg.22.FP517.S20	0.257717424910413
Itg.12.FP472.S74	0.355588820466249
Lyz2.06B.FP268.S65	0.302540721455142
Lyz2.03B.FP233.S81	0.144882974230107
Lyz2.04B.FP246.S43	0.146236887893452
Vil1.14B.FP165	0.29992220556204
Lyz2.02B.FP221.S69	0.131606119252866
Vil1.07B.FP81	0.342541424235502
Lyz2.06B.FP270.S68	0.153788190606923
Vil1.07B.FP84	0.302117258879289
Lyz2.04B.FP247.S44	0.136505309318101
Itg.06.FP431.S32	0.177252730760273
Lyz2.01B.FP211.S59	0.131546668588584
Lyz2.06B.FP267.S64	0.34757948202856
Itg.02.FP407.S7	0.200675292478118
Itg.04.FP419.S19	0.292589803543568
Itg.08.FP448.S49	0.192377273546503
Vil1.13B.FP151	0.472079552013327
Vil1.01B.FP10	0.151084592834891
Itg.04.FP424.S24	0.1414892321243
Itg.08.FP446.S47	0.183612461492944
Vil1.06B.FP71	0.233955275603069
Lyz2.01B.FP207.S55	0.29106884672569
Vil1.13B.FP155	0.161403936720651
Lyz2.08B.FP295.S93	0.0900435485829634
Itg.08.FP444.S45	0.367237491846727
Vil1.13B.FP154	0.136445814546736
Vil1.14B.FP168	0.159462683439137
Vil1.03B.FP31	0.386785679627185
Lyz2.03B.FP232.S80	0.126689052747781
Lyz2.03B.FP235.S83	0.12291476985212
Itg.18.FP493.S96	0.295909502339658
Lyz2.07B.FP284.S82	0.130260524892827
Itg.10.FP457.S59	0.131444596996361
Itg.10.FP459.S61	0.15859194883351
Itg.06.FP432.S33	0.219600022895123
Lyz2.01B.FP209.S57	0.286639308705474
Itg.12.FP470.S72	0.159961442071235
Lyz2.07B.FP280.S78	0.25775623860842
Itg.10.FP458.S60	0.160770022963267
Lyz2.08B.FP296.S95	0.183821668641427
Itg.16.FP483.S86	0.23916836814206
Lyz2.03B.FP236.S84	0.140243037744683
Lyz2.02B.FP223.S71	0.131952790967035
Itg.02.FP411.S11	0.159917934652795
Lyz2.05B.FP258.S55	0.144630211483822
Itg.06.FP435.S36	0.132699819471205
Itg.16.FP480.S83	0.330477929955157
Vil1.02B.FP23	0.139088129549363
Vil1.07B.FP80	0.407483522248097
Itg.22.FP519.S22	0.161485798255452
Itg.22.FP520.S23	0.164161119871332
Itg.10.FP455.S57	0.155800872636441
Vil1.05B.FP56	0.338900669479716
Vil1.02B.FP20	0.274764635611149
Itg.04.FP421.S21	0.19626524303211
Vil1.08B.FP91	0.311166277378024
Vil1.06B.FP70	0.11908277821583
Vil1.08B.FP93	0.28391765129143
Itg.08.FP447.S48	0.168326786492977
Itg.26.FP541.S45	0.26474527840799
Lyz2.08B.FP293.S91	0.230787756054678
Itg.18.FP494.S97	0.165711178460137
Itg.20.FP503.S6	0.157178980301296
Lyz2.02B.FP219.S67	0.292066121995188
Vil1.09B.FP103	0.397869333036118
Vil1.10B.FP118	0.119673953887083
Lyz2.06B.FP272.S70	0.128664928512438
Itg.18.FP495.S98	0.156532270391433
SLCFP072	0.166591003447479
SLCFP021	0.312900034440925
SLCFP069	0.229215200944315
LYZFP308	0.415708503835078
SLCFP111	0.30538185159188
LYZFP307	0.177040721686153
LYZFP331	0.118839953537446
SLCFP131	0.168919344252695
SLCFP078	0.206123517502481
SLCFP070	0.126260223564349
LYZFP304	0.132012953413833
SLCFP067	0.289370757912932
SLCFP023	0.111400380292505
SLCFP051	0.345311757421031
LYZFP328	0.38851899997941
LYZFP317	0.102016746246078
SLCFP022	0.138485410312674
LYZFP355	0.140219372441537
LYZFP319	0.0941100381191649
SLCFP005	0.175756812968389
SLCFP024	0.229057281190595
SLCFP093	0.132106969996319
SLCFP053	0.113738034865276
LYZFP320	0.09882931159339
SLCFP091	0.145008340039082
LYZFP327	0.446037775411085
SLCFP095	0.143360562305658
SLCFP077	0.136722860946426
LYZFP356	0.286013956311273
LYZFP354	0.120907280704794
SLCFP112	0.0926166917479152
SLCFP073	0.115999852934218
SLCFP128	0.242122002207743
SLCFP092	0.0753617437184585
LYZFP332	0.114126654125627
SLCFP002	0.223752635606436
LYZFP306	0.166463427749669
SLCFP113	0.0788550520243297
SLCFP071	0.153982810891315
SLCFP004	0.157804614829802
SLCFP019a	0.316490972680173
LYZFP316	0.118465270110747
SLCFP075	0.147956165633232
SLCFP049	0.368827262093473
LYZFP339	0.300356048118925
SLCFP094	0.139090527766494
LYZFP315	0.0986249378060148
SLCFP050	0.358097289256886
LYZFP352	0.358942466102324
LYZFP305	0.122722478116197
SLCFP052	0.126196080049962
SLCFP076	0.140472531796278
LYZFP330	0.132342731621747
SLCFP127	0.204777932974329
LYZFP340	0.296511805753733
SLCFP129	0.257064291631311
LYZFP351	0.374893815724468
SLCFP074	0.111423452903117
SLCFP054	0.182538650517678
LYZFP303	0.118718787574629
SLCFP003	0.264900117879243
SLCFP068	0.344221774727338
SLCFP114	0.101939303250464
SLCFP006	0.16983644398387
LYZFP343	0.0937440041278479
SLCFP132	0.170998217947308
LYZFP344	0.0602584953409919
LYZFP342	0.0824353294992667
SLCFP096	0.157107308006564
SLCFP001	0.22829971986996
SLCFP110	0.338639936982942
LYZFP353	0.346768269910712
SLCFP109	0.327679514341843
SLCFP020	0.311212241019933
LYZFP318	0.209938281906741
LYZFP329	0.412138145666586
LYZFP341	0.298595609977103
SLCFP148	0.335373277851164
SLCFP164	0.368576099395031
SLCFP166	0.121072467366693
SLCFP163	0.358078804603487
SLCFP150	0.0855174560250968
SLCFP167	0.198608803616046
SLCFP145	0.217721010994441
SLCFP165	0.241722757044424
SLCFP146	0.12222340304114
SLCFP147	0.237453703011329
SLCFP149	0.129111369984872
