#OTU ID,TILC-DTT-590,TILC-DTT-425,TILC-DTT-554,TILC-DTT-296,IL17-DTT-201,IL17-DTT-54,IL17-DTT-28,TILC-DTT-446,TILC-DTT-23,TILC-DTT-506,IL17-DTT-188,TILC-DTT-24,TILC-DTT-394,TILC-DTT-396,TILC-DTT-476,TILC-DTT-558,TILC-DTT-616,IL17-DTT-218,IL17-DTT-85,IL17-DTT-52,IL17-DTT-132,TILC-DTT-647,TILC-DTT-300,TILC-DTT-353,TILC-DTT-556,TILC-DTT-265,TILC-DTT-421,IL17-DTT-104,IL17-DTT-90,TILC-DTT-646,IL17-DTT-143,TILC-DTT-379,TILC-DTT-510,TILC-DTT-352,TILC-DTT-422,TILC-DTT-395,TILC-DTT-571,TILC-DTT-648,IL17-DTT-26,TILC-DTT-618,TILC-DTT-266,IL17-DTT-142,TILC-DTT-603,TILC-DTT-392,IL17-DTT-27,TILC-DTT-449,IL17-DTT-144,IL17-DTT-219,TILC-DTT-381,TILC-DTT-478,TILC-DTT-645,IL17-DTT-29,TILC-DTT-480,TILC-DTT-572,IL17-DTT-129,TILC-DTT-270,TILC-DTT-594,IL17-DTT-199,IL17-DTT-202,TILC-DTT-555,IL17-DTT-200,TILC-DTT-269,TILC-DTT-617,TILC-DTT-424,TILC-DTT-19,IL17-DTT-116,TILC-DTT-268,TILC-DTT-508,IL17-DTT-25,IL17-DTT-203,TILC-DTT-475,TILC-DTT-614,TILC-DTT-576,TILC-DTT-479,TILC-DTT-393,TILC-DTT-602,IL17-DTT-130,IL17-DTT-86,IL17-DTT-141,TILC-DTT-553,TILC-DTT-615,IL17-DTT-53,TILC-DTT-613,TILC-DTT-644,TILC-DTT-448,IL17-DTT-117,TILC-DTT-391,TILC-DTT-295,IL17-DTT-115,TILC-DTT-557,IL17-DTT-89,TILC-DTT-450,TILC-DTT-505,TILC-DTT-426,TILC-DTT-20,IL17-DTT-220,IL17-DTT-105,IL17-DTT-222,IL17-DTT-221,IL17-DTT-49,IL17-DTT-51,TILC-DTT-589,TILC-DTT-592,IL17-DTT-131,IL17-DTT-139,TILC-DTT-354,TILC-DTT-575,TILC-DTT-445,TILC-DTT-350,TILC-DTT-351,TILC-DTT-267,IL17-DTT-88,TILC-DTT-21,IL17-DTT-189,TILC-DTT-509,TILC-DTT-605,TILC-DTT-384,TILC-DTT-297,TILC-DTT-591,IL17-DTT-87,IL17-DTT-120,TILC-DTT-606,IL17-DTT-140,TILC-DTT-380,TILC-DTT-593,TILC-DTT-423,TILC-DTT-22,TILC-DTT-574,TILC-DTT-573,TILC-DTT-382,TILC-DTT-383,IL17-DTT-119,IL17-DTT-30,TILC-DTT-349,TILC-DTT-299,TILC-DTT-643,TILC-DTT-601,IL17-DTT-128,TILC-DTT-477,IL17-DTT-217,IL17-DTT-127,IL17-DTT-118,TILC-DTT-507,IL17-DTT-50,TILC-DTT-298,IL17-DTT-106,IL17-DTT-103
1f7204bcdf17cd2b2fb0023b29f782ce,8.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,56.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,36.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,58.0,7.0,30.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,21.0,49.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,11.0
3f5d350d3445a0c4018fb2a432bb935a,35.0,0.0,23.0,28.0,41.0,0.0,0.0,3.0,0.0,22.0,160.0,0.0,2.0,0.0,51.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,51.0,10.0,2.0,0.0,0.0,52.0,0.0,0.0,21.0,0.0,104.0,0.0,50.0,0.0,52.0,0.0,31.0,134.0,3.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,24.0,0.0,2.0,51.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,98.0,57.0,77.0,7.0,202.0,59.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,59.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,28.0,7.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.0,0.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,57.0,10.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,190.0,0.0,2.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0
74eae83073aa4e2f5ba8279fb468a064,55.0,0.0,13.0,55.0,57.0,0.0,0.0,280.0,0.0,43.0,106.0,0.0,8.0,0.0,64.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,7.0,153.0,276.0,0.0,0.0,55.0,0.0,0.0,109.0,0.0,6.0,0.0,147.0,0.0,99.0,0.0,0.0,910.0,70.0,0.0,0.0,40.0,7.0,0.0,94.0,0.0,0.0,18.0,3.0,0.0,4.0,27.0,7.0,0.0,37.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,16.0,0.0,65.0,4.0,0.0,0.0,308.0,0.0,118.0,10.0,186.0,20.0,5.0,0.0,0.0,153.0,0.0,56.0,2.0,5.0,3.0,0.0,7.0,0.0,25.0,0.0,0.0,0.0,65.0,1.0,0.0,30.0,108.0,43.0,0.0,0.0,48.0,0.0,0.0,0.0,70.0,72.0,4.0,0.0,0.0,60.0,0.0,0.0,0.0,3.0,53.0,28.0,0.0,0.0,36.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,33.0,4.0,206.0,4.0,0.0,96.0,0.0,5.0,154.0,0.0,0.0,32.0
97093ef968c9b7022556102e62b5a0ca,533.0,0.0,49.0,46.0,55.0,0.0,0.0,49.0,0.0,0.0,194.0,0.0,0.0,0.0,422.0,0.0,0.0,12.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,67.0,432.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,6.0,2.0,110.0,0.0,329.0,0.0,0.0,10.0,40.0,0.0,0.0,17.0,14.0,0.0,413.0,0.0,0.0,7.0,0.0,0.0,26.0,37.0,0.0,6.0,72.0,0.0,0.0,0.0,21.0,65.0,0.0,0.0,0.0,0.0,407.0,189.0,0.0,0.0,5.0,0.0,179.0,115.0,44.0,51.0,134.0,0.0,60.0,846.0,0.0,99.0,4.0,0.0,72.0,0.0,71.0,0.0,0.0,0.0,51.0,0.0,56.0,0.0,0.0,41.0,113.0,399.0,0.0,0.0,12.0,0.0,0.0,0.0,569.0,362.0,14.0,0.0,7.0,128.0,0.0,0.0,0.0,5.0,255.0,99.0,0.0,0.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,372.0,0.0,276.0,0.0,327.0,67.0,0.0,12.0,0.0,0.0,67.0,0.0,0.0,16.0
4e51dc9ff9dca8f1f1fd6ae3784e6c84,304.0,16.0,33203.0,43901.0,7.0,0.0,13.0,28726.0,8.0,16865.0,4.0,19.0,7.0,85.0,3277.0,387.0,27.0,0.0,0.0,16.0,227.0,14.0,4.0,4.0,941.0,1877.0,6074.0,8.0,0.0,16.0,704.0,3920.0,4530.0,13.0,10340.0,14.0,30899.0,15.0,0.0,1594.0,17353.0,202.0,18.0,30.0,0.0,515.0,2327.0,0.0,74035.0,426.0,16.0,732.0,24.0,29170.0,292.0,20.0,223.0,21.0,52.0,93194.0,10.0,8.0,0.0,26.0,4134.0,5.0,24.0,495.0,88.0,594.0,3418.0,24.0,13.0,8.0,27.0,8.0,61.0,3.0,36.0,17763.0,1291.0,310.0,68.0,8.0,2989.0,2.0,16674.0,4869.0,402.0,19.0,0.0,14.0,31779.0,10.0,18467.0,0.0,3.0,30.0,0.0,12.0,0.0,329.0,156.0,197.0,99.0,25.0,19.0,2126.0,7.0,26.0,73496.0,130.0,96147.0,8.0,327.0,51.0,15.0,70598.0,32.0,0.0,686.0,31.0,40.0,41929.0,233.0,66367.0,100.0,26.0,101906.0,176.0,37.0,355.0,830.0,104.0,16.0,11.0,189.0,20.0,50897.0,0.0,341.0,909.0,58987.0,0.0,8.0,205.0,82.0
361ada0520a6630c55d754c48ffbb4d3,291.0,0.0,166.0,49.0,0.0,0.0,0.0,9.0,0.0,4.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,0.0,0.0,0.0,235.0,0.0,310.0,0.0,0.0,22.0,190.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,2.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,40.0,0.0,0.0,0.0,707.0,97.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,585.0,0.0,0.0,0.0,3.0,129.0,0.0,0.0,0.0,335.0,0.0,0.0,104.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0
bfe54af4c9180d37a0d76f6dafe79a5a,280.0,14.0,2615.0,5.0,0.0,0.0,0.0,0.0,2011.0,5.0,0.0,161.0,14.0,67.0,0.0,389.0,13.0,0.0,9.0,0.0,0.0,320.0,23.0,0.0,1434.0,0.0,0.0,0.0,0.0,1669.0,0.0,91.0,3.0,0.0,28.0,139.0,101.0,1624.0,0.0,82.0,2.0,17.0,130.0,147.0,0.0,0.0,0.0,0.0,27.0,0.0,1864.0,0.0,0.0,145.0,0.0,0.0,766.0,0.0,0.0,256.0,0.0,0.0,12.0,18.0,1230.0,0.0,0.0,213.0,0.0,0.0,0.0,153.0,63.0,0.0,157.0,96.0,0.0,0.0,0.0,3114.0,303.0,0.0,539.0,551.0,2.0,0.0,935.0,93.0,0.0,196.0,0.0,0.0,76.0,13.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,1147.0,0.0,0.0,0.0,39.0,431.0,0.0,2.0,0.0,0.0,25.0,0.0,49.0,23.0,8.0,5.0,554.0,0.0,0.0,11.0,0.0,18.0,1655.0,11.0,1358.0,17.0,126.0,67.0,20.0,0.0,0.0,0.0,51.0,185.0,102.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,8.0,0.0,0.0
0cffbd6b7c3cca9ffca3062572fa22da,231.0,0.0,9.0,40.0,206.0,0.0,0.0,56.0,0.0,12.0,64.0,0.0,0.0,0.0,274.0,3.0,0.0,50.0,87.0,0.0,34.0,0.0,0.0,0.0,0.0,210.0,43.0,39.0,140.0,0.0,0.0,86.0,0.0,0.0,43.0,0.0,14.0,2.0,39.0,0.0,512.0,0.0,150.0,366.0,38.0,0.0,0.0,40.0,10.0,0.0,191.0,0.0,0.0,27.0,0.0,0.0,28.0,94.0,0.0,4.0,156.0,0.0,0.0,0.0,27.0,46.0,0.0,0.0,16.0,13.0,294.0,15.0,0.0,0.0,206.0,133.0,194.0,149.0,86.0,34.0,1.0,0.0,0.0,201.0,0.0,90.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,0.0,47.0,5.0,33.0,0.0,0.0,14.0,9.0,401.0,0.0,0.0,15.0,0.0,0.0,0.0,91.0,163.0,22.0,0.0,9.0,137.0,0.0,0.0,0.0,7.0,385.0,243.0,56.0,3.0,16.0,15.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,70.0,0.0,37.0,56.0,192.0,46.0,4.0,3.0,0.0,19.0,12.0,0.0,0.0,9.0
d293350110fd6ea524cd7d9628e211e8,205.0,0.0,0.0,0.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,2275.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,119.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,656.0,0.0,0.0,34.0,0.0,0.0,26.0,454.0,5.0,1.0,578.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,2309.0,0.0,0.0,0.0,33.0,39.0,2371.0,0.0,19.0,1888.0,0.0,514.0,1405.0,0.0,44.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0.0,7.0,312.0,0.0,0.0,97.0,182.0,96.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1570.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,15.0,0.0,1.0,18.0,0.0,0.0,216.0,0.0,2.0,114.0
db7202347d5fa58c95c89fab435c3573,192.0,20.0,48.0,87.0,102.0,0.0,3.0,141.0,77.0,21.0,141.0,61.0,14.0,30.0,73.0,117.0,8.0,124.0,278.0,67.0,373.0,126.0,0.0,2.0,3.0,50.0,134.0,99.0,116.0,14.0,0.0,283.0,47.0,0.0,68.0,41.0,280.0,276.0,68.0,121.0,114.0,19.0,197.0,48.0,128.0,44.0,721.0,80.0,16.0,4.0,72.0,0.0,16.0,65.0,229.0,147.0,30.0,124.0,0.0,0.0,122.0,38.0,2.0,4.0,312.0,161.0,4.0,0.0,22.0,0.0,86.0,58.0,157.0,3.0,92.0,162.0,83.0,76.0,193.0,89.0,103.0,194.0,353.0,133.0,23.0,130.0,20.0,96.0,231.0,91.0,241.0,38.0,33.0,127.0,51.0,8.0,115.0,183.0,122.0,212.0,150.0,426.0,0.0,444.0,238.0,0.0,81.0,199.0,65.0,24.0,1.0,237.0,7.0,239.0,37.0,83.0,0.0,3.0,241.0,139.0,327.0,173.0,174.0,64.0,4.0,4.0,52.0,25.0,0.0,0.0,0.0,547.0,97.0,219.0,10.0,15.0,255.0,58.0,4.0,8.0,42.0,319.0,12.0,166.0,36.0,210.0,0.0
9ca44a977b3775a1f8ffab69c6c94ca4,177.0,0.0,41.0,0.0,28.0,0.0,0.0,226.0,0.0,345.0,170.0,0.0,10.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,281.0,0.0,212.0,347.0,2.0,0.0,318.0,3.0,0.0,296.0,0.0,239.0,8.0,382.0,2.0,322.0,0.0,0.0,691.0,272.0,2.0,0.0,0.0,83.0,0.0,238.0,0.0,0.0,340.0,0.0,0.0,4.0,28.0,3.0,14.0,28.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,2.0,0.0,164.0,566.0,0.0,0.0,407.0,0.0,18.0,0.0,144.0,53.0,146.0,0.0,11.0,537.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,112.0,0.0,13.0,0.0,109.0,0.0,0.0,23.0,56.0,195.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,7.0,230.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,99.0,343.0,0.0,10.0,0.0,4.0,34.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,133.0,25.0,0.0,0.0,0.0,156.0,240.0,0.0,0.0,97.0
78d4a7090953f5b54ddaa1bce83e6f5b,164.0,0.0,140.0,91.0,207.0,0.0,0.0,36.0,0.0,21.0,119.0,0.0,3.0,0.0,51.0,0.0,0.0,30.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,32.0,0.0,0.0,61.0,0.0,0.0,158.0,0.0,47.0,0.0,90.0,0.0,28.0,0.0,321.0,646.0,61.0,0.0,0.0,7.0,3.0,0.0,14.0,0.0,0.0,116.0,0.0,0.0,24.0,125.0,16.0,8.0,151.0,0.0,0.0,0.0,0.0,70.0,0.0,2.0,12.0,0.0,29.0,125.0,0.0,0.0,362.0,277.0,192.0,73.0,60.0,90.0,98.0,0.0,54.0,46.0,0.0,65.0,28.0,2.0,21.0,0.0,21.0,0.0,6.0,0.0,2.0,0.0,43.0,0.0,0.0,21.0,54.0,49.0,0.0,0.0,22.0,0.0,0.0,0.0,187.0,182.0,0.0,0.0,0.0,42.0,3.0,2.0,0.0,3.0,67.0,64.0,0.0,3.0,49.0,23.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,408.0,0.0,99.0,206.0,148.0,0.0,0.0,36.0,0.0,0.0,56.0,0.0,0.0,10.0
fe4423be9feb146adab81ffe7461560e,132.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,383.0,0.0,0.0,49.0,0.0,60.0,0.0,116.0,0.0,3.0,0.0,0.0,30.0,179.0,0.0,0.0,12.0,34.0,0.0,32.0,0.0,0.0,89.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,3.0,120.0,0.0,0.0,0.0,92.0,118.0,10.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f04881e51f8f2d5dec562f646a8a0134,131.0,0.0,16.0,21.0,14.0,0.0,0.0,97.0,0.0,3.0,7.0,0.0,0.0,0.0,76.0,10.0,0.0,31.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,45.0,35.0,83.0,4.0,0.0,6.0,0.0,0.0,74.0,0.0,13.0,0.0,80.0,0.0,62.0,0.0,482.0,136.0,84.0,0.0,0.0,46.0,3.0,0.0,256.0,0.0,0.0,14.0,0.0,0.0,5.0,5.0,0.0,7.0,2.0,0.0,0.0,0.0,41.0,109.0,0.0,0.0,4.0,0.0,86.0,223.0,0.0,0.0,141.0,283.0,503.0,65.0,11.0,11.0,293.0,0.0,143.0,258.0,0.0,214.0,0.0,0.0,0.0,0.0,27.0,0.0,12.0,0.0,79.0,0.0,43.0,0.0,0.0,9.0,120.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,92.0,4.0,0.0,29.0,7.0,0.0,0.0,0.0,0.0,59.0,71.0,0.0,0.0,5.0,6.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,91.0,84.0,208.0,13.0,0.0,3.0,0.0,4.0,78.0,0.0,0.0,28.0
9c7e1059ed1d20f8c2801439faaf2817,126.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,48.0,3.0,17.0,0.0,0.0,24.0,0.0,0.0,34.0,0.0,18.0,0.0,240.0,0.0,182.0,0.0,0.0,7.0,265.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,34.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,92.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,23.0,0.0,0.0,0.0,144.0,92.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,59.0,5.0,0.0,0.0,4.0,16.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
99a4ed062eaecb05baabcb9727e1dfcb,113.0,0.0,63.0,20.0,146.0,0.0,0.0,35.0,0.0,33.0,43.0,0.0,0.0,0.0,101.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,68.0,46.0,0.0,0.0,94.0,3.0,0.0,89.0,0.0,21.0,0.0,215.0,2.0,67.0,0.0,35.0,79.0,100.0,0.0,0.0,35.0,7.0,0.0,24.0,0.0,0.0,22.0,0.0,0.0,3.0,142.0,3.0,8.0,180.0,0.0,0.0,0.0,39.0,29.0,0.0,0.0,3.0,0.0,115.0,34.0,0.0,0.0,56.0,78.0,15.0,11.0,44.0,94.0,31.0,0.0,0.0,77.0,0.0,44.0,5.0,63.0,0.0,0.0,0.0,0.0,26.0,2.0,40.0,0.0,98.0,2.0,0.0,14.0,26.0,51.0,0.0,0.0,33.0,0.0,0.0,0.0,215.0,149.0,5.0,0.0,3.0,32.0,0.0,0.0,0.0,3.0,46.0,14.0,12.0,0.0,22.0,57.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,165.0,0.0,30.0,36.0,49.0,15.0,0.0,0.0,0.0,2.0,48.0,0.0,0.0,44.0
57a9dca410ed4793406ea8226b508df6,106.0,0.0,139.0,40.0,102.0,0.0,0.0,42.0,0.0,5.0,14.0,0.0,0.0,0.0,22.0,0.0,0.0,34.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,41.0,38.0,4.0,0.0,249.0,3.0,0.0,45.0,0.0,38.0,10.0,207.0,0.0,145.0,0.0,144.0,19.0,175.0,0.0,0.0,23.0,71.0,0.0,255.0,0.0,0.0,19.0,0.0,0.0,18.0,53.0,0.0,14.0,41.0,0.0,0.0,0.0,9.0,94.0,0.0,0.0,110.0,0.0,26.0,89.0,0.0,0.0,26.0,73.0,186.0,9.0,67.0,99.0,119.0,0.0,282.0,255.0,0.0,193.0,19.0,28.0,150.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,64.0,0.0,0.0,30.0,160.0,51.0,0.0,0.0,105.0,0.0,0.0,70.0,36.0,52.0,17.0,0.0,4.0,36.0,0.0,0.0,2.0,3.0,158.0,8.0,18.0,0.0,143.0,77.0,2.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,36.0,0.0,164.0,161.0,47.0,5.0,3.0,15.0,0.0,0.0,149.0,0.0,0.0,40.0
b3464ad10551079b526a252dc2ec1693,103.0,0.0,3.0,4.0,101.0,0.0,0.0,7.0,0.0,5.0,15.0,0.0,0.0,0.0,54.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,31.0,11.0,0.0,0.0,27.0,0.0,0.0,4.0,0.0,6.0,0.0,5.0,0.0,461.0,0.0,30.0,8.0,5.0,0.0,0.0,3.0,4.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,7.0,59.0,5.0,2.0,53.0,0.0,0.0,0.0,4.0,37.0,0.0,0.0,0.0,0.0,49.0,51.0,0.0,0.0,17.0,19.0,139.0,29.0,12.0,29.0,37.0,0.0,33.0,15.0,0.0,38.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,10.0,71.0,0.0,0.0,9.0,0.0,0.0,0.0,25.0,17.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,187.0,57.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,57.0,48.0,103.0,5.0,0.0,8.0,0.0,5.0,6.0,0.0,0.0,21.0
bae0776891dade9267938c82611211a2,98.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,46.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,24.0,0.0,195.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,14.0,21.0,0.0,15.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,38.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5f23ebcfcad4df50a4bfad3cee54aab9,90.0,0.0,0.0,9.0,38.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,16.0,24.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,109.0,0.0,8.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,33.0,0.0,4.0,39.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,72.0,1.0,20.0,15.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,20.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,11.0,47.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
