	TILCDTT841	TILCDTT735	TILCDTT848	TILCDTT734	TILCDTT807	TILCDTT771	TILCDTT590	TILCDTT554	TILCDTT296	TILCDTT446	TILCDTT506	TILCDTT476	TILCDTT265	TILCDTT421	TILCDTT379	TILCDTT422	TILCDTT571	TILCDTT266	TILCDTT603	TILCDTT392	TILCDTT381	TILCDTT645	TILCDTT572	TILCDTT555	TILCDTT19	TILCDTT475	TILCDTT614	TILCDTT393	TILCDTT602	TILCDTT553	TILCDTT615	TILCDTT613	TILCDTT644	TILCDTT391	TILCDTT295	TILCDTT505	TILCDTT20	TILCDTT589	TILCDTT445	TILCDTT350	TILCDTT351	TILCDTT267	TILCDTT21	TILCDTT591	TILCDTT380	TILCDTT573	TILCDTT349	TILCDTT643	TILCDTT601	TILCDTT477	TILCDTT507	TILCIL22DTT961	TILCIL22DTT1004	TILCIL22DTT937	TILCIL22DTT962	TILCIL22DTT914	TILCIL22DTT933	TILCIL22DTT1083	TILCIL22DTT1040	TILCIL22DTT1081	TILCIL22DTT932	TILCIL22DTT1039	TILCIL22DTT979	TILCIL22DTT980	TILCIL22DTT1010	TILCIL22DTT1046	TILCIL22DTT1045	TILCIL22DTT1082	TILCIL22DTT1003	TILCIL22DTT1077	TILCIL22DTT1005	TILCIL22DTT1009	TILCIL22DTT931	TILCIL22DTT1076	TILCIL22DTT1075	TILCIL22DTT913	TILCIL22DTT1041	TILCIL22DTT938	TILCIL22DTT1011	TILCIL22DTT963
TILCDTT602	0.8497459460018162	0.8978566926296511	0.68088125181018	1.1743881169257868	0.3926153359722145	1.6010835641804355	0.1061867803473331	1.0088975203154076	0.5709229958530458	1.00298147874177	0.11715889928944564	0.7206657851731983	0.30938158412402994	0.2763982765649245	1.4330118960286387	0.20548521644363021	1.8236042375488677	0.6350843943376853	0.6612807097760253	1.1809617073458203	2.0085714136124246	1.9605462425142726	0.4586908172227791	1.0702494152966728	1.5111977629814457	0.575900273486781	0.9600148601945131	2.0715080217171153	0.0	1.2673730599467665	2.0101492524920843	2.736471132720432	0.826943594761837	1.3461583274367432	1.146996269279461	1.2677686729577646	1.0398599436819207	0.713305078707575	1.7414241641259762	1.6823603369482336	1.291166643736934	1.5957494917001296	0.6470956972936811	0.5724091943231931	0.930941116532002	1.6321484524771672	0.28990223497621276	1.4987134521560366	1.3751978490512882	1.2553389737154494	1.4600212809559732	2.2124315756911543	2.784134962030815	2.8172450357035586	1.9857822688210436	2.1475059414728337	1.668854055173994	2.1065377089058464	1.0915934981622248	2.746310139631319	0.3578400992691058	2.6013485637734206	1.0628285065332692	0.8194088168511973	1.06510001763135	2.1115268939251015	1.9875100484411863	1.126169431696174	2.5646043291479694	1.6389014501242511	2.1788281718917943	1.6770207457621025	0.3454978441024334	2.446123978437426	3.160253099977169	2.2377529847254256	1.0998453633044467	1.8662162880587625	1.9849742152107612	1.293549961032774
TILCDTT553	1.0471572710680181	1.402669395422935	0.6187176169536207	1.792228190632287	1.3207978062801529	0.7931862519642896	1.3123484003598138	0.2870797549745475	1.2331960720448867	0.6646206380762897	1.2601027374182583	1.955927289906308	1.1633805810397724	1.3022319002853808	0.6124698205491494	1.4089683810149	0.7832216166822509	1.3509143558090586	1.0879360087856917	2.156364191572137	2.0671112747200064	1.4684177091165584	0.8343583528042495	1.0170269464298118	1.3628765925617063	1.8423566310208879	0.45611084524396706	2.306491867728909	1.2673730599467665	0.0	1.0940148774539	1.486614339243842	0.6702877220003678	0.38949764335587933	0.29741902790250774	0.5176132053551095	2.208157382726927	0.6402563152970226	0.48495795007605447	2.9345374672789823	2.3819282716177717	1.8984460292862155	1.746861140577226	0.8598760533489871	1.4051422037078733	1.4146251782539743	1.552567498304072	0.6845886587748844	0.42022403963443955	1.9730140084618726	1.554177161992978	1.0937247846125346	2.1594328218611585	2.1095525972199973	1.0297277119994934	0.9681045357738156	2.6349720883174252	1.0645600995774485	1.789823026087699	1.76859489906736	1.551384382476458	1.448678131829283	1.4053579454556135	1.9194459081130948	0.2094160839943418	3.372624568597697	1.2017577554167953	0.3339591289474236	3.4202758302388307	2.497303266363339	2.440501476970134	0.5552855307580097	1.511507893524952	3.0455440559590956	2.8162507415853653	1.0151770923727665	1.66338615969833	1.762679194865576	1.196377285742693	0.9628764962960683
TILCDTT615	2.1025632657984428	2.4393833591768526	1.3786841108928005	2.8253552007491676	1.8477833372401968	1.5286866679025068	2.077350315022465	1.2814042205409497	1.6548524491448846	1.010382137596352	2.02304718819087	2.529801209022692	1.7638096998042936	1.8958669170335352	0.5983883979589115	2.142704361635922	1.6301407764735631	1.7232626948668546	1.4750498387645974	2.406214076358189	1.546700358245644	0.6694038368949701	1.6620002934435831	1.0885991284692738	2.448693133419526	2.524864923495341	1.087963067210482	1.871163897170559	2.0101492524920843	1.0940148774539	0.0	1.1606428264818027	1.1892329704097364	0.7580166292284716	1.0636185869385715	0.759442994891641	3.045886399867457	1.598103678851763	1.042436514280227	3.4621388676741796	2.7046628867174616	1.6527601375431376	2.2129474495354535	1.4636524373660975	1.5612869461512184	0.9436101654205349	2.2414898144944417	1.6922526775838316	1.4570517020386258	2.0564440347660264	1.2977347222041646	0.5160264910323099	3.0587024761603234	2.9644390928497484	0.21461435168486562	0.6095484483276348	2.7865860460884067	0.24232483442684424	2.8068403826284425	2.4352212110180687	2.2244756391209872	0.8360415960519648	1.4689907597111842	2.7982815746822265	1.2381111244199325	3.9294163505638333	2.1284158870453362	1.4092709972089406	4.438434985539519	3.499737578744487	3.5319749472467064	0.5689421043094831	2.192444583031635	4.118650653789915	3.802333270549963	0.8798982851573248	1.7490007294395824	2.8430841991048053	0.21004227929433705	0.9604908761044171
TILCDTT613	2.4560062805454805	2.815364129831204	2.061946411971206	3.1758226515044043	2.7128995326855616	1.6134624106089854	2.78782939771187	1.761992116357122	2.562656770214663	1.8719799537717112	2.7335967716129996	3.387586694825699	2.5795664635871414	2.722364767792846	1.4534562048466664	2.877959008711591	1.4106242671563511	2.6598731496116703	2.388962909499517	3.4305118597136253	2.704750588519922	1.8193231169117952	2.3089466180855007	2.099204274817485	2.5041440574691194	3.3075824291088205	1.8014894423138728	3.0314645355249694	2.736471132720432	1.486614339243842	1.1606428264818027	0.0	1.994815695768671	1.432624492746818	1.6152245878235398	1.5641852887146999	3.6940792086645686	2.1170036074938845	1.0539308785330816	4.363191557026176	3.7046618535535174	2.7957630888644744	3.1273654289166455	2.2536360520663106	2.5870692668998774	2.0943702223339313	3.013253241124	1.6986408368904913	1.586740688256627	3.131622324736056	2.4303260409743315	0.7376649914658728	2.5607017063410633	2.409536683552205	1.1010637263633343	0.6635279401458473	3.8543042255665925	0.9235988860857336	3.198653319277084	1.7374698834612463	2.997050785305429	0.5437528647191389	2.5114466038059375	3.40241321821822	1.6950883990821237	4.817001012490356	1.8345215603938683	1.7299564545534007	4.799230943647841	3.9120484259055854	3.5820185862156415	1.1017106744522756	2.9555793824644163	4.315309375318185	3.3875011068315555	0.5649162842845334	2.803370725593816	2.7964719280015036	1.3624759289588484	1.8860418417104858
TILCDTT644	1.112694646061901	1.3813620584609907	0.26101824551118824	1.7661233757399184	0.7200546360399088	1.2563198666114905	0.8890920715163566	0.5214941255118527	0.6061231540090436	0.18827759629710522	0.8340657550352607	1.4055620161183906	0.6042651776518654	0.7433393249531383	0.6098137625987969	0.9551055275426517	1.427240854941032	0.7166230896147545	0.43596237163953977	1.502168057172165	1.5599712784184159	1.222770922277195	0.5094315548143403	0.4504908466789454	1.66270945047319	1.3558559073993581	0.23675990608753003	1.7432985696406422	0.826943594761837	0.6702877220003678	1.1892329704097364	1.994815695768671	0.0	0.5628235730460376	0.5365673042562145	0.4629679591091747	1.8581842030319453	0.582228813037347	1.1197612676885111	2.3762306034473357	1.7436554202478876	1.2998076102044678	1.1373963463127323	0.28088776221457606	0.7429673256656256	0.9971144546787069	1.0704732170713973	1.234979452324014	1.0010381533930117	1.3039188336411982	0.9916710846685283	1.432446763483426	2.710126203275565	2.691420422293277	1.183750990597671	1.3826991404223903	1.9798245720158483	1.293583293170461	1.7209935330982984	2.4210978498546165	1.0821812443799272	1.8288279701303578	0.7940065356792539	1.6164826996263808	0.5586828424393696	2.8278250253816664	1.7839691965564528	0.7658842075823348	3.304875831755399	2.364231167546033	2.6180665586759084	0.8974621954670859	1.0543683791004532	3.07831120413551	3.2803953440414526	1.523313839873381	1.0249909773335064	2.0890567006389933	1.1747021273590759	0.684363033083768
TILCDTT391	1.3473180053568734	1.683644847551522	0.6710094434964969	2.081246592796522	1.2825092875812103	1.0524436895605727	1.4026949060083935	0.5245595741352113	1.1462986380225333	0.4535467995664161	1.346566173789103	1.964644750749174	1.157878502487167	1.2995743287442783	0.2230440735275531	1.4816599060932856	1.1155576118294253	1.2493456777014025	0.9696986729793569	2.0308490432650506	1.7229822826174173	1.0833139126802567	0.945737904277691	0.7581806511757977	1.728356075673638	1.9011815761256117	0.394800354071092	1.9818481363098028	1.3461583274367432	0.38949764335587933	0.7580166292284716	1.432624492746818	0.5628235730460376	0.0	0.39043451616445135	0.1949382313075578	2.35607814478966	0.8451232156595359	0.650741494431428	2.9375530673303616	2.289450392341069	1.607994028024803	1.6979105088320325	0.8271661383899305	1.2113763171483731	1.060215737470288	1.6103569966509557	1.067316656379383	0.8060145568316007	1.7773421186276441	1.24080538296933	0.9066098352176621	2.5253195528858488	2.46881508025143	0.7326645882057087	0.8330382650784354	2.487200214730367	0.7915205503360718	2.062991009538205	2.0743780178429847	1.6094967332743588	1.2966200040488842	1.1922477851257316	2.089047904234531	0.492535090123291	3.3895288301935205	1.5725623409449374	0.694616885360814	3.6878654851773205	2.752093138681977	2.7923468256321278	0.33684138126864543	1.57465113751249	3.3661911715107062	3.2002729186947074	0.9811778341014551	1.4692526934789223	2.143615561675815	0.8306179435097276	0.7365865670057012
TILCDTT295	1.0832316259874375	1.4225298054612143	0.5180891353559899	1.7755070550988643	1.1675568487202466	0.7498666797901883	1.2122449369060855	0.3852008526690201	1.0378864465360285	0.5150815340963079	1.1656636318036135	1.8018493203806896	1.008772333037806	1.1492059213371628	0.5672879306720683	1.3135737371730039	1.0195423670703958	1.1501091519651154	0.9022762018364062	1.9663869443653432	1.8832193607470742	1.3486635501344646	0.7722702948923408	0.8302783165770452	1.504673789481467	1.7161912131411123	0.30272264397219056	2.1174991475455065	1.146996269279461	0.29741902790250774	1.0636185869385715	1.6152245878235398	0.5365673042562145	0.39043451616445135	0.0	0.398116339994101	2.1298162431787975	0.6618656526726581	0.6623351316390778	2.776705249877026	2.2008838680310605	1.6999416259582347	1.5824296029344336	0.7478284223182641	1.2180909977106211	1.2423566135910633	1.416959391506166	0.827936582203382	0.5979415842306571	1.7938867291479368	1.386343408934222	1.1062883115569193	2.3663907981783874	2.311487232910352	0.9759107478484749	1.0243744325353845	2.42805093173202	1.0719605924905897	1.765282339881467	1.978522644143595	1.385352293911923	1.4786134730434015	1.1772798704057412	1.8558735407181575	0.2836371921007349	3.2339549589528978	1.3925158150338646	0.42142309951119755	3.4231181042684513	2.4906350820259706	2.5411431534507347	0.6190509608488244	1.3422490193527241	3.0758433530463054	2.986334441447272	1.094385887387365	1.4402630311867288	1.8725469833355948	1.1285527152760377	0.6999371046325074
TILCDTT505	1.3806606499522813	1.702304321418393	0.6234495973972827	2.084263727379581	1.165418148993444	1.1022078164626508	1.3341331457338863	0.594854942697494	1.002116147428618	0.3140211076312165	1.280717125929403	1.848829883072841	1.0501159568344682	1.1900782707436495	0.20155054316314588	1.4100722414615439	1.2776259087158166	1.0980622403669376	0.8251831939175732	1.8753504016340634	1.5584931726655984	0.9733568640011258	0.9107243814222007	0.5823565324787661	1.8226233474617228	1.8079502481885528	0.3289611346223324	1.8132172388645473	1.2677686729577646	0.5176132053551095	0.759442994891641	1.5641852887146999	0.4629679591091747	0.1949382313075578	0.398116339994101	0.0	2.2979245395704457	0.8660129374473386	0.8093342372796497	2.813994360273607	2.142216464819176	1.4318032759474593	1.5687162261566663	0.7430279044263615	1.0486945203566802	0.8987750717964881	1.5163670005526146	1.1799922268492449	0.9255715039425234	1.6180307266175855	1.0774109855262732	0.9705506822485487	2.6760191206457904	2.6209374529241543	0.7316741406761486	0.9320199824478391	2.3203164585420577	0.838865582498154	2.058671671400061	2.2385488329157304	1.5036338787346697	1.3675001564488294	1.0080318096722305	2.0438870432959884	0.562616025064416	3.275509925601339	1.713459550020153	0.7723167863513648	3.686937525290396	2.746573815293726	2.8620313655246155	0.4694916039577692	1.4693973207682118	3.3926525840147965	3.32848929891838	1.095892364421594	1.2901106373775453	2.23003327056662	0.7860849129297236	0.553997380294305
TILCDTT20	1.356195751599107	1.0827571478422824	1.686153000909576	1.0120597975867034	1.2964715428319662	2.4077342867563676	0.9692928867698576	1.9374804896661415	1.5237693562159813	2.03876101192437	1.0251711027310613	0.8644906299301094	1.3164785564948516	1.210479317167373	2.4605046873305834	0.9190922743646753	2.5688834481493514	1.5301818595656564	1.6608094603187862	1.5755899540459157	2.8757647397262183	2.9745707947680744	1.4138462469945599	2.0854012857443	1.8069135566395989	0.6506937766008283	1.9796191128915526	2.8499617492470204	1.0398599436819207	2.208157382726927	3.045886399867457	3.6940792086645686	1.8581842030319453	2.35607814478966	2.1298162431787975	2.2979245395704457	0.0	1.585387773236028	2.657815467761676	1.2101480886975162	1.4543870189523076	2.412023731845187	1.1707624215022492	1.592100236230466	1.822926720829452	2.6198219079750897	0.8583771006936296	2.2195053040203723	2.18813332774669	1.8804785800485033	2.376798487773818	3.2254518741324913	3.103580214402598	3.1984667112477827	3.0201163351017657	3.1438201384668973	1.9154854402726784	3.1336661471576837	0.8965135308329908	3.3421879696434567	0.9363813985159335	3.6066587479454473	1.9771563639819083	0.30932507883616134	2.0000602365463247	1.4628678562734285	2.5576115649160243	1.9886579291610642	1.6639378480501823	0.8760899991868886	1.8929299212238804	2.6794198824238795	0.967491542879738	1.7985904014273795	3.216078721342024	3.202203459052761	1.8969905403740719	2.0000495441462034	3.0227273342952157	2.3081012884029444
TILCDTT589	0.5569930614064937	0.8557845329243591	0.3384963644378299	1.2826005382971528	0.883754819003111	1.130820078919325	0.7284430613881848	0.3593991499133722	0.91868151478627	0.7382980687764915	0.6767707799362699	1.4261853692409117	0.7240484451911677	0.8332936700926633	1.010262723027751	0.8224812888400884	1.1372805296733133	1.0378831815076468	0.8405828406353525	1.7733364419189446	2.1317422517590487	1.7729669628759277	0.27917070664663834	1.0271149117911726	1.0909616062554461	1.266933543325358	0.5612047089520134	2.291646999404556	0.713305078707575	0.6402563152970226	1.598103678851763	2.1170036074938845	0.582228813037347	0.8451232156595359	0.6618656526726581	0.8660129374473386	1.585387773236028	0.0	1.1013190284642758	2.3858677063120672	1.9413912217832985	1.8326153089400146	1.2835703545550887	0.5196093681495582	1.1987908941656458	1.5782170833555549	1.001067650562287	0.883570606113847	0.7192374511102311	1.692662389325275	1.5511684335026092	1.7063871795874994	2.2282723545320686	2.2404557850906133	1.5662194802357468	1.5972389931065283	2.2758452339248607	1.6319046994617001	1.2531119054460955	2.092805919789584	1.0436174685283066	2.0773586518844342	1.2909712220886798	1.2959798103930797	0.44490883546672294	2.796121071443578	1.3726276029131452	0.49823932863046544	2.8460727419892935	1.9118150824933957	2.0438611266139044	1.1363565663664879	1.0121779996782068	2.5571882873204768	2.7407381142458296	1.6548379775114166	1.4667957534216103	1.5333197786764066	1.641356774617639	1.1647494084112227
TILCDTT445	1.4105694663456865	1.771916442930819	1.099541911506837	2.1310532680041647	1.7953172150492296	0.7454529214698679	1.787889210427373	0.7619898452896354	1.6849353165549876	1.0642174712978614	1.7378548955300763	2.4308915486384017	1.63767840507842	1.7776228020091667	0.8196092336559954	1.8885090111391118	0.6059321305560453	1.7981573838967584	1.534145622987949	2.6084479483605034	2.3268775926973446	1.5933631193635336	1.3145487749635687	1.385063486113013	1.5548045915346624	2.3172278664831443	0.8955724808023743	2.6037636253308003	1.7414241641259762	0.48495795007605447	1.042436514280227	1.0539308785330816	1.1197612676885111	0.650741494431428	0.6623351316390778	0.8093342372796497	2.657815467761676	1.1013190284642758	0.0	3.408593686809929	2.84573523646703	2.2379435358890056	2.2194873087277545	1.3366390701383106	1.8251753840334324	1.654044306587635	2.0257551149157433	0.7210451017095555	0.5498257671891809	2.3998284887742307	1.8808616141209102	0.8261309802128378	2.0314239612983522	1.9359170858968633	0.9403911534742554	0.6538450948048611	3.073119692254598	0.9080564884969226	2.149115245871272	1.46131160818148	2.010927122940997	1.100476682080622	1.787110427577197	2.3621819314981685	0.6795760744474324	3.8506841675580477	1.0900230199916654	0.6774709715376033	3.7698314832681836	2.870314053630521	2.650587350238725	0.5155958905061793	1.9676791030139646	3.32126612488967	2.7687065044317123	0.5995598816765675	2.0645822852710904	1.8898823077056761	1.2095268149688299	1.2158922691880305
TILCDTT350	2.372753440138915	2.194992502568416	2.3230391678887354	2.164147133200437	1.6567929793362288	3.189116593412506	1.6588411795903557	2.682193996508286	1.8211372675574191	2.5109300025264134	1.7093113971779663	0.9796204745085478	1.7859625804042931	1.643582125121265	2.9571813957964124	1.5683432937452544	3.4946861054942073	1.7441764625324565	1.9992588366149628	1.187510871972446	2.7058134946199988	3.155246654732681	2.127608247352447	2.3752657331419424	2.9381989215321287	1.1254408913929692	2.562839452554544	2.5436718349469536	1.6823603369482336	2.9345374672789823	3.4621388676741796	4.363191557026176	2.3762306034473357	2.9375530673303616	2.776705249877026	2.813994360273607	1.2101480886975162	2.3858677063120672	3.408593686809929	0.0	0.8841359779611436	2.238390911711424	1.2549479792308795	2.126180981205102	1.9307889280498958	2.7403696766363272	1.3936902536321998	3.146456791428037	3.0505652412235404	1.6332113010323208	2.4008508362150427	3.7607364386101505	4.255062239489572	4.327722034192931	3.4635845340561318	3.735979200040651	1.177635723168382	3.617012767385414	2.051586319343384	4.373176441470163	1.4200323088706976	4.151600539964779	2.0623512215897186	1.444526436408735	2.738843820258022	0.5043142184210972	3.5910842854444422	2.8031148781146884	2.5135553340579775	1.9954928387882587	3.0957590108754838	3.2703379050854453	1.4702861344636433	2.867104007909105	4.414952156114449	3.8583851904665907	1.830809768561263	3.167143418412957	3.367301944413258	2.6452533733277868
TILCDTT351	2.128513522231026	2.083973715525584	1.7746673180363832	2.2149982757612707	1.0721316302862653	2.737138994422318	1.3043224789645167	2.1613220742826074	1.1652587725410746	1.8381977402926786	1.3312068756454123	0.6751029897590967	1.239853563885336	1.1174253543957653	2.25978906154112	1.2187573776648377	3.059181549396744	1.059711417504995	1.3238027576452172	0.31632173371703404	1.8247757466488643	2.3226769200250414	1.6625049185227083	1.6256460116433844	2.772635209654132	0.9459738219680748	1.9538116163741333	1.6660530647421772	1.291166643736934	2.3819282716177717	2.7046628867174616	3.7046618535535174	1.7436554202478876	2.289450392341069	2.2008838680310605	2.142216464819176	1.4543870189523076	1.9413912217832985	2.84573523646703	0.8841359779611436	0.0	1.360290623284389	0.65885217439302	1.5382653985098578	1.144131238042071	1.9067355574034717	1.061579864909339	2.754602755566277	2.599076938209327	0.758818400731401	1.5485855171691854	3.059033892878897	4.069887010591027	4.108018397892193	2.7269286640648986	3.061020298676406	0.4771419872305062	2.8857426396464643	2.105804903008292	4.015425020645019	1.0820463071786053	3.44590544192142	1.2739476776061704	1.5265989889300002	2.2138625678919164	1.3330478110432233	3.2711652087083634	2.3364821940907863	3.0631220259905825	2.3297165842781484	3.2396753963849	2.607707113141907	1.1272454240227907	3.2439755481182697	4.395836699827414	3.221849337237411	1.0111471827851637	3.0986182992647113	2.5842840505851576	1.9372315447067352
TILCDTT267	2.2938381145689326	2.460758838041092	1.5140300896191394	2.755276584882959	1.2141089298234435	2.349747673938625	1.663743363506158	1.8167284399417931	1.0448286665755395	1.2396687028370479	1.6402156595192914	1.5886580779104233	1.3062461732463293	1.3234190770997618	1.457815663546018	1.6481796399534345	2.681560009661789	0.9738181065107093	1.0210036939695308	1.051912958126206	0.4791182755214891	1.0898272903215092	1.6339693971731133	0.8825500429758533	2.9159254021074035	1.7616643675848103	1.4692911634025339	0.4804097465846376	1.5957494917001296	1.8984460292862155	1.6527601375431376	2.7957630888644744	1.2998076102044678	1.607994028024803	1.6999416259582347	1.4318032759474593	2.412023731845187	1.8326153089400146	2.2379435358890056	2.238390911711424	1.360290623284389	0.0	1.2456737328635228	1.3228766080175602	0.6749801004211113	0.7132056344377041	1.610741524673331	2.5004419214033438	2.26856248132078	0.6451682269321798	0.40639333373047626	2.097171137613636	4.008093900497331	3.9817665741969193	1.7156068052129474	2.166531545967948	1.2544197352168236	1.8795832370077383	2.6775963632788113	3.6603016638771644	1.5936069654801832	2.4387799874217735	0.6162990756021179	2.3126849482211744	1.8360711915912076	2.6917435160411407	3.066354578329893	2.0384758251261834	4.065698094170651	3.1833057653063426	3.751318814940565	1.8187977957653063	1.5969709833759	4.031219603653293	4.560032236175513	2.3923828621847942	0.5615301336948204	3.3204529512007297	1.4738875433111651	1.155215665684627
TILCDTT21	1.4943618409059487	1.4982875231034956	1.1315711341102144	1.70311297962564	0.42752988552796994	2.122346458816426	0.671131924826244	1.5144797299934512	0.5835473410777283	1.2614137034042845	0.6895844569942029	0.36309010907987915	0.5894691480485765	0.4612189145925158	1.7044542503211806	0.6007930909968183	2.403379786329103	0.5142806152478832	0.7494753282939334	0.5428229261715337	1.716336580184533	1.9586362514025617	1.00455882661571	1.1316561690115452	2.148114635554891	0.5233901873048912	1.3393551870284082	1.6795760428393895	0.6470956972936811	1.746861140577226	2.2129474495354535	3.1273654289166455	1.1373963463127323	1.6979105088320325	1.5824296029344336	1.5687162261566663	1.1707624215022492	1.2835703545550887	2.2194873087277545	1.2549479792308795	0.65885217439302	1.2456737328635228	0.0	0.9066054013821969	0.7258098632040965	1.5619636783063242	0.47412464571159246	2.101116446203039	1.9460075599918774	0.7308296682751125	1.2635966972587935	2.5204026860235977	3.4278980069906932	3.460160898389078	2.220503188270018	2.4974173504455726	1.0326274921112781	2.3662666434884527	1.602210533853692	3.3580323385338073	0.5235322301174589	2.914379424559875	0.8963577367248557	1.110893279795148	1.5697785373635575	1.7185702144975452	2.61567430578857	1.6850507176662215	2.832288410191955	1.9814401919015032	2.729697172562958	2.028068951518099	0.5629433805457398	2.8701325814127077	3.7954312985310996	2.637872901544755	0.7549728358804667	2.4990492542459863	2.127450772681135	1.447921299369824
TILCDTT591	0.9962179319408772	1.209866515295476	0.2672487450454303	1.5895602573966092	0.4813118391307841	1.402837149412105	0.6254265430261714	0.6353018635076881	0.458262622679514	0.45889335961636746	0.5684154293147212	1.1534730710785963	0.3646833207205509	0.4964533286337875	0.8841851161362575	0.6805598977552663	1.5561418317117064	0.5732109814161335	0.34420741827056683	1.3256787071678067	1.6514176069370474	1.4422523596798276	0.32639778434985595	0.5942426237875031	1.5968384691239277	1.0887759974906168	0.47528128557887267	1.7862324682344772	0.5724091943231931	0.8598760533489871	1.4636524373660975	2.2536360520663106	0.28088776221457606	0.8271661383899305	0.7478284223182641	0.7430279044263615	1.592100236230466	0.5196093681495582	1.3366390701383106	2.126180981205102	1.5382653985098578	1.3228766080175602	0.9066054013821969	0.0	0.6819104743283686	1.1675810458207703	0.8113881195964823	1.324598367824701	1.1182449885481245	1.1880750103627338	1.0660277570473167	1.7106194158857275	2.742303295647146	2.7456602278717446	1.46397103824719	1.6540669695821422	1.8226924939556612	1.5719265539772835	1.5307558926083122	2.543533511650757	0.8516876289228191	2.106278100305371	0.8044180239961783	1.359259468641379	0.7008026660316292	2.5673709843206254	1.857317395384401	0.867392914429651	3.0695734462321047	2.1328566327464102	2.4766185589551943	1.1639661723731825	0.8309716729138952	2.8882435552156687	3.2564547214819717	1.782965076963268	0.9686208009639875	2.025105458321142	1.4397386965024386	0.8926815564574385
TILCDTT380	1.6315362765505226	1.7873092385213578	0.9037097116741203	2.0952289060372986	0.555186598934406	1.881496415351767	0.9983285201423745	1.2560425656319472	0.3935108609221388	0.7654070668890364	0.9705023089836774	1.083179865967908	0.6363624481104351	0.6652196803602283	1.1408067821783863	0.992535155765481	2.168401223734008	0.34645886671917503	0.37522798818066155	0.851527172888024	1.0833549396520592	1.2364143028182182	0.9750288165992215	0.4906062840220136	2.2644729777874537	1.1860991100381684	0.9520203793018108	1.1502621863887394	0.930941116532002	1.4051422037078733	1.5612869461512184	2.5870692668998774	0.7429673256656256	1.2113763171483731	1.2180909977106211	1.0486945203566802	1.822926720829452	1.1987908941656458	1.8251753840334324	1.9307889280498958	1.144131238042071	0.6749801004211113	0.7258098632040965	0.6819104743283686	0.0	0.8385269545824422	0.9869586682617941	1.9446888662986994	1.728345343983455	0.5785607676301634	0.5607746574410927	1.9328298258362628	3.414032048228081	3.406770833010567	1.5923652044352414	1.9438795672636138	1.2845334098268595	1.7451925818866647	2.0181419676447114	3.15933249851616	0.9897313502236414	2.3189126995925924	0.2815475248469879	1.6835444343391155	1.2925811697613063	2.3977683969269226	2.5030645019264006	1.478370668613199	3.447369302225977	2.543448110221441	3.0767596526884566	1.5043516517326276	0.9893510963138978	3.3757403172925753	3.9238803150477874	2.1292379887040185	0.33939341113204746	2.6690351780822015	1.4467761393059693	0.8914823784418732
TILCDTT573	2.102068238260561	2.3574226599323556	1.252275881772382	2.705211907393105	1.3247622230229328	1.8860264547336016	1.7088704153006198	1.4282182013924227	1.1035144386622278	0.8486639305594229	1.6670512113502394	1.9143655782490383	1.3255538007209278	1.412821512226272	0.8669858091325365	1.7363092841264285	2.171369524912581	1.109227034116782	0.9718404047644885	1.5921983976589662	0.6729653555770199	0.42407743301494166	1.4767000420654712	0.5791744949437896	2.6440703312295835	2.0016507721358385	1.0758301463528295	0.9665549399105938	1.6321484524771672	1.4146251782539743	0.9436101654205349	2.0943702223339313	0.9971144546787069	1.060215737470288	1.2423566135910633	0.8987750717964881	2.6198219079750897	1.5782170833555549	1.654044306587635	2.7403696766363272	1.9067355574034717	0.7132056344377041	1.5619636783063242	1.1675810458207703	0.8385269545824422	0.0	1.7656803556719802	2.0649550218043116	1.8175549395384047	1.2043175910231623	0.413861160087795	1.3970749518088799	3.5739623984943494	3.519246148331301	1.0126955559927409	1.4787247053441392	1.903924795089893	1.1729020019488534	2.6516752503463996	3.1125195250622024	1.7426165912058416	1.731283220954784	0.7149957587324025	2.442403928076571	1.4222548898542222	3.2106640540059193	2.6105801938860194	1.6352841939471374	4.196036215379023	3.266889782122777	3.612617653757685	1.1878657250238658	1.7260870171926421	4.0304387151735765	4.210594186618758	1.7183865611402431	0.9302621456179588	3.056186144592763	0.7621636995977942	0.7097670644030605
