	TL1a_FP_162	TL1a_FP_88	TL1a_FP_89	TL1a_FP_234	TL1a_FP_65	TL1a_FP_64	TL1a_FP_209	TL1a_FP_287	TL1a_FP_77	TL1a_FP_245	TL1a_FP_198	TL1a_FP_161	TL1a_FP_76	TL1a_FP_102	TL1a_FP_197	TL1a_FP_132	TL1a_FP_130	TL1a_FP_173	TL1a_FP_90	TL1a_FP_174	TL1a_FP_144	TL1a_FP_142	TL1a_FP_172	TL1a_FP_269	TL1a_FP_288	TL1a_FP_66	TL1a_FP_143	TL1a_FP_100	TL1a_FP_196	TL1a_FP_131	TL1a_FP_246	TL1a_FP_270	TL1a_FP_160	TL1a_FP_286	TL1a_FP_78	TL1a_FP_210	TL1a_FP_208	TL1a_FP_101	TL1a_FP_244	TL1a_FP_232	TL1a_FP_233	TL1a_FP_268	TL1A_FP_641	TL1A_FP_689	TL1A_FP_640	TL1A_FP_677	TL1A_FP_678	TL1A_FP_630	TL1A_FP_688
TL1a_FP_246	2.268724573146404	2.2329664490363457	2.783656818010446	1.5206374175851423	2.3142328703683965	1.0466845952782127	0.7176610584780745	1.2011579588032284	1.2949550735366897	0.6617270921776898	2.5938541442088314	1.6458499866430527	0.9107230655125249	2.1468902918210824	0.9968524975826767	1.2294745316992794	1.0271094119901982	0.9812239856100266	0.6539500116722441	0.645696525311754	1.7951756861712387	0.8263389012069283	1.1194423905869408	2.5458147241367968	1.0952068017642405	2.4722128291018888	0.7307761404849941	1.4319785057893542	1.4235334241190774	1.331680537325814	0.0	1.544546209539696	0.6472876841605594	1.376356982633871	2.2351180239265536	1.2059913088841279	0.9953112585889622	3.1428748862518843	1.4665056330621125	1.6310809192147016	1.2488611009321071	0.8567875815280896	0.9801705557649211	1.089501904931797	1.1177375207130822	1.0203545292635174	0.8441411262418927	0.6300826564947792	0.695767926764565
TL1a_FP_270	2.0579591114331692	3.6234869119124884	2.4385944428850244	1.5516021959178539	2.259517567021957	1.5615987030153244	1.0527629521089135	2.1899691150735623	2.3591503441619666	2.0262852583527047	1.2430403158964947	1.698652780371212	2.005780632762118	3.6543558544065977	1.1305691805131803	2.221487496027581	1.61520558854852	2.3206113056393742	1.9673919933033892	2.046466392236523	2.085472447994496	2.3529868796541127	2.123514281282142	1.2956056016708521	1.5822411958591587	3.649702381892855	2.2232088951717257	2.9022115989875727	1.9859711174349925	1.6688014533962574	1.544546209539696	0.0	1.8933136434864064	1.8960651570177292	2.5142331895010375	1.93004558603987	0.9579997028390848	4.615375247208327	0.9172612091976263	1.5701093634074503	1.133643750723957	1.49388942607021	2.2676408132576915	2.259685813572666	2.1506015335374387	1.6261550216111096	1.8433167658543375	2.1134672689371876	1.9887552018995707
TL1a_FP_160	2.913302618884169	1.8826244428928034	3.3864930350384954	1.237707528979205	2.8915089433495886	1.6312154350177699	1.3126210777120626	0.567081772170028	1.787178859068788	0.23813679830491052	2.7352719603364473	2.2884448000426802	1.4302986781612077	2.1113907972817203	1.0284840641653177	0.7535256512480815	1.6579499726270097	0.4276862801500964	0.9530944382587317	0.3989984170048651	2.415803533969906	0.8453746929526248	0.6532522954294889	2.640712670677566	0.7831547588592862	2.796278005732687	0.9990500868144429	1.51139967415455	0.9225099176594729	1.128452452489585	0.6472876841605594	1.8933136434864064	0.0	0.9222400778022315	2.8193824397757727	0.6759939718462737	1.4744660124517248	2.8595106804649877	2.0444737180783084	1.4462822778785498	1.1598690439735504	0.5920994956535894	1.1786931070797	1.3553547116965745	1.4754345518239813	1.4716652860481865	1.049113556664318	0.7768150585209481	1.0795325905192101
TL1a_FP_286	3.4313258757395477	2.2502834168115036	3.7655702405557077	0.5491613216822703	3.3034140097271503	2.156575799442175	1.7903782304834288	0.6313578442309945	2.5506785035594692	1.0571997478420796	2.404385867546959	2.832654993773064	2.1570690194492586	2.857233993715616	1.145470294930265	0.7156262761617517	2.277661047797764	1.1147503195325061	1.632315015401198	1.2973487830005264	3.002333003462384	1.6836604677199598	0.686557492762925	2.2785547210806794	0.3538298912717354	3.577300689372724	1.871873351474637	2.2906582171982155	0.16045299934350588	0.6512197976185222	1.376356982633871	1.8960651570177292	0.9222400778022315	0.0	3.3695086613228398	0.33839201774059	1.7350647347696915	3.3174948902222017	2.385472794159491	0.764953536787447	0.7917679100691812	0.6988319701474057	1.8201381304924185	1.9524789998461625	2.0484683459152158	1.8866873576626781	1.4697588494649616	1.5733656904314635	1.791551944754455
TL1a_FP_78	1.1241739450807724	3.5277661984418547	1.0371363405181098	3.4290438639385576	0.5704485451916758	1.2352765078148789	1.822746659145302	3.347039621663142	1.3178882824379645	2.7209236310734144	3.715286450685182	0.9906432395433253	1.4667795725912012	2.923972579801936	2.9479865159387115	3.0775692971334174	1.2512235973429329	3.054018759619295	1.9646003456383865	2.7830079599266955	0.5552752332701931	2.4002522339604107	3.001125904600347	3.800197686977543	3.047046992512139	1.9275056461075752	2.140567456995175	2.3324728869910665	3.47665757067907	2.94653896712194	2.2351180239265536	2.5142331895010375	2.8193824397757727	3.3695086613228398	0.0	3.3288927538804898	1.7971611827623346	4.127361437184288	1.677290939632563	3.2092198514590153	3.045489486198609	2.9923306905231346	1.9717116966086055	1.7886819113469485	1.5671464727919584	1.5030581429436618	2.0189097822218094	2.224736339002256	1.8257520640719462
TL1a_FP_210	3.3646523414892937	2.1474257857428944	3.7771126065922043	0.7183920819074958	3.3115498086353554	2.1052465096125976	1.7087332623763498	0.3550348262462844	2.4155761680146273	0.8449257890491022	2.4942623834219404	2.7597872898756797	2.033710544655185	2.6668125195466486	1.0180601957940558	0.7128359952098914	2.181681959201249	0.8481306627003589	1.5236435884831967	1.0131000553614293	2.9332482004416716	1.4850892402648546	0.6597301893938898	2.3641511122136487	0.4525543006817262	3.433076214870578	1.6696352514098336	2.1185139159077386	0.2672214811612786	0.8894885089193187	1.2059913088841279	1.93004558603987	0.6759939718462737	0.33839201774059	3.3288927538804898	0.0	1.7489637517244498	3.1836828042126797	2.3534648019567816	1.057594642784293	0.8819510270979435	0.5183497272487352	1.7276883934686356	1.884141374650201	1.9942770359885442	1.8827462586247683	1.4540145000647664	1.4081797081848881	1.672876199751443
TL1a_FP_208	1.761222037591502	2.903014416063689	2.0420804823842134	1.6682609386842058	1.639815568149676	0.6904978502595962	0.5042360869509196	1.9011285278399805	1.5274467524536093	1.4981680486809974	2.1633715556918474	1.2026430708544715	1.1660724733499053	2.8564323142245613	1.305362470022664	1.7313191363517866	0.8743325657470556	1.8614665028360367	1.14321788510281	1.6215609969250158	1.4184034734799402	1.6493314873489087	1.6356745383625482	2.191752993543708	1.385970038477253	2.77586933452244	1.515667124591959	2.0885090552968757	1.851073195384434	1.3440836041335236	0.9953112585889622	0.9579997028390848	1.4744660124517248	1.7350647347696915	1.7971611827623346	1.7489637517244498	0.0	3.8484551866584873	0.7970507974376886	1.505857165020232	1.2643847021166263	1.3762428818233854	1.3975854525604512	1.3471423987516762	1.2125943499494225	0.6688395668342784	0.992760746581486	1.3794467648918913	1.1497930312781457
TL1a_FP_101	4.815185137514108	1.0885738643539309	5.079745869514586	3.8503694453705695	4.451192924934851	3.563657462441764	3.7535294697498296	2.862399407360461	3.0147298132588736	2.658001352874569	5.560243321767763	4.232288675487649	3.037089707741514	1.3867284236768849	3.8856623564756183	2.6586353347116716	3.605974762862718	2.497856101898315	2.7309506511810357	2.794815073296076	4.027873177274681	2.3395248006252305	2.709807233614804	5.46920605251202	3.381941137626478	2.6666837284257525	2.6010402369775023	1.9550455213346698	3.2988526447691533	3.4029831387033185	3.1428748862518843	4.615375247208327	2.8595106804649877	3.3174948902222017	4.127361437184288	3.1836828042126797	3.8484551866584873	0.0	4.445511960897873	3.825057417089874	3.9067697748124988	3.4233844809936196	2.4893363832388196	2.6093317633217312	2.830388584409227	3.34330236302063	2.8879247850976557	2.5514717660042483	2.782618711263138
TL1a_FP_244	1.1618899008326036	3.5683275999047184	1.6646494708346897	2.2123168949289	1.48717053921859	0.9800298906250121	0.7501629514737933	2.5092217016180167	1.7370486181367588	2.0960518979786738	2.088825387021696	0.7973070384704228	1.49064904772996	3.3075044408514764	1.6065751806873514	2.4590885403071434	0.9502828633888991	2.433207376845279	1.724804925237111	2.079596739345443	1.221328383751785	2.1645685435023085	2.354377078892298	2.1691585199955092	2.033159727762406	2.98633010541259	1.9250851110298528	2.5582644058237647	2.479380588785595	2.0832731501518746	1.4665056330621125	0.9172612091976263	2.0444737180783084	2.385472794159491	1.677290939632563	2.3534648019567816	0.7970507974376886	4.445511960897873	0.0	2.163191035694591	1.7725946463687567	1.8876512242543133	1.9859199035786734	1.9212010903372065	1.7493086000652878	1.2724244035592522	1.7102944446091444	1.9259329503453624	1.6645619783370011
TL1a_FP_232	3.251669888649449	2.738328436960743	3.4297150669082233	0.6346616785658796	3.0192645231040802	2.071269710688501	1.755202392107023	1.360576257345568	2.6830828992518168	1.5514752133068899	2.0219923932197057	2.705046918419531	2.2767736784092274	3.3081114893486787	1.3351737530731669	1.1915633066785856	2.264723698089408	1.7425732728144943	1.8282569681051342	1.8274786030487276	2.8917993845731753	2.0963200398571544	1.161734137230666	1.9386232969210047	0.6855619428092541	3.781699220350024	2.218204335402836	2.6589215342115518	0.9074899216255025	0.4536516441826807	1.6310809192147016	1.5701093634074503	1.4462822778785498	0.764953536787447	3.2092198514590153	1.057594642784293	1.505857165020232	3.825057417089874	2.163191035694591	0.0	0.6912319460762436	1.1149564189403809	2.017930152265827	2.0756882061862894	2.0992851875028693	1.7694352406268068	1.5203915771380274	1.903978732103966	1.972937551125693
TL1a_FP_233	2.9019428038657087	2.852888784239968	3.263579056741493	0.4410377687988958	2.8984547813746238	1.8451744595981112	1.3428651385262698	1.2076591991124255	2.448368312149156	1.3378388879612235	1.6751222532226315	2.369010809151663	2.035052963592314	3.210417190138818	0.6616872800260074	1.3044522048360991	1.949048882136615	1.5365287491314423	1.6739059194835024	1.4622947274582565	2.6348588736405256	1.8951430385181245	1.2254030940816818	1.5776270968768582	0.5513074591987543	3.645200483937865	1.9411575295005719	2.533085932468916	0.8744615161577427	0.805736700868944	1.2488611009321071	1.133643750723957	1.1598690439735504	0.7917679100691812	3.045489486198609	0.8819510270979435	1.2643847021166263	3.9067697748124988	1.7725946463687567	0.6912319460762436	0.0	0.638613348930182	1.947976226684162	2.027340601170292	2.0361838868156554	1.68001386593195	1.5037156095036917	1.7069728688896022	1.7872166759333135
TL1a_FP_268	2.911675657092381	2.414965856901683	3.3888680358953422	0.7479081484801002	2.966272891834983	1.7586340328541885	1.2638524461623404	0.7208800191394998	2.1442688723522365	0.8139295524955755	2.1773682970163097	2.328914775466706	1.7500551556242394	2.698619675914681	0.5332841633635174	1.0113449621011052	1.7963640446471192	0.9568046130120035	1.347855605619176	0.856159639587007	2.5535645442269415	1.3988205667584719	0.913676122572927	2.0686462123950173	0.4908130058119948	3.2766560735702455	1.472098572650636	2.069563422319218	0.7065966203139353	0.9755742832200253	0.8567875815280896	1.49388942607021	0.5920994956535894	0.6988319701474057	2.9923306905231346	0.5183497272487352	1.3762428818233854	3.4233844809936196	1.8876512242543133	1.1149564189403809	0.638613348930182	0.0	1.6253015429101176	1.7591683171903134	1.8209544705643324	1.6248978347710785	1.3266856066157666	1.2708455019081162	1.4624669689737706
TL1A_FP_641	2.4811939619437755	1.6557531214393064	2.757892395360915	2.1446889948156542	2.155769567161523	1.0947572820592166	1.3528110192313205	1.6112017580866482	0.9401498733463844	0.9777052031469521	3.3918413891040826	1.8523792117766207	0.7106126310632553	1.510619541920257	1.9211364093967909	1.2844065506728743	1.2035465086612	1.2473549624502358	0.3337978387174438	1.2051270604471427	1.7399824346016086	0.627042251451694	1.2309635182238527	3.362340664975389	1.6169340555062306	1.7823857673759638	0.67793262749674	0.7695913214803036	1.8929073621809118	1.5906255746773243	0.9801705557649211	2.2676408132576915	1.1786931070797	1.8201381304924185	1.9717116966086055	1.7276883934686356	1.3975854525604512	2.4893363832388196	1.9859199035786734	2.017930152265827	1.947976226684162	1.6253015429101176	0.0	0.21851283240776134	0.4357728256122558	0.8733435932192981	0.5478740402883256	0.48137014493713143	0.37504350050150365
TL1A_FP_689	2.360310491131131	1.8048967679169992	2.581301157498567	2.2490407972982496	1.9681139015735898	0.9859298550068571	1.346723198860213	1.7935196834887084	0.8628013953187662	1.1674122287302435	3.4126858493072434	1.7431640594968985	0.6609563566392431	1.6170599771974328	2.0232783309300615	1.436403918246703	1.127791432938397	1.4549970583936953	0.44335581785299794	1.3930827594889539	1.595062055978495	0.8332992182026164	1.3838113829178775	3.3966458670273996	1.7308668027121037	1.7121237810729846	0.8259752099874069	0.8893185525534303	2.0373136862134897	1.6584096691617578	1.089501904931797	2.259685813572666	1.3553547116965745	1.9524789998461625	1.7886819113469485	1.884141374650201	1.3471423987516762	2.6093317633217312	1.9212010903372065	2.0756882061862894	2.027340601170292	1.7591683171903134	0.21851283240776134	0.0	0.23852596050897815	0.7542970701154691	0.5592041769628344	0.6715442302814126	0.43424986918327574
TL1A_FP_640	2.1489398857928235	2.0404608672905824	2.343418740648847	2.2955609745728442	1.7303391329684774	0.7895398503413286	1.2392684941102472	1.9378099082330227	0.7723871776106256	1.3113840386417728	3.3331051346721514	1.5401653327532674	0.5667084491304006	1.8025865693248337	2.0317096733043316	1.588567293761147	0.959857776914299	1.625589260614557	0.5349467482609395	1.5153861965660576	1.379814180241621	1.010460501498383	1.5284589037955032	3.331788373265266	1.7974928369202976	1.7157967522601743	0.9330754441595621	1.0746398859512445	2.1428980935924873	1.7065029028538903	1.1177375207130822	2.1506015335374387	1.4754345518239813	2.0484683459152158	1.5671464727919584	1.9942770359885442	1.2125943499494225	2.830388584409227	1.7493086000652878	2.0992851875028693	2.0361838868156554	1.8209544705643324	0.4357728256122558	0.23852596050897815	0.0	0.5811683294942086	0.5956553430390803	0.8185449302812653	0.47924200002939354
TL1A_FP_677	1.8727448226772	2.463665219274266	2.0428144183758405	2.00473945973136	1.4845144836445185	0.4590010069406286	0.8565349265312402	1.9308737035473464	1.0784148021489208	1.387440052792325	2.8165917349510052	1.2620763882680852	0.7571823494960634	2.3475767397069998	1.733445247536483	1.614906583516303	0.7608964612499841	1.753876126045036	0.7438041392165591	1.5865813393132713	1.240711338358385	1.3239248838917892	1.5373854196151586	2.834197085551355	1.5802639126933746	2.208589196473878	1.212651865340114	1.592618984776234	2.0028783955303266	1.4576854198690399	1.0203545292635174	1.6261550216111096	1.4716652860481865	1.8866873576626781	1.5030581429436618	1.8827462586247683	0.6688395668342784	3.34330236302063	1.2724244035592522	1.7694352406268068	1.68001386593195	1.6248978347710785	0.8733435932192981	0.7542970701154691	0.5811683294942086	0.0	0.5862590639771644	1.061428776572576	0.7274718929927666
TL1A_FP_678	2.410105172253846	1.9377733808720663	2.627415932097535	1.725182914053989	2.055381647346307	0.9555523069007957	1.0980086811308545	1.4465541052686568	1.2534942311176929	0.9202913905572601	2.9311894356934918	1.7754965635066227	0.9009953614701113	2.0326565794517095	1.6070408981349782	1.064425437695156	1.1612198330668186	1.2659188229615228	0.4401567080701401	1.2277523889352036	1.75702279637899	0.9418529610606842	0.99721721242899	2.9060038943355773	1.2234512862562597	2.2646443377209855	0.9913597132588595	1.3013610071732102	1.5753396740278705	1.1154123759120411	0.8441411262418927	1.8433167658543375	1.049113556664318	1.4697588494649616	2.0189097822218094	1.4540145000647664	0.992760746581486	2.8879247850976557	1.7102944446091444	1.5203915771380274	1.5037156095036917	1.3266856066157666	0.5478740402883256	0.5592041769628344	0.5956553430390803	0.5862590639771644	0.0	0.6927927185662247	0.5681430826766231
TL1A_FP_630	2.5345876895545745	1.6839205991199573	2.956504804439371	1.8895864417490886	2.401369707513261	1.1944504670057503	1.20646896525283	1.267505638005516	1.0809289692388617	0.5882435875930714	3.1810252435486928	1.8963424893712515	0.7844803576898957	1.5590434214162328	1.5697154927056516	1.1204145638952627	1.2167738898723857	0.8542076982209328	0.3255429312372752	0.7301532909900896	1.8875093504588498	0.2759079004734427	1.043759333221742	3.1304106635257165	1.375525977294983	2.03104040702592	0.36946152732812926	0.8361989194759065	1.6167904128514017	1.5007632519579694	0.6300826564947792	2.1134672689371876	0.7768150585209481	1.5733656904314635	2.224736339002256	1.4081797081848881	1.3794467648918913	2.5514717660042483	1.9259329503453624	1.903978732103966	1.7069728688896022	1.2708455019081162	0.48137014493713143	0.6715442302814126	0.8185449302812653	1.061428776572576	0.6927927185662247	0.0	0.4049029077561225
TL1A_FP_688	2.1897822827567253	1.9550308433964143	2.564106028258841	2.0396900537550615	2.0001943347175017	0.8269984655880009	1.015373647599282	1.594112368892196	0.7729405607836818	0.928048572153764	3.140348826540749	1.5518051387242433	0.42857739251438365	1.7075467413196275	1.6729532884869025	1.378828566492204	0.8793528445296915	1.2402424358370705	0.17875978318068417	1.0586624225032828	1.5055863513915246	0.6291940259036881	1.299281694424753	3.1174975279192942	1.539882889686598	1.8589790583627317	0.5033606475980198	0.9394803960220051	1.8615225340057255	1.5845980616175317	0.695767926764565	1.9887552018995707	1.0795325905192101	1.791551944754455	1.8257520640719462	1.672876199751443	1.1497930312781457	2.782618711263138	1.6645619783370011	1.972937551125693	1.7872166759333135	1.4624669689737706	0.37504350050150365	0.43424986918327574	0.47924200002939354	0.7274718929927666	0.5681430826766231	0.4049029077561225	0.0
