Function	GnotoExpt.DTT552.S163	GnotoExpt.DTT535.S146	GnotoExpt.DTT480.S628	GnotoExpt.DTT541.S152	806rcbc381.S515	GnotoExpt.DTT570.S182	GnotoExpt.DTT564.S176	GnotoExpt.DTT565.S177	GnotoExpt.DTT607.S342	GnotoExpt.DTT534.S145	806rcbc450.S451	806rcbc447.S448	806rcbc562.S467	GnotoExpt.DTT456.S604	GnotobioticExp.DTT.193.S203	806rcbc530.S435	GnotoExpt.DTT451.S599	806rcbc454.S455	806rcbc375.S509	GnotobioticExp.DTT.180.S190	GnotoExpt.DTT600.S335	GnotobioticExp.DTT.186.S196	GnotobioticExp.DTT.199.S209	GnotoExpt.DTT390.S536	806rcbc493.S398	806rcbc567.S472	806rcbc550.S455	GnotoExpt.DTT612.S347	GnotobioticExp.DTT.204.S214	GnotobioticExp.DTT.205.S215	GnotoExpt.DTT457.S605	806rcbc488.S393	806rcbc444.S445	GnotoExpt.DTT486.S634	GnotoExpt.DTT601.S336	GnotoExpt.DTT613.S348	806rcbc519.S424	GnotoExpt.DTT463.S611	GnotobioticExp.DTT.181.S191	GnotoExpt.DTT462.S610	GnotoExpt.DTT547.S158	GnotobioticExp.DTT.192.S202	806rcbc376.S510	GnotoExpt.DTT475.S623	806rcbc524.S429	GnotoExpt.DTT474.S622	GnotoExpt.DTT385.S531	GnotoExpt.DTT469.S617	806rcbc561.S466	GnotobioticExp.DTT.198.S208	806rcbc499.S404	806rcbc555.S460	GnotoExpt.DTT606.S341	806rcbc429.S430	GnotoExpt.DTT391.S537	806rcbc494.S399	GnotoExpt.DTT481.S629	GnotoExpt.DTT559.S171	806rcbc362.S497	GnotoExpt.DTT618.S353	806rcbc432.S433	806rcbc370.S503	GnotoExpt.DTT468.S616	806rcbc525.S430	GnotoExpt.DTT546.S157	GnotoExpt.DTT540.S151	GnotobioticExp.DTT.175.S185	806rcbc556.S461	GnotoExpt.DTT553.S164	GnotoExpt.DTT595.S330	GnotobioticExp.DTT.210.S220	806rcbc531.S436	GnotoExpt.DTT558.S170	GnotobioticExp.DTT.187.S197	GnotobioticExp.DTT.308.fastq	GnotobioticExp.DTT.367.fastq	GnotobioticExp.DTT.319.fastq	GnotobioticExp.DTT.362.fastq	GnotobioticExp.DTT.325.fastq	GnotobioticExp.DTT.307.fastq	GnotobioticExp.DTT.320.fastq	GnotobioticExp.DTT.373.fastq	GnotobioticExp.DTT.379.fastq	GnotobioticExp.DTT.368.fastq	GnotobioticExp.DTT.313.fastq	GnotobioticExp.DTT.302.fastq	GnotobioticExp.DTT.314.fastq	GnotobioticExp.DTT.374.fastq	GnotobioticExp.DTT.380.fastq
MF0075	0.011298337576134136	0.013538226352676491	0.011396952554221915	0.014641130453682738	0.003702251225418874	0.003961659200750529	0.005358323393168276	0.011969817537902903	0.011847502356445426	0.010289404451499305	0.006727869120686322	0.006403705505298493	0.010169530312739976	0.011297425187317777	0.007426726325922676	0.006530390298418054	0.011482295663722967	0.007845425915762181	8.091783807220597e-4	0.011505484887415545	0.011789856681349879	0.011951997037256206	0.00887155171381259	0.0027806091191178097	0.006880268276629646	0.009788120024637218	0.009170338196058756	0.01178865009734762	0.010883470918611124	0.010247641060162136	0.011619185087933076	0.008181037439213253	0.008988718834595231	0.011359401286638465	0.01175701070763307	0.011506541486803488	0.006429075713646929	0.011315180621178695	0.01010726468760549	0.011284731472555409	0.0132799366966624	0.007225355649387954	0.007695306360260995	0.011341661937285386	0.003738484628475641	0.011433948294065558	0.011305697357399171	0.011364263662159405	0.010584882450757852	0.007134329298764669	0.004884617473978728	0.0043721134094209585	0.011720785033838015	0.00956331869974939	0.010254185103263943	0.011559472418848906	0.011355682971613495	0.011555502346837245	0.009501340488279365	0.011721749915656523	0.007674818840556148	0.010095524701466043	0.011484642558947891	0.009770329121943106	0.008968151696630068	0.005432653701394841	0.010686560826298475	0.011091219840401047	0.010876418534270762	0.011743782634221335	0.006378436896899112	0.009657403281363967	0.00827637825038009	0.010059246819695144	0.01087794678953181	0.006977690990027811	0.007530684065032371	0.0058781849641258675	0.007017118743629625	0.016428654682871878	0.008546678608371595	0.007227977757571233	0.011313804103756413	0.005366137674127243	0.012532608015108308	0.009679919188844243	0.010934438521284144	0.00550000430928801	0.01034853143091282
MF0072	0.0010635145186174014	4.117636323959169e-4	0.011453556119957103	2.497632229407372e-4	0.0018160533568408442	0.01212299485001147	0.0052942715430189195	0.001827953510078862	0.011865252943454595	0.006281288445370447	0.008350511093343395	0.004964131651522257	0.001572077683242797	0.011286483400706529	0.004926564176818959	0.006429368350180642	0.011481944041774265	0.005390527629221405	0.0012194784264604858	0.0016003433867453273	0.011777487806554023	0.003217836060835276	0.005577311531268234	0.002479052348425096	0.0022051849751130097	0.002858504883708931	0.0011411498794027515	0.01177685381909922	0.009397822483833642	0.00715249287200604	0.011639251076108713	0.0019077432857223602	0.0038431394797812045	0.011374034032362272	0.011651310543729088	0.011073830887291119	0.0059592370939793105	0.011373127947294453	0.0031181160553680545	0.011336733114841954	2.66080971731016e-4	0.001697077474675643	0.0043223749720158805	0.011346809596160468	0.004192337956122043	0.011434370382304108	0.0063945103742822414	0.011350887858531403	0.005951083526588843	0.00675485707901339	0.005605500554356638	0.006073747633468175	0.011709378251320223	0.008898704713845632	0.0011690981923226152	0.004093226034850902	0.011362517847100182	0.0015368691208512528	0.003636718856736743	0.011705500072166447	0.0098088570598314	0.003124796438847582	0.011485149831145725	0.0036757224092057164	0.00326515587698563	0.0034492798689000712	0.002830715954552653	0.006611342583235598	0.011778263158417023	0.011719211083136312	0.006248902772316261	0.0019680458185885427	0.008743171373797154	0.005783913821866231	0.0022294726600802168	0.0034329580089271852	0.005034806206874981	0.006342097913584368	0.0026787014746708906	0.002951393995933558	0.005142320710164632	0.0033459356078492	0.005610372635182915	0.005191294089009915	8.478826824076155e-4	0.0016373604238568648	0.0010255096024903046	0.005831345631653559	0.006721651144780093
MF0073	0.015958046582483097	0.018445358938056277	0.01144106702391463	0.015871619876695962	0.03029872022296662	0.02070260864562985	0.01816434001714868	0.015274567836777046	0.011875284783895226	0.01681005738720104	0.02076951625910483	0.020541755934129012	0.018027070341931163	0.011319092835107366	0.02451702655430958	0.018463566613631632	0.011489085316113378	0.019139459836229052	0.03836349504725988	0.015368400495207131	0.011794315896920406	0.014657715135501076	0.021376080578069827	0.031219696458202953	0.02905254397252575	0.017983225936709202	0.013095508053175617	0.01179747630791204	0.014034489149445677	0.016270143851986964	0.01164271663056975	0.0258612103220862	0.019950085365689905	0.011406143260832561	0.011839493376400756	0.01310811435252855	0.020662483248950383	0.01135201342917079	0.014769193323468561	0.011306252627091007	0.01699291356106558	0.02574355281073685	0.017941153327881196	0.011369440745088749	0.028516759382807944	0.011576192030456716	0.013341655079595255	0.011366084640351486	0.016031738934634113	0.02223366605158667	0.029536497367185964	0.0190185487690164	0.01172393376646605	0.01593885923520888	0.015934738054764922	0.01645335089177821	0.011392232283218739	0.015198220885448144	0.019588468846830014	0.011725480020037564	0.0149614853535467	0.017228317521650282	0.011485239613835605	0.018558186420240173	0.01883742138438743	0.019133866247606598	0.015441996301004983	0.014475968991681564	0.0133605110519762	0.011827255026223287	0.025424462391082675	0.020299076282211042	0.021565261472598227	0.01529765706438147	0.014952204510911166	0.02165795908083897	0.028225577786773554	0.015022421479109262	0.029489058888221835	0.01771261948667365	0.025336621115237146	0.015419778523908356	0.015656791746250447	0.02184349167077795	0.014646011414053608	0.017254035966831147	0.014907955577053055	0.015507014716257579	0.016260806330419358
MF0070	0.012445449035925437	0.014704805357240837	0.011435724673279147	0.014803797216059874	0.004078114293989318	0.008109887079314381	0.00772383165924858	0.012338497644387094	0.011844745522225976	0.009173435761507885	0.00947621708068108	0.008099856971333566	0.011893407540217189	0.011300241606007932	0.01203686522856728	0.012007913524514455	0.01148397005395488	0.009238013317235455	9.803890583786267e-4	0.01285346469736811	0.011787138347714115	0.012231438469179356	0.011599073444977893	0.0036326699077309983	0.01276045104241062	0.011860190010713364	0.01182125047752427	0.011784683785436569	0.01136932467868469	0.011646787153724417	0.011639354981621653	0.012906657587135679	0.010360812963107261	0.011359791909855864	0.011734505351882474	0.011834935066160521	0.011119183018480404	0.011371130987825002	0.012293835915602453	0.011340898247509881	0.014288630570819591	0.007140906880449816	0.009201357074287063	0.011354619743144757	0.0123631901787146	0.011434370382304108	0.0116014437104658	0.011365985804364086	0.012313445807454491	0.008646039977389719	0.014338371874450643	0.00898468932572872	0.011719931140243972	0.010996275885824497	0.011073547232375034	0.01275246001814924	0.011366323910435275	0.012145529133309064	0.010719628112599333	0.011718941859549447	0.009427409251528431	0.010616933682875066	0.011484642558947891	0.01215187013994212	0.00723399643714102	0.006089900476785483	0.01267234724787674	0.012188555778451989	0.011522084178024248	0.011744237151533249	0.006872273447161605	0.012345794905242407	0.011641354543873767	0.01183842583327319	0.011553404028865236	0.01161480256627593	0.01243740531265697	0.0130847903967181	0.013258732172341869	0.011003432138938968	0.012429004483644908	0.009921711822221393	0.012433443837506667	0.012002136085973208	0.012777813208272044	0.011255616910958029	0.011522977053371356	0.011906122366958594	0.011667764456045683
MF0071	0.014502734794647061	0.016496513652497106	0.013533954321872804	0.016809731058306212	0.03124916217746943	0.020982322461673572	0.022338754678323167	0.014584023554089566	0.017780048546201986	0.020273182761476046	0.019461148924124816	0.021284757529562395	0.014721755340739393	0.01355423321881634	0.01697560895186796	0.01811217100741632	0.015108373289183408	0.021025709052342	0.03812139693993556	0.015216408795547854	0.017682701575241575	0.015793788053220213	0.017347041611270268	0.033086031249958674	0.015933489010057394	0.0158353971871274	0.017126975738651067	0.017681763087763907	0.017780054408859988	0.01704337216136908	0.015430327756990585	0.01572408527792231	0.02125292996801791	0.013189078483824458	0.017644921749401743	0.017511840043867737	0.019935811572772365	0.01452021477435183	0.016484959981487406	0.013871495711930797	0.01655540678112582	0.025200322860731653	0.019106123262077602	0.01476279411609269	0.017467558320298147	0.013414316664780131	0.014886904652335524	0.014123933649531262	0.016928054177517964	0.017750493790764234	0.016421029884556477	0.023523670844250968	0.0175774473840041	0.017004993563870804	0.017104669960863676	0.015559512408508135	0.014937618833985495	0.014699710074642434	0.018588870365982564	0.017577539358141017	0.019806693480536763	0.016680645333691544	0.013365962510139124	0.016067053065567015	0.019855495736964365	0.026267471672169914	0.015910394902654362	0.0169706180642524	0.018077228892872412	0.017720304411872674	0.022560029005581676	0.015336438202921772	0.01678528181856354	0.01676275764221166	0.016747116360931655	0.018331450474421824	0.01816762139880015	0.020976976731740038	0.017200992032263614	0.01919247203404325	0.020015439032097758	0.01893864071944421	0.01623054581939517	0.019292083561158857	0.014497013503705875	0.018881812873393786	0.016658374547026834	0.02166018369994919	0.01679466692996781
MF0038	0.01423368692132829	0.016219432099287657	0.011444795112285517	0.01599814950052853	0.009454462115980345	0.02150200233494485	0.02015719673897942	0.015058574888747775	0.011876939079049855	0.02146289324298159	0.01186337595382952	0.01762992789591373	0.012865016786111464	0.011309235369691825	0.013168840814109361	0.015515273359308659	0.01148322495030168	0.01967913149259745	0.0029210450337054574	0.009701078868924998	0.011795751406761663	0.014778010895708425	0.014789547319224973	0.011328530266163844	0.011295828032410691	0.012969691741582958	0.012204146662843716	0.011798584542122483	0.013227956959729854	0.012997769343396883	0.011662886524258329	0.009629112175566095	0.014545775512700256	0.011396768303614958	0.011814409920415036	0.011830430456825886	0.014580174082113144	0.011385961740151457	0.01222527278611615	0.011346204298319493	0.017261334727126005	0.007494049195575812	0.0181072101827155	0.011385399305989238	0.013817346518280071	0.011593497648237243	0.013386035855553336	0.011392366027909866	0.012679118232909748	0.01684087401923805	0.011559386932653197	0.014099361588715473	0.011726637294703766	0.013299370829099232	0.015707548108248245	0.01353646527836186	0.011382208210415613	0.014913351391186165	0.01568874319119596	0.011725773399033825	0.014163117356964513	0.016371349895089246	0.011485239613835605	0.013497823013432626	0.019182001729673152	0.02614389199240446	0.01093862759316848	0.012634379952507394	0.013605769257623456	0.011824982439663723	0.01469087585785207	0.013905397802084638	0.013717264169904824	0.014512726347406517	0.014143444651933564	0.013816116924476813	0.012606439573799056	0.01582464018536098	0.012066767242174356	0.01778200430948609	0.01334547219014912	0.01594202612418865	0.01347095545797888	0.014002699904041504	0.01441427441336891	0.014400905294738617	0.014432415829586289	0.016415975307775985	0.013576374628748559
MF0039	4.4585443864968984e-5	2.657085502924741e-5	0.00733165859018754	1.787001356599598e-5	4.978318789012504e-5	2.78202494415732e-4	3.9417251163130485e-4	1.0381814292602071e-4	0	1.7690127774333704e-4	0.005923501024279577	0.005034251584303629	2.6009701261362346e-4	0.006818080245748679	3.64565670295084e-4	0	0.00423313757131721	0.0012337838005666215	0	4.1340968976649116e-5	1.305008946598128e-7	0	4.42350228545209e-4	0.0011043345316032714	9.6339924113198e-5	2.6821577037727665e-4	1.175325581851022e-4	1.1665623267803044e-7	1.5586737804911915e-4	2.2130318398974884e-4	0.004040396431161931	8.983428268749709e-5	0.0010481750966735233	0.007772230156609842	7.782944106029242e-7	4.606181543021256e-6	6.060688041834202e-4	0.0050888444198558085	2.1850152323012326e-5	0.006187918017071142	1.4900113707843969e-5	4.417200367889688e-5	3.7536572767196376e-4	0.004595247151602329	0	0.007649927235469901	0.0035310669779893226	0.005885832801109133	1.022312834330427e-4	2.2742189902031344e-4	4.8007019482187405e-5	2.914555741379857e-4	0	5.832952093715067e-4	4.5121766572245255e-4	4.8461899020843226e-5	0.004237561115142969	1.9783604152707202e-4	9.34889166256232e-4	1.6764514072089698e-7	7.043764516644009e-4	4.991924462989826e-4	0.00772310698365097	3.3620964466704494e-6	1.2943927207130832e-4	1.4089094369988203e-4	1.897755073337635e-5	8.45355093017022e-5	1.3603787665431727e-4	2.3013534780389682e-7	3.727731822247908e-4	1.5833106453584665e-5	2.6750414718149166e-4	2.8578565582152685e-5	2.148742609618026e-5	6.792721839242458e-4	3.7407525537611953e-4	7.421463227832695e-4	3.5715323904697555e-4	3.86994463286636e-5	1.8098134275238253e-4	5.446799784354497e-4	7.344590466011735e-5	7.471629974414055e-4	4.3885353896655535e-5	2.7067303920144477e-5	1.0736955237452428e-5	7.202587463764212e-4	1.1461912820099138e-4
MF0036	0.0014142594722718399	7.67308751265621e-4	0.011396020532129193	0.0013874427449418994	0.007308856501103846	0.0066892049773809486	0.005783641684770256	0.0013052361437295042	0.011837406290428204	0.003343999874247437	0.012809039214404506	0.010420821458317582	0.001334195615238016	0.011285859094563545	0.005703614865157055	0.006218884254411247	0.01148185195031151	0.0077107694455774345	0.006818569681168773	0.0021601864619478135	0.011775682979180878	0.004715007728368186	0.0058217357176200074	0.00786212618813532	0.0028524572744258827	0.002891064027471023	0.005670634816835985	0.011774521861007985	0.009150938781933984	0.0069102671362983896	0.011618775577970308	0.002356633967026447	0.003923316642935133	0.011359323161994984	0.011645035545043602	0.01104650914430786	0.006050960289120953	0.01131403273929107	0.004685781718815693	0.011282977115549875	6.100676262221327e-4	0.006913619718662899	0.008115777763850742	0.01133248781073695	0.005118496086256823	0.011433948294065558	0.006627145833191011	0.011349066880339322	0.006954625470067272	0.005082681724249528	0.006397757791839112	0.007961909538889379	0.011708664800751516	0.008910877261332958	0.002751273116368997	0.006016750984284584	0.011350643176241095	0.002150926743969243	0.0035459987756209376	0.011704648434851585	0.007095731667331656	0.005037580801828309	0.011484552776258008	0.005485272360230147	0.003541635797942326	0.004296592528728895	0.004092314958951571	0.007067649057226455	0.010092280486313119	0.01171693849657675	0.00721030797123154	0.0032454259212936353	0.006521292898527231	0.005901728958478656	0.005082658151525996	0.0035679851508690847	0.006156156477724799	0.008095490098878801	0.004399678723964455	0.0045361748797362765	0.006364343546193346	0.0042589569726127225	0.006689472828205454	0.005868555940520081	0.0014685671587812263	0.0054760031731493795	0.0029064669403902786	0.007451927811000508	0.006496878342268972
MF0037	4.749652095580888e-5	6.972733931241995e-5	0	0	1.3192544790883136e-4	0.0011454227075301047	0.0010561741248032081	0	1.605639414787067e-6	6.411548848159525e-4	0.007976259001189472	0.007263177049412851	0	0	0.003725013068787427	0	0	8.787558322760415e-4	0	2.969428679690647e-4	1.8270125252373791e-6	0	2.1256618382758724e-4	2.369786892470868e-4	1.1034366626588044e-4	4.0288634599327985e-4	0	3.732999445696974e-6	4.637960483554501e-5	8.056590222904345e-5	0	0	7.93334096402441e-4	0	2.0284298076338708e-5	3.7203774001325525e-5	0.0014080987810107155	0	4.98249685547478e-4	0	0	1.1954486709923678e-4	2.765039722357264e-4	0.0019089130423324684	0	0	1.1096527902770131e-4	0	0	1.2559257838479462e-4	0.001148074845756187	0	1.3342087406922125e-6	0.0010722304731057898	2.770499536886464e-4	0	0	0	0	1.5926288368485214e-6	0.001956064874078587	3.8057245905962037e-4	0	0	2.545442001767585e-4	1.4152274165369315e-4	3.3424976452978996e-4	0	3.0069875163358915e-4	1.438345923774355e-6	6.446759110043579e-5	0	4.956409771661896e-4	0.0063711148871145725	1.2489566418404774e-4	4.923700485944002e-4	2.28822629618371e-4	0.006223573761610517	4.467842094173545e-4	3.313015331457548e-5	9.287648945390629e-5	0.006030196707498553	0	7.955471516966398e-4	1.4842926864889723e-4	3.2649935353674275e-4	0.0053191336401563795	0.001070725205526558	6.688556712648754e-5
MF0034	0.012325941660617273	0.026259065508207398	4.11953764983079e-5	0.02788142061614174	0.027674100774211337	0.0077733714330312665	0.006435885990391334	0.015334675282665739	1.5600976422949246e-5	0.012019804259679053	0.01600440883452253	0.012114831252197568	0.010058192709243062	1.2974302099311084e-5	0.006829239140027085	0.005567626589943254	4.4371341145720645e-7	0.013854641264892824	0.036766486919676225	0.011543635867359703	2.0616531338357224e-5	0.010329726237875321	0.008661833916848292	0.0266342275543699	0.00621913362409748	0.008963497203333934	0.008597885500898374	1.9366101186879832e-5	0.00299662052947736	0.005382871408022617	4.380534183819312e-5	0.007639785886021083	0.011338846761590426	2.351551768748618e-5	1.3815795943016482e-4	6.271505142373923e-4	0.0037571176214982655	3.761088257056386e-5	0.011042583632196012	5.2744020529420566e-5	0.026852713216320552	0.023041270109484827	0.009906828382220338	8.901330635606056e-6	0.004855321370731613	1.4182164815260907e-4	0.006175247642727124	1.519678182008332e-5	0.005557059177673457	0.004760667179090771	0.0041310189123397395	0.0027492887726206536	1.764947499397793e-5	0.0022222104775513098	0.012309424917326525	0.00824034788803839	9.049424493652718e-6	0.015435489683601923	0.011195867820288048	2.152731251997038e-5	0.00134713802923794	0.010819390817345578	8.978268988201547e-8	0.0074594161442987925	0.007249363656656335	0.008212539426245662	0.010879478852785937	0.005052040214353068	0.0016420416515984513	4.317224057127202e-5	0.018897111305383775	0.00897071214087997	0.003937996636756514	0.010941099700515855	0.011994728901598157	0.00749299198355383	0.008313910100262112	0.008102979484939644	0.010447113169399624	0.00841806921617748	0.010502323461739982	0.00810492493014111	0.006624672887908632	0.005974968513623924	0.015091516337739853	0.013551837804893586	0.014099179085284469	0.00774397823828509	0.004846708667225624
MF0078	0.012541943580757591	0.002148739351114232	0.011399189407244449	0.002019986622358928	0.004393304102318672	0.0057119923670462544	0.012364600194508439	0.012858579985225415	0.01184571182521924	0.009478415360289457	0.006295806708576607	0.010108692572011363	0.011667166437200253	0.011298833396662855	0.00884776095936644	0.009798903595406323	0.011483132858838924	0.008560445000617386	0.0012629039240617595	0.012525346936581501	0.011790417835196918	0.01250526086257951	0.00931190382022982	0.004380858383706113	0.009789133497731122	0.011529433074969234	0.011788949765063046	0.011788953403552585	0.011611771087495268	0.010791083423268661	0.011619185087933076	0.01068808768331458	0.010721328946128707	0.011370729359943068	0.01177394639400779	0.011700015284476667	0.011395503363295702	0.011321837152743531	0.01158597705669449	0.011291276122854452	0.001856676874816129	0.00813053115334757	0.010438797309363018	0.011351891784016467	0.008035405680397302	0.011433948294065558	0.012022835798940871	0.011365985804364086	0.011937859248531899	0.011170247945845741	0.008500245678170591	0.011120195975660708	0.011719528068761259	0.01091717604269733	0.012237968780833386	0.012816904032804615	0.011365398611407295	0.013156221609537659	0.010726533914106173	0.01172231152687794	0.010640858824602258	0.011235351572598277	0.011484642558947891	0.012094522380551769	0.013875480173523845	0.011216848208262912	0.012069224360795215	0.012195021351471106	0.011211716514648801	0.01181935332905644	0.006651888319552085	0.011642511600554255	0.009896117474978662	0.01060177006075005	0.011667520167624366	0.011023703782302559	0.007724208316829613	0.010473057370675925	0.005830093692287108	0.011642078677126801	0.007721287802828385	0.012204789442082113	0.012334181081890045	0.010567276077599089	0.011611470496637608	0.010901145190526313	0.011717730082871263	0.011092044158283274	0.012084802839958934
MF0035	0.013729898984279213	0.015465936807814945	0.011400803669509043	0.015028651625646676	0.006263397109614247	0.014088229997483175	0.01303277228733421	0.014013480009162674	0.011873825111699965	0.014666049819992961	0.009378214441783446	0.011163347126605392	0.013125441626113161	0.01131205178838198	0.014617550266108618	0.012348658502424018	0.011484899340533592	0.012077757035402328	0.0019577502135705803	0.014460800282295771	0.01179118387544857	0.01338847704676386	0.013608104469511243	0.003738323385077628	0.015835244493841473	0.013426971495554847	0.012024836226604567	0.011791876808743496	0.011666092599069866	0.012651878429879753	0.011619490692382902	0.015801342761033555	0.013903185184291273	0.011360440344396748	0.011799897648261332	0.012068711771262945	0.012194321077481883	0.011331600065705291	0.013935027341617025	0.011302540735876625	0.01528211756422201	0.007388955663013498	0.014877211266822182	0.011386354091684139	0.01447239894783418	0.011434370382304108	0.012138812145411607	0.011369528924760846	0.012835065317068817	0.0136710256134592	0.015741613332440604	0.012735932412897976	0.0117231613298267	0.012583350236550985	0.012255521888760158	0.013581210046617382	0.011385138324004219	0.013437384078943841	0.01463365398927821	0.011721708004371343	0.012396125912269951	0.013463121426694194	0.011485239613835605	0.014556811349209959	0.012435477137434104	0.008082161600497196	0.0138620152132056	0.012607981959218126	0.012381132701598055	0.011821467122226018	0.006817093741141735	0.014138894211110871	0.014697471646153646	0.01274646892812383	0.011836080072254694	0.014269303178500177	0.01520369978521136	0.012503985826535287	0.016912148272517736	0.011105067452374528	0.01447586597874742	0.01380372915736582	0.0133754552663049	0.014218027999767395	0.013100939545742629	0.011421031972040013	0.011756835607696811	0.013053154861342741	0.012732694659285764
MF0079	1.225716669827326e-5	1.3403896295008884e-4	0.011396020532129193	8.240061810987036e-5	2.7380753339568774e-4	7.079348678484675e-4	0.0013684836778364148	1.5828775154639927e-5	0.011835800651013417	7.713614090432818e-4	0.0066418659858961384	0.002860850952844814	2.081394643150637e-4	0.011285859094563545	0.003949324640837334	0.00474808165240791	0.01148185195031151	2.4572298518784973e-4	1.1498366531670042e-5	1.857926945591261e-4	0.01177379071620831	0.00239866483185926	0.004457087742496849	3.8313039065536166e-4	0.0012339677576641646	0.001152389995243348	6.31357247850796e-4	0.011770847189678626	0.009146124648667486	0.006676300029712281	0.011618775577970308	9.553875963815316e-4	1.9481788446026218e-4	0.011359323161994984	0.011624799890367925	0.01100806524450649	0.0037280264241097484	0.01131403273929107	2.893489868229208e-4	0.011282977115549875	9.465954590865581e-5	0.0015295822226304432	8.295119167071792e-4	0.011333306198475437	0.002266769400904228	0.011433948294065558	0.005946093203359282	0.011349066880339322	0.005508984177023674	0.0032153031894134264	0.0025034358143928266	0.0016647942394761746	0.011707190148985488	0.008867315887207869	1.1795971008635278e-4	0.0036733088353564677	0.011350643176241095	5.426085604990082e-5	9.772360622887443e-5	0.011703139628585097	0.006387542590448817	6.981280498983296e-4	0.011484552776258008	0.0029226224111413837	1.5130800753541065e-4	9.434849443579543e-4	5.395338079467427e-4	0.006159015677695445	0.010548990305739867	0.011715615218326876	0.005775806741109771	0.0015721343349206422	0.0061413014826998185	7.940758579612425e-4	0.0016115569572135195	7.14967589477668e-4	0.003833873415205889	0.0015064569384434959	0.0018553489109091768	0.0028069236791004124	0.004339803083363629	0.001036008615019591	0.005293849507959966	0.0010858520772280451	4.1172416046219917e-4	2.309179365687326e-4	1.6795665692872014e-4	0.0013379419437332901	0.006096396938025086
MF0032	1.225716669827326e-5	2.1595166253069869e-4	0.00733165859018754	6.453060454387437e-5	2.3647014247809396e-5	9.417920039691971e-4	0	1.005592774530066e-4	0	3.2327137049543823e-4	2.608587849445613e-5	0	2.4741689665980826e-6	0.006818080245748679	3.3551203515675446e-4	4.7380646025083154e-4	0.00423313757131721	1.714386277735643e-6	0	1.2888844575728484e-5	0	1.2083953812892996e-5	2.661328621521392e-4	4.0277905778878686e-4	1.4471573182282086e-4	0	0	0	9.735037916594863e-5	1.6798022918645787e-4	0.004040396431161931	1.0869948205187148e-4	6.379599737607177e-5	0.007772230156609842	1.9457360265073104e-7	1.1810721905182708e-6	1.255971677487965e-4	0.0050888444198558085	9.931887419551057e-6	0.006187918017071142	6.012634119753507e-4	7.790476839311619e-6	4.325201800335385e-5	0.004595247151602329	8.165665189877985e-4	0.007649927235469901	0.00348625638553953	0.005885832801109133	2.958461578448181e-6	5.9192338970692144e-5	2.1696195626445935e-4	0	1.1235442026881789e-6	3.4271071096326366e-4	1.702737782793757e-4	7.320840064850785e-5	0.004237561115142969	1.4789684657849072e-4	1.9544721245774887e-5	0	0	0	0.00772310698365097	1.1863397461822872e-4	2.048962602042019e-5	4.043506904391233e-4	8.162387412204882e-6	0	0	0	3.8503438841590156e-5	2.547267420620827e-4	0	2.041326113010906e-5	6.267165944719242e-6	1.1609178313869502e-4	5.571333590708163e-6	5.290831202886506e-4	2.783030323939575e-5	2.8560476995323693e-5	0	3.461633575933723e-4	1.6658680051400917e-4	1.3212595969698578e-4	2.06778799575886e-6	6.766825980036119e-6	4.601552244622469e-6	4.935519170216137e-4	1.4561717513852582e-4
MF0076	3.3746737782853396e-4	2.4119566721963207e-4	0.011396020532129193	3.1503841138319467e-4	1.943628998707776e-4	0.0016800209161345286	0.0011382736815475434	3.003975637803357e-4	0.011837369798623322	0.001756710505833961	0.0039455894525883915	0.0016787404646261231	3.744113506484755e-4	0.011290905178050072	0.004035664822095874	0.0052555078363842565	0.01148185195031151	0.0011449957352426925	1.693134471788414e-5	5.477597834127409e-4	0.011775731917016375	0.0026501621205900954	0.004535737230513056	0.0012563603528605	0.0013218846439955485	0.0012698985128247213	0.001687007030749811	0.011775644677247512	0.009190035950340953	0.0067015832077975245	0.011618775577970308	9.891877452427025e-4	6.0811991047191e-4	0.011365377821864685	0.011645813839454204	0.011041371480279106	0.0038071246927777243	0.011314328585138396	0.0010023492527850716	0.011283172478245368	0.00016770077978178389	0.0015113914592106506	6.436325075504444e-4	0.01133426098417034	0.0025140109399529468	0.011434159338184832	0.00613040740776066	0.011356292390024177	0.005591697831987788	0.0032580203273706093	0.0025645610310591005	0.0031976581987630485	0.01170852435772618	0.008576063110530137	4.926444128388564e-4	0.0036977331169108555	0.01135095160925042	3.651803630615006e-4	3.590202420171799e-4	0.011704732257421946	0.006341325021118621	6.151867306958068e-4	0.011484552776258008	0.0029595214196435917	4.695237205706249e-4	0.001015025532661168	8.629173942340349e-4	0.006239370859614096	0.010424590351481411	0.011717729586834825	0.005916271564163763	0.0017917255510438144	0.006077023043473578	0.0016834101989861387	0.0016836293655777908	9.076517718706351e-4	0.003879637941129563	0.0022482171735443927	0.0019274780993298807	0.002822274935485399	0.0044060947428087105	0.0011427112987222076	0.005373911698724243	0.0015059940197743617	4.039802944180822e-4	0.0012437553029293513	6.201857076496048e-4	0.0019096333867743272	0.006183936711372372
