KO	806rcbc362.S497	806rcbc370.S503	806rcbc375.S509	806rcbc376.S510	806rcbc381.S515	806rcbc429.S430	806rcbc432.S433	806rcbc444.S445	806rcbc447.S448	806rcbc450.S451	806rcbc454.S455	806rcbc488.S393	806rcbc493.S398	806rcbc494.S399	806rcbc499.S404	806rcbc519.S424	806rcbc524.S429	806rcbc525.S430	806rcbc530.S435	806rcbc531.S436	806rcbc550.S455	806rcbc555.S460	806rcbc556.S461	806rcbc561.S466	806rcbc562.S467	806rcbc567.S472	GnotoExpt.DTT385.S531	GnotoExpt.DTT390.S536	GnotoExpt.DTT391.S537	GnotoExpt.DTT451.S599	GnotoExpt.DTT456.S604	GnotoExpt.DTT457.S605	GnotoExpt.DTT462.S610	GnotoExpt.DTT463.S611	GnotoExpt.DTT468.S616	GnotoExpt.DTT469.S617	GnotoExpt.DTT474.S622	GnotoExpt.DTT475.S623	GnotoExpt.DTT480.S628	GnotoExpt.DTT481.S629	GnotoExpt.DTT486.S634	GnotoExpt.DTT534.S145	GnotoExpt.DTT535.S146	GnotoExpt.DTT540.S151	GnotoExpt.DTT541.S152	GnotoExpt.DTT546.S157	GnotoExpt.DTT547.S158	GnotoExpt.DTT552.S163	GnotoExpt.DTT553.S164	GnotoExpt.DTT558.S170	GnotoExpt.DTT559.S171	GnotoExpt.DTT564.S176	GnotoExpt.DTT565.S177	GnotoExpt.DTT570.S182	GnotoExpt.DTT595.S330	GnotoExpt.DTT600.S335	GnotoExpt.DTT601.S336	GnotoExpt.DTT606.S341	GnotoExpt.DTT607.S342	GnotoExpt.DTT612.S347	GnotoExpt.DTT613.S348	GnotoExpt.DTT618.S353	GnotobioticExp.DTT.175.S185	GnotobioticExp.DTT.180.S190	GnotobioticExp.DTT.181.S191	GnotobioticExp.DTT.186.S196	GnotobioticExp.DTT.187.S197	GnotobioticExp.DTT.192.S202	GnotobioticExp.DTT.193.S203	GnotobioticExp.DTT.198.S208	GnotobioticExp.DTT.199.S209	GnotobioticExp.DTT.204.S214	GnotobioticExp.DTT.205.S215	GnotobioticExp.DTT.210.S220	GnotobioticExp.DTT.302.fastq	GnotobioticExp.DTT.307.fastq	GnotobioticExp.DTT.308.fastq	GnotobioticExp.DTT.313.fastq	GnotobioticExp.DTT.314.fastq	GnotobioticExp.DTT.319.fastq	GnotobioticExp.DTT.320.fastq	GnotobioticExp.DTT.325.fastq	GnotobioticExp.DTT.362.fastq	GnotobioticExp.DTT.367.fastq	GnotobioticExp.DTT.368.fastq	GnotobioticExp.DTT.373.fastq	GnotobioticExp.DTT.374.fastq	GnotobioticExp.DTT.379.fastq	GnotobioticExp.DTT.380.fastq
ko00550	17.5166530318	17.072361961	14.4564062868	17.3208297248	14.8959183532	21.9135395032	19.2605634362	18.2586127992	15.340379057	15.7713906058	16.6845272557	19.818426606	21.0551471635	18.4622035387	22.8215785783	20.009268013	23.0598002834	18.5144619565	20.4269594304	18.7267758377	16.6467384403	17.949277669	18.9871666806	18.9266992277	17.0683656435	17.3291522368	19.6881625374	14.5733411459	17.1900742863	23.1328536196	23.8181955901	23.0149101717	23.5227355235	23.2852177694	23.9991591049	23.4997206472	23.8628294243	23.2300187482	23.9037706073	23.1060503072	23.967204561	17.0488881649	16.8158042373	19.3929678588	16.6124716914	16.6318727841	16.7330907965	17.0923851768	19.8147819295	20.1081252976	16.9690456537	16.2271017033	17.0376960179	17.1433786721	22.0288922247	22.0644968756	21.9631981705	22.0874337473	22.0635838833	22.067018828	22.1346805516	22.0650499588	17.5653251245	17.0813750633	17.3791512273	17.6516379629	17.4566881283	15.5099184642	21.4395573361	18.9138152298	19.652251113	20.5501292034	20.6769083721	15.9489023683	17.5577651638	17.2330665131	17.8729874952	16.9071543408	17.4541381243	21.6715410559	20.590565118	21.036139471	18.2411077643	19.1554445065	19.2622768492	18.308313388	18.1235332274	19.6418567182	20.0513155673
ko00561	9.3909309984	8.49091247386	9.24017508046	9.64056445501	9.3128613184	14.4899732991	12.5654417691	8.99948719482	8.06356697583	9.03435966388	9.04474952896	14.0423255744	16.720825464	9.82732940024	20.5121878962	14.5976780184	21.0364982342	11.2273804817	14.8301745044	11.0793054791	11.0343708104	16.1778393431	10.9403190345	11.6561714754	9.311732736	10.5845066915	12.9752586514	9.4580225505	9.55475327752	17.0631340385	19.5398263595	16.7868706394	18.9380296068	17.8565731508	20.3813710564	18.5821796774	20.1816916484	17.4131512436	20.0238599088	17.0969122448	20.4432433942	8.48477712939	10.0320826676	11.5229526546	9.38725173624	10.1148629136	9.42126504787	8.58361899107	11.534330654	13.7201894858	8.68600378432	11.0481300825	8.27745712136	9.92177694057	13.1066187338	13.0166321992	12.9785244013	13.0182012171	13.0224276188	13.0088092533	13.4455359206	13.0168083372	8.49435881946	7.84789035317	8.52637710529	7.01625394669	7.80270926265	8.03259391093	17.5164879476	11.6389446611	13.6052342488	12.2079250067	13.7686838212	9.77596342632	11.1356583203	7.54069278947	10.1765902908	8.1359713575	8.99374083406	17.6939890417	15.3120788082	19.0961857327	13.1931316067	14.1959859533	15.7647229813	12.4331300476	13.6097304289	11.4773906755	12.7365698884
ko00621	0.451473889874	0.608429315007	0.970193490424	0.665897632263	0.96919803495	5.75250383431	3.72628982503	0.474766624199	1.74453933873	2.90812355518	0.928903634869	1.66918076511	2.06996990939	2.0779913915	3.58360232539	2.77954641927	3.39236023623	2.13933553222	3.27690493415	1.46827575902	2.04760274346	2.40623191731	4.90789254303	4.63070137497	2.1474752002	2.37592588058	3.36332715547	1.06112036531	0.820982795474	8.44525514093	8.5203586412	8.4024900455	8.50885761703	8.45001041724	8.64001073858	8.4766490355	8.53292176199	8.3928959848	8.61984169269	8.42002445605	8.61916327602	1.1257036984	0.535881609074	1.07479192305	0.450993313824	0.635546947204	0.501598943395	0.634361987729	5.65691065659	3.56288909423	0.427849143875	1.41599456372	0.54759335312	0.988147265235	8.13914011969	8.18568986169	8.03319412911	8.19607294585	8.16140925351	8.186486503	7.50311900924	8.18981837034	1.02011114268	0.95752009678	1.02695175678	1.36050915869	1.58106326311	1.15743409629	3.46679331567	2.34461079422	3.10915348836	5.60308506376	4.61368246628	2.54018950595	1.03366466228	3.11439878457	1.16786643466	0.68851475716	0.816438102882	3.34040633388	3.42602004944	2.52465990303	2.25419471811	1.51051069176	2.03708541305	1.33812285141	1.98386612173	3.42940902168	3.78559114279
ko00622	0.439888692728	0.598729303266	0.970103525176	0.728519439959	0.985248358647	5.86591504473	3.74071899754	0.477825171382	1.67805271929	2.8625430383	0.948522032237	1.72422546822	2.10341720912	2.118600376	3.65411375226	2.79604251071	3.68047201502	2.15236092419	3.39990168999	1.45714008431	2.01731213051	2.36393898758	4.91894411516	4.63727049518	2.16810449103	2.41355293751	3.18149239254	1.04898975108	0.852659339747	8.07888635089	7.92078610691	8.0587912235	7.96307637305	8.00344399484	7.96353270565	7.96408980061	7.8692420878	7.99520941046	7.97267870923	8.05165831923	7.93296524831	1.16214426025	0.524178521809	1.14786018688	0.393796851638	0.608669874846	0.587124868478	0.604512838527	5.65642975702	3.55064974977	0.444663834015	1.36506968139	0.531597810528	1.05079991972	8.14734416007	8.1957235877	8.04268902931	8.20664816292	8.17099056913	8.19646153289	7.51112193046	8.19986004281	1.06801462752	1.03795786251	1.09104414792	1.38306180054	1.56937406032	1.14865063442	3.60640006698	2.34174135162	3.17761408906	5.63382678054	4.65427689253	2.55258527815	1.0790740334	3.11453994608	1.16035171272	0.678793936632	0.820824367472	3.34125144639	3.42071833169	2.56638999065	2.35355019245	1.59392660122	2.14030786307	1.44959901287	2.10477917843	3.45368670609	3.78188958773
ko00624	0.00324196404426	0.00176699077224	0.000223297547411	0.00186700852644	0.0002213562114	0.00551284341794	0.00284411632535	0.0031395414668	0.00215514036051	0.0019656820375	0.000674801923143	0.000410986907164	0.000600858323399	0.00147136486981	0.00145905621208	0.00192192034986	0.00153515013635	0.00128540179872	0.00236684876658	0.000572210604007	0.000466170954879	0.00118953812172	0.00421777099654	0.00376501792582	0.000204696123467	0.000755629184826	0.189292716304	0.00983536275769	0.00355080380479	0.372914236311	0.599912576594	0.350951978297	0.546805826077	0.449394823292	0.672807015815	0.516879693433	0.660295420731	0.405197717929	0.641391244786	0.376016102536	0.682135480855	0.000578693121566	5.7354948141e-05	0.000546568758055	3.41083009114e-05	1.97503133055e-05	4.03781027758e-05	5.41562258603e-06	0.00577773992441	0.00264974255481	0.00228710395496	0.000318265824248	0.000260176832733	0.000774454506275	0.00887594553086	0.00894457984824	0.00874657193836	0.00895674302674	0.00890606142872	0.00894577491573	0.00800080764599	0.00894831131223	0.000185365212248	4.11112845665e-05	9.47548483196e-05	0.000896894292383	0.000437767986482	0.000481135089941	0.00251076134558	0.00151622840972	0.00245207033082	0.0058698261256	0.00449405623413	0.00196215202862	0.000106357738528	0.00140214012511	0.000613763516266	0.000165897561433	7.10804490014e-05	0.0024632458628	0.00280992676004	0.00115175452623	0.000855132453284	0.000591900232212	0.000887586454234	0.000699826711987	0.000768678531106	0.00303390295861	0.00327005533292
ko00625	3.66119731942	3.05905000547	3.11124293366	3.39606665075	3.11222513238	5.64532576803	5.15185198175	3.30832112702	3.65415170583	3.47485030672	2.95480189166	4.27917149428	4.87543388664	3.57723172358	5.92738697581	5.20361796814	6.07540990409	3.8297480416	4.7003237132	3.38907727648	4.40779270566	5.24613164682	4.54490869564	4.60951516458	3.10744026551	3.67327995448	4.15741669925	3.16139958206	3.48554693336	5.65344605961	5.35511575954	5.66194916722	5.42237222391	5.53037875291	5.30451357195	5.44921149236	5.2744774837	5.59258653208	5.32497157446	5.64288937608	5.27404056083	2.76382824598	1.70066871581	3.86548828156	1.69641996388	3.03521055688	1.74888426066	2.98330483158	4.90374050232	4.6704517964	2.23229119397	3.29414122062	2.46654103155	3.10289905272	6.06475064767	6.06314816921	5.99575580528	6.06845810989	6.0640510877	6.06209474829	5.83751355795	6.06510075841	2.7832977634	2.69148918253	2.84010558332	2.55902441499	2.77340095123	2.82169555709	5.29271094213	3.80265463832	4.47578068905	4.81542322781	5.29506897852	3.56747995955	3.8709402847	2.13463870047	3.39488109857	2.57242335801	2.91971246254	4.83974076203	4.43836441864	4.91542667565	4.2079621328	4.32678223523	4.77611533972	3.86351753982	4.18159806442	4.45240111102	4.74672407699
ko00626	1.31308231703	1.21264097925	1.08826502935	1.29780368645	1.12269973318	3.40825126769	2.60663802462	1.15064050342	1.49264766502	1.94438827499	1.10510437628	2.09658322776	2.41027484209	1.91099783485	3.02542116879	2.08863147584	3.16677931608	2.00624979638	2.31629475062	1.63617646823	1.90255803872	2.32745650331	2.64376467468	2.58837666843	1.43911065315	1.65840580325	2.23258325789	1.07308352864	1.35317600225	4.03281170659	3.9620782409	4.02281865925	3.9841122254	3.99693135556	3.98659387434	3.98000149954	3.94582804043	3.99716729953	3.98286986873	4.02262727112	3.97189499621	1.37649896177	0.576876704406	1.84169193105	0.425093029848	1.46181599049	0.632615769133	1.30665063963	3.1208850222	2.66176223039	0.89768193832	1.70720481839	1.05911100958	1.39833001515	4.07195365677	4.07837294565	4.02222824501	4.08300937303	4.07541315801	4.07829088502	3.85129153366	4.07992425052	1.18319193894	1.25303697703	1.19761151411	1.25002485551	1.35158966946	1.1221952071	2.7560194767	2.04186504383	2.37710604106	3.03095063658	3.06525375438	1.66857886203	1.30373357282	1.49761856239	1.20199424293	1.02506872904	1.08141780269	2.44778056073	2.31273370899	2.29578086597	2.06681003471	1.9367072392	2.15681901426	1.77830498987	2.00119283822	2.36209585757	2.47246328127
ko00633	2.12802021034	1.54889783886	0.301205300855	2.81027260039	0.883614940559	6.23970615928	5.41195959899	2.02865019446	1.80166933111	2.03038633976	2.05630151584	3.92151551189	4.71655999854	2.84732379455	7.05131618128	4.96714181071	7.48574254718	3.28458300169	4.98251020906	2.71359182557	2.73296915512	6.00587597151	4.33308332147	4.32042605107	1.77060052419	2.68194759762	3.31244434927	0.458257277179	1.65234047495	7.04196490485	6.92681516066	7.01972889225	6.97023445392	6.98786921555	6.9714295274	6.95834472649	6.87700651127	7.00574309469	6.96260050786	7.03861689692	6.94624221715	2.66910756046	2.43257620405	2.69129582253	2.0719452214	0.987725520706	2.72215079706	1.09173868278	5.52490110591	4.91461821791	1.22123781627	2.58686952077	1.18348781077	3.46296488783	7.08695968969	7.10849903309	6.99332551011	7.1175308053	7.11049866984	7.10831219209	6.71445841101	7.10970790689	2.2150706838	1.80593524222	2.42364122399	1.66572573487	2.24328276072	0.567298451113	6.27646662964	4.29903873953	4.65058452763	5.47753060941	5.18216420514	1.71412239453	1.53312977015	2.86793154222	1.48954849954	1.01431782666	1.14792252573	5.90273161658	5.39838503241	6.33083306021	4.48488203792	4.04580732441	4.85945673225	3.7422406078	4.61838478273	3.97441791806	4.51440050646
ko00642	0.194281541861	0.350736399381	0.0488677986755	0.341526988215	0.165208752637	2.68925319001	1.65633498726	0.174982733166	0.240194051629	0.593055500474	0.341349848512	0.634204077155	0.772249243541	0.978226242291	1.13768491894	1.08391897101	1.05244803659	0.863534864727	1.44509266298	0.699302994987	0.930979043465	0.956445990375	2.3309008264	2.13166308394	0.90520402766	1.06097270832	1.80210304272	0.174253905878	0.645666341495	4.03501793266	3.95881638637	4.0237538974	3.97986298904	3.99081215837	3.98268540153	3.97877047886	3.92915973953	3.9936050763	3.97118011634	4.02115361552	3.96760557859	0.563223326295	0.870104727068	0.540056249385	0.925651299997	0.264638846608	0.913321496371	0.451263880095	2.78437143977	1.58862123611	0.265787189302	0.488539630449	0.317573504058	0.365653434419	4.05909275815	4.08705274709	4.00478812304	4.09233885171	4.07487249347	4.08751851969	3.69706651048	4.08909816128	0.337231932139	0.292197895941	0.322722707838	0.562005791337	0.452212447296	0.255664507506	1.59081927104	1.10674787529	1.58162662632	2.87517494721	2.44679338172	0.938016085952	0.268860124568	1.3950547846	0.473759371809	0.28756987482	0.256431916679	1.53675714277	1.66323672732	1.14194285912	0.670090363101	0.540734792204	0.667714699095	0.56737381812	0.645317210513	1.86756941339	2.11062190461
ko00791	0.154486794918	0.110996492584	0.026667771992	0.201168330253	0.0705976707327	0.411662310176	0.185895285439	0.142270381194	0.126061546807	0.0801730265378	0.181278290068	0.115536048891	0.12880118559	0.177296879561	0.246376464509	0.340478252337	0.597610225358	0.114805605758	0.367278950852	0.127859327703	0.227022044912	0.254677912104	0.0476212970961	0.0606218349449	0.0389728600743	0.0711591854927	0.66828042519	0.10087969181	0.167539100775	1.10796268377	1.79930512222	1.04122098621	1.63838641787	1.34190191498	2.02097342409	1.54689000614	1.98323926348	1.20936582949	1.925435394	1.11915125321	2.04949864403	0.287810131107	0.126409137763	0.189572168198	0.0736651323938	0.136680078291	0.279621609552	0.132833158948	0.0450827471677	0.0793462162562	0.119105599521	0.207505672603	0.123644957329	0.436722324025	0.00186931936808	0.000263723558843	0.00139133583077	0.000904859809434	0.00190902536962	0.000232207240105	0.00240125858398	0.000156102140246	0.102229439744	0.067554538086	0.116355760918	0.0449047565393	0.0751077523847	0.00922007122437	0.284249570964	0.152948047583	0.198245125502	0.0782332634211	0.155371103459	0.01629954817	0.0422306531754	0.0223818194166	0.0308458244723	0.0221863787892	0.0250817745342	0.0587615429305	0.0355905346161	0.122146748823	0.365109170599	0.190746727762	0.233168853088	0.292991763979	0.364320135459	0.151123324002	0.152201617793
ko00903	0.353689058995	0.498169853269	0.98784830818	0.554408961062	0.950644888721	2.28503623208	1.55262461408	0.331463271071	0.98364513272	1.47382204884	0.741370070352	0.556862148347	0.656153847521	0.788527737046	1.31668123484	0.981544647772	1.4501249975	0.773799791957	1.55238067854	0.608859898891	0.966157227486	0.980911579363	1.89166984034	1.75750643378	0.960470624958	1.05603145727	1.3296162068	0.964734915558	0.725375948931	2.65671876113	2.36869697829	2.67278187472	2.43932588386	2.55453036873	2.31219910634	2.46891236675	2.29774891212	2.59672523889	2.35146019662	2.64547320834	2.29140425521	0.710329446823	1.02336405813	1.38999762505	0.898955639953	0.367835918698	1.03887344738	0.536680208206	2.19058841472	1.33395897018	0.314595504981	0.661784879241	0.372760007847	0.810951061269	3.0484380515	3.066619182	3.00742260093	3.07106898047	3.06073125454	3.06702679424	2.77553849415	3.06819182318	0.467113721591	0.324144025924	0.546633598448	0.49545307261	0.728059386824	0.85870679041	1.50162167488	1.05840473168	1.46954813883	2.25757781902	2.04035991111	1.43642056661	0.538669473479	1.28902447762	0.562593051732	0.441462771143	0.44723869582	1.29963298014	1.42735306101	1.14867296879	1.29186191535	0.747241115334	1.026876238	0.826828426782	1.18213657668	1.57671606677	1.77254730589
ko00906	0.209270255188	0.135499925619	0.0513557755152	0.146699328707	0.0581593697354	0.0	0.364828218383	0.167406973809	0.149581741549	0.0849919175739	0.140347453087	0.0	5.43432785608e-05	0.0	2.57457944736e-05	0.0178341726599	0.00936190901967	0.00412341827465	0.000706914346083	0.000679191038159	0.0186861783391	0.292953463425	0.0316389188614	0.0175227116235	0.0649658074304	0.064883632552	0.00766535093789	0.00236913808606	0.0175313818495	2.57314050569e-05	0.000126875970243	6.30229396845e-05	0.000105904555141	0.000114774819764	0.000105244470692	2.7722040498e-05	8.75676777071e-05	0.0001330146519	3.44906934922e-05	6.50916420127e-05	0.000197780855802	0.272866767392	0.000109785545466	0.233408150475	0.00018500930998	0.0	8.41596165278e-05	0.0885737130404	0.148961849824	0.275550579934	0.0326726586794	0.184890830474	0.0899260440786	0.431766763535	0.000170073461271	0.000200854342815	0.000576707965579	4.83736890056e-05	0.00724911960553	0.000276558771803	0.00249914435975	8.65630433891e-05	0.00024569240034	0.0	0.0	0.0346845458099	0.156451222463	0.0140951584812	0.0032967573569	0.370222164988	0.0588486675529	0.0200132248988	0.0194859169644	0.00788508821212	0.0136746272222	0.0021200185336	0.017215644696	0.0175864975579	0.0140594313114	0.0222752610818	0.011410547208	0.0061242482466	0.0	0.000681445898001	0.0	0.0	0.0	0.000305230119492	0.00513155384431
ko00930	0.095344540531	0.0905362373362	0.0104501824056	0.184159411306	0.0591790908083	2.09561347751	1.26140174037	0.155796388484	0.873606829579	1.28490371368	0.238839710515	0.362227601461	0.432588627198	0.645557437148	1.0951770749	0.810535602727	0.9409868921	0.625249408987	1.15319111171	0.371135200386	0.172908411994	0.545113226634	1.47323866054	1.31690792284	0.127500385262	0.346062977913	0.896221254506	0.0940840767712	0.162656734643	2.66311054566	2.368361009	2.67750678705	2.43971338612	2.55819077095	2.31032619188	2.47027405381	2.28274922919	2.59834238979	2.35159453919	2.64951985851	2.28915054115	0.27485026749	0.156944719017	0.303695960516	0.161169036382	0.0664375601407	0.167148087595	0.0757909988311	2.05045009869	1.0584742408	0.0955218536995	0.289791887813	0.0787740005522	0.299528807264	3.0593166087	3.08253259252	3.01699214554	3.08651506322	3.07136259588	3.082797277	2.77360920733	3.08363438972	0.378825707091	0.24157137444	0.407958453388	0.456026340092	0.596559383007	0.197384764344	1.04972751517	0.699654650206	0.954029327069	2.06153954069	1.60659657069	0.686848766945	0.220629912383	0.487571289418	0.311798300704	0.145802418728	0.165387810014	1.00216220848	1.06432194555	0.680653947504	0.855312608682	0.43888842527	0.656328687639	0.431805144417	0.741636923826	1.16767605143	1.28098464854
ko00965	0.00802921242644	0.00883070255103	0.000446032974758	0.014455050529	0.0060741280176	0.646480049221	0.402696232395	0.00606938866954	0.0174493484415	0.123408226878	0.0100800186821	0.104075339317	0.127158130855	0.21054830299	0.219437973671	0.24267515601	0.215454354752	0.186015429705	0.304611717394	0.118547834624	0.058152574754	0.199913662001	0.492727239374	0.439233587554	0.0432495381743	0.10901553975	0.352221100101	0.0166119880809	0.0436557296779	1.01075192229	0.989242815818	1.00813699136	0.994804315506	0.998574312305	0.994497808811	0.995000746711	0.981124941924	0.999152454725	0.991945570912	1.00673554528	0.990602107249	0.110371261208	0.0464487999497	0.115561867145	0.0470368710971	0.00742491334676	0.0492069446947	0.0153246397828	0.696304380403	0.378003049086	0.0130464909744	0.0781750801391	0.0129528511806	0.022323418159	1.01965012327	1.0275029872	1.0056715542	1.02885487577	1.02445728898	1.0276126417	0.924844306666	1.02792591177	0.0591195149624	0.0572969255852	0.0485338615725	0.139705299897	0.105872505919	0.0648203829703	0.31764112166	0.258151581164	0.313446885329	0.686823514548	0.531594500603	0.228097669646	0.0452233504693	0.161802171394	0.102203267622	0.0498242800834	0.0480753217245	0.310148925359	0.341872197811	0.167434164811	0.0958319710158	0.0710590283595	0.0852225913373	0.0727851115529	0.0846588744853	0.381167993259	0.413173734959
ko00970	21.945761668	21.7654329074	24.7161061168	22.1368152475	24.4571802274	26.872571747	25.9876457927	21.0211628563	19.1510643699	21.110516404	22.9023523556	26.4453412024	28.1097806353	24.1061870465	30.9938820661	27.0074950502	31.4428621224	25.1118531915	26.1249745251	24.8723458439	25.2900211921	27.7960597493	24.9804520558	25.3966948145	23.9863295226	25.148518312	25.3648697197	24.0524421097	24.1691741986	26.3604888233	26.5728514012	26.3472763764	26.5361873027	26.3656066458	26.634277948	26.4386834982	26.57716099	26.3570613089	26.6237144268	26.3566550894	26.5715825755	23.6731278752	23.2187913859	25.7816574491	22.8573869544	25.5465165985	23.0540482222	24.1387310646	24.8960668146	26.740756289	22.9131115926	24.9050580343	23.0981615138	25.2070431565	26.0743057126	26.0180617263	25.9663776963	26.0319463294	26.0329330179	26.0071673721	26.3167933921	26.0159288674	23.5634082737	23.0018594821	23.8832006968	23.5657938779	24.2930817973	24.6755812521	28.3290281514	25.5868168602	26.0887177649	25.5370782481	26.4691403149	24.9417614164	24.1602582771	24.2504779376	23.6421761588	22.2802608686	22.8948917685	28.8970453195	27.7096139229	29.6357512519	26.2240236445	26.8238928752	27.3690873233	25.4059376421	25.9978878987	25.6512617338	25.5884600496
ko00980	0.87612249954	0.862574054785	0.134077587533	0.759906660231	0.266698732106	3.69657859126	2.53210796361	0.846296007258	1.4340319896	1.89543710566	0.675050232121	1.52464471578	1.70785831442	1.85889523399	1.97394343125	1.62616287533	1.85035350241	1.78261678983	1.97861783091	1.44586374114	1.25059191773	1.53506779761	2.88380851398	2.65599509456	1.10151224057	1.3513382154	2.23771637183	0.247355384209	1.11543853107	4.67714217813	4.35235771449	4.68514064477	4.43206967056	4.5443166436	4.30796660263	4.46091296319	4.25324822489	4.59102639408	4.32523652975	4.65607567593	4.27972927931	1.03504820073	0.409011891328	0.899366234275	0.38328254419	0.656215384198	0.412556310731	1.1818533063	3.65820471506	2.53559432119	0.820134095192	1.13341829313	1.04436042662	1.0283721091	5.08390620908	5.11205249251	5.02344408462	5.11754793041	5.10170363516	5.11197991316	4.70454197654	5.11391468876	0.972497811735	1.09469423017	0.895844432542	1.29377337228	1.1420005316	0.517339940414	2.23092596528	1.79522710732	2.19370348318	3.60956201176	3.25757696945	1.16750883896	0.906241892423	1.2414174006	1.12516912292	0.905372574883	0.897874565788	1.99618174106	2.02047141784	1.46197178227	1.20781194367	1.12865442445	1.19128116647	1.12183527121	1.11480412586	2.4644503682	2.6169269082
ko00982	0.854410741486	0.850282098002	0.129668398702	0.745498289283	0.260862980858	3.63464509399	2.53351721131	0.824663317088	1.43113021792	1.88652978834	0.661653224855	1.36895069901	1.49489803718	1.80276755249	1.72880184582	1.55156528573	1.5965652562	1.70686542629	1.90852427494	1.35712565987	1.24768264828	1.48350913374	2.86964544471	2.62207000906	1.05386945338	1.30287440543	2.2267483724	0.242066534143	1.10082263012	4.67755183081	4.35289641306	4.68565963509	4.4321185132	4.54452025112	4.30815871828	4.4618737285	4.2534485824	4.59138305713	4.32547049493	4.65637603842	4.27990432711	1.02374966394	0.362435458753	0.884319308857	0.359984092534	0.639989531073	0.379874670065	1.16847022245	3.64715460702	2.43961541628	0.810884434481	1.10280916547	1.02558758594	0.984922258624	5.08383243731	5.1128393745	5.02250981056	5.11838588484	5.10247327175	5.11279052259	4.68247547163	5.11472558006	0.951610175036	1.06071442483	0.881349060303	1.28731703567	1.1400514177	0.520674030237	2.07436369131	1.74678794941	2.10906260563	3.59428112663	3.20615781528	1.16588011984	0.875192897016	1.24767544488	1.11159730172	0.906094333014	0.887830938175	1.79988842263	1.86507061339	1.22647188443	1.18044812719	1.05511699533	1.11525635572	1.09930710976	1.08654282181	2.4372897649	2.57326702746
ko00984	0.000121683836327	7.14563153098e-05	0.00115449563351	8.24423918051e-05	0.00092613760252	0.000428932804581	0.000189395686105	4.97329990574e-05	0.00023434261368	0.000576354970242	0.000242192160067	3.19772852903e-05	4.67555885685e-05	0.000117165910964	0.000113521211772	0.00014797801927	0.00011862559971	9.96516150669e-05	0.000226570680433	4.44620951364e-05	3.46373635172e-05	6.69428324553e-05	0.000325402352965	0.000325841355565	1.0247186215e-05	5.31203187801e-05	0.000114086071596	0.000936506511328	5.33981746483e-05	0.000440649735236	0.000273858189927	0.00045623173748	0.000313173063695	0.000381029765687	0.00022862954201	0.000333386717348	0.000244069343959	0.000410850295455	0.000247903443993	0.000435685457309	0.000219722448425	1.16031880576e-05	4.57516263253e-06	2.26489117196e-05	2.69787580798e-06	1.71089401774e-06	3.16169692502e-06	2.15066893862e-05	0.000471531481067	0.000193749168393	7.80672549851e-06	1.25341639755e-05	2.16887892021e-05	0.000114489211811	0.000690656004357	0.000696005267528	0.000680684686547	0.000696916565389	0.000692333548349	0.00069612441648	0.000623195284199	0.000696253743811	1.44802002537e-05	3.32524235988e-06	2.83538978646e-05	6.89864830053e-05	2.14983096032e-05	0.000848969125125	0.000205720620385	8.56693467938e-05	0.000257691259109	0.00045513674875	0.00034805619432	0.00103262978452	2.07745552374e-05	0.000108951834339	4.84486222822e-05	1.14090915063e-05	4.72318264296e-06	0.000189784592117	0.000274703588634	8.91459728553e-05	5.26771108723e-05	2.82544323695e-05	3.97014068771e-05	3.50492738844e-05	4.3525232274e-05	0.000236064186565	0.000254014731269
ko01053	0.943152194899	0.687174292139	0.110541080738	0.838431978258	0.30358290014	5.17377750801	2.63764539887	0.974557026684	0.713645056716	1.35756095078	0.726135057705	4.655335089	5.86909639258	2.97851736215	7.08426449596	3.29316125974	6.90981375909	3.10716148646	3.44312409991	2.95050205134	0.974596596706	2.45179566469	3.72611240221	3.85972753274	2.19484035878	2.48461705089	2.71832292386	0.278481618931	1.13666033529	6.02672862839	5.94199417688	6.00546913998	5.96892397445	5.97267666779	5.98249101148	5.95886809076	5.90134791226	5.97285063978	5.96173538385	6.01112755262	5.96127690256	0.899273685807	1.47819302696	0.983268613669	0.998808027459	0.323797975844	1.22054681307	1.06986512459	4.35022726149	4.3647820296	0.490348059354	0.745628572517	0.598352853858	0.958343498044	6.01607111231	6.06102510729	5.97008427351	6.06773130596	6.0420768289	6.06106762512	5.98651482422	6.06364103136	1.64293505443	1.90219471007	1.50825676048	1.73409313162	1.43828923159	0.655853974209	5.52506703648	2.61993092815	3.77459864542	4.45804082941	4.23853933052	1.39047235656	1.71780094953	1.34723250638	1.4380758761	1.10160705264	1.26203430801	6.29438865807	5.50283175516	6.50026120616	1.05460965514	2.73151887532	2.59535576226	1.0483067056	1.03807877222	3.58487588367	3.76493550899
