	pielou_e
TKO.DTT.48	0.6864179571677484
TKO.DTT.49	0.7091325680613899
TKO.DTT.50	0.7192764174901778
TKO.DTT.51	0.6430591664105022
TKO.DTT.52	0.003971697734205155
TKO.DTT.53	0.4623781639500019
TKO.DTT.54	0.6153314856825702
TKO.DTT.31	0.604844890750694
TKO.DTT.32	0.7140815832338727
TKO.DTT.33	0.6672288795494747
TKO.DTT.34	0.263510115580707
TKO.DTT.35	0.40090078131467777
TKO.DTT.40	0.006612829780748348
TKO.DTT.41	0.11204529070410311
TKO.DTT.42	0.5989742946076784
TKO.DTT.37	0.779353294105621
TKO.DTT.38	0.736101387376887
TKO.DTT.39	0.5143754191648081
TKO.DTT.25	0.6953975470530706
TKO.DTT.26	0.6906799058786985
TKO.DTT.27	0.5175986500515454
TKO.DTT.28	0.0164825642131742
TKO.DTT.29	0.4672580251767282
TKO.DTT.30	0.43754948446975617
TKO.DTT.16	0.5087383152737468
TKO.DTT.17	0.41359823199134516
TKO.DTT.18	0.40857534919492433
TKO.DTT.22	0.4203360212005817
TKO.DTT.23	0.5120658602077545
TKO.DTT.24	0.46972343320720156
TKO.DTT.19	0.6179897763554727
TKO.DTT.20	0.6625627186967928
TKO.DTT.21	0.5838454400790074
TKO.DTT.58	0.4890658858693434
TKO.DTT.59	0.48051566778387556
TKO.DTT.60	0.4990949050751985
TKO.DTT.55	0.7546903481426721
TKO.DTT.56	0.7202260712566919
TKO.DTT.57	0.6628084636146714
TKO.DTT.61	0.6907869211719662
TKO.DTT.62	0.7276420236560802
TKO.DTT.63	0.5960195501758677
TKO.DTT.64	0.041712050698040355
TKO.DTT.65	0.19628066346792375
TKO.DTT.66	0.3659921719677133
TKO.DTT.69	0.5512602341460264
TKO.DTT.70	0.01149475525547475
TKO.DTT.71	0.05193711661864428
TKO.DTT.72	0.39621644989215354
TKO.DTT.78	0.6073774988643057
TKO.DTT.73	0.6530032732096365
TKO.DTT.74	0.6830659508066967
TKO.DTT.75	0.6177527598847298
TKO.DTT.76	0.10254962804603442
TKO.DTT.77	0.32907195054092786
TKO.DTT.79	0.7212034556297849
TKO.DTT.80	0.7201643861368763
TKO.DTT.81	0.6806141831752941
TKO.DTT.82	0.021251847314281393
TKO.DTT.83	0.5691227988406015
TKO.DTT.84	0.7147891512678802
TKO.DTT.87	0.5901388366891429
TKO.DTT.88	0.1088924623603806
TKO.DTT.89	0.10080689569348275
TKO.DTT.90	0.290828605772777
TKO.DTT.98	0.6722428814451296
TKO.DTT.99	0.6295786942297843
TKO.DTT.100	0.054910092429731376
TKO.DTT.101	0.2982159124266051
TKO.DTT.102	0.6153633079185195
TKO.DTT.97	0.6607020158713598
TKO.DTT.91	0.6072571772210482
TKO.DTT.92	0.599049082986733
TKO.DTT.93	0.6002572340883049
TKO.DTT.94	0.2782077050654304
TKO.DTT.95	0.5368392837952495
TKO.DTT.116	0.7453607935826225
TKO.DTT.117	0.6553345542892078
TKO.DTT.118	0.04517898558073139
TKO.DTT.119	0.3351524650906487
TKO.DTT.120	0.6740261521557293
TKO.DTT.115	0.7027915343988286
TKO.DTT.103	0.5969916770458462
TKO.DTT.104	0.6374015164486034
TKO.DTT.105	0.6092298451499241
TKO.DTT.106	0.1315297244002402
TKO.DTT.107	0.2601990469389909
TKO.DTT.108	0.61977205973215
TKO.DTT.109	0.4857327980936061
TKO.DTT.110	0.5546973283786857
TKO.DTT.111	0.5690003076969194
TKO.DTT.112	0.05399620506310194
TKO.DTT.113	0.17287904433438775
TKO.DTT.123	0.6428289399236934
TKO.DTT.124	0.013362707572141632
TKO.DTT.125	0.23323749695397994
TKO.DTT.126	0.4889673897709885
TKO.DTT.136	0.04987613696205704
TKO.DTT.137	0.6064733325482758
TKO.DTT.138	0.503783390759891
TKO.DTT.133	0.6846673325420191
TKO.DTT.134	0.6691358888179828
TKO.DTT.135	0.6355184028168411
TKO.DTT.127	0.45605455034592485
TKO.DTT.128	0.6536526872491188
TKO.DTT.129	0.6015537100856203
TKO.DTT.130	0.43370521934334877
TKO.DTT.131	0.6145262386679973
TKO.DTT.132	0.616836885805444
TKO.DTT.139	0.4598777589453489
TKO.DTT.140	0.5741209616589154
TKO.DTT.141	0.5728629741986583
TKO.DTT.142	0.4634835851792487
TKO.DTT.143	0.42167264289115597
TKO.DTT.144	0.6100622643148456
TKO.DTT.145	0.5711587196360729
TKO.DTT.146	0.5617571767836967
TKO.DTT.147	0.5286651677490407
TKO.DTT.148	0.46492624358076057
TKO.DTT.149	0.46197117866892695
TKO.DTT.150	0.5541856643326443
TKO.DTT.154	0.48507531927849057
TKO.DTT.155	0.5061340046254957
TKO.DTT.156	0.6067315975871251
TKO.DTT.151	0.5040215486467026
TKO.DTT.152	0.6784691572932798
TKO.DTT.153	0.5769198959789992
TKO.DTT.157	0.6014348098272766
TKO.DTT.158	0.6416100332024642
TKO.DTT.159	0.5811679464467693
TKO.DTT.160	0.7339918137747126
TKO.DTT.161	0.6052372517281792
TKO.DTT.162	0.6889186293344634
TILC.DTT.445	0.5872828501102779
TILC.DTT.446	0.6808775044662958
TILC.DTT.448	0.06909742266594633
TILC.DTT.449	0.13016304581029123
TILC.DTT.450	0.060909560280676754
TILC.DTT.553	0.6317484341963813
TILC.DTT.554	0.6257660223584837
TILC.DTT.556	0.07905318879272552
TILC.DTT.557	0.43482820417891166
TILC.DTT.558	0.36153975857393167
TILC.DTT.613	0.5497916504999638
TILC.DTT.614	0.6318152031552574
TILC.DTT.615	0.6137657128714271
TILC.DTT.616	0.1783621703429318
TILC.DTT.617	0.038073772766052325
TILC.DTT.618	0.4595168908397922
TILC.DTT.379	0.6547117053019509
TILC.DTT.380	0.7110339888295379
TILC.DTT.382	0.012217762397700747
TILC.DTT.383	0.013411480950430555
TILC.DTT.384	0.01571989540309579
TILC.DTT.351	0.6959812786230479
TILC.DTT.352	0.032486005199532694
TILC.DTT.353	0.06954146923239317
TILC.DTT.354	0.07823968849471581
TILC.DTT.349	0.7208278701402043
TILC.DTT.350	0.735669544165551
TILC.DTT.603	0.6744417881528523
TILC.DTT.605	0.2700805241213665
TILC.DTT.606	0.43916522907212535
TILC.DTT.601	0.5951777146380843
TILC.DTT.602	0.6727170285039266
TILC.DTT.478	0.041790024496592644
TILC.DTT.479	0.013983140798064012
TILC.DTT.480	0.08696975701628736
TILC.DTT.475	0.7079828564626602
TILC.DTT.476	0.6931720193949982
TILC.DTT.19	0.5090203121335941
TILC.DTT.20	0.6881345893870847
TILC.DTT.22	0.19623980063285254
TILC.DTT.23	0.20590670592718874
TILC.DTT.24	0.2205642012694242
TILC.DTT.425	0.07981873375177316
TILC.DTT.426	0.25664783842088024
TILC.DTT.421	0.6420711094509922
TILC.DTT.422	0.6826583261918162
TILC.DTT.424	0.0590707456338939
TILC.DTT.392	0.7322326760366086
TILC.DTT.393	0.6101258326972516
TILC.DTT.394	0.10453314908040713
TILC.DTT.395	0.08567702984257988
TILC.DTT.396	0.1322319286176361
TILC.DTT.643	0.6916353979292613
TILC.DTT.644	0.6209563322568681
TILC.DTT.645	0.6289419103517065
TILC.DTT.646	0.11543597554287074
TILC.DTT.647	0.17805980443239758
TILC.DTT.648	0.5056267098544791
TILC.DTT.505	0.677029771586532
TILC.DTT.508	0.02877580491092009
TILC.DTT.509	0.13778318835856407
TILC.DTT.510	0.278719563567696
TILC.DTT.589	0.6398850819533259
TILC.DTT.590	0.7242278594694554
TILC.DTT.591	0.6642149482967284
TILC.DTT.592	0.009978268101949997
TILC.DTT.593	0.0896909453350267
TILC.DTT.594	0.1746512890691546
TILC.DTT.295	0.6102747407547782
TILC.DTT.296	0.6847284945238006
TILC.DTT.298	0.0607135689582435
TILC.DTT.299	0.042560457532503114
TILC.DTT.300	0.003536124477516883
TILC.DTT.575	0.21180201188071088
TILC.DTT.576	0.4527173514467647
TILC.DTT.571	0.5069055831082534
TILC.DTT.572	0.6316700709656645
TILC.DTT.574	0.08221923162787395
TILC.DTT.269	0.08067616322460532
TILC.DTT.270	0.1913114408778628
TILC.DTT.265	0.7137171100549072
TILC.DTT.266	0.7418530906178857
TILC.DTT.268	0.06815765182874856
