	Vil1.03B.DTT33	Vil1.05B.DTT57	Lyz2.07B.DTT281.S123	Vil1.010B.DTT117	Lyz2.02B.DTT221.S61	Itg.10.DTT456.S50	Lyz2.06B.DTT269.S111	Lyz2.03B.DTT232.S72	Vil1.09B.DTT105	Itg.20.DTT504.S99	Itg.20.DTT505.S100	Itg.24.DTT529.S24	Itg.18.DTT492.S87	Vil1.014B.DTT164	Itg.26.DTT541.S37	Itg.02.DTT409.S1	Itg.22.DTT516.S11	Itg.06.DTT433.S26	Vil1.09B.DTT104	Vil1.02B.DTT21	Vil1.03B.DTT32	Itg.22.DTT517.S12	Vil1.02B.DTT20	Lyz2.04B.DTT244.S85	Vil1.04B.DTT44	Itg.24.DTT528.S23	Itg.08.DTT444.S37	Itg.16.DTT480.S75	Itg.12.DTT468.S62	Vil1.04B.DTT45	Lyz2.03B.DTT233.S73	Lyz2.07B.DTT280.S122	Vil1.07B.DTT81	Lyz2.01B.DTT208.S48	Itg.02.DTT408.S100	Vil1.013B.DTT152	Itg.18.DTT493.S88	Vil1.013B.DTT153	Vil1.01B.DTT08	Lyz2.05B.DTT256.S97	Itg.04.DTT421.S13	Vil1.014B.DTT165	Lyz2.08B.DTT292.S134	Vil1.06B.DTT69	Vil1.08B.DTT92	Itg.10.DTT457.S51	Lyz2.05B.DTT257.S98	Vil1.08B.DTT93	Itg.16.DTT481.S76	Itg.12.DTT469.S63	Lyz2.04B.DTT245.S86	Vil1.010B.DTT116	Itg.04.DTT420.S12	Lyz2.02B.DTT220.S60	Lyz2.08B.DTT293.S135	Vil1.07B.DTT80	Vil1.05B.DTT56	Lyz2.01B.DTT209.S49	Vil1.01B.DTT09	Lyz2.06B.DTT268.S109	Vil1.06B.DTT68	Itg.06.DTT432.S25	Itg.08.DTT445.S38	Itg.26.DTT540.S36	LYZdtt364	SLCdtt050	SLCdtt110	SLCdtt075	SLCdtt002	LYZdtt328	SLCdtt021	SLCdtt111	SLCdtt074	LYZdtt304	LYZdtt317	LYZdtt305	LYZdtt329	SLCdtt092	SLCdtt020	SLCdtt128	LYZdtt341	SLCdtt051	LYZdtt340	LYZdtt365	SLCdtt069	SLCdtt129	LYZdtt352	LYZdtt353	LYZdtt316	SLCdtt093	SLCdtt068	SLCdtt003	SLCdtt164	SLCdtt146	SLCdtt165	SLCdtt147
Itg.24.DTT528.S23	2.1857530008970705	1.7435531615157023	1.2138117601833447	2.1510841954372832	0.08255208453084502	0.6609229219283477	0.12474435550297604	0.4363091147887209	2.4787816350425285	0.8198606498389166	0.40792461190634	0.36512946051427847	0.40160712658041275	1.114905562965153	1.0702512211234894	0.9397355698468586	0.43072473792747723	1.7535987792118641	1.9494002342550785	1.8419550317924689	0.9940436785508159	0.6810624204407998	1.4552841844100401	0.7296711861853376	1.6131733034276152	0.0	0.8634718851289838	1.169669933147375	0.6314807418720702	2.1137436352261854	0.8245812207386108	1.108302366686916	2.0834703187779877	1.699541750883467	0.7804626740270896	1.1652782689615175	0.9255161999039808	1.6602935664729372	1.1098689903721106	0.444308983279494	1.2850116582138813	1.9085549632640466	1.1133140737183331	2.3049436226644544	1.412448940217037	0.922709551861767	0.7843297042076652	1.5831866128472944	1.5831605879529318	0.5795631755839423	0.7937569257891411	2.3092969822568623	0.7681102647712346	0.9397761180890299	1.3486198810109906	2.1245858706254377	1.837839996760762	0.5528596770438065	1.680296690692691	1.3346213298607505	1.9751168008802207	0.45581612666351484	1.1068763436271767	0.6506501994248312	2.4581172217598426	1.5801800246344624	1.3967428767652121	0.5783205974307355	1.0361828873614993	2.2013977277194576	0.6920277082162914	1.1162648551880843	1.0051073024470036	2.5257136382936216	3.591894192822735	2.7078976001812918	3.0175159291414095	1.9457796475361924	1.0880124736151284	1.0350983596627432	3.8075000950218048	0.7809380130480039	2.431267275331453	2.6006763776723756	0.8223252322620794	0.9322790157403481	1.0381645015091292	1.7521102091176362	1.6507211192419284	1.8447602082771086	0.7583759988204337	0.8438989515862619	1.1522182770337368	0.16164579981263055	1.2817537654869333	1.2301868759288792
Itg.08.DTT444.S37	1.4214947454369158	1.2217714501940093	0.4946755116204944	1.3898763745440073	0.9379887919909325	1.0261788228130686	0.8083030052500775	0.6803003921144235	1.6868163003276981	1.3144676308359893	0.9503969628191979	0.7477656666331287	1.1619529102506154	0.8428908951621291	1.1108837070664772	0.4791772108575459	1.0980315913274998	0.9711340260310735	1.1565561297864675	1.1972932707782562	0.22687370523180914	0.7975198306709611	0.6841057474554766	1.125434226142782	0.8749697113646744	0.8634718851289838	0.0	0.49193263478039173	0.4901299343431057	1.491224987862682	0.21018194914178445	0.45412719559028053	1.4432316728500925	2.3114693863354723	0.27251745030062	1.1447233456659063	0.2069650072405638	1.330144419036128	0.674867597570393	0.8943046532188272	0.45266849788512115	1.1321237908208857	0.8616518589967455	1.5703484934701664	0.6667969796179275	0.20856266016548167	0.7281667962847229	0.8063023168452333	0.8713181002511796	0.3539556745918553	0.3290782229021844	1.5005697104926214	0.2349649573770943	1.6095567018193553	0.9849354220059517	1.517111619437021	1.1521631918741955	1.3434693631460985	1.010423319289357	1.8917643085467362	1.2873917431410837	0.5088186804842666	0.5572832841852786	1.3127273362450393	3.300421370722491	1.9386368832163468	1.5819284853853113	1.427938919446216	1.469726414205557	2.789824800295104	0.5363044903360717	1.390235285041455	1.756298420657409	2.9294228938460747	3.7071368716867825	2.7303555921675082	3.366476609652199	2.1098030043972384	1.342417535095412	1.6974155795552395	4.101312352563308	1.2062776679721035	3.244118873317299	3.1904345528560216	1.1072997903466688	0.4584384953621438	1.5786920695930715	2.345837216756315	1.9741740691684762	1.8354695874646383	1.172261752453098	0.5762995167128764	1.9431268451982506	0.7760814754657503	1.7084365672594002	1.3631503590672853
Itg.16.DTT480.S75	1.075796153804614	1.0936536846918608	0.3517671993115693	1.0492787068100775	1.244901017208967	1.4887255102186634	1.1571277919471368	1.1141520568825378	1.4285907230659454	1.7668192945058914	1.1040723345268706	0.9129719481715404	1.5055232976953723	0.5268276582757991	0.9042547123373949	0.2786961888276382	1.4981587962988103	0.6125526953453287	0.9880209771054712	0.7255528661167181	0.6067253475128053	0.7718910062798341	0.4598389002358524	1.588689790620589	0.5041917470252175	1.169669933147375	0.49193263478039173	0.0	0.9708905453808766	1.032866232555343	0.5832349834887048	0.7132350256730198	1.1545555992239545	2.7583658997459093	0.7543008883977265	1.2404235276919888	0.29866461267625405	1.3173134460140052	0.3353618774315704	1.3261332087048203	0.4529868549690996	0.782369293959585	0.553063659803479	1.3519385304834053	0.5600077742304461	0.34124912763066223	0.6352451845188491	0.6951012004728688	0.42686685576977623	0.8067770324051201	0.7288259805585799	1.239434336488696	0.6800374451589607	2.029645548248836	0.5665713933678708	1.1849241445947054	1.000548941274323	1.69577346705451	0.5594218980342195	2.348174805432532	1.1845466954411727	0.9429921259902042	0.16735695712791523	1.721186614253743	3.5979131656046346	2.423728909310487	2.0720109362716577	1.7447269713231506	1.939909702056888	2.7239114857814557	0.9955697619215859	1.8729512767354874	2.1464546760876386	2.7444148035484934	3.3566156833430925	2.3607853059389856	3.1331473068151308	2.5951202230096007	1.823214342629338	2.122531689415053	3.8264811601204958	1.6662624267388666	3.386234564599043	3.1217583720838786	1.5841590711334288	0.30090353204248244	1.5819742937738144	2.3159919335033807	1.8107455059321824	2.3121955216346812	1.6326468634272573	1.048508143121291	2.2612009684607313	1.112678993879976	1.6287501815693533	1.1513247286377781
Itg.12.DTT468.S62	1.8786251758452652	1.5230504306069605	0.9318588563684085	1.8446322111930924	0.6861455081486042	0.5443796924140069	0.5257044824479538	0.28239436084747715	2.0999194206216494	0.83837848381753	0.8965546979385531	0.7429630805446233	0.8264557237281526	1.2050111061275857	1.35829141478233	0.8766965777833245	0.6874866804220948	1.4476683223654396	1.5453180021480912	1.6810272934125885	0.5179126131957403	0.9639982769113729	1.1314032705046686	0.6419484865416745	1.3481010382821879	0.6314807418720702	0.4901299343431057	0.9708905453808766	0.0	1.967488203674321	0.46997198156893505	0.6717274392142382	1.8459513647401082	1.831353646663103	0.26848383925270936	1.196972979691094	0.6730115654651099	1.5100632560154958	1.082378094086717	0.45796120354014963	0.8786393544317223	1.5998588129807818	1.21687138759402	1.9524680947772401	1.0665170443056238	0.6568884090346078	0.970268652521967	1.1956866969444269	1.3587948479384695	0.19216481678440267	0.40221360355646396	1.924314883407821	0.35129403675043996	1.1551833040773833	1.39469611942255	1.9329090126955908	1.5075170370818396	0.9774974945679182	1.4913067830982096	1.4070045115882681	1.6066845364860478	0.1918898721956251	1.0019610660922023	0.881040596390917	2.9363189186746284	1.4544159066835325	1.1202171338608526	1.0973409687076867	0.9805844465326385	2.795181321812844	0.2308690701513353	0.912566301587008	1.3281415340305336	3.0497102482290224	3.982967537452047	3.03894251428026	3.524573717528033	1.6695196741843694	0.8705410364362037	1.2366911375875143	4.292225247022556	0.7272448741159547	3.031338699151906	3.189653584917114	0.6212468970850903	0.851303512127848	1.5841709808623727	2.334000123457495	2.1130030127062875	1.4430970005695265	0.6933671879489492	0.28679771784395786	1.591314736758789	0.5258903709736122	1.784341506964649	1.5855466735807695
Vil1.04B.DTT45	0.5739479392956175	1.1179917897186757	1.062922398921803	0.576485026270719	2.1894205005789904	2.491752202865804	2.116895083228814	2.1285596905513047	0.9837671408155113	2.7724394247837836	1.993771706922238	1.8226723684141817	2.482462107269009	1.1390865810607544	1.4526118204914897	1.2158107258008113	2.4834184132477044	0.6695557589199956	0.9947085197903546	0.32667410005627984	1.518081984823484	1.5794613952491334	0.9194636197520911	2.591083966686777	0.6660695133042914	2.1137436352261854	1.491224987862682	1.032866232555343	1.967488203674321	0.0	1.5168116663887736	1.4844367568084638	0.7209207755134791	3.7514469388929608	1.7221210475708955	1.7204729763349924	1.3193498801653145	1.4934780933043186	1.0081384834456175	2.331207708886632	1.1921770523265702	0.5967632420572896	1.0918605745766337	1.0013935012266986	1.0476071996039962	1.312264025282656	1.4431608830994243	1.042045669618444	0.6430264401684546	1.8016545807289954	1.6386524847829027	0.8988163581942124	1.633717989759596	3.014012120504034	0.9026294036546373	0.6107393318657439	1.006223908244167	2.661876774232219	0.48315416800943184	3.328206172016855	1.1759675634870284	1.9495700039702333	1.035124616582231	2.7157633800685916	4.480673165848132	3.391528345074349	3.0199760217383975	2.656697662868226	2.9344202127479386	3.1516448049473826	1.9342507483993219	2.8286646800702675	3.1136793738402124	2.9628291812747265	3.123325823272745	2.1487041890067893	3.20031905213783	3.499249791506797	2.7697134497154776	3.1037339255204386	3.7646309463764474	2.6346230129700583	4.098332112408303	3.539099257327808	2.5582541697776	1.1898804204862177	2.2585150367721862	2.8594040950167665	2.215858868369793	3.191065598496037	2.60172618340624	1.974864672948368	3.211909813809658	2.093937314531124	2.192736192168388	1.5911348789868816
Lyz2.03B.DTT233.S73	1.4389366601820555	1.0938658010925912	0.4692550625248913	1.402968274332405	0.9037895153577231	0.9942817875625258	0.7593549366444953	0.6812371309041989	1.6840399864572093	1.2845324854204079	0.9716566310253599	0.7540261989554713	1.1537223494192226	0.9072392466739291	1.1536056438378088	0.5573829495048259	1.0609271874328263	1.025481600563656	1.1390048463324332	1.2473221571611013	0.21455040294187225	0.8274608636346269	0.6860839296228147	1.0916551542545891	0.9019684127599398	0.8245812207386108	0.21018194914178445	0.5832349834887048	0.46997198156893505	1.5168116663887736	0.0	0.32289301453656494	1.384061645083153	2.2659800287788916	0.23155109363938312	0.948954215208899	0.33145688457665307	1.153435827886231	0.6916425988967999	0.8723353985950253	0.48023813443637986	1.1675353420002377	0.8820954991124731	1.525253990345642	0.6213459481441975	0.24358949160094429	0.7765280538552451	0.7748062013665052	0.9329641452657511	0.3249066501141604	0.14686415099736622	1.5141062831873686	0.12108396569834295	1.5641969548079395	1.0383134764979807	1.4647771704975097	1.0749496849251978	1.3175324596788425	1.0495269364399455	1.8309125409232418	1.2025338969364623	0.49887828771505205	0.6199799539597282	1.285194171590379	3.2677290457834074	1.8769340016245304	1.5200995473347725	1.3703402129252786	1.4247108638475399	2.7952292837617208	0.4230389178741801	1.3163151633357941	1.7104888418590447	2.9582025744092997	3.754296134418558	2.777594049382678	3.3904076182954164	2.0336206311960985	1.260806134119607	1.6465681504635286	4.13553673901638	1.131414550062676	3.2315125872044925	3.2102321619952376	1.0425385128699067	0.4706441453996619	1.6049461395586506	2.3668304492156103	2.0275282411781554	1.7733927565892391	1.0978909658620333	0.48501672228661413	1.9405343906296044	0.7677576253863239	1.748508742418781	1.3991187229033637
Lyz2.07B.DTT280.S122	1.2994534652356347	0.9034239539857506	0.4481362555879597	1.2609404239986766	1.1863234548328243	1.1739179622852711	1.0292902000777795	0.930494104703919	1.4742194332924283	1.4657372966176154	1.2880803112909727	1.0679048627908128	1.427364122008758	1.1286771248968785	1.4148016424409664	0.7910540058479316	1.296271002292853	0.9536054753201557	0.9140606903204979	1.2502862468489493	0.26302072301929225	1.123628985579068	0.586592924633667	1.263701928480494	0.8441027796475479	1.108302366686916	0.45412719559028053	0.7132350256730198	0.6717274392142382	1.4844367568084638	0.32289301453656494	0.0	1.2181089448501352	2.4213219994144795	0.4242284472600746	0.936197679324777	0.5555111864469848	0.984063827133234	0.8523026191477059	1.1012076865907738	0.39150219393246183	1.0611848407492328	1.0796872862828681	1.2933588076395934	0.4586901767219772	0.45084976343473054	1.060046002999079	0.5682272145582563	0.938657703692904	0.5928952721573696	0.3177620522175333	1.3214672754591148	0.37257217206843624	1.761264460886151	1.20270810564476	1.331462097669642	0.8441963902221749	1.574792775789835	1.0424262866250407	1.968791867446677	0.9350227514715166	0.7642949166242465	0.7862226462688195	1.5106551149036194	3.5166211003205277	1.9478778687498102	1.5552747507598104	1.6190980877068453	1.5634536897066211	3.082861391498211	0.5535159650477142	1.3887197776021838	1.9258162880435	3.230935330106102	3.966482569517839	2.9769851292198863	3.644180956537741	2.015485231471936	1.3257000370686982	1.8331003473956933	4.3796260467143115	1.2704750044453783	3.521422021721042	3.50604480334249	1.1622717254982222	0.6764364804794262	1.912437208453308	2.6687076325489163	2.31483616512351	1.7195248264607998	1.2385139398974132	0.5373970140070827	2.209200936778544	1.0597726494995336	2.0487029282892615	1.659358838594247
Vil1.07B.DTT81	0.5414678369106578	0.5353020051978169	0.9514061210519246	0.5074660980400988	2.1651896494855456	2.35699603488514	2.054554941664612	2.060611134932754	0.6921048915085035	2.6431345779350637	2.099541197879903	1.8889673533532592	2.4700480788403887	1.4248182150266835	1.7479982897699085	1.3507749566241005	2.39914086707969	0.7674712570177172	0.626531146993753	0.811128311135131	1.3701790835766232	1.736116560069349	0.7943004881041058	2.449603511510367	0.7042751654239473	2.0834703187779877	1.4432316728500925	1.1545555992239545	1.8459513647401082	0.7209207755134791	1.384061645083153	1.2181089448501352	0.0	3.586009306681311	1.586196992030127	1.3700897125012947	1.3433676488449928	0.9413793959453588	1.1467500730518316	2.2416592045673416	1.0652314448657767	0.6409424581258958	1.315309221007928	0.4527202919714915	0.8041834160137133	1.2741026865600693	1.622448051262153	0.7464375284617297	0.8589264485902789	1.7068796930658299	1.4563159009115614	0.6895567342502424	1.4969138203558314	2.8926056668821576	1.259210826816641	0.18331338429026292	0.44712204171707365	2.624149727642421	0.7504547245586138	3.1328330448639377	0.5600153902729978	1.8756003983719867	1.1823774846282629	2.633337902661506	4.480829666380926	3.1341480577287917	2.745257964364664	2.598118756718671	2.755951784777764	3.4484001888864855	1.736356274436362	2.5772487862575226	3.0170001741723453	3.37679543172625	3.6795388515991343	2.7041248223506673	3.642061445427925	3.1521440232521463	2.508883112732355	2.96735614109766	4.260250560476107	2.437825502203528	4.246696970302275	3.8757898168774725	2.355796383982607	1.2402447585313838	2.493083669926055	3.1478641173949304	2.6133361204024452	2.844396878034691	2.407057084193401	1.7516172568890356	3.234437048685575	2.0780655316469563	2.501250651180801	1.9230152745784241
Lyz2.01B.DTT208.S48	3.698100122243448	3.1533404926511546	2.7332297455954873	3.6618098193394633	1.640757381168745	1.2879436666014676	1.6600006273342154	1.6480852034045472	3.888344555147557	0.99951515149529	1.9862611838326598	2.0475324351627817	1.3794442940682468	2.8004812857637456	2.7312285487699763	2.5815579240289352	1.2866524902108118	3.2772115229029213	3.32602723239824	3.472036984813862	2.3376757862798088	2.364320900372339	2.947892597117801	1.1906147797420255	3.1655204056916157	1.699541750883467	2.3114693863354723	2.7583658997459093	1.831353646663103	3.7514469388929608	2.2659800287788916	2.4213219994144795	3.586009306681311	0.0	2.0913455895611954	2.4686072474689915	2.466431094337046	2.9531707466281856	2.777757400091057	1.4327859670114673	2.703444155208216	3.4268579883055845	2.810634855572527	3.699649106238642	2.859967823690726	2.4562728488939127	2.469405955991908	2.9864746916930676	3.1694899794657094	1.9680477164865087	2.1613753178710806	3.727989525311211	2.1560470381546004	0.7599626995106622	3.0387135241222167	3.6706945048946404	3.236221878771313	1.2146589701459618	3.2902336197647926	0.4662026685757178	3.297926990040228	1.8168559652625065	2.744187195540616	1.0673109886868328	1.699439719420747	0.7603384732689386	1.1448010308489063	1.3064623863995064	0.8756301706394922	3.14937740792367	1.8752233305069415	1.1150352777849368	0.7686690646429142	3.715840992242449	5.024737062207293	4.260455470847897	4.244064360889231	1.2798596896976018	1.1777313251304697	0.6667727001033739	5.036854935737812	1.1531762637316705	2.5031314835808924	3.433643887358263	1.266534205297649	2.5704347504524767	2.350043755448068	2.751999219665386	3.025902776323531	1.5584872056334815	1.184704145748726	1.9006751048461719	1.1077081826762816	1.701913617252489	2.6410153109391983	2.844817895775128
Itg.02.DTT408.S100	1.6124968152011272	1.2879783177873663	0.6748108803329992	1.5780972166693008	0.8506882877311076	0.8085021163221	0.6925560443142627	0.5235575468768429	1.8332249311447129	1.1035450916476741	0.9817153812479039	0.787617829587411	1.048764473747594	1.0703872209645735	1.2899115531328664	0.7160131199282752	0.9304195925485206	1.1901600252914333	1.2797798854056333	1.4421939740452379	0.25280827586519206	0.9291315303911989	0.8660415997966238	0.9048946640697585	1.090214700332909	0.7804626740270896	0.27251745030062	0.7543008883977265	0.26848383925270936	1.7221210475708955	0.23155109363938312	0.4242284472600746	1.586196992030127	2.0913455895611954	0.0	1.092885716500123	0.4701794412644164	1.323614065967084	0.8957150963265385	0.7146736576610582	0.6136086330615385	1.3372545608164605	1.0699465019504337	1.6877498647911637	0.799669518787093	0.43073145128952584	0.8979206389296517	0.9281873002906769	1.1154787925487928	0.20402129546602735	0.19670707640829643	1.6584555844731277	0.11881296252585777	1.4125883574257148	1.2258739788339117	1.6768978655484097	1.2477825045447994	1.2091822448702274	1.2467870041871734	1.658510112297933	1.353111428564669	0.3649358083232794	0.8058113994160215	1.1378525992931219	3.1720155617449612	1.6823052564808467	1.3192567173537435	1.2996199309916936	1.235041903352527	2.8638819937931235	0.27841896337545957	1.128380855088761	1.578372483363398	3.063359873082093	3.911153360146027	2.944208381271555	3.5154482846392763	1.8428534749546226	1.0777416625891134	1.493196544499066	4.268805976744453	0.9655613754072592	3.2073371415893663	3.2685170003364545	0.8563584557441131	0.667526000001074	1.6524719986023846	2.415934382576981	2.1202590076425025	1.5788232981134929	0.9316629754089193	0.3059873536026534	1.8292248007464513	0.6935116098145968	1.8203578791883597	1.5327843324770445
Vil1.013B.DTT152	1.7364126187978373	0.8835069916784876	1.0126916620670794	1.6927008664434038	1.2283656189767	1.4731405888521971	1.1368874473163848	1.3045578983935018	1.9330383605913743	1.6854036592728925	1.3493022590066774	1.1690944475101916	1.5258064790139703	1.3212231430433357	1.4197404555267674	1.1716232970127998	1.419356547880254	1.5213480533510635	1.4815617820694558	1.5931500816383084	1.1042299108862574	1.2077296115757088	1.1840494375330282	1.5406581015058354	1.3332109162941945	1.1652782689615175	1.1447233456659063	1.2404235276919888	1.196972979691094	1.7204729763349924	0.948954215208899	0.936197679324777	1.3700897125012947	2.4686072474689915	1.092885716500123	0.0	1.1523035686124095	0.6000969123691339	1.079165047664161	1.3720982043353538	1.1912489897847007	1.578259782438466	1.1647765725732284	1.6358154637901652	1.063897113184144	1.0384962037299172	1.21771626216231	1.2014701890192296	1.4224850055329117	1.0866381330751895	0.9021060819393826	1.849264501999378	0.9977932373126382	1.8098365999403263	1.3748732501852317	1.4199036947298755	1.1815416421262803	1.5993845972696825	1.4239787195526523	2.0361483595851473	1.2792409829319331	1.1736717684941567	1.1752829879911018	1.6326123697123165	3.274063677586774	2.142639721751733	1.8705216616012423	1.4791436010279793	1.778803515015257	2.7231519196882976	1.0090584699932745	1.631546300127965	1.891345239322076	2.9298410079714112	3.72815625866595	2.8007932557962087	3.2999646571723233	2.2754996148552316	1.5622768110558016	1.8651581661029115	4.052336622263668	1.4331715046816642	3.190733482567149	3.181364137172363	1.4385413278000987	1.006687239922168	1.7819922011085856	2.4164131632258536	2.191885158565208	2.127605200567264	1.412045459648081	1.1113347305481867	2.187958385028497	1.2471207972802791	1.9231607650885638	1.5744598488897101
Itg.18.DTT493.S88	1.3085937543689785	1.1732681628968795	0.40500982231656174	1.2785439009114068	1.0012640275409528	1.19171667150507	0.895606134597024	0.8221188690404829	1.615428665415464	1.4722767617788766	0.9312011982619003	0.7281527703743659	1.2481408599237507	0.6514777914158695	0.9536651492437777	0.28838961184372364	1.2192392123525433	0.8470926712635505	1.1146467510342426	1.019427627558544	0.3828442873347777	0.6928942475492668	0.5962886206314693	1.2916737332499473	0.7401708704428832	0.9255161999039808	0.2069650072405638	0.29866461267625405	0.6730115654651099	1.3193498801653145	0.33145688457665307	0.5555111864469848	1.3433676488449928	2.466431094337046	0.4701794412644164	1.1523035686124095	0.0	1.3194237746643787	0.48543514006363075	1.0358165815616065	0.4385201933796072	1.014522040413532	0.6766042421056067	1.510406822736521	0.6216087980490662	0.1271298083957147	0.5938441905617667	0.7733999842266411	0.7071288832607739	0.5112998590214262	0.4757284328163977	1.426948393008035	0.4045232628328561	1.7456509714974577	0.7809908390826252	1.3970475056401244	1.1075830112183256	1.4363313846532275	0.8417739622764946	2.0542377705824597	1.2677476654946762	0.6497106592525118	0.353571422309914	1.4399744161694286	3.3695795913939093	2.1268229565626946	1.7804528362586738	1.5028278104612425	1.642206405388544	2.6964645309614816	0.7141616295522991	1.5787304962903483	1.873932906420026	2.793219889699253	3.521847189031301	2.53925939733373	3.215529445760273	2.3116865092481507	1.530889767895211	1.8372155300718507	3.9381671438166816	1.3729971726993737	3.238504794553596	3.096953913567784	1.2878915830862312	0.2899677689487047	1.5040788905655023	2.26410220626286	1.8410452941632551	2.0416811809186277	1.3392537342518176	0.7726833723100072	2.0195880322752635	0.8533811631768488	1.6028948565931205	1.208691102252854
Vil1.013B.DTT153	1.393142468394371	0.4233634179039841	1.0066306175354423	1.3494166304266535	1.733586355759171	1.886487696135619	1.616192737122384	1.6978531658387317	1.4909527363004542	2.1324429795246096	1.8178755171594347	1.6097260033503993	2.0328904265132053	1.530122793652002	1.7379368581589332	1.3730849385112074	1.9087102218723775	1.3365521708651587	1.13151033351355	1.4483370030144922	1.2225290857143458	1.5854211301854548	1.0561278282070339	1.9605064160052805	1.176202328767073	1.6602935664729372	1.330144419036128	1.3173134460140052	1.5100632560154958	1.4934780933043186	1.153435827886231	0.984063827133234	0.9413793959453588	2.9531707466281856	1.323614065967084	0.6000969123691339	1.3194237746643787	0.0	1.221329858501965	1.8069670646349703	1.156865106231331	1.3253463672787515	1.3705844147251274	1.1538639927209762	0.9240327636451424	1.197651263925993	1.5425018744939984	0.9803976388436833	1.3273823948900025	1.4024201362354074	1.134095664553905	1.4602219740545839	1.2310215068227488	2.3163589069982966	1.4939407534034823	1.0245577416907397	0.7762349654317853	2.129449407383756	1.2924901628166778	2.500219651083614	0.8187394437710172	1.539706105498723	1.2986888940995882	2.127407380007626	3.867112428163261	2.518368316276537	2.184307793232492	2.0442740434405104	2.2034760295363345	3.2095068942042353	1.3152944747989832	1.9964456235154584	2.428906358219221	3.3231120694279066	3.930697997369959	2.9782789032011627	3.645510324739597	2.5380161875163285	1.9220361375465396	2.370576674771533	4.352612141287614	1.8660889047420266	3.7766428851542595	3.6671229817810325	1.826128207547303	1.1993299126637496	2.2662350787868077	2.915048864901504	2.5832854610430624	2.3199613622785766	1.8422791690883875	1.3569122250569956	2.7438681095030373	1.7048517719414957	2.3651302422940437	1.9095656098225762
Vil1.01B.DTT08	1.1861864283077619	1.04828666648138	0.4870646628657487	1.1569259658565079	1.1837385580675055	1.554467796450948	1.1234657458453923	1.1799245642442657	1.5641502214747058	1.8161073454662504	1.0013236613357577	0.8171657352658153	1.4790701187372206	0.3321359861665465	0.6716018864942657	0.2768834696485996	1.4956536373333433	0.797119234893063	1.155464025076165	0.7471593054073472	0.8019603349328522	0.6080334594817453	0.6367235561645774	1.652210535252762	0.6357055829993807	1.1098689903721106	0.674867597570393	0.3353618774315704	1.082378094086717	1.0081384834456175	0.6916425988967999	0.8523026191477059	1.1467500730518316	2.777757400091057	0.8957150963265385	1.079165047664161	0.48543514006363075	1.221329858501965	0.0	1.3682085346396549	0.7022875757703435	0.9314144334742568	0.25385728718295936	1.4415978848139623	0.7043219237358216	0.48472601802335885	0.4800869844406295	0.8656927576115435	0.564164965804704	0.8941950755595243	0.8178531656125317	1.4005217980461295	0.7951919967677891	2.0277251351736725	0.3632656133516429	1.1402274716401715	1.0699236701964483	1.6562926122609225	0.6088659815278643	2.3735467087748314	1.2711972285028708	1.0100417826709684	0.17996693714331158	1.727081225316863	3.489344886103877	2.500974041462554	2.1805134152759598	1.6547402126164423	2.0006503908674103	2.4761360630491667	1.0771330024604562	1.9500653407971786	2.113937183420679	2.4922666679745995	3.121365894241388	2.1277412939636537	2.86838355938771	2.7074924956890865	1.897811804254314	2.1204416770517267	3.5717129399995375	1.703757569689386	3.205087685108522	2.8886794827504083	1.6543121436888408	0.23152053755429147	1.3929013324135746	2.1002266384744397	1.5977759151570445	2.463420264834401	1.6718271738990824	1.17131931574043	2.2076109882806074	1.0973577204619716	1.4237443947188955	0.9038161030093675
Lyz2.05B.DTT256.S97	2.303244329492718	1.8870730927488728	1.3324601567175676	2.268981336430788	0.4418675529012459	0.23022539164502057	0.34951174707447885	0.22134984323800544	2.5445801431297865	0.449721713526574	0.7820365402887047	0.7343372951643774	0.42303159533194634	1.4149190899605175	1.4457582454418798	1.157674288779301	0.24578155068697224	1.8632373211077282	1.991364802251627	2.0432571829070048	0.9665334145719713	1.0412559779953818	1.5522811503959506	0.3113669972048721	1.7511278981188498	0.444308983279494	0.8943046532188272	1.3261332087048203	0.45796120354014963	2.331207708886632	0.8723353985950253	1.1012076865907738	2.2416592045673416	1.4327859670114673	0.7146736576610582	1.3720982043353538	1.0358165815616065	1.8069670646349703	1.3682085346396549	0.0	1.3182667337929261	2.0207750107834186	1.4330663002371267	2.3847348548977783	1.491509393088063	1.0343723460253165	1.1085794595713259	1.634577150551658	1.7409077306394818	0.5544513375768546	0.8014225464489202	2.3698391696996244	0.7677878336541585	0.7188646377257233	1.6423908050001654	2.3138564881786094	1.9251077993882508	0.5407451180724988	1.8648180124152967	1.0394168742709171	2.029197595758774	0.38894806756604516	1.3172154760650145	0.42525243292963716	2.4842774673205934	1.2052253687268857	0.9934907740757433	0.7066876712363199	0.6571511856621657	2.5811698492610478	0.5705167222577491	0.7375985019774997	0.8787997867310666	2.9289023763047544	4.000610170749833	3.1089731923703696	3.432647938953573	1.5590536590509694	0.7211454571702177	0.809711482961739	4.219368128667531	0.44476016490767084	2.646720943306641	2.9577686457360155	0.43699106896411766	1.1527941100130383	1.4202588839462253	2.1139017707478773	2.036823683367277	1.4446191890947335	0.4187747076800626	0.6557150123891485	1.1460093452131654	0.360095503338951	1.6691588326749147	1.6287711361532942
