feature	k__Bacteria.p__Firmicutes	k__Bacteria.p__Bacteroidota	k__Bacteria.p__Desulfobacterota	k__Bacteria.p__Proteobacteria	k__Bacteria.p__Actinobacteriota	k__Bacteria.p__Cyanobacteria	k__Bacteria.p__Deferribacterota	k__Bacteria.p__Verrucomicrobiota
Vil1.09B.DTT108	3.7437197306379	1.80304600198767	-0.971695573613211	4.92071039791422	-1.44861964570352	-2.95269704247979	-3.64584422303974	-1.44861964570352
Vil1.01B.DTT09	4.42542361945325	3.68387304711315	1.30455890463231	1.01896233867155	-1.92270271361216	-2.30219233531706	-4.17399451221866	-2.03392834872238
Lyz2.05B.DTT259.S100	4.70302578201209	4.08641266237284	2.0865725415671	1.00091380189938	-1.24172825512763	-5.24906144036011	-4.55591425980016	-0.830220832563507
Itg.20.DTT506.S1	5.80785012886963	2.7881177660527	0.700576585072076	1.20898966243268	-2.23665948180031	-1.77235387366921	-4.63455475459868	-1.8619660323589
Lyz2.06B.DTT268.S109	5.37115773629464	3.32040263247439	1.52620235168553	-0.455532523887932	-1.90778485279962	0.0637677268690312	-3.61253294503805	-4.30568012559799
Lyz2.03B.DTT234.S74	5.77353549103839	4.39232478453882	1.18750071312627	1.0717504936193	-1.58044762955701	-1.78524204220303	-4.1831373150014	-4.87628449556134
Vil1.07B.DTT82	2.76117160877412	1.83318483713677	-2.60946641935355	6.6612161816288	-0.817706950125492	-2.60946641935355	-2.60946641935355	-2.60946641935355
Vil1.06B.DTT68	2.97916911019702	0.599189042451883	-0.175303777562014	5.63446613483936	-3.15422893279962	-1.85494594866936	-3.55969404090779	-0.468651587549473
Vil1.013B.DTT154	4.5294444833035	3.67019102200414	-0.604528759681234	3.42794039882278	-5.20969894566933	-2.90711385267528	-4.51655176510938	1.61031741900481
Vil1.04B.DTT47	4.51124366230955	3.10350546374492	0.313173085327869	2.57525020484365	-1.76125591452842	-3.88151945072851	-4.28698455883668	-0.573412492132371
Lyz2.03B.DTT231.S71	5.016929237498	2.52681188267143	0.531310567299093	1.22696087807716	-2.89270149212923	-1.65098835982045	0.699328135994785	-5.45765084959077
Itg.18.DTT494.S89	4.1959882343135	2.46426248126344	1.03172730795946	0.00355193435053403	-2.05787110182662	-1.9525105861688	2.51585755832665	-6.20100582821816
Itg.06.DTT432.S25	5.36140899260219	4.13287396521354	1.58383424203683	0.770542749634824	-0.64818688723822	-1.57552745529896	-4.46589921319512	-5.15904639375507
Itg.08.DTT445.S38	4.28229538445116	3.33225589571621	0.684534905523078	-0.222705990831159	-2.09902284808728	-1.69355773997911	1.34158376591054	-5.62538337270344
Lyz2.08B.DTT294.S136	4.4165063461368	3.42117116420452	0.942844758790849	1.04820527444867	-1.72438344779111	-2.12984855589927	-3.73928646833337	-2.2352090715571
Itg.26.DTT540.S36	5.38803972563602	3.59065212985535	2.00692992018571	0.0874652927949513	-2.25434051335238	-0.39804252298675	-3.86377842578648	-4.55692560634642
Itg.04.DTT419.S11	4.12142976635765	3.13157720994535	0.426793917988491	1.20793047072604	-1.78422398148006	-2.07190605393185	-5.11642849165527	0.0848271620496371
Vil1.013B.DTT155	5.34603773430409	2.90502527807331	-1.45783741419066	3.4266465945787	-4.75367428019499	-3.3673799190751	-4.06052709963504	1.96170910613969
LYZdtt342	5.75746611177727	3.43059726480161	1.19420783867346	1.28773389668428	-1.29069881111454	-2.8246291710405	-4.52937726327892	-3.02529986650265
LYZdtt351	6.24095585590618	4.1404813065423	0.811854617714982	0.674233239838935	-0.856423794742052	-0.918944151723386	-5.04607853676848	-5.04607853676848
LYZdtt364	4.78216702083305	1.82545691383578	0.896542028733227	0.136797342477382	-1.75806202462033	-0.993344651559134	-0.653018845621931	-4.23653778407804
SLCdtt050	4.9969724571354	3.54729546392317	0.637854754479074	-0.239596144078817	-1.05052636029515	-0.998340607124575	-5.07587805103029	-1.81778151300881
LYZdtt308	5.28660724320661	3.58868302726182	1.04910514960822	0.850322315760191	-2.49440845423419	-1.7441028598343	-5.32762179829041	-1.20858462347794
SLCdtt110	5.11411281961407	2.85296373253253	0.628999594154411	0.641120954686756	-1.41059603897823	-0.558843828241641	-4.87633194177795	-2.39142529198995
SLCdtt075	5.6901011383138	3.78322886198524	1.58999630591856	-0.00363100048890158	-3.93545663321323	-0.351937694757117	-3.93545663321323	-2.83684434454512
SLCdtt022	4.54415516295052	3.51045891418243	1.84177629922047	0.269987454266048	-0.911638051367891	-1.36520295427047	-5.41698790207377	-2.47254892290733
LYZdtt366	4.86365652824166	4.89915436279468	1.86343260899647	0.470120675217931	-0.315172681803683	-2.92756176433678	-5.17885356294328	-3.674776166167
SLCdtt019	5.08482198455724	3.62411637753803	-0.190528738075585	0.786193732983488	-0.900205220586741	-2.10417802491268	-3.60825542168895	-2.6919646898148
SLCdtt070	5.05441663729012	2.60789941709215	0.733025041153592	-0.166736388769353	-1.56956005184045	-2.19816871126283	-3.58446307238272	-0.876412871280509
SLCdtt005	5.61279207841183	2.62760629552182	0.252514511741025	1.14122847584495	-0.00108824705789318	-1.58006695200728	-4.57579922556128	-3.47718693689317
SLCdtt002	5.08587906243929	2.67799821074072	0.641116283479683	1.20444014915116	-0.569973988615117	-0.306389467742396	-5.40625589556659	-3.32681435388676
LYZdtt354	8.03555752441907	3.25741731930338	0.426015569945515	1.48273691690446	-3.74837169995012	-3.74837169995012	-3.05522451939018	-2.64975941128201
LYZdtt328	5.15498964142662	3.54019322771105	2.11718050011014	0.581947323098505	-3.03166964651488	-1.15986746961329	-2.84934808972093	-4.3534254864972
LYZdtt330	6.07010673036058	4.03243001806996	2.01188423877112	0.964333122061518	-2.01081844379245	-1.84091940699705	-4.61350812923684	-4.61350812923684
SLCdtt021	4.46813413129892	2.95852362825897	1.70362436328782	-0.0732759915364883	-1.24531574875942	-0.849420091667402	-4.80066381024883	-2.16160648063357
SLCdtt114	5.06085575742579	4.40147561844848	1.15299666018501	2.29916620138217	-1.52802486852928	-4.92922225019144	-4.92922225019144	-1.52802486852928
SLCdtt111	5.02315821920868	2.33391937862818	1.65847177516764	0.323470708435296	-1.90500641240503	-0.530688242331853	-4.94952885012845	-1.95379657657446
LYZdtt356	6.50777379198169	4.7050501172669	0.156165860568973	0.717316568222479	-1.30838069745067	-3.27782134391617	-4.37643363258428	-3.12367066408892
LYZdtt368	4.11287781230513	4.95778747794204	0.788880612241102	1.38338156781731	-0.800269199425105	-2.69321381290051	-5.58358557079667	-2.1658588871833
SLCdtt095	7.338679815355	1.78434779781026	0.341358093013819	2.08182426785432	-3.05983928864834	-3.05983928864834	-3.05983928864834	-2.36669210808839
SLCdtt074	5.77561559491409	3.62132231012768	0.903403607884719	-0.160687486415157	-1.36665829340377	-0.295074677123576	-4.58553411827197	-3.89238693771202
LYZdtt367	4.3907723530929	5.2416516003448	2.05472991696756	0.20046223146901	-0.562364869728926	-2.30386250417609	-5.13707584823231	-3.88431287973694
LYZdtt304	3.78467211507374	1.21917595935858	0.0982069568044251	0.778145265327288	-3.75878061685341	-3.59545556075011	3.64292318153178	-2.16888730049228
SLCdtt024	4.90655560386523	3.92604597826199	0.941933298040986	0.169946055773265	-0.750258575422026	-2.60264266646652	-3.98893702758641	-2.60264266646652
LYZdtt317	5.36908730885743	2.45819763848206	0.531236894572716	-0.21056214713452	-2.78133676378714	-3.21895898352983	3.21136119956539	-5.3590251470261
LYZdtt305	5.67165321878553	3.75375911482358	0.514646780392256	0.990668481963554	-1.82274223479648	-1.90975361178611	-3.296047972906	-3.90218377647632
LYZdtt319	5.77778329298329	3.07572803720471	1.22102029366241	1.53545981528374	-1.20785852465592	-4.46595506267741	-3.77280788211746	-2.16336996968336
LYZdtt329	4.45940926242166	3.74229733143486	1.30311104598095	-0.0067701845806526	-3.21391075323043	-1.87017600652934	-0.373371369082144	-4.0405893264149
LYZdtt306	7.15109967886214	3.75455596588133	1.24854914405324	1.40701948502502	-1.61196965069324	-4.44518299474946	-3.75203581418951	-3.75203581418951
SLCdtt113	5.4648139262399	4.00710428211647	0.864491150736592	1.47700859689643	-1.31874718462489	-4.49680101497283	-4.49680101497283	-1.50106874141884
SLCdtt004	5.4859983588057	2.0239597588045	0.479060367507973	1.18551151369428	0.771196790309134	-2.15999696210729	-4.23943850378712	-3.54629132322718
SLCdtt092	5.85113882831172	1.89878868762807	1.1823459444646	0.0837336557964945	-1.94643683687656	0.161442640123811	-3.81823901377815	-3.41277390566999
SLCdtt112	5.79469287138585	3.52191130878238	1.21442023701948	0.361642910867654	-2.89645362715383	-2.89645362715383	-2.89645362715383	-2.20330644659388
SLCdtt020	4.45661062879656	2.58235140314982	1.3965107471473	0.0708410078438425	-0.682930794532538	-0.401518335094352	-5.06495742920642	-2.35690722810421
LYZdtt355	6.07057254034104	4.27640010889431	0.293780580244675	0.732632704385577	-0.84739132284223	-3.00205628575965	-4.38835064687954	-3.13558767838418
LYZdtt343	6.76004421386542	3.57817049605888	1.38042684266636	1.37574299335394	-0.85005495642634	-4.67869635291544	-3.98554917235549	-3.58008406424733
SLCdtt128	5.31075614582738	3.37421061370311	1.26585985901926	0.763767915222022	-1.04997046072481	-1.04997046072481	-4.85663295049513	-3.75802066182702
SLCdtt076	6.09969578111541	3.99337961003548	1.17126545951079	-0.0334704123836443	-1.47468053109965	-1.32514879712869	-4.21552055502485	-4.21552055502485
LYZdtt341	6.15597828083762	2.39320715556108	-0.34598779293657	-0.366093013780261	-2.75428732125237	-2.56169421413659	3.01464189661649	-5.5357649909094
LYZdtt344	5.51810242030669	4.03835097426082	0.861900993494849	1.23036514518805	-1.39986210497894	-2.68387761697841	-4.47563708620647	-3.08934272508658
SLCdtt051	4.56508486041339	4.0450384503073	0.965826670508454	-0.359431800025067	-1.35796063013619	-1.59912268695308	-5.09563024841956	-1.16380461569524
LYZdtt340	4.91888877350266	2.12635772678004	1.38934969544333	0.0696298249461042	-1.97975937166733	-2.0619974699043	-0.0978866162021423	-4.36458256289835
SLCdtt096	8.15705723906877	2.02607232465626	0.253730941285303	0.887454701374447	-3.00436559673618	-3.00436559673618	-3.00436559673618	-2.31121841617623
LYZdtt318	6.23900751656754	3.44244136611161	0.537145845719056	1.10459457187567	-1.98514833614056	-2.2823998596085	-4.84734921707003	-2.20829188745477
LYZdtt332	5.74950553606703	3.62660851602823	1.17188248339023	0.755547703045157	-2.20264665118977	-1.85124876435188	-4.0484733416881	-3.2011754813009
LYZdtt363	5.0088311860724	4.08268339577935	1.64197249545292	0.410733709706603	-1.09045351164744	-1.60561753701203	-4.51796820162697	-3.93018153672485
LYZdtt365	2.87195981235756	1.95586857236651	0.572795769165365	-1.06151020984675	-3.00862011909397	-2.34100624053919	6.60103145045975	-5.59051903486928
LYZdtt320	7.45205472984264	4.03305951900594	0.833947612505705	0.808537896980336	-1.82684970374596	-3.09251607707724	-4.79726416931566	-3.41096980819577
LYZdtt315	4.76305939564745	3.18221766746914	-0.850648268185715	2.08501202864934	-1.95287719732401	-2.39712833046733	-5.78151859381311	0.951883298024251
SLCdtt078	6.18352112919176	5.00565014958053	0.824592434368625	-0.291114287658785	-1.71249996858995	-2.40564714914989	-4.3515572982052	-3.25294500953709
SLCdtt052	5.11369993268461	5.057559349473	1.23628935596288	0.199890251796348	-0.572506300417738	-5.14721727892112	-5.14721727892112	-0.740498031656868
SLCdtt069	4.40170809611117	2.73633413167473	2.48126559293133	-0.455585883204945	-2.39619098003056	-1.95435822775153	-4.99888066547495	0.185707935744745
SLCdtt129	5.03694847637	4.25016321256967	0.225571689107921	1.31229323125451	-1.35589237128377	-1.63214574791193	-4.72318820127025	-3.11375028883615
SLCdtt109	5.01568736184469	3.06776396363554	0.60913029690616	0.551658942991681	-0.445261523282583	-1.91926146482158	-5.32045884648374	-1.55925873079017
LYZdtt352	5.89725739260013	4.0480272116012	0.570634224259261	0.735495467024701	-1.39046609029003	-0.0101418961566405	-5.1281357085734	-4.72267060046523
SLCdtt054	4.17504045316021	4.43229174517822	0.869687162870982	0.699061645840218	-0.902654220499972	-3.06213846985334	-4.8538979390814	-1.35739037761492
LYZdtt353	4.45095930620557	1.79665986421374	-0.589246910830143	-0.695856645888401	-2.63553624519308	-1.51305647511833	4.44628194396688	-5.26020483735624
LYZdtt316	5.77518058067418	3.64942361791685	1.5044405189438	0.994995157646767	-1.54423417388039	-1.48761527988088	-5.48581598155008	-3.40637443987025
SLCdtt006	5.72253637568619	3.09346746050269	0.277017887486144	1.26865805660209	0.293190746731745	-2.16532914788306	-4.93791787012284	-3.55162350900295
SLCdtt093	5.3682746204836	2.73890665588917	3.15435083840443	0.0693003269022458	-2.53053628955973	-0.688766399757015	-5.09548564702127	-3.01604410534143
SLCdtt077	6.55144018387077	4.83186103728866	0.14301837557645	0.0618928307640812	-2.81449268515734	-1.06529283034808	-4.20078704627723	-3.50763986571729
SLCdtt132	4.82320683297417	4.79960094846108	1.53851410533638	0.896326459356698	-0.517836800771985	-2.96018383614119	-5.26276892913524	-3.31685878007992
SLCdtt001	4.12735837439002	2.90655741410083	-0.667191732759475	2.00177107963469	-0.424245554149085	-1.02386667669821	-4.35607118687341	-2.56431171764536
LYZdtt303	4.34863522120441	1.57295872875445	-1.67051860347337	1.22434690955869	-4.08813161752738	-3.37378222931683	2.64571801986196	-0.659226429061933
SLCdtt130	5.09853277533106	3.77029316154716	1.26761893751562	1.25592289775242	-0.445888334812691	-3.87987553929784	-3.87987553929784	-3.18672835873789
SLCdtt068	4.60986363087112	3.26880268255442	1.02896044070216	-0.270322543428103	-3.3499363009628	-1.18088260059327	-4.73623066208269	0.629745352939164
LYZdtt307	5.80980543650256	3.72665375016731	0.891168479088959	1.18383809305178	-1.38509930558771	-2.29491752295625	-5.03575754688145	-2.89569138338518
LYZdtt331	5.17036371632777	4.52011045643997	2.36945758623965	1.34863097363645	-2.11061841993367	-2.64470090586393	-4.7847670693602	-3.86847633748604
LYZdtt339	4.42332032459389	2.3397813494555	0.962828000728746	2.6883946887232	-2.38604356193167	-3.27334675693257	-3.42749743675983	-1.32743660787726
SLCdtt003	5.41679157782377	2.7822106690854	-0.0693076176740953	1.24636917623184	-0.440251531414027	-0.458378916006583	-5.55824534383078	-2.91918801421552
SLCdtt053	4.14670881734955	4.06194489354755	1.41359740442685	0.807262694838971	-0.00668080950864008	-4.06465772755987	-5.31742069605523	-1.04075457703918
LYZdtt327	5.50894082328204	5.11517791236942	0.665842485021908	1.83366088752771	-2.1887101750693	-1.54685628889691	-4.89676037617151	-4.49129526806335
SLCdtt067	4.41196086002791	2.79320650100659	-0.652741655338622	0.514863504816439	-1.57700055686195	-2.23092702426862	-4.79587638173015	1.53651475234842
SLCdtt163	4.02637429653696	2.94991643507975	-0.444573520323726	-0.232479805196101	-2.16222501739806	-2.23633298955178	1.60783464475722	-3.50851404390425
SLCdtt164	5.85436356210947	3.9162663295751	1.49573004689518	0.3042909787165	-1.05739757160119	-0.538273145020505	-5.33406369061725	-4.6409165100573
SLCdtt145	3.86371242820678	1.46216907353688	-0.679720780790454	-1.89274342063631	-1.49065099700678	-1.3501059692353	1.51683623977865	-1.42949657385345
SLCdtt150	5.02675285869328	3.66362231222696	2.01722044126459	0.543514142364618	0.350432562456676	-3.49870135442254	-6.54322379214596	-1.55961717043762
SLCdtt167	6.22059466271546	4.79855587112255	0.596228751175877	0.511671363147814	-1.41963998648635	-3.08879713362207	-5.65374649108361	-1.96486703696967
SLCdtt149	5.00694903119815	3.45940081336837	1.90105327537304	0.566451012235219	0.123158159736092	-3.36083946532372	-7.02440111145336	-0.671771715133795
SLCdtt146	4.93505712050775	3.46981866819006	0.528337873243496	-0.16480930731645	-2.18482742852548	-0.175065807483639	-4.74977678598702	-1.65873433262871
SLCdtt148	4.8173807967206	4.12173801996855	0.385188409067175	0.13858242845629	-2.06353213417412	-1.07355368650881	-6.28303983935023	-0.0427639941794582
SLCdtt168	4.6802829325298	3.01195176832426	1.35344861323192	-0.733304192580473	-1.57454754405897	-3.24696025565446	0.400445950252902	-3.89131727204497
SLCdtt165	5.49381578711279	4.9781900039576	0.484784342598505	1.31476275378553	-0.733716562290341	-1.13918167039851	-5.54590091766276	-4.85275373710281
SLCdtt166	7.0396040165006	4.69934900908786	1.79564639874637	1.78500092229841	-1.5175473782939	-3.44543902184654	-5.52488056352637	-4.83173338296643
SLCdtt147	4.96515324742886	4.20065829351542	0.123983042506914	0.159658645127678	-1.29429436446603	-1.98744154502597	-5.89946455045412	-0.268252768632753
