	GnotoExpt-FP569-S85	GnotoExpt-FP617-S313	GnotoExpt-DTT485-S633	GnotoExpt-DTT611-S346	806rcbc498-S403	GnotoExpt-DTT557-S169	GnotoExpt-FP461-S682	GnotoExpt-DTT389-S535	GnotobioticExp-FP-209-S73	GnotoExpt-DTT539-S150	806rcbc425-S330	GnotobioticExp-FP-197-S61	GnotobioticExp-DTT-191-S201	806rcbc394-S299	806rcbc492-S397	GnotoExpt-DTT605-S340	806rcbc474-S379	GnotoExpt-FP455-S676	GnotoExpt-FP539-S54	GnotobioticExp-DTT-197-S207	806rcbc523-S428	GnotoExpt-DTT563-S175	GnotoExpt-DTT479-S627	GnotoExpt-DTT551-S162	GnotoExpt-FP479-S700	806rcbc380-S514	GnotoExpt-DTT473-S621	806rcbc400-S305	806rcbc566-S471	806rcbc427-S428	GnotoExpt-DTT569-S181	GnotoExpt-DTT467-S615	GnotoExpt-FP551-S66	806rcbc560-S465	806rcbc374-S508	806rcbc480-S385	GnotobioticExp-DTT-185-S195	GnotoExpt-FP557-S73	806rcbc431-S336	GnotobioticExp-FP-191-S54	GnotoExpt-FP545-S60	806rcbc446-S447	806rcbc172-S269	GnotoExpt-FP467-S688	806rcbc178-S275	GnotoExpt-DTT545-S156	806rcbc529-S434	GnotoExpt-DTT455-S603	GnotobioticExp-FP-179-S41	GnotoExpt-FP533-S48	GnotoExpt-FP599-S295	GnotoExpt-DTT599-S334	GnotoExpt-FP611-S307	GnotobioticExp-DTT-209-S219	GnotoExpt-FP485-S707	GnotoExpt-FP605-S301	806rcbc453-S454	806rcbc368-S501	GnotoExpt-DTT617-S352	806rcbc449-S450	GnotoExpt-FP563-S79	GnotobioticExp-DTT-203-S213	806rcbc437-S342	GnotobioticExp-FP-203-S67	806rcbc406-S311	GnotobioticExp-FP-185-S48	GnotoExpt-DTT533-S144	806rcbc554-S459	GnotoExpt-FP473-S694	806rcbc468-S373	GnotoExpt-DTT395-S541	GnotoExpt-DTT461-S609	GnotobioticExp-DTT-366.fastq	GnotobioticExp-FP-377.fastq	GnotobioticExp-FP-317.fastq	GnotobioticExp-DTT-179.fastq	GnotobioticExp-DTT-318.fastq	GnotobioticExp-FP-305.fastq	GnotobioticExp-DTT-384.fastq	GnotobioticExp-FP-371.fastq	GnotobioticExp-FP-365.fastq	GnotobioticExp-DTT-306.fastq	GnotobioticExp-DTT-378.fastq	GnotobioticExp-FP-383.fastq	GnotobioticExp-DTT-324.fastq	GnotobioticExp-DTT-372.fastq	GnotobioticExp-FP-389.fastq	GnotobioticExp-DTT-312.fastq	GnotobioticExp-FP-311.fastq	GnotobioticExp-FP-323.fastq	GnotobioticExp-FP-395.fastq
806rcbc380-S514	1.0062834588915006	0.6937752251464662	3.2615839649281386	1.35805887626285	2.576453344681018	1.2903311122460022	2.4800809482853974	1.3308356836561985	2.922162429400468	3.410040464517708	2.305694517562741	2.761283444177747	1.3556345443514082	2.433806383485984	2.623015506415776	1.4300506042211814	1.57586805048185	2.011503701159274	3.370282599219271	2.3031600991823677	2.314686173714212	0.4638356060837479	2.9707290290175763	3.806533058643916	2.4614166835998788	0.0	2.98873227677986	1.9596587737089413	1.9525904109743644	3.143605306765296	1.228173729121432	3.062057395639462	3.674353766457476	1.0002174297414137	0.21120639802396027	1.7958482621673486	1.3584452464009036	1.2390495597394875	1.4640081003854724	0.70778065822721	2.1825366478537234	2.143221263224783	1.9066087514167294	1.1850784022360976	2.05369860419805	2.0885965054340443	1.031751186421479	2.9353821027541156	1.8422980778323694	1.1890111298273116	1.7587967729705187	1.4339141158033248	0.9535945782830676	1.4069945658846668	2.002278048303098	1.2231218760311395	1.6712030358011087	0.7495891551905783	1.6471385569759456	1.9035505400576642	1.5474299981273894	2.4463766997984626	0.8545971339857203	2.4466277166194628	1.6455546619552028	1.3526088904192948	1.2393340667904007	1.7083823343086355	1.8917431290953401	1.7588847120796736	1.0646338987957353	1.7004160615294686	0.9189240397814185	2.0705580940842974	2.085096464141808	1.2190396856502927	1.0665853980502242	2.7308795595227866	2.0179376363586337	1.4276347914515652	1.0241644278419606	1.8755342493327503	1.4356055603947777	1.9423262635160174	1.6857111816359285	1.2354067399681614	1.778683890763799	1.7941594890315924	2.242358875113463	3.3245083266680506	1.878795180348138
GnotoExpt-DTT473-S621	3.451191348162952	3.059943031083444	1.2325921864624763	2.0257323919688446	1.1148425509207065	3.5925835385546097	1.7353849373046302	1.8222716822586393	0.9298600490084495	2.534485934160024	3.078974119058339	0.9532785840249228	1.8300547379397067	1.3139508829069397	1.381761798886879	1.9406023982338005	4.205984609606027	1.4488416286681947	2.2273131418344865	1.28419550388509	1.420917805559335	2.7348407657906626	1.0347433566509894	2.931222678558879	2.3183287969128465	2.98873227677986	0.0	2.2092846526589223	1.5821350754393566	0.44671561358226464	3.592839006895828	0.6222957399191026	2.8754882338303864	2.5458026779405705	3.115801908072623	4.431393602614101	1.6923307494492292	3.5262244195360566	2.3504560062228226	2.750641780886371	1.7988603531294534	3.2827479959978545	1.3882991888420761	2.3485601947218857	1.8047585515823203	2.041917903800346	2.133052853613711	1.1468629753821296	2.5492256546220387	2.584170328462556	4.15738143506425	1.9493078302317592	3.146784639658898	1.8412014924103528	3.4896222633822984	3.319061961641551	3.054039368718847	3.6001529633059643	1.9176041842215528	3.27919365995567	2.165199943125931	0.9049387091711529	2.9570265381317333	0.8513930459412911	2.173632142718274	1.9791426861288297	2.7008804866439804	2.6224265047265445	3.704116007061538	4.188783861226651	2.2167346159629	1.3348985968285116	2.263834946789968	3.2805595330250052	3.333590398013802	2.85934378920287	2.4138386079492014	3.2390631412248827	1.4287154826842308	2.9007738570614188	2.6960807401489224	1.994470648102152	1.6200375502049937	2.6781355193287935	2.3335444400225027	2.3055507358763303	3.245141628192319	1.9532464605334359	2.8440450452286954	3.3791306592107584	3.1908278043025375
806rcbc400-S305	1.7429747954390997	1.9144837061010727	2.9804387231395357	1.789828203400941	1.7493588725980853	1.7881006269555193	2.663858737733316	1.7143789012747734	1.8609947778662579	3.7401525317778797	3.331043979109787	1.6907752892327716	0.9096198662687006	1.573508775674169	1.067280599776739	1.6810504597494935	3.493588819523399	0.9198537540666231	3.511120352311266	1.123782030017061	1.0934476040845504	1.9977497357940242	2.8230985286584134	4.2821452793194394	3.1643584552565702	1.9596587737089413	2.2092846526589223	0.0	1.2474218707222515	2.09275641129436	1.8582213467110054	2.0604918683949354	4.119541944803502	2.0379892914340214	2.1491490598509446	3.710918372721726	1.5351437735094158	1.7087583013474927	2.1981533376658815	2.313545583457364	2.3604244182499072	3.430182285685624	1.5986695391231758	2.2600020994252303	1.8991834209847083	2.5845622734525904	1.3590408993174004	2.7833244405152087	2.772297839508109	0.8278442647891021	3.5264012947109076	1.5756558225671193	1.7933857256150867	1.0097379010059133	3.393563270788928	1.4431058146251738	2.997133693851644	2.5906150938592276	1.984774930550662	3.3541041710924784	1.8023738901948623	1.5220214583242035	1.4556686028446781	1.5865592237382675	1.4894980102933906	1.8771724867666493	0.8570779767038142	2.6701564829130815	3.476223936062295	3.6490399233623423	0.9446214240510806	1.7300340295831178	1.7913446054854105	3.373078548158944	3.421693043897834	2.481173452534227	1.5286808241047418	3.734566122092522	1.497731999198659	2.578166216093335	1.0998584077624827	2.2190287149812438	1.1384776137397021	2.883574115577437	2.565632770790782	1.9190739454000443	3.193122924988317	2.0450897020428074	3.1309429740307135	4.163950086235131	3.13085793227386
806rcbc566-S471	2.2965595889736243	1.7386330053477292	1.8953121443413186	0.9231545790863315	0.7112576376483568	2.49564572072426	1.4747034099269487	0.9394060632330695	1.0655710600787016	2.517778131333235	2.3219584102308737	0.9118232882677486	0.8626888511231094	0.5069122135787226	1.0293979656150942	0.7752707330303732	3.2139282298986354	0.4652381972689394	2.2840501941223397	0.55014338329536	0.5160889678645766	1.6979490496064649	1.8520559839880657	3.0864561917693827	2.078668661824442	1.9525904109743644	1.5821350754393566	1.2474218707222515	0.0	1.698790133963798	2.5331597213973667	1.3225946960124886	2.9057540767824057	1.4081067748710616	2.0692120040137087	3.434164666473051	0.8531710516784285	2.3945948111259376	1.2945737977995713	1.9682353933935262	1.1701692416850644	2.534133101569091	0.4793404608106898	1.5466040557680982	0.6881743156639142	1.4685120155388953	0.9254581329788459	1.7164836268868398	1.7960319559960871	1.4372391028471792	3.082410217322644	0.6880019391826245	1.7237065267999547	0.6030272201787569	2.585293619770605	2.12479721243662	2.19206124006892	2.692796329294583	0.9488056402651455	2.563740090863597	0.8586178595188679	0.7133199542045721	1.5980210648024715	0.7469868578967366	0.6507877113495117	1.0250374351647749	1.4940649476886838	1.7353696653813986	2.786109687410469	3.255668269096494	1.1171624220577827	1.023448950988563	1.2357200616041188	2.4951780595508963	2.556243331065249	1.7911422106272175	1.041455937669246	2.6706730835503043	0.28600018603852295	1.8096283606970118	1.368313636980073	1.1050352359671547	0.9000971678271104	1.8927599531461776	1.620742964201968	1.137629776490159	2.4077018930390643	0.9409497975304427	2.0848891491023815	3.016506868326354	2.2761250749551616
806rcbc427-S428	3.485257726256968	3.2226805361410036	1.6390813364270183	2.275544664269326	1.2734415501856313	3.5918070968612454	2.1302785302766827	2.0700668803219053	0.9814915905059018	2.954329758150716	3.4528229885932635	0.9960947211927171	1.8927714431101057	1.43752093435342	1.2031613361190956	2.1750295554273675	4.462168279195941	1.460646681804414	2.635691881630708	1.2757232457386312	1.4082825548829416	2.9403380262570815	1.4800556406852476	3.366548505500409	2.7370632318938175	3.143605306765296	0.44671561358226464	2.09275641129436	1.698790133963798	0.0	3.6014294760974237	0.7001208814003981	3.3035042961802166	2.7915283749355955	3.2915844170823005	4.690976773551365	1.907011374525338	3.5293644223175415	2.640754985737713	2.9902281378545545	2.1469025397810997	3.6521017654062966	1.6196946917911674	2.6441091221758493	2.0543999375430055	2.413567777633346	2.2925529039487693	1.5834723403957645	2.905574683985449	2.58361222602617	4.4378420640084135	2.1614824938831023	3.2756350599224877	1.9406500873559245	3.8339163598513566	3.317745150531138	3.39118502012984	3.757499743743938	2.207623337481719	3.636831183689634	2.39669870313656	1.0055762053262431	3.0459918722784236	0.9872581447512838	2.333616172797751	2.248486487924871	2.695628410828411	2.9577719461983825	4.034639446490118	4.473342987394034	2.2763417333627345	1.5922571205356788	2.4898273584211474	3.643346220954481	3.6969997255929323	3.143053994558637	2.582999084366602	3.6412481798590903	1.6135592624278707	3.194711511238367	2.7504139584894403	2.3118603296628155	1.7211038119608715	3.0361379425664103	2.6817488651626076	2.554662124683548	3.5880211105690947	2.243986442235734	3.21387714182265	3.800891438465488	3.5319135461187794
GnotoExpt-DTT569-S181	0.33746074085246297	1.4953969194633248	4.158956002209563	2.3238766240339377	3.2031252610381347	0.14661184966024657	3.505340336594218	2.278782233642479	3.4605345423249676	4.516181425907166	3.4780376387241683	3.2827634320224024	1.8151210238177677	3.0240803089027994	2.849033388095932	2.333210452894934	2.4167464743588125	2.420143587677829	4.423710925527534	2.7202411503026287	2.709827711755246	1.6539850446826974	3.8712285412177607	4.959250835339216	3.6264302053875426	1.228173729121432	3.592839006895828	1.8582213467110054	2.5331597213973667	3.6014294760974237	0.0	3.6248097457017074	4.815554724085377	2.0936363081746303	1.3590280819034921	2.5839977385340958	2.208874669610433	0.24122268352942614	2.53661617406264	1.9010237476084308	3.176369295568314	3.342360092330707	2.677576971848395	2.356485496921808	2.8828197311036643	3.1787913614166725	1.819616747597405	3.85680514179779	3.0135648585254455	1.139037413527318	2.691952596624103	2.2809824542628823	1.4575969338752877	1.9652051619109634	3.1603053289827474	0.5423430375925995	2.8689632823590556	1.3168368409951272	2.6320613950745546	3.1157069467723066	2.431539043133013	3.0046912734020674	1.1780467134300294	3.0341692854352336	2.324227155992333	2.3650474519058364	1.1104904402009061	2.86380169221946	3.0244724183680383	2.7018177254873685	1.4541791233749	2.528632084067143	1.9686369795836882	3.2648562129652157	3.280371507037723	2.371317236717529	1.863961535451947	3.9238214499136874	2.7087787825147815	2.550219339131093	1.2297665808682796	2.885561919208873	2.0068167802534647	3.109253425142278	2.8483822265961476	2.251527688312111	2.974565525521833	2.756867184440282	3.397729810146401	4.513638606998376	3.0456910884482973
GnotoExpt-DTT467-S615	3.4501162320131087	2.997161419810485	1.2556372337883621	1.969795636964788	0.701939427937297	3.6010396734847663	1.6884735307874221	1.8528249583203147	0.35916536004296545	2.4857246993510893	3.0427234366733984	0.46476824210690004	1.8256777714259	0.9123833023445493	1.0945215405477333	1.8560327312359468	4.2956541540457716	1.2536135563121371	2.1442692562116132	0.9941575855362709	1.0858288903754556	2.7920271008249653	1.3068740510999617	2.971402278967537	2.4036815546294426	3.062057395639462	0.6222957399191026	2.0604918683949354	1.3225946960124886	0.7001208814003981	3.6248097457017074	0.0	2.8619974708028817	2.520601769274038	3.1873275583436773	4.519422912311751	1.7387309341856263	3.5189322164712853	2.2867012199891597	2.902978760314889	1.6885693054055346	3.3100682078647923	1.2637822811000448	2.4311218467550395	1.5563616045015491	2.0179300792438863	2.0929117063221927	1.264655223591262	2.551579960361454	2.529945061448767	4.180589459226815	1.8377016407774196	3.0265230196624717	1.7511887243465745	3.4883956606184605	3.271403143937611	3.0810739155543936	3.7425319198884823	1.843722180167814	3.364345000664308	2.0024781416372166	0.6449971708676986	2.865401018308029	0.6247537345537043	1.9317768462417446	1.9749848471418197	2.6191232555851993	2.596005880484884	3.7374388065229915	4.285993099363892	2.200669691102651	1.504218155079921	2.291180162400411	3.3022241836738115	3.363154004769419	2.84360126469893	2.303584209400612	3.230119859036291	1.201488339733685	2.849851931632212	2.5975066562477354	1.8896724107185552	1.6920802652069193	2.656945530931205	2.36936958595882	2.240497999053068	3.2857208961255346	1.8250527449172225	2.7891581588207712	3.3601057549461086	3.1724109976852906
GnotoExpt-FP551-S66	4.546539444672937	3.5044237898173325	1.7111502661367797	2.543255514427456	2.6359026165988926	4.835358479561096	1.4605572748213635	2.6153801317151952	2.878913014154387	0.4035249511501042	1.7195045325887703	2.9250547223386674	3.3916745028459223	2.749805532777575	3.638370752111599	2.5846057417660253	3.839454840087934	3.2581243948042453	0.7445380138105867	3.1991385280794638	3.234757057098948	3.2141397986647116	1.9243860953755867	0.2959419499645377	1.2505321589807445	3.674353766457476	2.8754882338303864	4.119541944803502	2.9057540767824057	3.3035042961802166	4.815554724085377	2.8619974708028817	0.0	2.7621023635078097	3.629101741421083	3.978908491577772	2.77124273997139	4.748055821719318	2.3220044740288883	3.1302060920824872	1.776313220522937	2.0412994867057574	2.525250932236331	2.4966865467945896	2.297242476992239	1.6492995473283274	3.0823639340354205	1.7322347133847458	1.876522398545299	4.03297230891434	3.4942402676108366	2.6799362412460237	3.687626168258492	3.1877650951956102	2.38608334886982	4.56806246539213	2.298051344051106	4.151835796205773	2.2531418727754353	2.3091160836859888	2.5557426972273363	2.874172782237979	3.8219563536546723	2.8068090158745127	2.8831403710062458	2.4780730816189096	4.1058860167680375	2.0545553595727584	2.736594478646415	3.6089850719765897	3.5933286558345134	2.653775741168915	2.8489062487949273	2.1082720520602183	2.146856112731738	2.6222383532509723	3.0725268565518498	1.4081250286881144	2.6404309409382622	2.4942663472848854	3.821206108613182	2.009500511796596	3.2235293378029093	1.8344797846447438	1.9897658068931927	2.6037446016281836	2.357800187887875	2.17722008526413	1.6424997039742004	0.9564512853490162	2.2249022536558463
806rcbc560-S465	1.8047235454884751	0.7700896930395825	2.5044857672685605	0.5539699199602381	1.9399838487623977	2.109828012923503	1.5962724765587468	0.732899750853995	2.354093927106185	2.481762391873334	1.436736119322319	2.2223539445130567	1.2868741721908072	1.813373842990905	2.3468693566787406	0.6752309976971216	1.8288513258170775	1.680025566317272	2.4468354859752752	1.899422955610636	1.8975121231679646	0.563913676135386	2.3285413468594744	2.929069785135355	1.6294948782199385	1.0002174297414137	2.5458026779405705	2.0379892914340214	1.4081067748710616	2.7915283749355955	2.0936363081746303	2.520601769274038	2.7621023635078097	0.0	0.9773743899853186	2.0452652259668316	0.9094927372755836	2.021181263691893	0.47390000102536534	0.8464209783071956	1.2719877921213953	1.4281483349085675	1.2596059875362755	0.5161034497522635	1.2107341854279894	1.1701981261076968	0.6987488668865642	2.2110465577766685	0.9423709782585338	1.5302886230539994	1.691774915357597	0.7272691553191593	1.015406926819163	1.1219393960526134	1.3633107532633137	1.8703341879262714	0.9714776095919484	1.6355927491433395	0.7710411438161991	1.3457148877135674	0.690838628978318	1.9468195781225186	1.1248927042048864	1.9330663165667594	0.9850372298878488	0.5785494694463899	1.577235793879922	0.7823963736930956	1.4542674280993473	1.8499938497086499	1.1964089320712785	1.284969512838565	0.386473872296709	1.3616761023995914	1.4038940216513736	0.4479311294078362	0.5695689591755873	1.8814623922712754	1.3819754229581913	0.5845166158538546	1.2313379934315145	0.9354475015415068	1.3041273889075244	1.0311249293016533	0.8180499639520197	0.31192538193307545	1.1603487129645373	0.8813952496995344	1.3177003285741533	2.4412572422638776	1.1210112833229304
806rcbc374-S508	1.1320967931913866	0.6795094638495729	3.317978042459468	1.4031270677988799	2.6845278710637426	1.4238694020603646	2.494546258239027	1.4042788152733034	3.045824049705869	3.380645120662588	2.1993951670137575	2.8892617150320876	1.5271486147669204	2.54418806421666	2.789834889128847	1.4909341407168653	1.3686457299598451	2.163880255550025	3.3634119145033226	2.4492318137482294	2.4581181518780193	0.45366919708904935	3.0344938066131553	3.7615486172022337	2.4197956586101808	0.21120639802396027	3.115801908072623	2.1491490598509446	2.0692120040137087	3.2915844170823005	1.3590280819034921	3.1873275583436773	3.629101741421083	0.9773743899853186	0.0	1.5896700654831992	1.4626112644419016	1.3746675819662546	1.4439639915040439	0.6593249440135568	2.202191540878528	2.008702405223935	2.00107350870988	1.1609242688909385	2.1066467485728646	2.0769355497349884	1.1455689419217667	2.9906106971586155	1.775914152409932	1.3796610560982383	1.5509135004336754	1.5055815518524647	0.9751321941094404	1.5507962299816873	1.8469463787319909	1.3728408262695282	1.5439702996271578	0.681769820960637	1.6782183831495625	1.7592519917973495	1.583019327847935	2.576626533761647	0.9612996391256908	2.5733257537417535	1.7172301392745417	1.393165626677664	1.4203431099350947	1.637382166481645	1.7116804183523602	1.5506757643524414	1.2478745649973455	1.8050089210631675	0.9673103842692681	1.9339819283356021	1.943857718125638	1.1197836749511372	1.1333793143676385	2.6230308739184465	2.119404167860237	1.3298426721522627	1.1761164988960149	1.8862455846730526	1.5958153805013793	1.865039522262828	1.643398380679569	1.2471370161113156	1.6339130047106898	1.820014292989773	2.1573363442063695	3.2294295215762663	1.7483509491094666
806rcbc480-S385	2.4121089206291617	1.8828136399562194	4.303394004686323	2.585398932473933	3.9783745201911223	2.6627054915606885	3.349185235849496	2.6704368228156072	4.385546567023622	3.8700343099633177	2.3470076865785128	4.252211297031128	3.0662475700427536	3.858099560374833	4.296166748491766	2.7158201619762994	0.2310760858134096	3.6392964296170005	4.001949367930212	3.8958384687174146	3.8973117117118545	1.8132139997265948	4.052137243755187	4.087776864595936	2.9345806853804643	1.7958482621673486	4.431393602614101	3.710918372721726	3.434164666473051	4.690976773551365	2.5839977385340958	4.519422912311751	3.978908491577772	2.0452652259668316	1.5896700654831992	0.0	2.8164347245333325	2.6425992606924025	2.3533623036028732	1.72596198662614	3.1348222041934557	1.9536174793968597	3.2824519987228067	2.1145734565512964	3.219263123363587	2.8592555816763476	2.5778195355323836	3.9849586502853507	2.318331656591346	2.932335537113854	0.6491185962066598	2.768055472070928	2.131075092893538	3.0269027362048426	1.667256574416891	2.730118459528537	1.7537830691050393	1.4558117754580178	2.7514684595329375	1.677301386415725	2.7022812557547113	3.9556798282627326	2.348750461403608	3.9371346617094423	2.9520055518230404	2.5529509433751034	2.942775612408302	2.2075733935350295	1.2843664134741017	0.388826718529922	2.8165485307754654	3.1054165892300767	2.2529041522301276	1.890744036626281	1.8489628591242417	1.7725538360540043	2.442602660447686	2.645738061659662	3.423340332673987	1.8789737736287622	2.659378369685654	2.8318833963300887	3.0948942549966905	2.3169319878810235	2.356198156508994	2.3482285251609265	1.6398845283070576	2.850108435814575	2.48004409403185	3.2555507299678275	1.8529518619593497
GnotobioticExp-DTT-185-S195	1.9909635686335299	1.3915270263462207	1.9605141808413629	0.5130806047891158	1.2892472326703104	2.220311263423586	1.361623870593737	0.22937961175153768	1.6306054611536922	2.4355480338297117	1.9752239499529287	1.4879928295116562	0.658743298077065	1.2108367005617826	1.599237706335794	0.48262363840617645	2.5882002260680474	0.968958353403828	2.2866914587305374	1.1752688973977996	1.2317503212027918	1.059386360685356	1.7087395710793891	2.904271601251651	1.6779663532423932	1.3584452464009036	1.6923307494492292	1.5351437735094158	0.8531710516784285	1.907011374525338	2.208874669610433	1.7387309341856263	2.77124273997139	0.9094927372755836	1.4626112644419016	2.8164347245333325	0.0	2.140520102878219	0.9259272650231845	1.193107939767018	1.0977894574389522	2.0525072350061504	0.6085676415041186	0.8475872685209123	0.9786548892176455	1.1786581402122547	0.5167179090031374	1.6560412094826265	1.3574843521589366	1.330460807064836	2.5516132094966077	0.5124787600030007	1.5406540747554114	0.5757920186105125	2.1201178488486976	1.9530841779626251	1.66532974698478	2.0361561241336195	0.6676113655921356	1.9702504600282018	0.8109453105555979	1.1625890702182986	1.4063560542330107	1.1426859791573443	0.9448894790004552	0.4666222973685026	1.4395053770626307	1.3196979039252972	2.250095531171027	2.6182924540791666	0.8614023590215385	0.4445022897648357	0.5828461018373873	2.0131946946241217	2.0609461866958267	1.2974039886273976	0.8278254972358148	2.3267372875271444	0.7879738675094704	1.4008536834860272	1.262606723938558	0.9357650769030702	0.514319879900379	1.5016326415547194	1.1064267552823965	0.7446031711187746	1.8656890396063563	0.8282962136659583	1.7811907947440706	2.7579211943357826	1.840850474725728
GnotoExpt-FP557-S73	0.24995155543487702	1.3983972392913775	4.080907369802299	2.2326817177608946	3.0759395065843824	0.12493369886666397	3.4234801899030884	2.2102433162677046	3.335985531076598	4.438972278825602	3.417132728904779	3.158164184396058	1.7235562609486645	2.8861170615658365	2.7169004306827276	2.2319921918426155	2.471712056525732	2.2922420574598865	4.337507179924054	2.5887063230876963	2.5668449354098253	1.6304052705827663	3.8206972305064606	4.9031567121203175	3.5827026783670797	1.2390495597394875	3.5262244195360566	1.7087583013474927	2.3945948111259376	3.5293644223175415	0.24122268352942614	3.5189322164712853	4.748055821719318	2.021181263691893	1.3746675819662546	2.6425992606924025	2.140520102878219	0.0	2.4511718494731367	1.929254001876801	3.0810307359907676	3.309379237943153	2.572399160269036	2.32387702665139	2.7536758506487073	3.104792805437452	1.7223756280685547	3.7902898607112805	2.956169837855261	0.9977078768659814	2.6960532048213954	2.1698285433849978	1.3124239229844024	1.8482138383560922	3.1237076015579657	0.31798423188180414	2.8343204941694156	1.4396526888259555	2.5396256015556684	3.1082193672776475	2.3090012949110466	2.8934329889468455	1.0233072348774166	2.927429483186046	2.170738652213159	2.2904797648292696	0.9426399371732109	2.7984496441249935	3.011120709380127	2.749324086722628	1.3542825432537344	2.480847741674482	1.909452575078049	3.230582199868459	3.2503882911943855	2.3144277906020423	1.7405636319998645	3.871703054910539	2.5852558552806664	2.4798236185891818	1.0652988307742144	2.789090950936016	1.9403941116255385	3.046781996485789	2.796857713467523	2.1599263901572936	2.950155578361999	2.6523114706380304	3.3271069352665186	4.455644304998406	2.9954511027561583
806rcbc431-S336	2.2461869841979607	1.1990712224345434	2.1274746192669736	0.44490288843414083	1.6929320377220725	2.5448351241438467	1.1665225350489463	0.7062502732007178	2.1236100449483146	2.027573298604846	1.1363594895619824	2.0172489720824283	1.4415290772075022	1.596818071709452	2.2939206267884145	0.561852806862635	2.149077732310516	1.65193422803388	1.9874778503640183	1.807012763680488	1.8059454920130737	1.015765395422605	2.0190040354322645	2.5040697141617705	1.2583317401973244	1.4640081003854724	2.3504560062228226	2.1981533376658815	1.2945737977995713	2.640754985737713	2.53661617406264	2.2867012199891597	2.3220044740288883	0.47390000102536534	1.4439639915040439	2.3533623036028732	0.9259272650231845	2.4511718494731367	0.0	1.1901602613014388	0.8397641127849407	1.2632037045280182	1.0629515914350374	0.5756204898582598	0.886741643919865	0.7349644105145625	0.9095456217747381	1.859045194496119	0.610197750270198	1.8428770481672427	1.921203224964987	0.6527402094181356	1.3857548060707405	1.2157356171992082	1.2945844896096426	2.272685985456453	0.9023531026576258	2.0868845411637396	0.44418172140056156	1.2953749516648272	0.5031411193152057	1.7764719457915243	1.5084047632140392	1.7518496714665062	0.9190348921817102	0.4659248183724792	1.8935484909896692	0.4762684171919392	1.5064078898453803	2.1062496798042143	1.4641773898612689	1.216123348901522	0.6605778413210676	1.214838798550317	1.273321474371147	0.585411681347005	0.8001140813748224	1.557741289894248	1.1916488627512947	0.5636296503671331	1.559642076114447	0.49948066329065255	1.4097700751083584	0.6955215670790508	0.5121714284331964	0.3099651186256816	1.1180425989590628	0.4993224927184689	0.9571433499211651	2.063469310150257	0.9893620345101162
GnotobioticExp-FP-191-S54	1.705834855113459	1.097728742481777	2.853318042051617	1.1774777736315378	2.460252387051533	1.9742086132917247	2.057862221967652	1.0992815788438055	2.8180349564887974	2.903125946627263	1.8501821836170766	2.6799265899799805	1.4994111345749512	2.3737171532480072	2.7230920944809918	1.295828854727555	1.4975854754612108	2.0880625092723974	2.9016920541870252	2.338803344273667	2.37944287454519	0.4749159748901887	2.5255982419699254	3.2302756429872757	1.8873354723436226	0.70778065822721	2.750641780886371	2.313545583457364	1.9682353933935262	2.9902281378545545	1.9010237476084308	2.902978760314889	3.1302060920824872	0.8464209783071956	0.6593249440135568	1.72596198662614	1.193107939767018	1.929254001876801	1.1901602613014388	0.0	1.8402472532136744	1.6468505454686353	1.751805380099535	0.6994116044322964	1.904839971080202	1.6510359841583129	1.1176191804987416	2.5077407983351465	1.3688126826922056	1.6805597731386352	1.6348334559425903	1.360657240410154	1.4284159075128755	1.5209758474165154	1.6026665835787883	1.8988626991276971	1.2110848590010725	1.0555589539221206	1.3840338717419067	1.3614083964275507	1.464198065271248	2.353042657589648	1.4129867646040954	2.3287240989551967	1.721127881155621	1.0870068167350495	1.7661729267712194	1.2980759584972852	1.5183204524647957	1.5487031682971355	1.3722036965447353	1.4245835442814423	0.7562876240096938	1.5905958492107577	1.6000477283877	0.939248257329884	1.2140964978300521	2.2152116992406685	1.9310879132585654	1.1624313782136697	1.5256825131788228	1.5729151883553947	1.4451174984358344	1.4895465494978526	1.1962856833067939	1.0803070899859362	1.3096540522700022	1.5535527786200753	1.8027218773998133	2.7880303389991994	1.4767506370191283
