	Vil1.03B.DTT33	Vil1.05B.DTT57	Lyz2.07B.DTT281.S123	Vil1.010B.DTT117	Itg.10.DTT455.S49	Lyz2.02B.DTT221.S61	Lyz2.06B.DTT269.S111	Vil1.09B.DTT105	Itg.20.DTT505.S100	Vil1.04B.DTT43	Itg.24.DTT529.S24	Vil1.07B.DTT79	Lyz2.01B.DTT207.S47	Itg.26.DTT541.S37	Itg.02.DTT409.S1	Lyz2.04B.DTT243.S84	Itg.06.DTT433.S26	Itg.02.DTT407.S99	Lyz2.08B.DTT291.S133	Itg.24.DTT527.S22	Itg.26.DTT539.S35	Vil1.02B.DTT21	Itg.22.DTT517.S12	Vil1.06B.DTT67	Itg.12.DTT467.S61	Lyz2.02B.DTT219.S59	Vil1.04B.DTT45	Lyz2.03B.DTT233.S73	Itg.18.DTT491.S86	Itg.06.DTT431.S24	Vil1.07B.DTT81	Lyz2.05B.DTT255.S96	Lyz2.07B.DTT279.S121	Vil1.05B.DTT55	Itg.18.DTT493.S88	Vil1.013B.DTT153	Itg.04.DTT421.S13	Vil1.014B.DTT165	Vil1.06B.DTT69	Itg.10.DTT457.S51	Lyz2.06B.DTT267.S108	Itg.16.DTT479.S73	Lyz2.05B.DTT257.S98	Vil1.08B.DTT93	Itg.20.DTT503.S98	Itg.22.DTT515.S10	Vil1.013B.DTT151	Itg.16.DTT481.S76	Vil1.02B.DTT19	Itg.12.DTT469.S63	Itg.08.DTT443.S36	Lyz2.04B.DTT245.S86	Lyz2.08B.DTT293.S135	Vil1.010B.DTT115	Vil1.08B.DTT91	Vil1.014B.DTT163	Lyz2.01B.DTT209.S49	Vil1.09B.DTT103	Vil1.01B.DTT09	Lyz2.03B.DTT231.S71	Itg.08.DTT445.S38	Itg.04.DTT419.S11	LYZdtt351	SLCdtt075	SLCdtt019	SLCdtt021	SLCdtt111	LYZdtt317	LYZdtt305	LYZdtt329	LYZdtt341	SLCdtt051	LYZdtt363	LYZdtt365	LYZdtt315	SLCdtt069	SLCdtt129	SLCdtt109	LYZdtt353	SLCdtt093	SLCdtt001	LYZdtt303	LYZdtt339	SLCdtt003	LYZdtt327	SLCdtt067	SLCdtt163	SLCdtt145	SLCdtt165	SLCdtt147
Itg.24.DTT529.S24	1.927162156120261	2.379946713556192	0.8585778755106298	1.5925342699900376	0.731652522389384	0.29863354262962183	0.2997807712127172	2.2216236434002914	0.31044197445218025	1.5007183684291352	0.0	1.8493420742063795	0.2442056271603537	0.3807911150869683	0.6541941761720254	0.9557528196585875	1.2077721721959018	1.0715690705863248	1.8808217596210939	0.13026034855947607	1.246405559025879	1.2775229993343211	0.022160429927512194	2.0445137641017546	1.0025979879638394	0.5429332606040059	1.1822570234503187	0.8491494183862001	0.7740761807915639	1.8006831403154517	2.4948565389519404	2.0623144094993107	1.4638034098894281	2.1341983909770037	0.6063325073111979	2.3843743756265674	0.8892208272169205	1.7646610081614396	2.5701348712885945	0.7182606027495506	0.7736035250670881	2.1884000943164796	0.44211535168641436	1.781370426597945	1.3879078210147273	2.2629213888780617	3.894732329888417	0.8982365233842299	2.7054058233426774	0.49604178030435575	2.675640008054261	0.9530208618715367	0.5896487593484787	2.6718301987194115	2.537082925530217	2.5454193271014987	0.8385085258179723	3.159202437454425	1.2197911978988196	1.220406484504856	0.6370773981975337	1.4766709242237765	1.6685114571298199	0.6928688123295754	1.8370322480490924	0.728988733198759	0.5909648999349445	3.617402159375755	2.948922272836637	3.039541710393937	3.4341066014301753	0.7402580659952256	1.5612948205999848	2.8373100199274814	3.462921320706744	0.5892243568716313	1.1895700780581346	1.2539857449804137	2.2135771263575394	1.5871026198494957	2.2750997275397413	3.5512493290762204	2.1968531812066883	0.9543919233298722	3.5502066126698684	2.0045234526613287	2.564700919966463	0.9867722837048996	1.7404290647574612	1.2087854523448702
Vil1.07B.DTT79	1.2554759613452473	0.9012926996341162	1.425533580539542	1.1936270560851563	1.8605285188551142	1.974581532284861	1.6691116817002585	1.4129361084265937	2.1246497351188314	1.2574366449003938	1.8493420742063795	0.0	1.7157571000511662	1.853572408354066	1.5275329666672541	1.5857569443262463	1.4580633385062776	1.386661969341294	1.3549535160508264	1.936476145888831	1.2753534854487028	1.3011271986518778	1.848539785334766	0.2739527502851283	1.3961766954684849	2.0754762213876443	1.1728879399522016	1.5042202940465872	1.7194526171937052	1.3969587879699599	1.208451807533774	1.3157415549416833	1.224932328933388	0.722776730267298	1.9494313279067674	0.6787855257663585	1.8188581298088167	1.327444501522044	1.4118458140250048	1.5347864663310622	2.2198278800753117	1.5343627662966735	1.6501250890456678	1.2398214694787413	1.380209034641479	1.5313177700366234	2.3992906492199095	1.7794170516504304	1.5721091387793413	1.9438857789337147	1.6683447120339663	1.3375512354698589	1.5314278670714756	1.2808869066632964	1.035373438151324	1.6213927581948295	2.4999141661251634	1.8685419080638468	1.257329464123751	1.1395895342465139	1.5099997367692082	1.2247553732616145	2.1702296520168534	1.4666552915577293	0.9280739351340249	1.2753837063579763	1.8656708661233719	3.4960017164602544	2.7124563672516344	3.110782639569653	3.6361349194961115	2.1672251516540086	2.8312041938840444	3.500663738098009	2.3031804670616065	1.8361875693308192	1.1956393696351686	1.1538075557302159	2.883647414537359	2.6386109290583057	1.0884244623371506	3.09844260537608	1.3275880365620678	1.1858308805285465	2.879986167333936	1.1806188120986523	1.8575455481720538	1.7821350845481532	2.3324529493508264	2.0235584171689065
Lyz2.01B.DTT207.S47	1.7018453507051143	2.182581839697878	0.6295151211453306	1.3589962652264336	0.5427882103938202	0.4420501279201563	0.18668906768435478	1.9864852852324448	0.5395028578874652	1.2620228287973525	0.2442056271603537	1.7157571000511662	0.0	0.49517642568822406	0.49409932147660396	0.7141595867884806	0.9661867159134072	0.9328024121725677	1.6453437208905157	0.36711557161355785	1.0800647231209182	1.0404345747435089	0.2498207013968613	1.8980361065324414	0.7838100466335524	0.7688055984170081	0.9500367471564869	0.6231409709142743	0.5419846041695662	1.5769684047217196	2.282544160033774	1.8452787965419541	1.2388639187962185	1.9377819763378388	0.4691973740161566	2.2095457593730825	0.6964804953451131	1.531611077674227	2.344683846895613	0.4775601451958505	0.8101938119043036	2.014059701662026	0.19933217767915892	1.545236307040019	1.1837759035085405	2.0581011600525434	3.68938289063689	0.6902772904747353	2.491898545312397	0.4216115239149896	2.4621438465763466	0.7238805072172635	0.3467008127914717	2.4611271412692237	2.3390080795990933	2.3679848251517885	1.0164531413905682	2.93770364717886	0.9855324410053863	1.0402483130597255	0.41994336466135895	1.2567761081906934	1.734859236973905	0.7365766810194807	1.624589886697373	0.5147007770615171	0.5453843795942135	3.6521137258756213	2.9429483383907655	3.1101956021567108	3.528368687610358	0.8058555209869891	1.7825429251381397	2.990612591204163	3.330869579843716	0.49056760035606306	1.046187897938228	1.0638138001234956	2.3496993912121424	1.5444317732975144	2.0869961419725236	3.528942317001144	2.105094374692737	0.7703090542326191	3.484189718952371	1.8042985021016418	2.4722407551567587	1.0516255405074375	1.818306817429862	1.3009287188622976
Itg.26.DTT541.S37	1.9314682627359891	2.393516450271917	1.076707705548685	1.6515581483674324	1.0185340422251632	0.6543399298367973	0.6183655801050646	2.2872129932385454	0.5097232151549824	1.5996219734430437	0.3807911150869683	1.853572408354066	0.49517642568822406	0.0	0.5842702450457132	1.0842251432823364	1.2982039317228677	0.9007663313187569	1.9264075602049668	0.3320743617450148	1.1156023551317897	1.345981942162969	0.35868814350322176	2.02453375088507	1.0065103216882934	0.43901142443455193	1.2691557848876789	1.088818236194871	0.9730661052620448	1.783245043248321	2.5009531856315386	2.0299572660402987	1.4719194815356913	2.1869800305232556	0.927504742016157	2.404924576313597	1.185662510245337	1.7954016442715395	2.620506684384899	0.9208868853337773	1.1465630840523966	2.0372738850473886	0.6580354039730821	1.8772956735222233	1.323378712567148	2.180530479879557	3.856297842758289	1.172711340758405	2.66739919789761	0.856834203715814	2.6231498987859165	1.1503944320888342	0.7673297850459195	2.689414470969497	2.542126064895352	2.403263646450666	1.1011947451234283	3.1672366327258747	1.2824635206998376	1.1336313649158205	0.6890472853059255	1.4652574277914687	1.2965262794970123	0.49318308420734897	1.8447649900738161	0.8328811042608355	0.9656583054951617	3.248808844975695	2.5970918180515237	2.674594212585631	3.0675897097500067	1.1067679137610462	1.3539201586102876	2.500275663215839	3.2506491149513996	0.9518407913776743	1.0362706879344403	1.182938187688416	1.8629919634586187	1.9648654679366533	2.1986475921410737	3.209456462734199	1.9682823781040812	0.9094481965219919	3.2415924887973175	1.9348001882695933	2.298625648485275	0.6294578560503598	1.3634312544804594	0.8382475085891954
Itg.02.DTT409.S1	1.3590199994868533	1.900668633857217	0.7072136069664203	1.0877675083377558	0.8059945512095057	0.9220492325972334	0.6339944576788389	1.7217897507170448	0.9372594457707271	1.0514009605052217	0.6541941761720254	1.5275329666672541	0.49409932147660396	0.5842702450457132	0.0	0.5959408561590248	0.7479924698907205	0.4473248695983343	1.350396274341873	0.7271670852849892	0.6079037540933857	0.7830193929550545	0.6441372183057922	1.6540109283057463	0.4255657859800568	1.0058039752772827	0.7366671079321837	0.744661444586183	0.6157942972372051	1.2026334843724233	1.966797179488454	1.4634000278065422	0.8948568004084655	1.7134487027524117	0.8357751900343053	1.9733106923899622	0.934020319205133	1.2165325206647524	2.071352231042241	0.5581249664247864	1.2949417305434812	1.5437491367166292	0.45457087532939194	1.328300561630209	0.7527960429865936	1.6299000635221121	3.3307517443161507	0.8806932004354899	2.1154177835304875	0.871521321640382	2.0663150545785056	0.7448458257393261	0.4309168611711541	2.164322354238934	2.044379397226742	1.9106857366033538	1.4863265223563706	2.6133587698333693	0.7220464596917678	0.608867825240332	0.21035834657755603	0.888720350953197	1.476618924990856	0.67728747554631	1.3069692306784473	0.41811713432883957	1.0007869427789733	3.301513359971809	2.5448832624516804	2.8286403133315643	3.2801333545439215	1.296805692759375	1.9128797692558162	2.8762349615038834	2.872231856385104	0.9175087889800745	0.5916585303921592	0.6396439023403844	2.2099775821222423	1.962089268773228	1.6943006672047332	3.1102348203997523	1.6890565853260993	0.38628476539065526	3.027477668748918	1.3951098693511592	2.013367578130064	0.8621122172081648	1.574416265276838	1.1259099962937054
Lyz2.04B.DTT243.S84	1.115464903754537	1.7475389182339633	0.39085543180296045	0.7626241368847202	0.5265698124660869	1.1038378221624037	0.7739560319565661	1.3609217224762657	1.232733556594434	0.6475714459447204	0.9557528196585875	1.5857569443262463	0.7141595867884806	1.0842251432823364	0.5959408561590248	0.0	0.2896240916507672	0.8350189553396464	1.0083780160759281	1.070053932876214	0.8329599056301291	0.43273771910931924	0.959238050532658	1.6936421154200316	0.3695678164821424	1.4573737578239634	0.44808352255911	0.40346197185728555	0.2643805537253454	0.978513966649789	1.7635652661260335	1.283423058609784	0.6810716677888606	1.5341023534697098	0.6855669946827488	1.8786414645993041	0.5571334298024855	0.9051920250509881	1.7692858625417782	0.31257079129085463	1.2523119949169865	1.5986898418208428	0.5211291669989551	0.9388030695728227	0.7151627657497404	1.5235135460752465	3.1613085809763724	0.47048248869082243	1.9357525393272854	0.8248157213431595	1.8945243844439597	0.4085648008989134	0.39499768886151637	1.95077031296484	1.8908055283201954	1.9336960625080715	1.644229203052713	2.3570624746653164	0.42076457670394934	0.7658434495046618	0.41827151861993583	0.7216809625873762	2.058101112179435	1.203802764927152	1.1356799697140145	0.4708427822281142	0.9521884369454099	3.812007098667009	3.012556621926061	3.3871529322215	3.8519213908539784	1.307366482450526	2.437149291959142	3.4698881364048	3.0314522602343534	0.819574494075188	0.9153568800635747	0.7324977926815534	2.804281806918305	1.6736517871417158	1.6585438658337277	3.536354480157569	2.0051385132469126	0.6084633757921386	3.3657481362098753	1.3245410360118546	2.3222151793751737	1.4573215187504391	2.156294288400663	1.7212756827752655
Itg.06.DTT433.S26	0.8316857603774019	1.4994798206922937	0.5410616507362523	0.48562957020839453	0.7928839369817918	1.3658404530181334	1.016390219193133	1.0793922335423884	1.4980235205365289	0.3886624446997378	1.2077721721959018	1.4580633385062776	0.9661867159134072	1.2982039317228677	0.7479924698907205	0.2896240916507672	0.0	0.835568528944229	0.7193189042634939	1.3218190434860986	0.7524739282631326	0.17651405473940185	1.2097821102195736	1.5276792050082157	0.36333259117483835	1.6863056928673867	0.2937184467703876	0.5790613686163515	0.5479721765707561	0.7061975800351035	1.4894072358779218	1.0070895883770148	0.4259482742753883	1.3101061963497733	0.9629764095180537	1.6663320127986707	0.7775941764660447	0.6165937634075321	1.491265099038818	0.5479934673567404	1.5135009478741777	1.3848310167664506	0.7786255918463963	0.6747751371046946	0.5465081324786445	1.2632766772094934	2.878366839565863	0.6900474162765692	1.6526186061860615	1.0972901426518216	1.613434796747671	0.49218524514588763	0.6309737298243876	1.6796639526346162	1.63549952328854	1.6967739132835609	1.9185968734525904	2.0704115668287453	0.20924405771575452	0.6667880391819806	0.6105841927548122	0.4791299073380971	2.1338080057317805	1.3391454285228537	0.8798656512528616	0.5937086632142828	1.1966442773975519	3.7927237939771445	2.964710340030945	3.4127379089485443	3.8979260919926317	1.5631979929238156	2.648022963568512	3.5908731113205645	2.8214859540937445	1.0690767466581648	0.865986111390804	0.6096353157498025	2.9199988929239153	1.8732676508060255	1.4105511988625619	3.454519056958239	1.879038792537987	0.6084955507344402	3.235840227446741	1.0727697265307492	2.185796627371455	1.579004688927568	2.242405794016511	1.8448841801938203
Itg.02.DTT407.S99	1.1529475948187418	1.6806835304064591	1.000852416411598	1.0048931669957082	1.2029830448467487	1.3477495347778614	1.0540256983035674	1.584343212098449	1.3422509924974613	1.0485282985337931	1.0715690705863248	1.386661969341294	0.9328024121725677	0.9007663313187569	0.4473248695983343	0.8350189553396464	0.835568528944229	0.0	1.2175777825447935	1.1272835030582877	0.2341557392654482	0.7966353892560389	1.0587778531476715	1.4501944097717694	0.48638620776851327	1.3121958678888934	0.7896368549665032	1.060071860940869	0.9683245834101329	0.9893200648168546	1.7264745722340644	1.1960242426080614	0.7572806559529914	1.5631174689510858	1.2642907984443457	1.7796066988374981	1.3002371481051533	1.074893387264857	1.8882565797855455	0.904611927617273	1.733519973945009	1.138027107166866	0.8839920448916676	1.2735902570250037	0.5221152699282233	1.2971700266894215	3.016171057793496	1.2326605331696772	1.8167287329260318	1.310808188051629	1.7553019799925498	0.9905976502471548	0.815442398651282	1.933878865460616	1.8063585676880365	1.5082298635551001	1.9098912541713144	2.3600591585236255	0.7397842300672373	0.336132111485325	0.5940276202629632	0.7148408087768376	1.3148204500586422	0.8155093812679443	1.1050106485066145	0.6853620821239811	1.4213416830054189	2.982335266119218	2.182190285714898	2.5787200843878457	3.0625747513076322	1.7280615396512111	2.087484490374399	2.8020086935962176	2.4344168936796016	1.3382888591952358	0.21217194136155162	0.39051821676477466	2.1312408519105333	2.373213244598201	1.3588513603247336	2.7181315989975987	1.2829595297443133	0.3571560718026987	2.5974100544760925	1.0737744952983261	1.5747972984894172	0.8576151027133697	1.4305493804395848	1.0964430792807913
Lyz2.08B.DTT291.S133	0.2354926728270627	0.9674851531070348	1.1530149164261199	0.30487577707486574	1.482603576104771	2.042376890142523	1.677343317078425	0.3982173499581318	2.183790519619149	0.43457151454804555	1.8808217596210939	1.3549535160508264	1.6453437208905157	1.9264075602049668	1.350396274341873	1.0083780160759281	0.7193189042634939	1.2175777825447935	0.0	1.993562460823459	1.0130242447446267	0.6061634146905647	1.88147727575677	1.301406708754666	0.9318889219407754	2.318707024007283	0.7166356543027806	1.2043340290329698	1.2601565034822142	0.3401342957862765	0.8428476332574707	0.4427751085319115	0.4688415464473833	0.8959452542238023	1.661451889668555	1.254222103941405	1.419661127469763	0.14582735329277452	0.8119168281732949	1.228727290352657	2.178084636264127	1.071872744363083	1.4682375303354727	0.30145706210078455	0.735597108617544	0.7625878620669184	2.1836935845976804	1.339960271781891	0.9785398227122404	1.787714188313116	0.9601643637922422	1.056616997432333	1.3096510446926286	1.033631233094336	1.063113793114051	1.2477959913375025	2.605880808904581	1.3577275333040988	0.6611216288904027	0.9226705150901245	1.266003192205845	0.5028266095038861	2.4900077202826503	1.8425812153019463	0.46050881617784867	1.179851744368117	1.845208290714473	3.876960680984035	3.004747096186379	3.6095818763538112	4.131167796445174	2.2190734744489578	3.2362980335422202	3.9930480518625564	2.4035843816753713	1.7288683606154926	1.1422577651016008	0.8482392735652842	3.3259257239476034	2.42065589425305	0.923695667249713	3.3906398211122877	1.7682918074815375	1.0559511153574372	3.0500498500529067	0.6441265302917871	2.0294734531330887	2.051641028281918	2.6155294396517026	2.3065159884006943
Itg.24.DTT527.S22	2.033181915305112	2.4854472995476953	0.9879944514923107	1.7071383650991978	0.8461857488330704	0.3299678184855927	0.4270812892315089	2.3389641963630403	0.21928222647772733	1.620708645483728	0.13026034855947607	1.936476145888831	0.36711557161355785	0.3320743617450148	0.7271670852849892	1.070053932876214	1.3218190434860986	1.1272835030582877	1.993562460823459	0.0	1.316209964188356	1.3911764448424717	0.11998115033778965	2.1321031046248713	1.1004523716233077	0.4279561258014841	1.2995332995839164	0.97870576990921	0.8903897889739284	1.900468704976939	2.601933814487075	2.1612235986717425	1.5682513978467494	2.2447122909420862	0.7100169687785165	2.4855137076399014	1.0091132380043006	1.8743011429068703	2.685628660845952	0.8440257142411042	0.8223863902562559	2.2571111991731994	0.5644092984484295	1.9021207180603368	1.4742298310226267	2.3503303107811764	3.9944010722229635	1.0197021422813912	2.8047743057830585	0.5937513581043266	2.771595321389448	1.0816881448025295	0.7122575552163086	2.780684449682905	2.641607607377299	2.617967628461566	0.795241929651977	3.2682924380060845	1.3326661319666935	1.3021276021175412	0.7380885139593475	1.5772405580554916	1.6128952858878536	0.6929812226089269	1.9431908577175507	0.8442797392098892	0.6869871336022952	3.571314302018713	2.924870671059145	2.9797987597046456	3.3607125342718334	0.78056773755311	1.4386548747682035	2.7371816242380973	3.512142845911616	0.6982805926321092	1.2521469439279105	1.3399914368408399	2.122253261186973	1.6575873194792514	2.363595614418596	3.53524165611768	2.2327430612624077	1.0431976315542086	3.557210895189757	2.0949451250127957	2.591262528289107	0.9438762692031913	1.6760494898996778	1.1444398611667448
Itg.26.DTT539.S35	0.9293195436742784	1.4720505021702075	1.0109877132999863	0.823755656896217	1.2707865790280102	1.5060979779916828	1.1826913268169228	1.3715533766193557	1.5323341999270832	0.898726984817753	1.246405559025879	1.2753534854487028	1.0800647231209182	1.1156023551317897	0.6079037540933857	0.8329599056301291	0.7524739282631326	0.2341557392654482	1.0130242447446267	1.316209964188356	0.0	0.6760755497131131	1.2361431317839509	1.3061308660972064	0.4636862572350687	1.5243351753185996	0.6915217786701818	1.0774648671369877	1.0181203294814574	0.774086459116533	1.5001534287585285	0.9635661062923342	0.5699452525240206	1.375174084089429	1.3620025454681997	1.5988685087270884	1.3383581171920087	0.8719559568097284	1.6653891650105137	0.950763751176106	1.855030880260557	0.9422198193371075	0.9967141925713968	1.0933823847507218	0.3404552851017828	1.071551290800558	2.7881447758353644	1.2634943612731804	1.583176792764466	1.426153228196725	1.5234278562133916	0.9755599468270154	0.8953539260357607	1.7105343624020988	1.5925039212474477	1.3053179661000844	2.081929815060246	2.127055134646587	0.6279470296569617	0.16982175967825686	0.6971657359318474	0.5162041576817162	1.483911422003234	0.9971690494058788	0.8902960573164225	0.7327353114423342	1.5248263547231582	3.0463453817956347	2.2169472676587647	2.6859310920637314	3.1860629633611994	1.8557638234367881	2.313220538159919	2.9847607441393165	2.283459130055044	1.4331160535283034	0.18257129480745551	0.2056408670482705	2.3165538956019454	2.434911918375429	1.1380892386924015	2.7171304357282975	1.202156686801561	0.36863519650109433	2.542198022241216	0.8411135233175431	1.4951532497536657	1.0707528811418614	1.6063397919059517	1.3062542932760397
Vil1.02B.DTT21	0.6925171841877024	1.3310298586429046	0.6007538904063521	0.33956920714082617	0.9231392041351663	1.443747258611425	1.0814035872591676	0.9656103686676781	1.5785413133276824	0.28156894812824695	1.2775229993343211	1.3011271986518778	1.0404345747435089	1.345981942162969	0.7830193929550545	0.43273771910931924	0.17651405473940185	0.7966353892560389	0.6061634146905647	1.3911764448424717	0.6760755497131131	0.0	1.2785318265064194	1.3583400581238112	0.37676986500869275	1.7325936199176073	0.1884994263567574	0.6565949398853074	0.6832500600014458	0.5959006428543636	1.3327556022491318	0.8699226861160402	0.2781021152097	1.1467586028234953	1.0867360748861303	1.4962791339457007	0.8998537611404526	0.4969476374896291	1.356308773861764	0.637295856734345	1.6146222875689076	1.2651177281142039	0.8632198089509014	0.5616561453034329	0.4735889182794257	1.1409502944404255	2.7305180266291584	0.8165700392360739	1.5115808152825883	1.2035168140865806	1.4825934407950383	0.5257869221459887	0.7061163678455782	1.5240492128572631	1.468480771205081	1.5621317943341082	2.010774618414748	1.9353135927008733	0.07802654625111163	0.5663768523599679	0.6684743369850601	0.3392724295353403	2.1039026862353487	1.322551138914929	0.7090032518702793	0.6001640533016895	1.2795317376917374	3.720224187854377	2.8829921068408986	3.3513301489821457	3.847765539570173	1.6513150111333441	2.680893588347592	3.576262646826921	2.677382589079497	1.1611718956136223	0.7845898451731824	0.5032117824532066	2.9042255397629417	1.9836903530215226	1.2458479230839365	3.3584639356108115	1.7430061556833936	0.554057517569076	3.125831569125349	0.9219467977195603	2.0659980386427064	1.5688054968743095	2.221545736437112	1.8380601537449273
Itg.22.DTT517.S12	1.9255257465124989	2.3797351642958664	0.8683490330833903	1.593703232588857	0.7454973760067398	0.3178701826368555	0.3149930863283693	2.2238990803254612	0.3125374777732293	1.5041331588793354	0.022160429927512194	1.848539785334766	0.2498207013968613	0.35868814350322176	0.6441372183057922	0.959238050532658	1.2097821102195736	1.0587778531476715	1.88147727575677	0.11998115033778965	1.2361431317839509	1.2785318265064194	0.0	2.0424143159435544	0.9987840193367897	0.5304320234593373	1.1843580931393118	0.860362203352171	0.7814793971176964	1.7974736606711765	2.494093016027536	2.0586950115018565	1.4616657497484957	2.1361645114111414	0.6225197778839635	2.38478652072129	0.9043945546564176	1.764278268776096	2.5719215221531235	0.7260541256254887	0.7948996136012275	2.1782374474369135	0.4484909212965965	1.7850687925196946	1.3813233308186792	2.256564325694855	3.891972877620726	0.9117564865117431	2.702038295063728	0.5157903589995431	2.67133251844507	0.9617168697609854	0.59474707398878	2.6719002598261294	2.536459467279838	2.536067587275664	0.8511908119856424	3.158771925578761	1.2203591365605402	1.212556769037295	0.6338817700050247	1.4734237833193469	1.6470989941493663	0.6780824013732278	1.8357495436051994	0.7304288106640325	0.6126985373078959	3.5962494437174537	2.928613316370212	3.0186649225807183	3.4130901837524608	0.7612549866025946	1.547682335317109	2.8177110109808985	3.4502723219533005	0.609661870099894	1.1781932657868606	1.2470314071974762	2.19323648641137	1.608783408651579	2.2694642223315067	3.5315359051536834	2.183083161600596	0.9480020687889746	3.5322346128090736	1.9988418747848102	2.5488683402931507	0.9659526523469658	1.7186879508196324	1.1873843922033327
Vil1.06B.DTT67	1.1686254053836578	0.7025842474535425	1.5841278263619063	1.1963353483968897	2.0246607874675138	2.1902466074103923	1.8691062604106181	1.3188648815944806	2.3293250079061045	1.2945528292216328	2.0445137641017546	0.2739527502851283	1.8980361065324414	2.02453375088507	1.6540109283057463	1.6936421154200316	1.5276792050082157	1.4501944097717694	1.301406708754666	2.1321031046248713	1.3061308660972064	1.3583400581238112	2.0424143159435544	0.0	1.4785971361865942	2.2767439408505825	1.2613357706078365	1.664789824700763	1.8584164314758722	1.3336895590631423	1.0119050348675764	1.1906514368384102	1.2307095087732576	0.6213166408781732	2.128124928059657	0.48855393009731113	1.9823352836911163	1.2862950353438891	1.256592446363418	1.6886184875631534	2.441941155712073	1.385102969944148	1.8194239124452218	1.2318771749129238	1.3846621085050765	1.3735739468640074	2.140660963388832	1.934129934911459	1.3564873323841737	2.1399954398745455	1.4627095521953826	1.4883848016122894	1.690607037194418	1.0756835746501319	0.8158494582959274	1.417165454913653	2.7320747216449117	1.6500924030822737	1.3241721573450265	1.183951914121621	1.6463999122599844	1.222171549957098	2.2419128617899515	1.6448634574470988	0.8507347911731051	1.4317990370593845	2.08128784890097	3.4437817980651753	2.643030336660059	3.115898318004512	3.6525073705008393	2.3980451498116495	3.016668476235985	3.5931515061521595	2.0681240811428934	2.039467153490839	1.2465359542290144	1.1903178557764515	2.9790393784274416	2.8475578449783825	0.8785663859353522	2.986648835398432	1.2168075712225066	1.2882528549307157	2.7213107422765908	1.0449204217745134	1.7168518747154318	1.9106132123764095	2.404737384906359	2.1415629407262813
Itg.12.DTT467.S61	0.9604478398211388	1.583917558095641	0.6025507492424013	0.6822377738924151	0.8315748917811195	1.220322195390664	0.8752158724301391	1.3109859259424728	1.2996262342294767	0.6564214941681003	1.0025979879638394	1.3961766954684849	0.7838100466335524	1.0065103216882934	0.4255657859800568	0.3695678164821424	0.36333259117483835	0.48638620776851327	0.9318889219407754	1.1004523716233077	0.4636862572350687	0.37676986500869275	0.9987840193367897	1.4785971361865942	0.0	1.4177691877264453	0.3948266518197896	0.6556481252829532	0.568290330099636	0.8022775313939813	1.607205600284379	1.084987196338326	0.4900169546403716	1.411294551718405	0.9492793507443064	1.714837649762468	0.8891176397285044	0.7988059816971033	1.6823323080508186	0.5275165188010545	1.485053802940039	1.2888726292581991	0.6396521425729812	0.9301445616097309	0.4137824931577903	1.2854082372536757	2.981196230049064	0.8098582050674515	1.7483725335016589	1.0457692733592538	1.6990411565018297	0.5844071522529349	0.5127011994138009	1.8088736136456316	1.7220695478679382	1.6393685222133259	1.7949042327717435	2.2288249704915417	0.32696094225437783	0.4103688369312501	0.3662153809807429	0.49576708162889227	1.7711587605709802	1.027137834504618	0.9548455202650666	0.4282286764912201	1.1606493145734365	3.4651879490679085	2.654592995299829	3.0625860089990766	3.541933945655197	1.5108972034436983	2.3361335274649675	3.2289565716106323	2.697966464199829	1.0482317828103556	0.5537953096845495	0.38479680168330105	2.557826922659648	2.000469980853158	1.397153458072101	3.1711771597006253	1.6453636019804032	0.30196244218696816	3.001043510245208	1.0653893175784337	1.956073592963576	1.223263796320486	1.879698853979129	1.485848011481822
Lyz2.02B.DTT219.S59	2.326690268869492	2.715935014401132	1.3704040829952677	2.0314562012188953	1.272424032980441	0.6435489509938642	0.8090903514910481	2.662675029801118	0.4290123405023508	1.967380891255663	0.5429332606040059	2.0754762213876443	0.7688055984170081	0.43901142443455193	1.0058039752772827	1.4573737578239634	1.6863056928673867	1.3121958678888934	2.318707024007283	0.4279561258014841	1.5243351753185996	1.7325936199176073	0.5304320234593373	2.2767439408505825	1.4177691877264453	0.0	1.6322389350130984	1.3725971340565848	1.303661876396899	2.197217620098932	2.857525707737906	2.4315028079309955	1.872334977744102	2.4892406080988634	1.133224326530516	2.6801546994629213	1.429304809690211	2.193619654901814	2.979419773377049	1.2389363891074736	1.122307016464811	2.4380614802809406	0.9658584722951772	2.2394207499677448	1.7470612436933857	2.591877187211028	4.2149015702338035	1.4408019937181913	3.055033894531776	0.9997716945481913	3.023229260700033	1.4520926051116616	1.0964303250599097	3.0339402697630637	2.8690052394809245	2.792253426552585	0.8740864124574339	3.5389938602796387	1.6668049434804404	1.5294116916779934	1.0796797203844977	1.8698016441772143	1.403002469402185	0.6687850575395787	2.209133457598523	1.168171520616488	1.0440110556277713	3.3572619447085996	2.7859860306247857	2.713452069462133	3.059405118160062	1.0411647941254736	1.0240351432890755	2.36939920221344	3.5759889460450593	1.0878938029564993	1.4225229011434408	1.5830212635562166	1.7831005451389994	1.980367610301935	2.562229665203497	3.4106060871425448	2.2489726721001793	1.2966430539172753	3.5066055020522917	2.326912162473731	2.6030203356563675	0.8070382101056672	1.450253258253778	0.9294805258760874
