ID	RTSI
GnotobioticExp.FP.190.S53	0.0999739472245828
GnotobioticExp.FP.201.S65	0.263202062486226
GnotoExpt.FP561.S77	0.357909899831176
GnotoExpt.FP602.S298	0.0795777970125505
806rcbc427.S332	0.418975866283183
GnotoExpt.FP462.S683	0.444760104693245
GnotobioticExp.FP.198.S62	0.231900291365865
GnotoExpt.FP608.S304	0.158709277142864
GnotoExpt.FP540.S55	0.220594894157506
GnotoExpt.FP466.S687	0.285515338103804
806rcbc428.S333	0.399621335540102
GnotobioticExp.FP.208.S72	0.219696972179655
806rcbc431.S336	0.123394568324018
806rcbc168.S265	0.544043808836187
GnotoExpt.FP600.S296	0.0745518100209265
806rcbc171.S268	0.473135154941616
GnotobioticExp.FP.191.S54	0.103199628068424
806rcbc464.S369	0.45485486292258
806rcbc399.S304	0.108414251584983
GnotoExpt.FP545.S60	0.385905833309798
GnotoExpt.FP567.S83	0.56891861150398
806rcbc172.S269	0.440289687384632
GnotoExpt.FP483.S704	0.223907887851063
GnotoExpt.FP543.S58	0.404080374475025
GnotoExpt.FP484.S706	0.111676646117261
806rcbc438.S343	0.534393941348326
806rcbc174.S271	0.425002930759494
GnotoExpt.FP451.S672	0.408575418160325
GnotobioticExp.FP.187.S50	0.632654655714354
806rcbc402.S307	0.62561286222286
GnotoExpt.FP534.S49	0.0829701233221431
GnotoExpt.FP467.S688	0.161347713504626
806rcbc178.S275	0.33902820266733
806rcbc390.S295	0.519046995966711
806rcbc435.S340	0.280810000038949
GnotoExpt.FP559.S75	0.44962440769885
GnotobioticExp.FP.206.S70	0.332890301631883
GnotobioticExp.FP.195.S59	0.263282314413709
GnotobioticExp.FP.179.S41	0.123357730843549
GnotoExpt.FP601.S297	0.0941707281301286
GnotoExpt.FP533.S48	0.300668672041987
806rcbc467.S372	0.106051942328455
GnotoExpt.FP537.S52	0.139471670937123
GnotoExpt.FP459.S680	0.226872696085377
GnotoExpt.FP541.S56	0.45806336586348
GnotoExpt.FP612.S308	0.315850906133315
GnotoExpt.FP460.S681	0.206076205096251
GnotoExpt.FP486.S708	0.0904553073311952
GnotoExpt.FP478.S699	0.392636769986951
GnotoExpt.FP454.S675	0.154931552263832
GnotoExpt.FP470.S691	0.572755145328372
GnotoExpt.FP535.S50	0.181620974928117
GnotobioticExp.FP.205.S69	0.277917048847099
GnotoExpt.FP468.S689	0.16005518627187
GnotoExpt.FP597.S293	0.184271983411605
GnotoExpt.FP599.S295	0.14241321991839
GnotoExpt.FP611.S307	0.427719521500441
806rcbc407.S312	0.143555542363032
GnotoExpt.FP546.S61	0.132190803396751
GnotoExpt.FP481.S702	0.395658793684903
GnotobioticExp.FP.194.S58	0.220148341543243
GnotobioticExp.FP.181.S44	0.639619127571884
806rcbc471.S376	0.555090463582746
GnotoExpt.FP485.S707	0.159778579368275
GnotobioticExp.FP.204.S68	0.112716930998161
GnotobioticExp.FP.202.S66	0.422276084778297
GnotoExpt.FP463.S684	0.467133829399359
GnotoExpt.FP547.S62	0.155414503077154
GnotoExpt.FP603.S299	0.178626051026331
GnotoExpt.FP605.S301	0.109405735707946
806rcbc429.S334	0.342110300159464
GnotoExpt.FP458.S679	0.187395396458906
GnotoExpt.FP480.S701	0.124300562747582
GnotoExpt.FP538.S53	0.4292309017567
GnotobioticExp.FP.182.S45	0.614377034503457
GnotobioticExp.FP.176.S38	0.645678077221857
GnotobioticExp.FP.210.S74	0.251897892532552
GnotobioticExp.FP.184.S47	0.292517535035003
GnotoExpt.FP550.S65	0.14006309435572
GnotoExpt.FP477.S698	0.264278378290646
806rcbc404.S309	0.601096979500644
GnotoExpt.FP563.S79	0.21072200964182
GnotoExpt.FP531.S46	0.161828416392634
GnotobioticExp.FP.200.S64	0.278924823966459
806rcbc397.S302	0.553647568095733
GnotoExpt.FP607.S303	0.0986233540221846
806rcbc437.S342	0.553989908126281
GnotoExpt.FP542.S57	0.331193898396539
GnotoExpt.FP613.S309	0.22955165622236
GnotoExpt.FP568.S84	0.192142827096211
806rcbc470.S375	0.448573241503954
GnotoExpt.FP553.S68	0.556436505566839
GnotoExpt.FP482.S703	0.492735884459781
GnotobioticExp.FP.203.S67	0.159812224637663
806rcbc406.S311	0.438235564765705
806rcbc170.S267	0.480126019029004
GnotobioticExp.FP.185.S48	0.114021250102995
806rcbc473.S378	0.166355578708285
GnotobioticExp.FP.183.S46	0.503868966846002
GnotoExpt.FP556.S72	0.404278780151065
GnotoExpt.FP532.S47	0.408170111877942
GnotoExpt.FP473.S694	0.184873291508849
GnotoExpt.FP471.S692	0.441952979761185
806rcbc468.S373	0.156601675350408
GnotoExpt.FP566.S82	0.572957727229184
GnotobioticExp.FP.192.S55	0.105845147651261
806rcbc177.S274	0.483180868025847
806rcbc476.S381	0.515656284099134
GnotobioticExp.FP.180.S43	0.117615227369813
GnotoExpt.FP604.S300	0.412874667584337
806rcbc391.S296	0.570922459307688
GnotoExpt.FP596.S292	0.147629080497315
GnotoExpt.FP544.S59	0.301840072535494
806rcbc405.S310	0.382782490750517
806rcbc424.S329	0.397657565011114
GnotoExpt.FP606.S302	0.125674860740459
GnotobioticExp.FP.178.S40	0.103593478179578
GnotoExpt.FP598.S294	0.159273155034414
806rcbc395.S300	0.188371564287891
GnotoExpt.FP560.S76	0.377350985676603
806rcbc478.S383	0.478353468777817
GnotobioticExp.FP.372.fastq	0.17665025417601
GnotobioticExp.FP.319.fastq	0.085448269321296
GnotobioticExp.FP.384.fastq	0.506003275164866
GnotobioticExp.FP.314.fastq	0.569925991102634
GnotobioticExp.FP.301.fastq	0.474531209784239
GnotobioticExp.FP.315.fastq	0.580278047227427
GnotobioticExp.FP.369.fastq	0.155165939945661
GnotobioticExp.FP.377.fastq	0.163209632417676
GnotobioticExp.FP.304.fastq	0.193809597529077
GnotobioticExp.FP.313.fastq	0.526445131846772
GnotobioticExp.FP.375.fastq	0.219169405346481
GnotobioticExp.FP.317.fastq	0.233834524624733
GnotobioticExp.FP.306.fastq	0.140315666061
GnotobioticExp.FP.386.fastq	0.563911872080114
GnotobioticExp.FP.305.fastq	0.217993794444169
GnotobioticExp.FP.366.fastq	0.234176373438736
GnotobioticExp.FP.371.fastq	0.171263339296087
GnotobioticExp.FP.365.fastq	0.189137003002978
GnotobioticExp.FP.302.fastq	0.450051587053683
GnotobioticExp.FP.380.fastq	0.514875780834414
GnotobioticExp.FP.393.fastq	0.551706195357142
GnotobioticExp.FP.321.fastq	0.106323133760272
GnotobioticExp.FP.391.fastq	0.445269130113746
GnotobioticExp.FP.394.fastq	0.191768907383861
GnotobioticExp.FP.363.fastq	0.324697875042207
GnotobioticExp.FP.303.fastq	0.498852421503448
GnotobioticExp.FP.385.fastq	0.412843290312652
GnotobioticExp.FP.307.fastq	0.544332062959894
GnotobioticExp.FP.381.fastq	0.235778565282086
GnotobioticExp.FP.312.fastq	0.127107816452735
GnotobioticExp.FP.309.fastq	0.561871663995814
GnotobioticExp.FP.318.fastq	0.18046781064907
GnotobioticExp.FP.370.fastq	0.158481269598258
GnotobioticExp.FP.383.fastq	0.485903073029876
GnotobioticExp.FP.367.fastq	0.43524225558905
GnotobioticExp.FP.378.fastq	0.17404464854616
GnotobioticExp.FP.310.fastq	0.200958016612698
GnotobioticExp.FP.322.fastq	0.461194738913393
GnotobioticExp.FP.373.fastq	0.428702250832755
GnotobioticExp.FP.364.fastq	0.381702834306397
GnotobioticExp.FP.382.fastq	0.475226273963192
GnotobioticExp.FP.387.fastq	0.465821888101156
GnotobioticExp.FP.388.fastq	0.14184078949598
GnotobioticExp.FP.368.fastq	0.315060632510009
GnotobioticExp.FP.361.fastq	0.334119341413903
GnotobioticExp.FP.389.fastq	0.172677626290158
GnotobioticExp.FP.311.fastq	0.363651787891916
GnotobioticExp.FP.379.fastq	0.524933969052961
GnotobioticExp.FP.308.fastq	0.490907833009148
GnotobioticExp.FP.392.fastq	0.472811572540403
GnotobioticExp.FP.323.fastq	0.315709211818111
GnotobioticExp.FP.316.fastq	0.417166131712413
GnotobioticExp.FP.396.fastq	0.15409166965534
GnotobioticExp.FP.374.fastq	0.498207393667501
GnotobioticExp.FP.324.fastq	0.302537804709676
GnotobioticExp.FP.320.fastq	0.0939268766485603
GnotobioticExp.FP.390.fastq	0.128590293190149
GnotobioticExp.FP.362.fastq	0.525578130169959
GnotobioticExp.FP.376.fastq	0.142706666013693
GnotobioticExp.FP.395.fastq	0.313766824922909
